科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"9,452,761,000.00","10,622,497,000.00","12,736,473,000.00","13,997,987,000.00","9,555,094,000.00","12,211,075,000.00","13,879,296,000.00","14,061,739,000.00","9,513,979,000.00","11,752,863,000.00","13,310,888,000.00","12,283,256,000.00","9,704,583,000.00","12,675,479,000.00","16,347,108,000.00","18,303,724,000.00","16,548,368,000.00","19,976,455,000.00","19,349,933,000.00","18,957,362,000.00","18,459,451,000.00","23,433,571,000.00","23,789,946,000.00","28,202,195,000.00","24,994,876,000.00","26,357,370,000.00","26,882,974,000.00","27,080,265,000.00","34,176,902,000.00","36,296,103,000.00","40,900,879,000.00","38,988,308,000.00","49,489,445,000.00","47,719,329,000.00","65,222,515,000.00","62,498,384,000.00","55,547,277,000.00","69,658,270,000.00","53,873,157,000.00","54,986,123,000.00","56,489,193,000.00","50,229,765,000.00"
应付职工薪酬,"1,533,807,000.00","1,582,014,000.00","1,446,118,000.00","1,313,460,000.00","1,662,772,000.00","1,450,701,000.00","1,792,679,000.00","1,753,428,000.00","2,327,820,000.00","1,762,194,000.00","2,103,710,000.00","2,123,150,000.00","2,688,291,000.00","2,078,295,000.00","2,822,468,000.00","2,597,073,000.00","3,738,218,000.00","2,694,464,000.00","3,174,497,000.00","2,929,064,000.00","4,022,124,000.00","2,940,204,000.00","3,453,595,000.00","2,898,440,000.00","4,228,591,000.00","3,072,959,000.00","3,809,853,000.00","3,590,357,000.00","5,867,475,000.00","4,796,998,000.00","5,403,653,000.00","5,295,646,000.00","7,157,745,000.00","5,425,543,000.00","6,169,703,000.00","5,162,778,000.00","7,721,698,000.00","5,936,733,000.00","6,352,812,000.00","6,304,116,000.00","8,421,664,000.00","6,301,577,000.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,320,184,000.00","8,439,142,000.00","8,943,720,000.00","9,230,700,000.00","11,251,580,000.00","11,822,875,000.00","13,157,378,000.00","14,034,286,000.00","18,803,909,000.00","18,162,974,000.00","19,483,965,000.00","21,823,906,000.00","23,999,172,000.00","24,183,130,000.00","24,222,644,000.00","25,432,254,000.00","26,101,208,000.00","26,439,362,000.00","27,306,101,000.00","29,506,375,000.00","31,872,315,000.00","31,576,438,000.00","32,208,251,000.00","33,343,889,000.00","36,939,229,000.00","35,107,501,000.00","33,463,795,000.00","34,576,276,000.00","39,244,603,000.00","37,003,256,000.00","30,232,462,000.00","28,472,540,000.00","31,480,001,000.00","30,537,456,000.00","30,909,895,000.00","33,105,816,000.00","38,974,061,000.00","37,068,250,000.00","35,479,032,000.00","37,280,779,000.00","47,046,860,000.00","44,527,212,000.00"
应收利息,"1,925,000.00","1,817,000.00","476,000.00",,,,,,,,"44,669,000.00",,"167,771,000.00","161,629,000.00","174,403,000.00","181,683,000.00","109,796,000.00","145,051,000.00","182,626,000.00","207,654,000.00","298,660,000.00","346,240,000.00","295,665,000.00","267,914,000.00","166,044,000.00","188,041,000.00","216,378,000.00","188,841,000.00","324,946,000.00","245,093,000.00","84,677,000.00","90,349,000.00","94,830,000.00","78,665,000.00","82,765,000.00","155,969,000.00","140,488,000.00","81,618,000.00",,,,"209,731,000.00"
应付利息,"63,607,000.00","55,916,000.00","178,530,000.00","220,382,000.00","55,828,000.00","63,515,000.00","54,349,000.00","27,258,000.00","235,365,000.00","483,799,000.00","659,755,000.00","605,508,000.00","605,326,000.00","699,553,000.00","1,136,389,000.00","917,080,000.00","1,171,495,000.00","1,285,569,000.00","1,421,739,000.00","1,249,385,000.00","1,618,632,000.00","1,551,263,000.00","1,786,497,000.00","2,701,946,000.00","2,346,399,000.00","2,641,444,000.00","2,273,761,000.00","1,912,797,000.00","2,489,054,000.00","2,803,074,000.00","2,652,423,000.00","2,351,407,000.00","2,408,237,000.00","2,347,065,000.00","2,728,094,000.00","2,273,486,000.00","2,903,460,000.00","3,086,021,000.00",,,"3,561,694,000.00","5,838,070,000.00"
应收股利,"84,000.00","7,009,000.00","168,000.00","168,000.00","24,999,000.00","21,716,000.00","657,000.00","657,000.00","7,503,000.00","9,806,000.00","14,159,000.00","19,060,000.00","7,158,000.00","549,000.00","9,843,000.00","15,117,000.00","136,099,000.00","136,099,000.00","100,847,000.00","60,806,000.00","16,093,000.00","15,103,000.00","72,902,000.00","44,594,000.00","941,000.00","1,542,000.00","15,818,000.00","33,944,000.00","6,831,000.00","6,831,000.00","136,920,000.00","127,016,000.00","39,599,000.00","37,211,000.00","59,699,000.00","33,117,000.00","22,240,000.00","25,841,000.00",,,,"100,195,000.00"
应付股利,"29,373,000.00","22,863,000.00","20,161,000.00","44,921,000.00","59,811,000.00","61,729,000.00","72,224,000.00","13,307,000.00","80,343,000.00","51,869,000.00","74,599,000.00","66,112,000.00","66,685,000.00","43,330,000.00","70,127,000.00","112,015,000.00","72,538,000.00","499,452,000.00","3,570,695,000.00","404,087,000.00","461,115,000.00","461,212,000.00","402,926,000.00","96,610,000.00","469,247,000.00","463,046,000.00","1,406,909,000.00","870,000,000.00","1,342,390,000.00","407,420,000.00","1,653,484,000.00","1,738,068,000.00","1,290,518,000.00","1,382,343,000.00","3,416,874,000.00","2,911,854,000.00","1,036,356,000.00","166,356,000.00",,,"1,123,418,000.00","18,133,000.00"
存货,"43,193,776,000.00","57,104,457,000.00","87,894,584,000.00","92,494,728,000.00","58,649,480,000.00","79,661,696,000.00","106,992,706,000.00","113,278,264,000.00","115,678,582,000.00","114,104,694,000.00","124,600,976,000.00","139,015,531,000.00","150,342,144,000.00","155,801,928,000.00","243,444,120,000.00","257,034,701,000.00","254,382,050,000.00","272,355,071,000.00","307,924,826,000.00","332,389,191,000.00","322,382,252,000.00","349,322,192,000.00","364,044,803,000.00","388,694,894,000.00","348,273,350,000.00","379,365,967,000.00","384,925,811,000.00","409,569,403,000.00","387,589,435,000.00","398,537,935,000.00","397,719,818,000.00","524,809,663,000.00","494,268,894,000.00","537,301,419,000.00","554,597,141,000.00","589,282,402,000.00","535,887,230,000.00","600,020,038,000.00","637,934,382,000.00","676,481,527,000.00","634,967,094,000.00","538,777,463,000.00"
其他应付款,"13,187,354,000.00","11,436,749,000.00","11,162,635,000.00","11,399,655,000.00","13,359,340,000.00","9,464,934,000.00","16,221,345,000.00","15,334,222,000.00","17,004,897,000.00","20,239,388,000.00","18,915,756,000.00","25,338,807,000.00","22,225,150,000.00","24,227,783,000.00","30,469,296,000.00","30,510,943,000.00","25,896,171,000.00","27,547,983,000.00","29,266,918,000.00","28,351,120,000.00","33,623,382,000.00","36,682,423,000.00","34,115,941,000.00","34,747,655,000.00","34,129,378,000.00","33,515,591,000.00","39,024,701,000.00","38,844,805,000.00","40,408,401,000.00","40,119,435,000.00","49,996,791,000.00","41,471,943,000.00","52,081,811,000.00","47,449,927,000.00","63,646,117,000.00","64,765,745,000.00","72,529,891,000.00","83,249,235,000.00","100,187,109,000.00","102,286,258,000.00","114,483,815,000.00","122,140,172,000.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"926,586,000.00","1,953,084,000.00","2,247,637,000.00","5,023,661,000.00","2,490,358,000.00","2,578,209,000.00","3,277,536,000.00","3,001,343,000.00","3,199,289,000.00","3,658,852,000.00","4,118,053,000.00","4,271,046,000.00","5,443,306,000.00","5,368,653,000.00","5,945,662,000.00","4,998,072,000.00","8,285,321,000.00","8,299,851,000.00","10,779,662,000.00","10,659,750,000.00","10,560,629,000.00","9,593,126,000.00","12,590,765,000.00","12,511,716,000.00","17,499,104,000.00","15,748,478,000.00","21,333,287,000.00","19,318,114,000.00","33,850,912,000.00","28,689,656,000.00","33,962,475,000.00","34,095,118,000.00","41,310,475,000.00","42,693,304,000.00","45,461,156,000.00","45,820,915,000.00","48,542,768,000.00","50,726,490,000.00","56,497,029,000.00","56,513,320,000.00","53,517,559,000.00","60,134,261,000.00"
一年内到期的非流动负债,"3,553,869,000.00","6,343,668,000.00","7,739,226,000.00","7,918,527,000.00","7,897,087,000.00","9,586,356,000.00","9,810,495,000.00","13,033,636,000.00","13,267,745,000.00","11,830,279,000.00","12,623,680,000.00","13,534,905,000.00","14,978,378,000.00","14,766,156,000.00","19,280,717,000.00","13,914,899,000.00","22,353,704,000.00","23,807,466,000.00","26,327,872,000.00","29,967,605,000.00","23,723,535,000.00","25,709,498,000.00","44,371,396,000.00","40,740,296,000.00","48,648,524,000.00","38,633,130,000.00","40,216,131,000.00","32,275,296,000.00","39,317,350,000.00","34,863,040,000.00","46,465,533,000.00","80,083,651,000.00","55,653,536,000.00","53,202,501,000.00","71,232,833,000.00","58,817,032,000.00","67,831,836,000.00","62,260,647,000.00","71,158,828,000.00","67,640,832,000.00","78,046,797,000.00","73,857,124,000.00"
其他流动资产,"336,577,000.00","771,547,000.00","856,131,000.00","1,124,931,000.00","34,160,690,000.00","38,094,656,000.00","49,179,357,000.00","50,458,659,000.00","47,031,386,000.00","56,282,442,000.00","68,961,734,000.00","71,831,988,000.00","64,628,088,000.00","75,426,662,000.00","4,763,431,000.00","7,152,338,000.00","4,254,692,000.00","4,592,785,000.00","8,253,637,000.00","10,150,011,000.00","7,313,566,000.00","9,545,799,000.00","9,358,100,000.00","10,263,879,000.00","16,420,738,000.00","17,165,903,000.00","18,541,227,000.00","10,804,764,000.00","8,468,748,000.00","12,157,765,000.00","13,328,676,000.00","15,690,181,000.00","24,339,695,000.00","24,818,096,000.00","29,936,807,000.00","34,581,482,000.00","34,572,333,000.00","38,138,552,000.00","50,758,492,000.00","53,361,724,000.00","48,230,077,000.00","72,737,662,000.00"
其他流动负债,"101,243,000.00","124,978,000.00","72,899,000.00","102,335,000.00","7,547,916,000.00","9,202,481,000.00","8,381,742,000.00","9,092,756,000.00","9,554,126,000.00","10,871,012,000.00","10,603,068,000.00","11,190,660,000.00","12,486,506,000.00","13,864,407,000.00","640,682,000.00","899,424,000.00","4,206,229,000.00","5,659,293,000.00","5,711,259,000.00","3,747,137,000.00","10,603,010,000.00","10,042,354,000.00","13,638,649,000.00","14,767,255,000.00","8,852,716,000.00","10,086,339,000.00","9,897,231,000.00","3,763,792,000.00","7,239,894,000.00","5,607,124,000.00","5,895,900,000.00","6,420,126,000.00","15,404,505,000.00","14,097,060,000.00","20,991,428,000.00","19,117,735,000.00","26,281,657,000.00","28,577,636,000.00","128,121,214,000.00","31,521,298,000.00","37,837,320,000.00","37,224,016,000.00"
流动资产合计,"142,016,344,000.00","174,920,215,000.00","193,262,981,000.00","248,604,006,000.00","252,125,764,000.00","278,083,471,000.00","304,821,609,000.00","320,117,094,000.00","325,157,259,000.00","329,652,603,000.00","365,476,533,000.00","392,711,655,000.00","409,400,591,000.00","425,358,059,000.00","473,119,349,000.00","497,469,503,000.00","521,981,407,000.00","541,499,941,000.00","601,832,694,000.00","608,924,669,000.00","616,537,373,000.00","629,329,358,000.00","687,085,159,000.00","726,383,186,000.00","717,376,571,000.00","720,093,472,000.00","781,802,089,000.00","814,427,243,000.00","832,466,607,000.00","837,137,991,000.00","908,506,868,000.00","1,069,322,276,000.00","1,109,945,730,000.00","1,083,594,973,000.00","1,140,994,152,000.00","1,166,245,563,000.00","1,140,150,736,000.00","1,183,972,938,000.00","1,310,110,162,000.00","1,326,445,327,000.00","1,362,008,491,000.00","1,411,515,528,000.00"
流动负债合计,"113,260,278,000.00","133,696,490,000.00","148,165,768,000.00","153,936,032,000.00","162,499,810,000.00","179,264,974,000.00","203,369,068,000.00","210,972,160,000.00","221,183,555,000.00","223,020,772,000.00","258,377,085,000.00","289,489,962,000.00","295,311,435,000.00","298,287,982,000.00","340,202,663,000.00","355,939,798,000.00","385,729,585,000.00","392,633,500,000.00","447,742,463,000.00","449,873,934,000.00","466,932,529,000.00","474,649,205,000.00","523,948,352,000.00","555,388,914,000.00","544,638,513,000.00","524,898,161,000.00","583,632,756,000.00","603,487,825,000.00","610,250,977,000.00","597,729,216,000.00","663,980,482,000.00","766,672,572,000.00","799,617,917,000.00","767,649,504,000.00","871,476,829,000.00","887,109,313,000.00","886,412,685,000.00","902,247,936,000.00","1,018,509,607,000.00","1,026,991,472,000.00","1,066,574,450,000.00","1,092,896,333,000.00"
可供出售金融资产,"752,626,000.00","311,105,000.00","487,667,000.00","702,639,000.00","496,709,000.00","617,410,000.00","501,659,000.00","1,407,994,000.00","1,328,924,000.00","1,375,856,000.00","1,343,291,000.00","1,322,137,000.00","1,341,365,000.00","1,272,824,000.00","1,267,402,000.00","1,183,552,000.00","1,389,031,000.00","1,331,870,000.00","1,230,564,000.00","1,296,021,000.00","1,320,223,000.00","2,730,697,000.00","1,256,818,000.00","3,901,892,000.00","4,968,599,000.00","6,342,285,000.00","5,635,235,000.00","6,000,893,000.00","5,848,967,000.00","6,089,340,000.00","5,276,690,000.00","7,625,648,000.00","10,371,159,000.00","10,474,786,000.00","10,616,757,000.00","11,411,692,000.00","10,446,884,000.00","10,416,023,000.00","9,773,649,000.00","9,873,868,000.00","10,049,736,000.00",
长期借款,"15,681,714,000.00","22,860,074,000.00","23,113,143,000.00","22,940,624,000.00","23,431,409,000.00","31,944,061,000.00","34,366,047,000.00","34,251,003,000.00","33,684,296,000.00","37,350,264,000.00","42,274,869,000.00","44,672,798,000.00","45,882,052,000.00","51,692,427,000.00","54,764,692,000.00","63,764,692,000.00","66,984,190,000.00","74,570,330,000.00","79,688,597,000.00","86,306,926,000.00","77,677,368,000.00","78,351,224,000.00","77,358,140,000.00","83,261,505,000.00","76,124,678,000.00","89,245,156,000.00","98,330,282,000.00","106,446,322,000.00","98,324,864,000.00","105,644,429,000.00","99,626,787,000.00","139,361,822,000.00","143,666,874,000.00","150,572,421,000.00","151,614,769,000.00","171,903,970,000.00","185,852,810,000.00","211,770,174,000.00","240,104,607,000.00","249,436,920,000.00","214,675,614,000.00","236,892,134,000.00"
持有至到期投资,"329,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,"5,237,228,000.00","11,246,067,000.00","11,363,673,000.00","11,419,860,000.00","11,475,698,000.00","11,526,707,000.00","11,552,307,000.00","21,534,709,000.00","28,062,411,000.00","33,990,018,000.00","33,925,301,000.00","35,849,007,000.00","35,880,374,000.00","40,642,553,000.00","46,662,833,000.00","49,784,622,000.00","46,750,974,000.00","47,744,498,000.00","49,775,233,000.00","53,295,899,000.00","62,195,148,000.00","67,589,649,000.00","78,595,820,000.00","85,686,008,000.00","80,064,763,000.00","80,756,386,000.00","83,299,318,000.00","91,298,985,000.00","101,172,467,000.00","103,614,457,000.00","108,316,622,000.00","116,901,249,000.00","121,232,466,000.00","120,631,265,000.00","106,834,117,000.00","109,526,814,000.00","97,945,752,000.00","101,122,896,000.00","95,651,673,000.00","106,905,117,000.00","109,445,517,000.00","111,953,349,000.00"
长期应收款,"4,604,049,000.00","5,930,554,000.00","5,777,632,000.00","5,912,988,000.00","12,617,317,000.00","13,231,773,000.00","16,287,858,000.00","16,562,198,000.00","23,024,162,000.00","25,092,552,000.00","32,650,686,000.00","44,977,055,000.00","38,163,665,000.00","38,592,917,000.00","41,519,070,000.00","50,594,607,000.00","56,152,093,000.00","55,851,981,000.00","63,624,401,000.00","70,510,841,000.00","82,392,446,000.00","88,517,972,000.00","92,050,776,000.00","103,870,372,000.00","100,069,116,000.00","113,131,296,000.00","124,063,464,000.00","128,526,875,000.00","125,376,445,000.00","125,758,124,000.00","123,307,387,000.00","135,212,936,000.00","137,399,530,000.00","145,058,586,000.00","166,134,662,000.00","191,065,742,000.00","225,822,172,000.00","245,397,450,000.00","265,922,157,000.00","288,218,555,000.00","281,480,771,000.00","159,012,973,000.00"
长期应付款,"5,381,554,000.00","5,140,890,000.00","5,416,807,000.00","5,600,520,000.00","5,859,889,000.00","8,566,418,000.00","5,795,756,000.00","6,829,869,000.00","5,339,804,000.00","6,640,303,000.00","6,215,954,000.00","6,849,172,000.00","7,959,012,000.00","9,051,390,000.00","8,864,979,000.00","9,594,843,000.00","10,896,859,000.00","10,194,555,000.00","9,782,894,000.00","8,994,091,000.00","9,953,636,000.00","9,689,745,000.00","10,218,712,000.00","9,589,719,000.00","11,708,493,000.00","12,277,842,000.00","11,894,560,000.00","11,150,106,000.00","13,570,706,000.00","12,008,304,000.00","14,262,554,000.00","12,947,786,000.00","14,465,244,000.00","13,396,115,000.00","15,632,492,000.00","21,597,341,000.00","17,343,493,000.00","21,008,850,000.00","21,699,028,000.00","26,361,654,000.00","19,880,342,000.00","23,167,807,000.00"
长期股权投资,"3,354,317,000.00","3,443,975,000.00","4,080,418,000.00","4,529,594,000.00","4,383,581,000.00","7,194,253,000.00","9,065,895,000.00","12,878,048,000.00","15,658,256,000.00","18,985,478,000.00","19,206,779,000.00","20,275,852,000.00","21,134,416,000.00","21,019,068,000.00","21,468,152,000.00","22,010,024,000.00","23,026,043,000.00","23,025,125,000.00","20,447,565,000.00","21,559,865,000.00","21,353,570,000.00","22,157,468,000.00","24,307,001,000.00","23,778,848,000.00","23,310,984,000.00","23,346,081,000.00","23,705,176,000.00","24,709,462,000.00","26,326,097,000.00","27,349,317,000.00","28,601,116,000.00","29,731,197,000.00","33,476,555,000.00","33,768,156,000.00","38,494,179,000.00","41,187,014,000.00","49,910,480,000.00","54,591,356,000.00","59,924,047,000.00","64,822,008,000.00","65,993,999,000.00","66,987,509,000.00"
专项应付款,"44,455,000.00","44,752,000.00","44,230,000.00","44,230,000.00","71,918,000.00","74,305,000.00","74,636,000.00","70,933,000.00","19,458,000.00","20,943,000.00","62,290,000.00","86,547,000.00","19,701,000.00","60,511,000.00","48,313,000.00","49,295,000.00","40,284,000.00","38,746,000.00","45,321,000.00","61,043,000.00","36,146,000.00","56,472,000.00","57,581,000.00","57,798,000.00","47,318,000.00","51,884,000.00","46,799,000.00","40,216,000.00","51,692,000.00","50,322,000.00","70,873,000.00","74,971,000.00","595,454,000.00","560,734,000.00","608,545,000.00","554,158,000.00","640,908,000.00","641,778,000.00",,,,
投资性房地产,"1,385,041,000.00","2,534,462,000.00","4,428,844,000.00","4,223,693,000.00","4,421,087,000.00","5,036,878,000.00","4,974,364,000.00","5,195,578,000.00","8,225,004,000.00","7,059,361,000.00","7,008,493,000.00","7,225,313,000.00","8,133,421,000.00","9,418,300,000.00","8,733,520,000.00","9,081,311,000.00","11,565,444,000.00","11,660,582,000.00","11,775,271,000.00","12,466,058,000.00","16,939,484,000.00","17,782,469,000.00","19,992,359,000.00","20,318,079,000.00","25,267,953,000.00","24,879,312,000.00","28,620,163,000.00","28,992,521,000.00","30,597,871,000.00","31,952,486,000.00","32,545,828,000.00","32,685,385,000.00","34,935,714,000.00","34,688,611,000.00","50,763,298,000.00","50,256,721,000.00","57,113,029,000.00","57,543,400,000.00","60,862,039,000.00","60,898,643,000.00","68,650,183,000.00","68,942,086,000.00"
