科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
一年内到期的非流动资产,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"3,000,000.00","1,750,000.00",,"1,875,000.00",,,,,,,,,,,,,
其他流动资产,,,"1,422,793.03","568,900.10","4,687,316.93","6,771,324.09","6,106,597.32","1,878,847.19","1,685,423.96","64,941.76","11,510,196.07","23,243,068.01","5,738,048.44","4,903,812.87","14,388,802.22","9,623,660.48","7,704,377.65"
其他流动负债,,,,,,,,,,,,,,,,,
流动资产合计,"151,923,826.52","181,158,504.48","210,227,160.77","197,635,099.38","354,366,754.84","306,532,731.11","261,540,182.74","261,878,055.11","263,356,148.39","280,105,501.88","534,968,993.26","651,864,620.20","711,252,290.66","704,942,762.10","786,605,179.84","821,022,288.89","768,439,806.91"
流动负债合计,"48,445,602.09","43,787,146.26","84,049,552.84","70,723,737.66","76,606,813.42","63,567,123.34","85,026,316.74","64,659,515.52","64,592,179.68","64,281,546.67","174,041,904.32","215,481,678.79","286,393,200.87","304,332,945.69","381,651,176.14","400,278,543.85","401,286,393.22"
可供出售金融资产,,,,,,,,,,,,,,,"2,100,000.00","2,100,000.00","2,100,000.00"
长期借款,"7,500,000.00","33,812,500.00","83,812,500.00","81,000,000.00","17,000,000.00",,,,,,,,,,,"15,000,000.00","15,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,"10,100,000.00","7,972,566.96","7,972,566.96","7,972,566.96"
专项应付款,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,
固定资产,"56,334,523.84","58,564,449.99","55,135,636.22","54,010,094.00","53,570,052.68","60,106,163.40","318,063,749.15","314,725,883.06","311,845,234.43","308,344,424.29","402,603,660.42","396,445,394.06","390,926,022.80","410,139,221.16","570,762,338.12","569,316,056.47","609,673,106.35"
递延所得税负债,,,,,,,,,,,"425,733.20","414,948.34","430,069.92","167,325.19","434,506.09","441,413.73","448,444.99"
在建工程,"10,251,538.44","55,072,763.41","145,420,953.92","159,302,484.02","188,576,119.82","208,732,457.38",,,,,"122,567,234.33","148,653,142.13","181,478,110.17","199,644,202.57","48,249,748.53","56,699,128.50","37,930,622.97"
其他非流动负债,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,"455,811.21",,,,"1,032,884.56","4,661,247.55","666,135.34"
非流动负债合计,"7,500,000.00","33,812,500.00","83,812,500.00","81,000,000.00","17,000,000.00",,,,,,"425,733.20","414,948.34","430,069.92","167,325.19","6,434,506.09","21,441,413.73","20,592,311.89"
固定资产清理,,,,,,,,,,,,,,,,,
负债合计,"55,945,602.09","77,599,646.26","167,862,052.84","151,723,737.66","93,606,813.42","63,567,123.34","85,026,316.74","64,659,515.52","64,592,179.68","64,281,546.67","174,467,637.52","215,896,627.13","286,823,270.79","304,500,270.88","388,085,682.23","421,719,957.58","421,878,705.11"
生产性生物资产,,,,,,,,,,,,,,,,,
实收资本(或股本),"72,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","240,000,000.00","240,000,000.00","452,179,983.00","452,179,983.00","452,179,983.00","452,179,983.00","452,179,983.00","452,179,983.00","452,179,983.00"
油气资产,,,,,,,,,,,,,,,,,
资本公积,"41,111,103.30","41,111,103.30","41,111,103.30","41,111,103.30","261,976,862.00","260,399,407.84","260,399,407.84","260,399,407.84","116,399,407.84","116,399,407.84","2,613,662,816.39","2,613,662,816.39","2,613,662,816.39","2,613,662,816.39","2,613,662,816.39","2,613,662,816.39","2,613,662,816.39"
无形资产,"28,149,015.46","29,448,457.30","28,750,369.66","28,594,703.17","29,201,908.66","29,251,770.85","69,701,937.00","69,229,633.10","68,643,533.44","68,134,924.46","116,624,557.15","119,983,501.71","144,118,137.47","142,964,864.67","142,599,806.16","141,127,895.44","140,688,561.15"
盈余公积,"9,191,529.73","14,819,576.47","20,616,718.25","20,616,718.25","20,616,718.25","20,616,718.25","26,591,407.03","26,591,407.03","26,591,407.03","26,591,407.03","32,159,153.41","32,159,153.41","32,159,153.41","32,159,153.41","35,578,473.36","35,578,473.36","35,578,473.36"
开发支出,,,,,,,,,,,,,,,,"1,616,063.75","2,614,591.69"
减:库存股,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"2,318,650,326.21","2,318,650,326.21","2,318,650,326.21","2,318,650,326.21","2,168,546,066.17","2,168,546,066.17","2,168,546,066.17"
未分配利润,"68,769,324.03","119,421,744.73","138,476,020.71","154,651,596.67","154,114,723.36","164,546,668.62","181,515,120.81","198,527,921.35","196,671,166.50","209,713,427.66","241,436,342.53","322,605,280.28","362,478,863.44","384,884,294.00","246,634,231.23","255,238,368.24","254,180,018.64"
长期待摊费用,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,
递延所得税资产,"358,654.89","707,895.58","531,774.53","560,775.31","600,281.03","506,795.31","226,383.53","344,680.47","409,244.79","400,938.57","945,140.97","906,875.90","879,199.72","945,140.97","1,295,481.04","1,362,991.45","1,396,429.88"
外币报表折算价差,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"17,090,209.30",,,,"6,977,114.83","3,955,293.39","37,452,109.08"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,
非流动资产合计,"95,093,732.63","143,793,566.28","229,838,734.33","242,468,056.50","271,948,362.19","298,597,186.94","387,992,069.68","384,300,196.63","380,898,012.66","376,880,287.32","2,978,936,939.59","2,984,639,240.01","3,036,051,796.37","3,082,443,755.58","2,949,536,006.37","2,957,357,309.68","3,009,040,189.59"
所有者权益(或股东权益)合计,"191,071,957.06","247,352,424.50","272,203,842.26","288,379,418.22","532,708,303.61","541,562,794.71","564,505,935.68","581,518,736.22","579,661,981.37","592,704,242.53","3,339,438,295.33","3,420,607,233.08","3,460,480,816.24","3,482,886,246.80","3,348,055,503.98","3,356,659,640.99","3,355,601,291.39"
资产总计,"247,017,559.15","324,952,070.76","440,065,895.10","440,103,155.88","626,315,117.03","605,129,918.05","649,532,252.42","646,178,251.74","644,254,161.05","656,985,789.20","3,513,905,932.85","3,636,503,860.21","3,747,304,087.03","3,787,386,517.68","3,736,141,186.21","3,778,379,598.57","3,777,479,996.50"
负债和所有者(或股东权益)合计,"247,017,559.15","324,952,070.76","440,065,895.10","440,103,155.88","626,315,117.03","605,129,918.05","649,532,252.42","646,178,251.74","644,254,161.05","656,985,789.20","3,513,905,932.85","3,636,503,860.21","3,747,304,087.03","3,787,386,517.68","3,736,141,186.21","3,778,379,598.57","3,777,479,996.50"
