科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"119,027,611.33","92,170,014.27","17,630,886.57","137,906,033.44","4,541,946.46","5,826,461.62","6,407,344.08","7,048,666.39","5,166,407.86","7,052,163.74","5,895,319.77","7,759,172.90","6,483,049.22","6,488,230.98","12,501,502.88","14,528,306.95","15,303,506.86","10,037,592.36","25,150,889.53","13,822,798.34","5,804,994.04","15,665,579.28","8,844,418.50","18,774,707.27","10,237,700.04","16,556,758.95","24,281,541.03","65,529,642.80","22,173,641.92","21,976,490.59","22,884,293.54","28,188,329.20","26,503,371.34","23,876,985.12","25,453,724.41","780,957,354.76","154,701,153.35","416,133,249.53","174,969,663.20","107,717,252.37","150,461,581.44","214,226,195.97","148,950,655.70"
短期借款,"139,240,657.85","132,240,657.85","88,277,159.36","37,548,570.00","16,000,000.00","15,000,000.00","15,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","7,554,196.90","7,554,196.90","7,554,196.90","7,554,196.90","7,297,637.33","7,297,637.33","7,289,930.92","7,289,930.92","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00",,,,,,,,,"267,800,000.00","310,800,000.00","602,800,000.00","602,800,000.00","433,000,000.00","608,000,000.00","767,000,000.00","836,610,273.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,"102,217.50","95,238.50","95,238.50","86,755.50","78,216.50","75,994.00","65,899.00","61,933.00","65,398.00","48,017.20","14,962.20","15,540.00","352,822.25",,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"219,440.00",,,,,,,,,,,,,,,,,,,,,,"467,370.00","117,370.00","100,000.00",,,"950,000.00","950,000.00",,"150,000.00","423,676.86","430,000.00","280,000.00","200,000.00","3,028,212.00","10,026,631.76","530,000.00","2,325,195.74","6,669,630.00","200,000.00","4,370,006.00","17,198,344.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,825,379.20","952,000.00",,,,,"7,000,000.00","10,500,000.00"
应收账款,"78,476,111.32","58,657,553.40","42,686,066.31","19,903,542.62","18,936,270.85","19,465,079.63","19,672,100.47","7,737,575.39","10,046,883.60","8,446,094.32","9,289,968.59","6,247,317.47","5,746,004.09","5,999,463.89","5,132,120.72","3,913,421.35","4,076,987.43","3,081,378.59","2,921,728.38","2,208,224.88","1,795,504.07","1,995,630.28","4,107,142.14","3,141,904.66","2,372,509.33","2,667,225.73","3,136,444.92","1,235,142.25","1,568,479.94","1,183,163.27","1,842,153.65","3,017,331.53","2,700,032.56","2,414,984.28","2,434,946.54","197,703,176.59","311,866,741.51","229,996,928.10","325,655,729.08","237,096,202.99","183,537,562.02","374,411,350.82","479,648,599.29"
应付账款,"73,532,602.33","104,936,687.21","79,050,656.61","71,680,085.05","71,704,652.26","67,814,126.52","67,665,658.80","66,613,635.01","68,245,415.09","68,213,891.35","67,100,336.67","56,442,894.51","56,672,085.53","56,660,207.44","50,301,625.75","50,682,596.00","50,621,135.20","52,166,008.70","52,623,778.70","52,213,935.75","52,220,737.30","52,262,161.20","53,425,737.58","39,057,936.85","38,921,340.06","39,014,096.12","39,067,818.72","38,977,697.31","38,714,179.16","38,461,627.56","38,511,356.56","169,515,731.26","133,578,374.26","124,085,024.06","108,907,165.66","119,407,779.56","99,566,222.06","133,600,017.27","104,190,288.12","98,474,328.82","120,501,367.98","185,725,366.43","174,847,759.20"
预付款项,"37,713,290.38","39,703,310.03","37,907,934.35","35,874,677.31","35,858,054.51","36,102,573.91","35,680,913.82","35,314,391.32","35,212,256.51","35,510,121.56","35,213,337.79","66,196,478.92","132,908,304.12","132,574,825.09","35,670,941.02","272,629,132.98","272,602,122.98","45,582,236.81","46,353,310.01","45,537,126.39","45,605,443.49","46,529,356.84","46,819,402.66","46,811,150.67","56,621,532.44","57,063,491.32","56,413,425.77","10,189,383.94","10,259,129.48","14,895,817.15","14,871,124.15","12,447,137.30","7,789,556.80","9,546,668.67","10,525,278.14","93,535,426.94","81,112,517.19","208,997,590.91","216,256,419.86","24,137,341.45","297,512,269.11","238,528,250.65","189,321,714.01"
预收款项,"42,884,401.28","33,623,039.50","44,034,906.01","18,000,314.31","18,440,660.92","18,547,524.54","18,768,711.99","15,602,956.14","15,859,317.48","16,225,345.99","16,049,847.49","13,280,664.42","13,720,976.78","13,576,503.91","13,152,924.71","12,985,276.09","13,220,829.31","13,212,003.11","13,599,421.11","11,395,397.67","11,847,350.48","11,795,026.08","11,726,956.68","10,787,329.86","10,724,303.16","34,293,977.50","46,796,142.66","66,159,218.62","72,612,385.38","97,893,400.98","115,992,478.68","129,800,665.57","149,142,529.07","171,404,396.03","192,000,224.53","110,901.70",,"20,221,063.94","151,340.00","50,000.00","50,000.00","1,934,929.83","292,011.80"
其他应收款,"15,011,845.80","11,451,837.46",,"263,499,131.47","1,469,922.58","7,939,351.62","8,163,875.93","6,733,558.51","6,241,844.27","7,230,815.98","7,448,713.97","3,048,907.36","3,327,012.75","2,414,370.13","2,525,022.37","1,588,588.29","1,438,560.59","1,192,318.11","1,075,953.99","1,313,309.99","1,973,072.72","1,011,617.88","2,018,996.36","2,432,993.38","2,408,924.43","4,139,227.79","2,676,411.48","2,790,610.07","2,951,403.76","3,130,550.78","2,343,933.09","2,130,713.69","1,895,249.42","1,290,625.61","1,412,704.81","2,096,292.44","2,111,433.66","1,718,964.40","1,345,178.12","4,072,362.80","3,457,322.70","3,005,475.36","6,430,513.63"
应付职工薪酬,"11,483,988.04","11,315,934.43","15,384,597.03","10,771,481.73","10,914,941.59","11,038,074.01","5,147,802.99","10,993,915.99","10,790,638.50","10,838,468.81","11,357,010.25","9,920,356.06","9,847,380.27","9,825,599.31","9,745,443.12","9,678,501.93","9,659,322.07","10,266,750.10","9,584,754.20","9,391,385.11","9,159,037.83","9,168,538.98","9,375,292.38","8,447,634.87","7,542,444.44","7,457,878.25","7,573,028.78","7,125,602.62","6,942,553.44","6,941,413.81","6,738,312.30","6,660,256.99","6,559,895.51","6,509,973.16","5,941,071.81","19,285,901.00","18,957,336.32","18,255,767.80","19,321,236.29","20,753,102.74","14,866,454.31","26,065,298.13","22,622,954.59"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,509,199.56","5,337,846.11","5,421,912.55","5,655,598.40","4,900,447.38","5,502,918.03",,"5,592,976.24","4,870,382.18","4,724,425.46","4,892,322.25","5,685,004.91","5,280,376.73","4,811,511.59","5,141,407.08","5,756,547.36","5,337,673.49","5,342,958.70","5,905,398.80","6,073,582.76","5,242,784.42","5,200,473.99","5,212,828.13","5,082,937.89","5,085,129.44","4,194,080.82","2,652,366.31","2,693,869.39","2,558,790.74","2,549,751.76","2,577,932.30","2,815,790.49","2,737,484.04","2,655,663.92","2,680,605.03","55,453,511.30","58,571,723.49","47,154,801.36","48,082,696.52","46,727,022.79","19,595,293.92","18,775,270.01","31,091,187.42"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"2,467,341.66",,"24,583,352.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,220,447.71","810,698.91","650,740.67","533,958.69","676,491.47","1,123,043.10","1,071,743.91","706,502.87"
应收股利,,,"17,879,393.23","85,876.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
