科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"242,229,000.00","227,320,000.00","182,403,000.00","241,126,000.00","257,378,446.30","236,693,105.29","272,450,814.54","276,023,329.72","223,482,119.99","276,785,305.03","144,105,844.80","225,988,517.81","189,840,789.52","66,381,664.79","65,151,731.76","133,207,882.32","216,789,747.60","131,524,047.29","178,000,134.24","234,137,383.86","263,578,774.98","191,204,596.95","236,607,844.69","236,619,040.45","211,036,338.43","193,588,397.27","159,310,196.19","128,509,961.33","151,201,833.63","248,052,274.30","109,509,179.57","68,478,221.61","68,836,879.49","128,292,778.69","108,784,814.77","102,342,860.91","97,615,714.45","36,373,776.90","70,458,060.51","157,528,516.53","56,199,860.78","90,688,037.20","56,947,294.71","175,955,511.45","167,411,523.68"
短期借款,"903,410,000.00","807,340,000.00","853,791,000.00","909,200,000.00","901,400,000.00","813,997,017.12","813,461,450.16","892,910,000.00","777,410,000.00","807,210,000.00","779,962,600.32","735,462,776.00","757,462,776.00","390,962,776.00","330,662,776.00","23,862,776.00","20,662,776.00","40,100,000.00","39,100,000.00","29,850,000.00","16,700,000.00","16,700,000.00","17,000,000.00","20,000,000.00","25,000,000.00",,"25,000,000.00","50,696,833.33","19,951,833.32",,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,"67,930,000.00","57,930,000.00","65,000,000.00","70,000,000.00","20,000,000.00","346,240,250.00","326,496,500.00","362,002,750.00","366,009,000.00","586,984,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"82,622,000.00","28,190,000.00","29,719,000.00","55,461,000.00","37,808,937.42","51,043,669.79","16,871,943.20","7,437,000.00","43,788,281.60","36,665,635.18","23,161,391.33","66,386,606.60","118,432,354.86","113,285,786.94","63,861,639.08","53,530,753.33","61,834,372.47","54,400,435.52","18,498,028.72","38,307,354.54","14,286,043.49","13,259,819.43","12,667,444.86","9,779,980.14","4,257,719.44","5,953,024.86","1,662,122.40","39,799,612.49","6,604,275.93","990,000.00","1,332,935.00","400,000.00","3,418,334.52","22,823,996.50","5,780,821.80","25,230,005.90","21,217,883.24","4,774,688.10","22,065,978.08","45,986,571.00","51,767,516.23","43,611,023.42","72,649,731.41","86,642,392.18","173,295,082.75"
应付票据,"196,920,000.00","162,620,000.00","131,300,000.00","141,002,000.00","173,336,398.05","277,634,439.72","331,900,000.00","215,700,000.00","224,500,000.00","288,500,000.00","149,500,000.00","174,000,000.00","169,800,000.00","45,300,000.00","33,000,000.00","148,000,000.00","230,000,000.00","140,000,000.00","250,000,000.00","273,000,000.00","303,000,000.00","250,000,000.00","290,000,000.00","250,000,000.00","270,000,000.00","270,000,000.00","210,000,000.00","150,000,000.00","150,000,000.00","250,000,000.00","150,000,000.00","90,000,000.00","110,000,000.00","170,000,000.00","150,000,000.00","110,200,000.00","115,000,000.00",,"90,000,000.00","90,000,000.00","30,000,000.00","50,000,000.00","30,000,000.00",,"91,362,400.00"
应收账款,"2,336,000.00","26,069,000.00","21,087,000.00","27,453,000.00","31,790,021.50","24,742,971.77","67,776,917.64","92,143,464.65","73,785,893.99","81,127,365.21","67,550,004.08","34,613,030.50","22,734,614.97","23,251,789.52","26,307,646.35","41,296,294.64","57,927,211.46","51,792,924.01","72,287,990.55","75,958,661.80","74,519,793.67","75,522,739.48","63,728,570.84","76,455,808.54","74,254,673.70","25,051,316.22","23,064,864.94","29,651,547.60","36,822,112.23","18,219,744.20","17,889,012.13","23,412,089.50","29,461,959.37","62,939,598.39","61,123,411.58","71,678,942.58","95,581,904.48","102,108,742.05","80,800,063.18","101,891,329.13","116,042,228.90","138,102,959.21","132,464,826.20","105,313,043.46","356,701,158.78"
应付账款,"467,299,000.00","449,889,000.00","363,201,000.00","380,760,000.00","395,016,681.35","409,480,190.32","433,081,372.00","411,748,269.26","464,242,859.59","408,644,467.69","347,400,970.67","296,519,022.87","304,458,238.97","301,164,469.01","306,235,512.01","301,945,298.97","305,346,778.68","292,797,505.84","267,149,338.21","258,418,710.80","250,531,753.98","243,886,003.35","215,381,867.81","206,951,139.66","210,064,052.57","210,374,251.85","310,102,130.56","282,538,381.85","284,493,630.44","306,022,998.81","294,500,724.42","266,198,092.81","292,401,913.29","286,713,376.52","277,813,555.84","80,295,143.32","76,903,457.67","77,589,623.32","71,776,504.97","46,373,902.20","35,845,736.33","32,946,511.78","26,425,164.28","39,537,119.64","476,292,085.79"
预付款项,"36,910,000.00","17,927,000.00","16,185,000.00","14,136,000.00","16,404,532.61","11,119,966.46","7,981,046.65","20,814,460.85","14,380,967.42","10,251,730.31","12,523,633.33","41,430,880.91","53,240,363.19","72,110,664.58","78,752,556.91","31,556,070.66","29,931,887.67","25,836,544.71","23,341,639.78","9,061,090.40","12,056,925.84","23,005,892.64","25,525,065.45","14,037,265.28","14,849,038.70","19,062,065.41","38,585,798.23","13,806,820.85","17,569,151.13","17,992,824.92","29,500,213.10","7,692,326.00","17,831,003.35","29,930,674.15","23,673,516.99","4,329,899.13","1,507,738.84","2,616,253.01","3,687,020.58","1,638,352.47","1,717,037.33","3,394,273.59","4,026,921.78","742,542.55","30,320,357.58"
预收款项,"97,121,000.00","77,578,000.00","78,375,000.00","76,274,000.00","79,056,740.55","85,286,485.07","71,155,217.83","84,527,369.86","72,487,478.78","78,348,818.89","72,887,839.89","105,092,634.97","129,475,471.36","119,261,184.60","83,514,558.89","78,936,991.80","96,011,896.15","76,388,374.76","50,152,444.11","42,067,928.09","66,821,559.33","38,402,307.58","36,467,885.14","35,535,060.88","38,153,713.84","39,378,866.00","60,898,026.87","41,704,096.40","57,937,937.61","63,860,214.95","83,014,634.88","57,399,049.54","73,662,930.99","39,806,235.41","38,427,382.76","20,132,927.79","14,494,877.92","18,164,335.84","22,760,073.45","14,391,654.50","12,710,314.66","11,271,186.74","10,805,694.09","10,817,124.88","24,528,776.20"
