科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"17,438,339.36","33,925,865.09","45,213,072.22","412,235,019.37","413,845,523.69","408,395,944.23","381,846,413.15","386,161,707.54","356,556,467.15","312,030,553.58","294,455,453.99","256,147,838.38","260,147,364.63","212,458,442.70","216,727,924.33","211,517,081.60","213,337,933.61","226,948,654.21","192,744,703.26","216,265,808.00","260,212,710.79","207,552,224.34","172,982,343.89","194,654,101.43","242,428,256.41","571,090,727.19","497,442,509.48","489,414,736.67","515,378,816.65","494,753,612.60","444,596,166.21","609,173,940.67","636,178,165.90","357,565,258.67","660,412,707.88","718,978,421.46"
短期借款,"10,000,000.00","15,000,000.00","40,000,000.00","25,000,000.00","10,000,000.00","10,000,000.00","29,000,000.00","29,000,000.00",,,,"5,000,000.00","5,000,000.00","5,000,000.00","10,000,000.00","5,000,000.00","10,000,000.00","50,000,000.00","45,000,000.00","80,000,000.00","110,000,000.00","80,000,000.00","80,000,000.00","110,000,000.00","168,500,000.00","175,000,000.00","195,000,000.00","165,000,000.00","285,300,000.00","267,300,000.00","307,000,000.00","317,000,000.00","376,000,000.00","396,000,000.00","417,000,000.00","328,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"152,676.25","310,000.00","505,506.00","650,000.00","819,046.70","795,000.00","1,213,686.88","772,863.00","1,327,496.00","3,333,915.66","4,848,946.77","2,985,388.68","4,637,858.50","3,072,141.96","6,416,457.57","6,168,091.00","5,175,126.17","6,279,418.98","6,008,800.98","4,016,620.75","5,369,168.50","4,215,837.00","2,981,464.00","8,251,419.72","21,223,146.02","15,683,337.94","11,091,254.26","8,207,748.85","8,894,900.02","8,994,454.00","5,157,032.88","9,690,800.00","17,902,072.81","12,036,170.00","15,655,033.05","35,475,992.72"
应付票据,,,,,,,,,,,,,,,,,,,"211,520.00",,,,,,"23,571,593.63","17,916,083.24","20,948,919.52","27,245,702.93","27,591,973.85","17,329,742.20","14,745,319.00","9,162,708.00","11,532,073.00","3,087,654.00","10,000,000.00",
应收账款,"9,035,049.56","19,953,478.11","16,792,555.22","23,303,014.19","21,424,736.66","19,234,049.75","20,797,895.20","43,253,833.64","48,960,671.48","58,044,379.61","66,088,541.22","84,387,654.73","110,200,902.07","122,799,450.21","132,959,910.83","124,321,041.34","114,402,202.18","119,689,427.79","114,786,003.54","115,909,641.12","123,562,969.57","133,889,493.42","155,210,980.31","155,632,449.65","213,927,884.00","226,510,376.28","257,769,780.74","276,742,135.97","276,224,326.03","328,999,652.63","342,877,418.24","365,380,231.07","395,397,659.71","421,626,697.68","443,635,364.58","459,199,017.09"
应付账款,"7,956,739.92","18,709,428.94","14,400,064.55","24,913,424.81","16,947,061.49","15,530,524.31","19,051,590.20","27,856,412.24","35,437,030.16","32,180,117.27","32,122,153.92","37,472,950.20","49,945,373.82","40,604,955.79","41,389,759.68","53,556,441.33","51,430,725.15","41,195,188.62","67,181,880.43","70,565,698.31","87,865,105.58","75,841,408.53","68,798,895.06","69,201,206.71","159,665,245.73","199,041,247.90","167,452,897.46","170,990,973.97","171,242,587.88","243,816,825.93","303,767,245.58","295,448,793.13","300,482,232.50","315,776,850.13","325,271,219.03","369,186,095.28"
预付款项,"1,573,655.57","3,692,631.17","6,680,915.58","3,192,791.36","3,420,016.86","6,969,102.40","32,554,002.78","32,061,820.52","33,285,697.64","37,540,989.86","34,009,072.88","74,915,598.50","46,029,940.05","65,072,216.92","54,996,515.40","35,912,292.28","31,398,740.38","25,116,698.27","34,956,074.40","25,820,612.95","14,159,184.91","15,051,856.43","15,807,907.75","14,164,824.91","14,590,266.50","44,156,783.94","45,535,626.07","36,901,578.35","27,452,535.72","55,025,531.27","28,326,755.94","38,972,309.55","35,661,183.51","52,733,232.23","55,208,274.76","58,407,930.77"
预收款项,"4,712,755.67","7,422,389.62","4,787,240.35","5,370,764.44","4,642,508.87","5,134,282.16","7,620,824.72","6,247,870.24","7,534,138.16","8,158,570.22","10,696,335.30","10,340,471.53","14,966,920.91","15,454,693.91","15,133,260.17","16,956,117.31","14,070,283.03","16,110,887.07","16,224,115.56","14,847,085.77","15,462,869.78","18,536,077.06","20,542,952.63","21,170,911.02","16,437,473.57","56,544,740.43","55,593,823.14","73,604,422.18","65,883,054.03","90,008,511.24","74,560,471.94","154,711,888.80","201,793,868.10","148,366,299.48","157,131,592.07","228,720,052.64"
其他应收款,"1,289,329.49","477,630.21","2,609,599.17","2,919,859.67","2,816,047.11","3,706,665.62","2,578,602.81","2,401,204.98","2,824,986.98","4,437,987.37","5,105,210.47","6,260,005.12","4,771,026.64","8,390,630.17","4,845,112.26","8,633,010.63","5,606,783.39","5,403,180.06","10,590,801.83","10,064,010.87","9,554,151.64","7,815,149.70","7,644,636.36","7,428,449.37","13,617,350.05","195,785,490.88","156,435,499.13","164,035,852.64","116,052,268.48","137,912,353.46","128,169,662.00","131,009,785.51","67,074,023.46","76,644,939.02","78,890,682.50","74,756,775.34"
应付职工薪酬,"67,193.44","241,562.36","998,806.53","791,492.53","1,078,450.00","1,257,688.48","1,109,974.85","1,129,787.31","1,176,543.09","1,343,162.82","1,413,853.85","1,810,373.61","5,578,017.23","1,984,302.48","2,140,206.39","2,077,868.52","4,821,268.00","2,498,189.40","2,697,012.47","2,951,752.60","5,955,942.05","3,122,385.39","4,383,694.64","4,194,586.23","10,128,759.86","6,018,117.90","6,823,929.43","7,064,654.60","13,744,395.20","9,164,603.85","10,075,915.87","12,073,791.41","24,877,972.45","14,050,026.58","15,878,081.33","17,172,207.43"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,355,167.84","-122,628.70","1,967,952.01","340,803.53","3,202,811.15","1,101,739.02","1,400,999.61","6,183,100.46","6,198,587.73","4,785,860.07","4,714,692.89","8,478,208.97","13,152,871.81","5,759,388.76","6,024,805.36","-39,187.40","-402,557.87","1,778,822.05","2,445,603.40","4,767,829.67","7,659,616.73","7,375,158.15","7,196,152.76","4,604,818.76","23,666,454.08","21,109,099.84","30,631,720.02","27,137,427.77","45,351,260.42","45,169,538.59","23,205,216.17","14,967,093.37","60,872,293.10","46,402,546.46","20,680,023.26","19,202,119.37"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,750.00",,"73,958.33",
应付利息,"98,010.00","83,250.00","59,725.00","212,045.00","17,847.50","17,847.50","42,775.00","42,775.00",,,,,,,,,,,,,"150,574.99","147,500.00","132,750.00","137,433.34","421,077.04",,"438,400.94","253,675.01","203,569.58","389,337.68","250,992.23","150,847.78","176,325.44","4,937.06",,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,805,638.78","1,805,638.78",,,,,,
应付股利,,,,,,"17,700,000.00","900,000.00",,,,,,,,,,,,,,,,,,,,"1,861,347.55","1,861,347.57",,,,,,,"10,353,798.21",
存货,"12,987,841.07","22,381,935.99","27,402,973.82","30,802,158.42","26,200,763.06","27,647,259.91","32,333,291.33","31,589,164.77","36,743,864.23","42,707,848.37","46,425,763.54","42,454,055.91","56,194,548.13","49,919,502.60","48,124,319.29","66,154,732.29","68,630,898.51","66,793,445.03","67,108,164.17","67,567,587.69","69,010,233.12","71,259,992.90","74,370,346.99","79,410,627.36","179,276,609.63","207,548,722.61","196,646,304.52","200,428,715.63","176,993,702.65","197,466,020.86","221,995,820.27","239,731,435.96","256,922,471.72","304,924,098.02","346,443,599.90","378,896,720.11"
其他应付款,"197,789.01","431,767.57","356,720.72","367,041.56","339,957.33","656,155.91","3,204,882.09","3,246,228.90","3,329,205.90","4,196,593.17","4,351,771.83","4,079,228.18","3,395,461.63","3,968,767.32","4,780,335.40","6,747,220.72","4,855,565.66","4,064,537.71","8,862,816.12","5,527,098.93","5,003,476.27","5,875,706.26","5,579,788.13","7,517,257.22","31,893,296.62","81,313,453.56","48,920,392.35","68,792,929.61","62,825,304.09","189,640,905.28","171,494,948.40","191,773,909.35","226,471,826.05","229,474,359.75","245,538,007.68","263,403,133.09"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,"6,065,996.47","4,683,149.19","3,128,429.40","7,915,028.91","13,988,600.24","10,399,944.44",,,,,,,,,,,"25,312,907.92","18,196,408.04","32,035,185.66","31,374,642.45","28,694,567.44","29,288,107.41","41,340,013.11","33,588,760.01","123,075,786.32","34,405,880.32","37,234,392.32","38,414,248.73"
其他流动资产,,,,,,,,,,"13,833.32",,,,,,,,,,,,,,,"784,781.32",,"37,584,445.70",,"119,103,923.11","109,038,677.40","243,056,838.59","122,007,131.03","236,139,262.02","234,719,193.24","287,749,961.06","166,237,455.59"
其他流动负债,,,,,,,,,,,,,,,"5,965,725.39","3,729,199.39","5,550,705.41","9,070,512.50","9,881,302.72","12,601,805.46","15,999,550.90","19,999,550.90","18,369,550.90","10,632,408.04",,,,,,,,,,,,
流动资产合计,"42,476,891.30","80,741,540.57","99,204,622.01","473,102,843.01","468,526,134.08","466,748,021.91","471,323,892.15","496,240,594.45","479,699,183.48","458,109,507.77","450,932,988.87","467,150,541.32","481,981,640.02","461,712,384.56","464,070,239.68","452,706,249.14","438,551,684.24","450,230,824.34","426,194,548.18","439,644,281.38","481,868,418.53","439,784,553.79","428,997,679.30","459,541,872.44","685,848,293.93","1,260,775,438.84","1,202,505,419.90","1,175,730,768.11","1,241,906,111.44","1,333,995,941.00","1,414,179,694.13","1,515,965,633.79","1,645,313,589.13","1,460,249,588.86","1,888,069,582.06","1,891,952,313.08"
流动负债合计,"26,387,655.88","41,765,769.79","62,570,509.16","56,995,571.87","36,228,636.34","51,398,237.38","62,331,046.47","73,706,174.15","59,741,501.51","55,347,452.74","56,427,237.19","75,096,261.40","106,027,245.64","83,172,052.70","85,434,092.39","88,027,659.87","90,325,989.38","124,718,137.35","152,504,250.70","191,261,270.74","248,097,136.30","210,897,786.29","205,003,784.12","227,458,621.32","459,596,808.45","575,139,150.91","559,706,616.07","573,325,776.09","700,836,712.49","892,107,572.18","946,440,122.30","1,028,877,791.85","1,325,282,376.96","1,187,568,553.78","1,239,087,113.90","1,264,597,856.54"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"200,000.00","20,200,000.00","20,600,000.00","50,600,000.00","60,600,000.00","60,600,000.00","60,600,001.00","70,600,001.00","51,200,001.00","51,766,701.00","51,766,701.00","51,766,701.00"
