科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"4,929,160.52","3,349,290.06","2,022,817.01","2,398,716.71","2,108,289.82","2,113,768.53","2,288,732.74","5,799,472.78","3,658,943.58","4,408,653.36","3,897,409.15","5,136,616.02","4,825,937.20","4,991,356.88","3,216,655.23","4,576,491.45","7,927,936.71","8,756,381.65","8,980,448.47","8,422,998.00","5,970,570.42","9,537,764.80","14,291,054.12","23,063,602.67","11,509,868.71","8,906,567.94","31,710,107.08","36,403,990.65","32,550,571.62","46,568,752.98","46,652,161.84","47,820,691.08","263,529,243.63","37,525,132.63","24,330,208.40","35,872,552.22","26,313,281.80"
应付职工薪酬,"496,863.02","900,405.19","1,093,165.23","1,567,539.47","1,709,802.63","1,323,970.11","2,169,375.21","2,257,599.92","2,253,970.81","2,628,586.92","3,531,966.64","3,507,348.22","3,636,770.10","2,202,876.09","4,255,966.84","4,425,917.77","4,070,809.54","4,333,921.77","4,695,476.24","4,746,356.04","5,088,672.34","3,215,702.02","2,436,166.95","4,633,778.41","4,256,994.80","2,481,322.18","5,457,622.91","8,285,564.32","6,707,760.93","4,738,395.23","3,847,385.12","5,382,904.29","5,818,715.62","2,340,280.72","4,935,091.86","3,425,278.06","4,222,888.71"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,134,012.45","902,087.62","4,046,618.10","1,874,249.74","3,733,086.20","2,479,404.78","4,335,864.19","2,098,445.58","-1,910,285.40","-6,165,116.66","618,006.45","-3,487,326.56","-1,715,107.25","-4,377,946.67","-1,742,291.80","-5,621,527.79","-9,716,490.73","-6,461,423.90","7,150,686.42","2,027,745.19","1,643,140.35","147,120.60","6,983,509.71","-142,371.11","2,927,516.78","3,000,616.86","18,754,798.18","12,457,364.22","7,552,194.87","12,146,075.72","38,131,204.80","8,773,419.95","12,769,202.83","21,351,535.39","28,142,784.54","18,863,889.80","16,382,739.04"
应收利息,,,,,"1,303,068.49","2,182,135.00","1,966,313.35","3,241,992.85","3,080,674.16","1,003,095.06","686,207.35","1,042,410.69","406,517.38","462,181.62","1,221,878.30","920,681.18","486,440.33","674,121.19","698,565.89","858,339.87","783,951.76","682,903.59","65,953.53","172,619.32","61,708.75","111,428.08","172,141.39","153,470.96","155,764.50","135,725.66","159,896.55","137,899.99","137,899.99",,,"3,067,549.31",
应付利息,,,,,,,,,,"62,373.21",,,,,,,,,"139,498.72","109,840.15","31,472.99","62,942.97","51,113.66",18.42,"28,910.24","44,574.72","31,018.50",,,,"79,693.15","150,706.85","222,509.59","21,101.37","75,693.15","146,706.85","218,509.59"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"300,000.00","300,000.00",,,"72,000.00","125,033.48","72,000.00",,,,,,,,,,"1,983,278.49",,"43,093,501.68","29,515,800.09",,,"8,050,500.00",,"8,425,200.00","28,952,325.00",,,
存货,"30,321,613.51","36,503,003.29","20,777,044.08","24,840,724.34","29,768,272.51","35,316,807.46","31,034,122.66","44,094,298.19","75,417,955.35","107,889,686.62","75,529,708.84","98,737,885.31","89,459,774.68","96,094,587.47","86,655,733.29","87,177,739.19","121,655,082.98","118,002,133.85","85,220,856.88","98,644,252.05","105,509,078.19","99,730,574.09","79,139,909.92","82,838,218.56","84,084,705.93","89,692,154.90","133,180,681.09","150,497,279.66","172,483,563.43","187,873,809.80","149,724,276.66","197,712,775.06","191,076,230.35","212,073,216.74","166,502,718.59","176,211,439.90","183,046,508.47"
其他应付款,"12,212,827.43","241,646.46","57,858.83","6,948,737.35","3,087,147.31","633,649.04","109,856.47","705,324.10","525,605.17","3,016,538.63","2,099,256.27","883,927.83","1,485,315.42","2,635,258.79","1,811,149.62","1,152,685.83","2,167,158.87","3,656,363.04","5,120,108.00","2,321,002.92","4,962,643.43","6,042,245.13","5,896,782.76","6,113,988.23","6,361,675.61","4,261,960.69","8,706,578.55","5,430,619.57","9,822,983.96","1,912,426.08","15,609,278.90","30,728,701.58","23,938,407.12","26,212,641.29","23,916,387.13","21,308,676.43","6,852,407.19"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"79,248.28",,"39,624.10","19,812.01",,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"2,764,388.98","1,899,689.14","4,324,293.10","6,361,365.82","137,813,225.31","70,730,683.24","226,877,101.50","133,989,355.04","312,297,894.20","306,680,540.97","80,260,857.07","46,246,586.48","42,687,071.64"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"709,229.07","703,366.02","695,521.35"
流动资产合计,"93,881,523.72","109,276,919.30","162,852,552.02","595,643,483.80","554,199,026.36","570,036,508.85","583,779,602.12","620,313,448.39","618,320,475.13","632,194,759.02","605,961,732.17","624,605,888.03","618,979,890.38","607,333,890.22","592,685,281.88","593,785,596.01","624,754,534.88","644,977,024.03","667,069,076.27","644,986,106.61","612,127,254.27","611,921,426.20","616,483,397.84","576,948,458.84","542,846,532.55","555,336,905.82","1,061,457,439.44","1,016,784,570.36","990,355,875.45","1,078,460,242.04","1,128,195,911.15","1,156,421,219.79","1,784,708,010.87","1,479,781,093.36","1,525,117,425.73","1,578,535,468.97","1,536,985,503.90"
流动负债合计,"53,253,050.83","47,532,613.20","42,589,405.99","48,215,132.07","29,612,629.61","44,182,128.32","48,368,835.79","37,441,741.21","51,391,104.27","71,500,379.79","62,313,688.73","71,568,662.91","65,994,983.60","54,919,022.67","73,903,964.28","75,309,915.05","107,784,376.16","113,310,151.38","130,177,575.85","105,770,297.82","75,181,921.20","86,920,766.71","111,015,098.74","92,239,421.39","82,612,592.99","110,301,985.24","244,978,322.61","192,656,071.45","137,562,972.83","183,892,093.84","294,081,888.18","282,203,581.86","239,828,914.45","402,646,839.58","406,699,965.22","450,677,011.05","456,297,055.49"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","25,826,745.00","25,852,865.00","25,549,920.00","25,564,660.00","25,634,830.00","26,708,230.00","25,147,724.40"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,211,212.53","9,311,022.65","9,413,495.58","9,514,446.91",,,
长期股权投资,,,,,,,,,,,,,,,,"3,000,000.00","2,805,344.08","2,654,764.06","2,565,322.54","2,488,196.87","2,195,266.68","2,147,219.28","32,265,775.74","53,020,704.70","53,528,504.28","67,228,943.03","56,704,048.90","55,732,129.38","54,991,318.23","54,247,135.43","76,085,846.79","75,747,211.85","74,745,589.18","73,564,340.97","72,830,088.41","71,704,651.85","70,038,930.43"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,"991,173.43","873,706.93","754,526.18","490,161.55","651,473.54","788,143.40","788,143.40","788,143.40","911,075.04","860,258.23","860,258.23","967,821.35","736,079.33","1,024,078.73",,,,"6,910,211.00","6,883,480.39","7,009,496.11","7,042,395.32","17,330,358.71","17,397,636.47","17,609,078.61","18,216,677.41","16,465,026.22","15,536,751.99","17,400,527.34"
固定资产,"2,722,736.07","3,579,860.08","3,747,898.84","3,731,941.66","35,415,700.81","35,999,630.34","36,572,648.65","38,360,521.42","38,577,253.78","48,459,706.47","73,469,350.13","72,738,770.06","71,953,095.20","73,911,057.16","72,684,536.51","70,465,209.56","69,598,747.18","68,004,069.29","91,428,419.85","89,436,751.19","87,497,575.16","86,489,374.34","85,006,326.80","79,802,882.92","85,988,858.95","84,596,943.93","85,365,110.44","82,582,150.31","79,905,275.99","77,605,233.88","75,736,483.55","74,124,937.47","72,513,552.93","71,165,950.86","70,305,655.09","68,749,815.00","67,620,791.51"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"2,341,443.72","2,341,443.72","2,800,434.60","2,917,098.99","3,308,180.40","3,421,563.45","1,772,903.15","1,960,988.31","2,543,353.60","2,983,077.74","1,907,477.83","2,396,387.14","1,187,711.40","1,444,516.36","5,642,478.41"
在建工程,,,,,"2,868.00",,"572,019.90","5,356,427.30","9,768,051.70","10,647,006.96",,,,,"130,266.10","1,448,146.44","6,775,736.10","10,986,759.70",,,,,,,,,"50,190.17","129,907.15","129,907.15","129,907.15","129,907.15","129,907.15","136,039.23","136,039.23","136,039.23","136,039.23","136,039.23"
其他非流动负债,"3,866,085.35","4,824,250.65","6,902,981.18","6,817,836.66","5,785,561.35","5,785,561.35","4,094,049.99","2,500,000.00","1,999,900.00","1,899,800.00","4,897,563.82","4,647,563.82","6,982,627.01","10,537,254.44","8,647,935.98","9,007,754.90","9,244,485.52","17,263,616.47","32,347,793.16","31,280,111.31","28,573,888.60","27,186,117.91","173,642.15",,,,,,,,,,,,"24,450,075.00","24,741,374.50","23,862,612.81"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,866,085.35","4,824,250.65","6,902,981.18","6,817,836.66","5,785,561.35","5,785,561.35","4,094,049.99","2,500,000.00","1,999,900.00","2,890,973.43","5,771,270.75","5,402,090.00","7,472,788.56","11,188,727.98","9,436,079.38","9,795,898.30","10,032,628.92","18,174,691.51","33,208,051.39","32,140,369.54","29,541,709.95","27,922,197.24","32,933,719.52","29,595,002.26","29,377,392.36","29,235,095.95","58,877,427.57","57,337,937.61","54,071,204.08","52,553,227.77","78,904,564.65","77,871,662.58","81,300,900.32","85,467,704.02","93,768,651.23","94,209,523.22","94,834,087.09"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"57,119,136.18","52,356,863.85","49,492,387.17","55,032,968.73","35,398,190.96","49,967,689.67","52,462,885.78","39,941,741.21","53,391,004.27","74,391,353.22","68,084,959.48","76,970,752.91","73,467,772.16","66,107,750.65","83,340,043.66","85,105,813.35","117,817,005.08","131,484,842.89","163,385,627.24","137,910,667.36","104,723,631.15","114,842,963.95","143,948,818.26","121,834,423.65","111,989,985.35","139,537,081.19","303,855,750.18","249,994,009.06","191,634,176.91","236,445,321.61","372,986,452.83","360,075,244.44","321,129,814.77","488,114,543.60","500,468,616.45","544,886,534.27","551,131,142.58"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","33,000,000.00","41,546,300.00","55,396,300.00","55,396,300.00","55,396,300.00","55,396,300.00","55,396,300.00","55,396,300.00","55,396,300.00","55,396,300.00","55,396,300.00","105,252,970.00","105,252,970.00","105,252,970.00","105,252,970.00","105,252,970.00","105,252,970.00","105,252,970.00","105,252,970.00","210,505,940.00","210,505,940.00","210,505,940.00","210,505,940.00","210,505,940.00","210,505,940.00","241,560,648.00","241,560,648.00","241,560,648.00","241,560,648.00","241,560,648.00","241,560,648.00","362,340,972.00","362,340,972.00","362,340,972.00","362,340,972.00","362,340,972.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"503,904.90","14,236,627.56","36,490,327.56","444,958,112.71","444,958,112.71","444,958,112.71","448,453,284.67","448,453,284.67","448,993,284.67","448,993,284.67","448,993,284.67","448,560,229.47","398,413,623.20","398,413,623.20","398,462,923.20","398,542,303.14","398,542,303.14","398,542,303.14","398,542,303.14","398,542,303.14","293,289,333.14","293,289,333.14","293,289,333.14","293,289,333.14","293,289,333.14","293,289,333.14","793,499,814.18","790,339,069.65","790,405,754.79","790,369,753.19","790,577,388.51","791,057,850.46","740,425,410.64","669,264,566.69","554,493,632.32","554,493,632.32","554,493,632.32"
无形资产,"2,440,176.32","3,979,844.71","9,093,880.25","8,834,736.35","8,849,185.06","11,209,549.06","15,724,393.25","15,264,196.29","15,710,432.33","15,249,701.87","19,356,552.65","18,860,189.76","24,824,402.40","27,362,027.57","39,720,032.78","38,734,936.75","37,868,780.04","42,041,813.64","50,199,101.27","49,111,125.69","51,593,300.10","56,622,326.91","75,248,983.80","73,002,707.00","71,962,883.11","70,034,447.15","163,106,048.51","160,815,871.78","158,993,521.73","156,766,268.98","182,117,912.61","178,940,954.73","175,630,048.21","172,184,950.57","203,158,283.57","223,031,522.93","234,654,801.60"
盈余公积,"3,189,006.02","1,771,294.55","4,486,670.99","4,486,670.99","4,486,670.99","4,486,670.99","6,898,828.32","6,898,828.32","6,898,828.32","6,898,828.32","8,332,918.12","8,332,918.12","8,332,918.12","8,332,918.12","8,332,918.12","8,332,918.12","8,332,918.12","8,332,918.12","8,802,255.13","8,802,255.13","8,802,255.13","8,802,255.13","10,546,375.92","10,546,375.92","10,546,375.92","10,546,375.92","13,974,525.93","13,974,525.93","13,974,525.93","13,974,525.93","18,256,467.77","18,256,467.77","18,256,467.77","18,134,847.19","23,298,216.75","23,298,216.75","23,298,216.75"
开发支出,,"3,665,205.13","461,183.52","502,783.53","2,256,710.71","4,398,877.02","4,519,998.25","9,188,745.20","13,491,775.63","21,222,050.05","21,215,674.77","25,878,097.30","24,405,302.87","24,348,318.24","10,411,447.28","10,421,625.76","10,484,806.26","5,927,550.24","6,984,070.67","9,872,794.02","8,165,251.12","11,493,069.92",,"4,047,873.66","8,133,238.80","13,955,901.06","14,521,842.10","15,998,595.71","20,088,375.24","23,676,027.03","17,134,918.06","21,073,964.19","23,042,815.27","25,555,696.36","3,136,169.77","7,099,142.68","13,426,017.56"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,655,832.71","71,990,167.15"
商誉,"1,480,582.88","1,480,582.88","1,480,582.88","1,480,582.88","1,480,582.88","1,480,582.88","1,551,441.69","1,551,441.69","1,551,441.69","7,430,603.15","11,347,432.01","11,347,432.01","11,347,432.01","11,347,432.00","9,147,432.01","9,147,432.01","9,147,432.01","9,147,432.01","9,147,432.01","9,147,432.01","9,147,432.01","9,147,432.01","9,147,432.01","1,551,441.69","1,551,441.69","1,551,441.69","229,971,353.58","229,971,353.58","229,971,353.58","229,971,353.57","301,906,895.67","301,906,895.67","301,906,895.68","301,906,895.67","301,906,895.67","301,906,895.67","301,906,895.67"
未分配利润,"29,992,414.14","19,935,756.08","45,199,769.64","49,985,847.53","60,535,642.64","64,442,700.04","74,740,346.29","81,078,441.35","74,351,281.05","79,101,039.21","81,198,457.86","85,999,481.54","86,171,824.06","86,091,419.82","63,469,985.80","56,965,078.75","57,155,992.91","66,573,951.01","74,887,811.67","80,194,649.97","75,325,172.40","75,086,631.79","85,952,030.35","88,788,583.23","92,565,608.53","94,635,076.68","129,390,199.83","140,862,082.95","152,161,206.59","172,448,529.29","199,844,931.74","220,243,818.08","228,723,120.93","138,327,087.06","278,883,879.11","307,899,062.35","327,544,937.37"
长期待摊费用,"54,838.58",,,,,"178,308.73","390,624.42","391,615.67","570,806.92","1,541,784.36","1,559,603.39","1,653,731.47","1,455,006.92","1,123,573.14","1,136,304.08","1,074,896.03","1,323,604.76","1,126,858.13","869,587.66","725,187.21","608,453.43","450,255.25","812,110.28","291,764.46","231,000.24","172,547.34","3,322,903.24","2,795,366.52","2,888,091.87","2,751,011.84","1,638,002.78","669,197.21","669,972.73","1,248,408.45","986,996.68","908,693.66","771,189.01"
少数股东权益,,"954,098.29","805,583.66","782,367.63","2,001,184.77","4,822,018.79","6,199,213.87","60,489,092.54","60,707,808.01","74,372,267.82","73,948,320.52","83,446,084.81","84,097,092.43","83,833,365.59","70,602,915.80","77,739,169.63","79,847,271.54","79,630,643.04","84,651,756.67","82,576,236.82","83,747,133.53","81,063,821.19","82,189,334.84","71,749,499.40","63,118,920.16","62,575,184.59","170,886,846.29","167,797,988.79","177,532,255.29","192,449,368.35","174,877,403.43","182,703,043.23","770,498,971.09","462,760,842.90","490,629,664.32","498,667,235.84","501,538,428.91"
递延所得税资产,"224,603.67","272,228.23","383,417.15","446,970.36","559,913.03","733,282.50","980,995.23","1,520,412.91","1,555,814.77","2,079,851.99","2,873,939.38","3,216,775.95","2,409,823.71","2,262,037.59","3,344,580.55","3,627,344.77","3,789,843.75","4,455,279.50","6,672,675.22","6,910,973.66","4,605,337.09","4,862,667.48","6,965,662.37","7,564,598.71","7,312,333.25","8,373,335.63","11,781,288.94","12,021,153.79","9,123,628.10","8,327,064.32","10,758,100.80","9,001,660.98","8,108,449.73","10,887,361.41","9,240,172.87","8,074,764.91","9,566,577.85"
外币报表折算价差,,,"-1,524.36","-1,769.01","-12,115.22","-36,752.82","-59,135.42","-310,879.22","-192,454.37","-327,609.37","-169,956.15","-404,882.27","-361,246.48","-343,711.46","-201,875.39","-233,065.66","-399,631.73","-496,077.60","-587,038.36","-600,515.16","-453,595.49","-457,173.81",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000.00","24,000,000.00","24,000,000.00","24,608,609.79","5,000,000.00",,,"2,820,682.50","15,787,779.94","14,903,388.96","6,114,332.30"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"6,922,937.52","12,977,721.03","15,166,962.64","14,997,014.78","48,564,960.49","54,000,230.53","60,312,121.39","71,633,360.48","81,225,576.82","106,630,704.85","129,822,552.33","133,694,996.55","136,395,063.11","140,354,445.70","136,574,599.31","137,919,591.32","141,794,294.18","144,344,526.57","167,866,609.22","167,692,460.65","163,812,615.59","171,212,345.19","209,446,291.00","219,281,973.14","238,708,260.32","255,913,559.83","595,822,785.88","591,046,528.22","587,091,471.89","588,082,611.99","680,508,067.41","671,594,729.25","666,753,362.96","669,470,326.02","687,488,081.23","706,514,914.89","714,235,575.16"
所有者权益(或股东权益)合计,"43,685,325.06","69,897,776.48","128,527,127.49","555,607,529.85","567,365,795.89","574,069,049.71","591,628,837.73","652,005,067.66","646,155,047.68","664,434,110.65","667,699,325.02","681,330,131.67","681,907,181.33","681,580,585.27","645,919,837.53","646,599,373.98","648,731,823.98","657,836,707.71","671,550,058.25","674,767,899.90","671,216,238.71","668,290,807.44","681,980,870.58","674,396,008.33","669,564,807.52","671,713,384.46","1,353,424,475.14","1,357,837,089.52","1,385,813,170.43","1,430,097,532.42","1,435,717,525.73","1,467,940,704.60","2,130,331,559.06","1,661,136,875.78","1,712,136,890.51","1,740,163,849.59","1,700,089,936.48"
资产总计,"100,804,461.24","122,254,640.33","178,019,514.66","610,640,498.58","602,763,986.85","624,036,739.38","644,091,723.51","691,946,808.87","699,546,051.95","738,825,463.87","735,784,284.50","758,300,884.58","755,374,953.49","747,688,335.92","729,259,881.19","731,705,187.33","766,548,829.06","789,321,550.60","834,935,685.49","812,678,567.26","775,939,869.86","783,133,771.39","825,929,688.84","796,230,431.98","781,554,792.87","811,250,465.65","1,657,280,225.32","1,607,831,098.58","1,577,447,347.34","1,666,542,854.03","1,808,703,978.56","1,828,015,949.04","2,451,461,373.83","2,149,251,419.38","2,212,605,506.96","2,285,050,383.86","2,251,221,079.06"
负债和所有者(或股东权益)合计,"100,804,461.24","122,254,640.33","178,019,514.66","610,640,498.58","602,763,986.85","624,036,739.38","644,091,723.51","691,946,808.87","699,546,051.95","738,825,463.87","735,784,284.50","758,300,884.58","755,374,953.49","747,688,335.92","729,259,881.19","731,705,187.33","766,548,829.06","789,321,550.60","834,935,685.49","812,678,567.26","775,939,869.86","783,133,771.39","825,929,688.84","796,230,431.98","781,554,792.87","811,250,465.65","1,657,280,225.32","1,607,831,098.58","1,577,447,347.34","1,666,542,854.03","1,808,703,978.56","1,828,015,949.04","2,451,461,373.83","2,149,251,419.38","2,212,605,506.96","2,285,050,383.86","2,251,221,079.06"
