科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"57,143,793.32","109,585,749.26","192,211,448.13","340,597,758.33","59,856,602.00","112,158,899.23","198,901,822.80","256,047,555.32","47,520,034.80","155,044,802.97","341,426,187.92","530,667,758.71","57,486,515.67","161,519,467.57","270,427,975.16","652,705,730.51","311,300,531.99","626,565,355.20","840,266,249.33","1,212,421,627.36","239,991,626.14","663,924,308.76","1,300,748,235.50","1,797,185,026.24","526,584,608.36","1,181,466,168.86","1,673,106,692.71","2,337,059,069.32","588,865,528.74","956,812,242.11","1,148,889,359.90","2,130,350,281.79","362,306,130.22","1,003,603,157.27","1,566,511,885.56","3,329,131,391.78","709,952,234.35","2,018,337,198.59","3,054,509,997.45","4,101,031,344.85","1,348,276,439.80","2,496,186,220.67","3,128,738,448.92"
二、营业利润,"4,479,270.23","8,536,937.30","21,434,528.93","42,437,835.38","8,504,225.50","14,399,755.22","29,159,261.08","36,128,258.59","2,745,222.12","19,660,502.43","43,501,196.54","83,028,755.00","18,088,722.31","42,632,928.14","76,453,682.65","178,369,900.09","58,313,456.43","145,199,294.20","208,318,506.99","297,323,860.85","57,031,112.11","184,073,650.19","391,857,982.31","461,101,058.83","144,021,798.34","329,803,658.69","450,177,506.82","599,977,942.61","158,088,149.30","222,997,306.21","256,080,790.17","381,181,946.23","44,137,481.00","162,186,510.03","247,927,391.42","483,855,397.99","61,659,843.70","254,826,263.35","369,555,022.79","473,062,217.94","281,627,888.52","483,213,979.73","616,246,981.59"
减:营业成本,"38,963,263.03","74,432,699.85","127,688,809.19","230,832,736.12","32,329,036.39","63,801,994.95","117,144,227.01","156,181,790.57","31,998,992.94","102,352,156.72","216,446,330.52","336,682,473.37","34,670,432.21","92,496,685.03","140,184,428.70","364,159,347.67","209,404,701.43","396,574,131.58","512,123,890.05","695,774,732.21","121,511,844.29","352,760,493.12","626,065,490.25","931,295,750.42","273,731,170.53","622,817,083.03","882,634,428.05","1,242,542,776.05","297,586,300.34","529,413,586.05","637,504,426.48","1,227,497,554.42","243,876,450.24","645,352,024.55","1,017,639,522.87","2,220,671,156.83","520,249,400.75","1,457,566,466.98","2,251,587,703.60","3,041,310,979.32","876,085,232.44","1,610,500,582.53","1,950,141,094.69"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,006,114.46","5,917,561.48","11,739,640.28","27,590,814.82","6,913,179.49","11,759,726.52","19,890,706.29","24,824,931.58","3,374,443.47","12,883,624.45","35,963,235.04","52,737,075.21","4,536,246.92","14,513,531.16","28,875,463.78","64,998,285.39","21,358,656.87","49,792,301.16","69,810,911.25","141,326,924.05","41,143,037.60","95,928,349.31","229,598,790.96","317,623,599.81","88,515,782.90","188,231,696.69","276,873,145.78","400,434,801.96","110,764,162.83","156,385,331.43","171,866,422.04","367,366,746.35","48,120,607.88","130,282,082.70","203,905,115.08","465,974,850.26","86,358,680.79","200,561,689.50","299,045,493.83","362,128,095.60","133,489,429.66","292,747,818.89","474,381,186.96"
营业外收入,"243,116.43","250,260.19","264,033.57","545,751.20","274,832.75","333,529.79","790,490.38","800,883.40","52,170.83","223,059.51","225,104.38","810,642.20","51,248.28","188,861.68","215,491.55","738,418.07","2,366.17","5,280.55","12,490.29","1,037,501.34",964.50,"867,737.62","871,520.54","874,757.72","2,108.97","3,883.97","5,848.57","57,145.39","212,802.00","772,773.78","1,158,144.37","1,277,671.36","115,881.19","477,968.75","679,758.86","1,262,920.16","614,066.28","848,786.73","1,070,871.34","1,713,334.66","1,874,547.25","2,261,901.66","2,895,062.62"
销售费用,"1,265,732.28","2,603,456.20","4,731,639.52","8,990,184.32","3,131,366.47","5,393,774.73","8,639,897.46","10,325,132.77","1,129,803.28","4,101,231.39","10,116,932.38","14,729,803.54","2,221,862.83","4,171,904.97","6,962,977.45","14,576,973.72","5,931,909.81","9,415,878.60","15,111,563.11","28,577,944.71","6,602,083.54","12,696,703.55","25,795,914.71","46,924,137.21","6,853,203.28","15,366,963.41","24,801,030.75","46,418,012.13","6,601,073.64","16,456,157.52","30,365,768.85","52,762,438.36","12,611,396.05","22,929,159.12","34,042,505.68","65,296,450.10","14,551,560.30","38,619,201.03","68,930,953.28","116,499,205.15","45,543,601.70","74,333,604.10","104,723,657.72"
减:营业外支出,"1,700.00","59,267.00","63,547.00","103,418.98","17,449.61","820,049.61","864,307.01","104,257.01","4,188.89","9,216.71","24,477.99","355,229.96","65,285.17","903,550.96","929,132.15","3,088,641.71","5,265.75","545,465.75","1,064,650.70","1,799,943.52","802,874.76","1,257,829.86","1,929,690.49","2,634,263.82","50,561.71","63,214.61","1,382,444.20","1,606,467.71",,"1,013,713.12","2,170,062.34","3,539,719.96","1,350.00","244,391.81","974,889.35","1,425,532.77","68,733.07","690,272.41","693,849.64","1,174,344.24","1,025,814.23","2,305,979.86","9,127,753.50"
管理费用,"8,261,494.24","14,492,747.16","22,512,336.29","30,083,632.64","8,814,133.88","15,288,627.31","22,812,336.17","31,023,269.22","7,874,140.31","14,987,159.26","23,838,764.58","33,551,127.84","10,645,374.72","20,068,229.68","28,708,920.45","39,402,274.70","16,084,393.01","25,588,563.49","35,788,468.30","50,944,796.71","12,992,779.67","21,585,310.81","32,435,687.82","48,811,944.09","13,585,582.62","26,970,671.56","40,914,006.34","57,304,964.75","16,371,611.01","28,159,115.62","41,978,007.94","71,187,473.93","12,742,427.31","29,820,064.70","48,133,271.84","72,153,651.99","18,906,028.94","41,484,170.23","59,099,619.33","82,234,403.71","17,862,425.75","40,058,003.98","71,020,308.49"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,"28,266.80",,,,,,,,,,,,,"14,274.99",,,,"31,657.62",,,,"332,829.99",,,300.00,"4,607.45",,"4,356.00","4,760.10"
