科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付职工薪酬,"1,128,972.27","1,454,819.47","1,191,344.53","1,112,562.05","1,145,101.89","688,263.04","3,728,091.11","481,973.61","709,055.16","672,046.64","3,869,437.86","392,357.84","1,287,848.05","1,250,614.16","4,409,318.30","1,147,257.67","1,373,647.21","1,306,944.34","5,049,543.53","1,767,589.90","1,630,321.27","1,726,442.71","7,237,877.87","2,213,246.73","2,327,860.58","2,393,437.17","9,810,406.04","2,879,710.69","2,252,439.02","2,026,218.81"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,246,310.45","4,684,762.80","4,184,013.12","1,066,274.66","2,009,777.75","269,622.75","4,007,554.48","1,881,155.03","2,704,523.31","1,514,599.31","1,785,175.83","3,577,210.58","2,308,133.87","1,137,047.17","1,337,560.50","1,398,172.29","1,506,864.21","1,959,813.46","2,056,678.16","2,496,120.66","2,473,708.12","1,455,733.03","2,332,825.83","3,093,233.93","4,457,092.14","3,277,725.73","3,027,967.72","5,022,977.17","5,083,642.82","1,946,501.72"
应收利息,,,,,,,"13,827,390.83",,"14,127,718.84","17,036,755.53","24,020,821.69","4,659,418.87","11,002,374.93","11,774,216.37","17,625,101.19","6,682,092.53","12,250,784.04","9,471,341.38","13,025,403.23","3,310,638.28","4,071,362.71","5,090,327.34","5,889,657.87","6,352,549.46","5,493,715.78","6,395,810.39","6,632,846.98","7,170,073.13","7,876,361.01","184,955.20"
应付利息,,,,,,,,,"40,078.20",,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"10,000,000.00",,,,"2,426,778.00","2,426,778.00",,,,,,,,,,,,,,,,,,,,,,,
存货,"14,170,515.04","31,522,520.32","39,790,583.43","39,719,396.31","41,084,776.15","43,599,761.40","36,740,142.16","41,910,607.59","45,098,528.72","44,284,607.06","45,489,888.68","48,362,136.02","49,523,647.90","54,186,447.15","60,837,605.98","64,096,782.02","66,735,553.68","76,594,269.86","88,316,345.26","104,890,370.64","96,305,204.29","104,209,021.78","110,406,380.19","112,328,006.72","135,758,470.64","141,360,586.79","144,895,487.01","145,521,094.42","154,520,056.05","154,755,228.53"
其他应付款,"690,796.50","531,837.87","98,330.79","265,915.51","196,797.79","58,455.90","30,060.24","1,103,197.74","1,058,791.01","423,974.48","3,959,546.62","643,493.95","7,007,520.03","13,883,724.83","6,510,466.78","10,972,619.31","9,831,751.49","7,093,903.38","26,091,518.36","21,331,607.88","24,006,126.37","23,645,046.38","20,975,987.15","20,745,478.04","16,207,608.18","15,116,214.51","38,933,198.07","8,021,263.86","20,468,598.83","16,572,522.10"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,"371,892.36","371,892.36","483,972.36","483,972.36","483,972.36","362,979.27","241,986.29","120,993.10",,,,,,,,,"51,243.39",,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","30,000,000.00","15,000,000.00","45,000,000.00","45,000,000.00","30,000,000.00",
其他流动资产,"41,844.36","279,286.69","396,515.16","1,652,880.13","298,030.31","252,013.95","304,494.60","193,648.17","221,692.73","623,280.17","147,224.46","73,612.23","147,223.46","73,609.73",,,,"71,000,000.00","71,687,166.67","425,085,822.27","422,259,355.96","362,472,315.65","290,603,420.63","183,251,179.57","144,053,117.26","92,632,247.16","93,476,318.82","62,021,898.45","64,286,133.12","177,603,190.09"
其他流动负债,,,,,,,,,,,,,,,"9,054,000.00","8,953,608.00","4,482,000.00","2,241,000.00","9,935,642.67","9,346,406.67","4,951,648.67","10,171,976.00","11,947,897.33","11,734,397.33","13,896,564.00","13,741,564.00","13,083,053.40","11,510,412.40","8,192,771.40","7,872,213.73"
流动资产合计,"120,990,947.91","186,524,947.33","245,053,962.97","249,359,739.24","1,120,643,336.41","1,107,973,098.61","1,132,779,558.32","1,144,073,054.35","1,118,371,071.14","1,119,529,449.44","1,155,796,314.94","1,152,221,674.74","1,123,378,967.68","1,095,119,961.71","1,049,871,842.21","1,046,525,118.57","1,005,142,638.43","1,037,680,523.10","1,036,783,147.44","997,714,925.98","999,176,300.20","959,632,340.44","895,470,932.47","868,966,851.60","831,701,455.32","790,606,819.75","797,836,446.98","823,947,640.51","814,205,015.26","786,084,199.89"
流动负债合计,"14,415,753.23","44,777,380.68","36,904,883.59","29,997,532.16","32,883,579.93","35,582,986.17","37,865,732.57","37,081,001.29","33,671,379.42","28,423,984.73","45,799,740.75","40,292,716.34","46,399,202.39","48,133,946.76","63,469,952.73","72,888,977.97","60,988,667.65","63,162,232.85","99,634,310.88","89,071,286.76","90,237,972.76","98,795,378.81","132,407,718.04","133,101,571.00","155,889,958.17","133,523,253.93","195,903,934.33","170,974,368.82","177,175,163.31","130,708,775.44"
可供出售金融资产,,,,,,,,,,,,,,,,,,"2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00","2,966,500.00"
长期借款,,,,,,,,,,,,,,,,,,"50,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","45,000,000.00","45,000,000.00","30,000,000.00","30,000,000.00",,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,"500,000.00",,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,"166,500.00","166,500.00","2,166,500.00","2,166,500.00","2,166,500.00","2,166,500.00","2,166,500.00","2,166,500.00","10,287,151.09","11,306,801.21","14,032,078.22","12,930,687.49","13,234,161.10","12,120,868.04","14,774,534.22","10,877,678.40","12,411,489.12","11,227,080.55","11,938,025.52","11,317,314.58",,,,"6,678,329.05","14,066,576.11","12,797,290.82","15,596,494.46","14,597,559.31"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,"1,013,800.00",,,,,,,,,"28,098,654.08",,,,
固定资产,"12,159,374.33","12,297,752.13","15,493,214.25","15,358,902.61","16,418,998.36","18,254,176.54","18,664,319.95","18,535,240.03","23,561,873.24","24,986,913.82","30,183,965.36","30,222,048.00","30,823,453.68","36,123,053.08","37,696,783.24","39,181,680.00","40,563,344.84","40,980,102.89","42,232,165.16","41,517,197.05","44,803,626.35","170,461,540.19","177,972,748.99","176,199,753.62","177,266,111.46","195,714,956.27","296,331,296.43","294,383,973.26","295,933,123.10","447,776,682.54"
递延所得税负债,,,,,,,,,"6,773,363.59","6,545,093.05","6,368,089.78","6,191,086.51","6,014,083.24","5,837,079.97","5,660,076.70","5,483,073.43","5,306,070.16","5,129,066.89","4,952,063.62","4,775,060.35","4,598,057.08","4,421,053.81","12,657,306.05","12,266,406.44","11,875,506.83","11,484,607.22","11,093,707.61","10,702,808.00","10,311,908.39","9,921,008.78"
在建工程,,,,,,,,"1,625,236.58","2,898,100.68","3,162,285.74","8,133,219.26","15,229,109.58","27,905,842.93","59,272,399.06","108,407,892.87","124,414,167.11","149,121,114.95","165,743,273.67","202,821,410.54","216,054,143.56","221,322,318.78","145,793,439.86","169,083,842.87","197,968,573.18","211,982,037.76","217,878,210.85","161,333,855.82","142,648,523.31","161,306,930.75","1,364,032.45"
其他非流动负债,,"2,400,000.00","11,557,000.00","10,947,000.00","10,337,000.00","9,727,000.00","9,677,000.00","9,037,000.00","14,085,000.00","13,146,500.00","37,415,500.00","38,824,500.00","36,583,500.00","34,770,000.00","23,452,500.00","21,317,922.00","38,625,416.00","38,233,422.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"2,400,000.00","11,557,000.00","10,947,000.00","10,337,000.00","9,727,000.00","9,677,000.00","9,037,000.00","21,358,363.59","19,691,593.05","43,783,589.78","45,015,586.51","42,597,583.24","40,607,079.97","29,112,576.70","26,800,995.43","44,945,286.16","93,362,488.89","92,857,848.95","90,786,688.68","101,918,318.41","93,672,346.81","104,007,036.71","96,603,787.79","84,721,747.16","107,601,193.98","45,779,359.26","46,526,087.30","47,759,336.18","42,370,730.96"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"14,415,753.23","47,177,380.68","48,461,883.59","40,944,532.16","43,220,579.93","45,309,986.17","47,542,732.57","46,118,001.29","55,029,743.01","48,115,577.78","89,583,330.53","85,308,302.85","88,996,785.63","88,741,026.73","92,582,529.43","99,689,973.40","105,933,953.81","156,524,721.74","192,492,159.83","179,857,975.44","192,156,291.17","192,467,725.62","236,414,754.75","229,705,358.79","240,611,705.33","241,124,447.91","241,683,293.59","217,500,456.12","224,934,499.49","173,079,506.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,626,500.00","53,256,632.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","130,000,000.00","130,000,000.00","130,000,000.00","130,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","234,000,000.00","234,000,000.00","234,000,000.00","234,000,000.00","585,000,000.00","585,000,000.00","585,000,000.00","585,000,000.00","585,000,000.00","585,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"56,426.56","4,439,763.56","74,687,685.90","74,687,685.90","933,054,781.40","933,054,781.40","933,054,781.40","931,163,851.40","930,327,244.85","930,327,244.85","930,826,757.29","930,826,757.29","900,826,757.29","900,826,757.29","900,826,757.29","900,826,757.29","835,826,757.29","839,164,689.97","839,164,671.61","839,164,671.61","800,164,671.61","800,164,671.61","742,665,383.35","742,665,383.35","391,665,383.35","391,665,383.35","436,427,216.05","436,427,216.05","436,427,216.05","436,427,216.05"
无形资产,"417,480.37","374,661.85","4,581,843.34","4,321,138.72","32,341,816.60","32,783,256.56","32,376,170.48","31,969,084.40","58,450,383.76","57,335,284.84","56,336,182.14","55,215,185.10","54,455,918.85","55,247,341.92","56,839,082.49","56,940,089.43","55,476,993.81","54,013,898.15","52,986,575.47","52,021,898.65","55,030,581.11","53,886,069.01","107,578,726.97","104,455,230.84","101,382,660.02","98,424,566.64","95,386,721.71","93,148,450.88","90,618,177.81","86,974,175.18"
盈余公积,"24,535,371.05","40,600,762.18","6,782,715.02","6,782,715.02","9,856,008.33","10,691,582.31","13,150,323.30","13,150,323.30","16,910,766.86","18,308,520.94","20,163,259.68","20,163,259.68","22,850,828.72","24,174,171.01","24,976,364.30","26,024,573.51","27,153,785.58","26,805,156.43","27,068,655.92","27,068,655.92","28,621,556.54","29,995,818.17","30,280,113.45","31,409,878.24","33,293,148.23","32,373,130.92","33,640,524.73","36,645,355.71","39,575,690.07","41,679,906.64"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","4,386,981.16","99,059,376.44","99,059,376.44","99,059,376.44","99,059,376.44","99,059,376.44","99,059,376.44","99,059,376.44","99,059,376.44"
未分配利润,"44,044,580.31","53,885,713.45","58,711,778.96","70,458,544.99","84,391,011.18","71,296,000.07","91,529,956.43","105,616,978.27","100,692,237.52","108,527,952.37","119,712,722.41","128,013,058.52","108,332,812.43","116,772,243.36","119,602,481.32","124,760,471.98","103,474,115.00","99,172,761.43","101,042,969.70","85,682,909.64","86,086,849.58","93,985,192.53","181,540,739.88","186,442,260.75","151,961,172.94","141,419,542.03","155,393,082.60","177,872,405.01","178,406,114.42","194,846,076.36"
长期待摊费用,,,"371,892.37","371,892.37","241,986.18","120,993.10",,,,,"461,190.48","486,702.97","424,494.46","1,677,598.45","1,437,082.94","1,111,811.93","774,769.32","440,081.03","56,503.67","49,440.71","42,377.75","35,314.79","28,251.83","21,188.87","14,125.91","7,062.95",,,,"6,798,109.47"
少数股东权益,,,"2,470,644.32","2,204,409.78","1,897,504.64","1,657,925.62","1,419,603.61","3,039,798.04","7,641,060.38","7,050,631.79","6,138,490.88","5,551,224.74","5,197,529.50","5,049,884.65","4,641,903.92","4,227,263.16","3,826,138.96","1,632,310.04","950,669.85","231,794.65","-251,186.89","-863,140.65","30,188,491.33","28,042,693.45","26,300,015.55","24,812,798.32","23,189,218.40","23,358,510.16","21,306,034.40","19,368,225.28"
递延所得税资产,"117,215.24","169,301.57","263,113.41","263,113.41","263,113.41","263,113.41","298,546.15","298,546.15","350,690.21","350,690.21","370,662.32","370,662.32","427,306.75","427,306.75","480,045.44","480,045.44","595,061.66","595,061.66","444,975.65","444,975.65","472,336.19","415,007.78","397,311.67","384,629.06","393,658.27","425,978.77","425,853.66","388,158.46","397,282.83","362,032.86"
外币报表折算价差,"6,386.70","6,411.01","-184,181.45","-236,601.50","-344,134.52","-449,137.35","-412,302.41","-421,290.79","-415,452.43","-411,822.52","-468,894.04","-423,438.00","-369,669.84","-378,753.42","-276,164.81","-368,277.66","-379,312.25","-615,539.55",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"12,694,069.94","12,841,715.55","20,876,563.37","20,481,547.11","51,432,414.55","53,588,039.61","53,505,536.58","54,594,607.16","91,814,529.05","92,388,655.77","110,159,351.81","117,217,490.34","132,456,076.05","170,065,367.91","222,482,029.24","238,635,643.11","265,692,799.96","280,003,576.96","318,306,600.77","328,668,217.33","340,962,746.86","389,262,167.37","557,086,758.77","581,055,252.01","593,064,469.86","621,154,980.97","669,570,180.17","645,392,273.17","665,877,885.39","659,898,468.25"
所有者权益(或股东权益)合计,"119,269,264.62","152,189,282.20","217,468,642.75","228,896,754.19","1,128,855,171.03","1,116,251,152.05","1,138,742,362.33","1,152,549,660.22","1,155,155,857.18","1,163,802,527.43","1,176,372,336.22","1,184,130,862.23","1,166,838,258.10","1,176,444,302.89","1,179,771,342.02","1,185,470,788.28","1,164,901,484.58","1,161,159,378.32","1,162,597,588.38","1,146,525,167.87","1,147,982,755.89","1,156,426,782.19","1,216,142,936.49","1,220,316,744.82","1,184,154,219.85","1,170,637,352.81","1,225,723,333.56","1,251,839,457.56","1,255,148,401.16","1,272,903,161.74"
资产总计,"133,685,017.85","199,366,662.88","265,930,526.34","269,841,286.35","1,172,075,750.96","1,161,561,138.22","1,186,285,094.90","1,198,667,661.51","1,210,185,600.19","1,211,918,105.21","1,265,955,666.75","1,269,439,165.08","1,255,835,043.73","1,265,185,329.62","1,272,353,871.45","1,285,160,761.68","1,270,835,438.39","1,317,684,100.06","1,355,089,748.21","1,326,383,143.31","1,340,139,047.06","1,348,894,507.81","1,452,557,691.24","1,450,022,103.61","1,424,765,925.18","1,411,761,800.72","1,467,406,627.15","1,469,339,913.68","1,480,082,900.65","1,445,982,668.14"
负债和所有者(或股东权益)合计,"133,685,017.85","199,366,662.88","265,930,526.34","269,841,286.35","1,172,075,750.96","1,161,561,138.22","1,186,285,094.90","1,198,667,661.51","1,210,185,600.19","1,211,918,105.21","1,265,955,666.75","1,269,439,165.08","1,255,835,043.73","1,265,185,329.62","1,272,353,871.45","1,285,160,761.68","1,270,835,438.39","1,317,684,100.06","1,355,089,748.21","1,326,383,143.31","1,340,139,047.06","1,348,894,507.81","1,452,557,691.24","1,450,022,103.61","1,424,765,925.18","1,411,761,800.72","1,467,406,627.15","1,469,339,913.68","1,480,082,900.65","1,445,982,668.14"
