科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付的各项税费,"20,876,503.85","20,212,338.25","31,099,966.58","4,552,115.37","9,371,208.52","13,359,693.83","22,748,556.76","10,678,312.18","17,964,083.54","23,528,956.29","27,948,948.13","4,271,790.36","9,487,770.24","14,917,720.61","20,669,142.54","5,423,687.42","15,295,538.01","21,879,780.27","35,609,447.70","5,129,730.25","13,790,411.24","17,084,994.84","22,852,860.54","1,169,949.88","5,095,017.17","9,663,645.42","13,798,023.67","3,693,301.21","14,372,751.87","18,491,894.03","24,585,049.76","9,710,595.96","21,693,892.80","33,174,922.98","40,605,990.48","10,533,119.99"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,881,105.24","62,907,834.30","63,432,460.92","12,000,000.00",,,,"7,200,000.00",
支付其他与经营活动有关的现金,"16,974,242.82","22,572,279.80","27,162,324.66","19,430,159.57","40,333,976.49","44,018,863.38","41,833,656.52","16,471,495.65","28,050,905.79","41,742,423.30","58,850,252.15","18,456,118.60","25,065,431.71","31,329,060.11","110,397,045.58","30,823,657.97","60,110,814.97","148,849,676.76","92,007,158.27","30,958,434.70","67,295,437.03","88,486,572.01","83,719,769.03","15,853,324.13","36,988,689.75","48,744,390.22","71,919,409.47","24,393,935.69","37,437,986.49","79,188,844.96","88,339,170.90","25,843,497.09","45,961,657.44","71,350,649.13","90,159,409.43","48,798,532.09"
筹资活动现金流入小计,"33,900,000.00","24,500,000.00","85,500,000.00","15,000,000.00","401,000,000.00","386,000,000.00","401,000,000.00",,"1,000,000.00","1,000,000.00","45,000,000.00","18,800,000.00","23,080,000.00","38,119,350.00","101,486,750.00","720,000.00","50,720,000.00","71,420,000.00","107,170,000.00","10,000,000.00","45,700,000.00","75,700,000.00","146,700,000.00","25,000,000.00","55,000,000.00","55,000,000.00","67,600,000.00","62,881,105.24","192,027,632.82","280,352,259.44","263,754,858.52","10,000.00","20,010,000.00","101,229,200.00","135,272,200.00",
经营活动现金流出小计,"187,441,982.27","208,782,927.66","233,993,596.33","76,175,922.29","136,265,710.47","192,070,498.83","304,861,595.71","72,157,146.57","115,605,423.75","176,593,873.51","297,240,747.84","74,983,704.86","131,818,455.99","178,769,338.53","313,052,068.19","72,412,195.80","145,003,453.73","281,481,051.25","315,584,167.19","70,572,602.58","150,139,403.54","198,918,696.92","254,129,593.17","46,302,417.50","85,376,715.50","121,177,027.51","168,349,395.36","56,397,223.69","111,028,976.61","195,186,197.69","254,922,556.42","76,745,825.36","140,295,759.24","218,756,661.87","364,895,778.75","164,814,820.30"
偿还债务支付的现金,"20,740,000.00","37,780,000.00","40,130,000.00",,"15,000,000.00","29,000,000.00","44,000,000.00",,,,,,"1,000,000.00","3,000,000.00","63,800,000.00",,,"4,950,000.00","71,660,000.00","11,050,000.00","62,600,000.00","83,650,000.00","99,700,000.00","25,700,000.00","46,450,000.00","46,450,000.00","97,450,000.00","25,000,000.00","55,000,000.00","85,000,000.00","85,000,000.00",,"61,000,000.00","61,000,000.00","61,000,000.00",
经营活动产生的现金流量净额,"23,575,540.32","29,998,970.74","31,618,387.69","-33,472,134.37","-43,102,479.53","-49,040,945.36","-58,135,325.94","-8,345,922.88","-12,265,814.62","-9,625,496.87","-18,583,856.50","-27,508,314.38","-15,683,987.83","-25,500,743.73","-26,125,370.83","-15,206,994.54","-19,950,591.27","-45,179,606.35","-26,477,209.77","-8,547,200.76","-20,762,492.29","-14,915,504.68","-6,119,398.41","-4,556,319.60","-701,964.79","9,915,072.10","31,137,921.42","-7,684,987.26","4,113,018.27","5,212,278.74","37,757,408.05","3,651,389.59","15,185,471.89","12,291,137.90","-37,199,645.26","8,731,641.42"
分配股利、利润或偿还利息支付的现金,"2,466,634.19","9,807,328.58","11,226,167.75","490,293.26","1,051,995.00","12,430,316.11","13,135,083.05",,"3,330,000.00","6,905,862.22","8,293,869.96","1,410,422.22","4,948,063.22","6,041,500.28","7,659,617.11","1,106,400.00","2,289,604.71","12,178,585.11","15,000,612.86","1,718,379.09","4,007,746.64","6,293,864.01","9,028,507.64","1,576,360.35","3,196,784.46","4,461,131.13","6,206,127.25","561,424.12","770,585.40","1,042,841.30","2,793,512.48","739,500.01","92,502,950.81","92,854,144.85","95,541,626.14","1,481,508.50"
收回投资收到的现金,"300,000.00",,,,,,,,"8,000,000.00","19,139,174.00","164,100,000.00","18,500,000.00","135,550,000.00","252,052,060.56","449,550,000.00","159,300,000.00","234,300,000.00","419,216,921.42","542,748,287.29","66,528,409.91","132,045,843.16","146,546,611.29","208,564,264.47","292,932,321.25","79,515,890.19","84,790,296.00","436,666,440.53","35,677,409.11","123,317,409.11","388,297,896.74","603,761,367.37","160,932,723.82","440,465,428.65","636,015,428.65","710,400,112.70","7,576,906.58"
支付其他与筹资活动有关的现金,"290,950.00","672,562.61","3,547,437.40",,,"4,436,918.00","5,517,022.97",,,,,,,,,,,"2,738,700.00","2,738,700.00",,,"5,588,062.88","6,104,650.43",,,,,"54,645,857.95","67,302,446.55","67,305,601.55","12,647,322.89","26,109,340.00","30,024,361.55","35,153,570.51","47,718,698.17",
取得投资收益收到的现金,"5,400.00",,,,,,"129,992.46","80,257.13","376,158.61","417,798.95","508,845.51","85,644.24","137,833.91","2,503,629.33","3,126,165.91","852,873.74","1,076,667.57","1,695,370.61","1,905,780.72","229,199.35","615,915.93","615,915.93","728,618.36","167,623.90","268,617.75","475,528.34","893,332.00","68,929.49","585,138.76","2,549,825.27","3,140,593.07","1,335,174.33","3,078,527.03","4,229,495.35","3,189,263.52","104,254.14"
筹资活动现金流出小计,"23,497,584.19","48,259,891.19","54,903,605.15","490,293.26","16,051,995.00","45,867,234.11","62,652,106.02",,"3,330,000.00","6,905,862.22","8,293,869.96","1,410,422.22","5,948,063.22","9,041,500.28","71,459,617.11","1,106,400.00","2,289,604.71","19,867,285.11","89,399,312.86","12,768,379.09","66,607,746.64","95,531,926.89","114,833,158.07","27,276,360.35","49,646,784.46","50,911,131.13","103,656,127.25","80,207,282.07","123,073,031.95","153,348,442.85","100,440,835.37","26,848,840.01","183,527,312.36","189,007,715.36","204,260,324.31","1,481,508.50"
处置固定资产、无形资产和其他长期资产收回的现金净额,"123,470.90","211,350.00","45,789.20",,,"47,000.00","47,000.00",,"37,000.00","37,000.00","11,404,963.05",,300.00,300.00,300.00,,400.00,400.00,400.00,,200.00,200.00,200.00,,,,"228,278.00","1,865,996.62","21,865,996.62","1,866,374.62","11,724,717.05",,,,"96,602.50","10,000.00"
筹资活动产生的现金流量净额,"10,402,415.81","-23,759,891.19","30,596,394.85","14,509,706.74","384,948,005.00","340,132,765.89","338,347,893.98",,"-2,330,000.00","-5,905,862.22","36,706,130.04","17,389,577.78","17,131,936.78","29,077,849.72","30,027,132.89","-386,400.00","48,430,395.29","51,552,714.89","17,770,687.14","-2,768,379.09","-20,907,746.64","-19,831,926.89","31,866,841.93","-2,276,360.35","5,353,215.54","4,088,868.87","-36,056,127.25","-17,326,176.83","68,954,600.87","127,003,816.59","163,314,023.15","-26,838,840.01","-163,517,312.36","-87,778,515.36","-68,988,124.31","-1,481,508.50"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"42,000,000.00","42,000,000.00","79,302,244.64","6,395,700.00","7,095,700.00","6,761,806.73","366,106.73",,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,"-8,933.91","-4,017.26","-7,973.65","-7,973.65","1,964.73","11,659.55","11,658.70","11,658.70","11,659.40",4.37,4.37,4.37,4.37,,,,,,,,,
收到其他与投资活动有关的现金,"11,367,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,400,962.35",,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"11,796,070.90","211,350.00","45,789.20",,,"47,000.00","176,992.46","80,257.13","8,413,158.61","19,593,972.95","176,013,808.56","18,585,644.24","135,688,133.91","254,555,989.89","452,676,465.91","160,152,873.74","235,377,067.57","420,912,692.03","544,654,468.01","66,757,609.26","132,661,959.09","147,162,727.22","209,293,082.83","293,099,945.15","121,784,507.94","127,265,824.34","517,090,295.17","44,008,035.22","207,265,206.84","399,475,903.36","618,992,784.22","162,267,898.15","443,543,955.68","640,244,924.00","713,685,978.72","7,691,160.72"
五、现金及现金等价物净增加额,"19,762,594.21","-6,759,389.19","38,650,836.14","-22,778,685.84","337,088,180.71","283,840,377.44","255,135,204.32","-11,608,906.50","-25,240,839.17","-42,997,027.55","-76,096,615.51","-132,347,028.91","-138,544,260.77","-109,954,258.07","-113,563,904.48","2,882,920.51","2,998,564.39","-18,858,756.81","-16,500,096.63","-48,812,725.54","-40,229,235.10","-52,557,739.46","-21,948,122.66","-54,773,884.92","-33,293,854.05","-56,439,773.10","4,131,447.39","-29,146,506.96","136,724,441.88","5,686,153.70","8,782,161.56","-13,238,652.59","-19,023,308.04","-32,994,038.90","-42,144,954.58","-5,678,865.95"
购建固定资产、无形资产和其他长期资产支付的现金,"18,352,600.06","13,209,818.74","23,609,735.60","3,816,258.21","4,757,344.76","7,298,443.09","17,254,356.18","3,343,240.75","19,058,183.16","31,059,641.41","42,212,697.61","3,313,936.55","10,630,343.63","47,535,909.35","29,083,198.54","12,814,541.43","25,560,333.55","31,434,483.73","42,047,906.74","8,078,879.62","18,047,143.57","26,759,223.42","39,413,142.26","11,816,154.49","17,957,717.11","22,387,642.78","29,270,646.32","2,193,378.09","7,489,635.07","21,254,056.31","30,345,004.21","2,669,100.32","3,735,423.25","5,484,585.44","10,483,163.73","3,418,467.97"
期初现金及现金等价物余额,"40,330,037.10","60,092,631.31","53,333,242.12","91,984,078.26","91,984,078.26","91,984,078.26","91,984,078.26","347,119,282.58","347,119,282.58","347,119,282.58","347,119,282.58","271,022,667.07","271,022,667.07","271,022,667.07","271,022,667.07","156,822,762.59","156,822,762.59","156,822,762.59","157,458,762.59","143,933,293.52","140,958,665.96","140,958,665.96","143,740,361.72","121,599,307.26","121,792,239.06","121,792,239.06","121,792,239.06","125,923,686.45","125,923,686.45","125,923,686.45","125,923,686.45","134,705,848.01","134,705,848.01","96,655,848.01","134,705,848.01","92,490,056.37"
投资支付的现金,"3,462,994.62",,,,,,"8,000,000.00",,,"16,000,000.00","228,020,000.00","137,500,000.00","265,050,000.00","320,551,444.60","541,050,000.00","128,858,000.00","235,290,000.00","414,702,100.00","510,402,100.00","95,967,166.15","113,000,000.00","138,040,000.00","214,620,000.00","329,225,000.00","141,771,900.00","175,321,900.00","478,770,000.00","45,950,000.00","134,560,000.00","386,860,002.00","654,610,012.00","149,650,000.00","310,500,000.00","592,267,000.00","639,160,000.00","17,201,691.62"
期末现金及现金等价物余额,"60,092,631.31","53,333,242.12","91,984,078.26","69,205,392.42","429,072,258.97","375,824,455.70","347,119,282.58","335,510,376.08","321,878,443.41","304,122,255.03","271,022,667.07","138,675,638.16","132,478,406.30","161,068,409.00","157,458,762.59","159,705,683.10","159,821,326.98","137,964,005.78","140,958,665.96","95,120,567.98","100,729,430.86","88,400,926.50","121,792,239.06","66,825,422.34","88,498,385.01","65,352,465.96","125,923,686.45","96,777,179.49","262,648,128.33","131,609,840.15","134,705,848.01","121,467,195.42","115,682,539.97","63,661,809.11","92,560,893.43","86,811,190.42"
