科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"70,980,919.98","102,344,624.30","144,047,600.11","117,671,820.36","55,243,165.50","79,883,235.71","99,286,399.25","89,019,663.01","66,458,028.62","73,318,585.99","103,442,681.96","88,748,849.58","81,765,385.31","94,957,088.67","173,851,803.31","207,404,332.16","58,731,240.48","112,416,124.98","228,520,438.21","261,502,556.53","175,975,481.57","175,863,784.59","249,217,205.28","223,672,512.53","141,423,278.08","163,489,039.92","200,397,815.86","635,946,490.33","486,222,996.01","516,195,812.55","557,763,560.90","515,329,503.57","415,240,428.28","419,936,989.33","604,053,509.89","542,149,005.00","556,162,026.00","533,709,335.32","733,376,535.80","775,663,621.38","679,727,940.56","639,853,020.81","723,903,552.61","742,962,429.85","727,518,863.34"
短期借款,"135,000,000.00","135,000,000.00","135,000,000.00","80,000,000.00","75,000,000.00","155,000,000.00","155,000,000.00","155,000,000.00","195,000,000.00","165,000,000.00","165,000,000.00","145,000,000.00","120,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","25,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","80,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","40,000,000.00","65,000,000.00","65,000,000.00","95,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","205,000,000.00","180,000,000.00","52,000,000.00","52,000,000.00","72,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","115,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,"238,680.00","238,680.00","257,794.98","257,794.98","246,576.00","246,576.00","246,576.00",,"281,666.00","281,666.00","450,598.33","255,014.85","339,734.14","339,734.14","339,734.14","224,648.96","201,927.00","201,927.00","177,539.84",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000.00",,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"13,049,316.14","12,252,803.28","11,556,405.04","6,201,426.68","10,442,068.18","11,161,913.05","14,210,623.07","8,609,042.07","10,639,063.97","10,574,230.67","11,993,531.33","7,503,225.84","7,474,726.16","8,754,492.20","10,486,984.43","9,661,770.94","7,751,444.21","14,322,178.36","14,167,991.08","8,900,595.33","26,215,018.66","13,403,496.18","19,781,856.71","19,758,341.94","4,313,929.06","11,864,983.19","9,820,690.46","14,266,419.69","8,542,519.17","12,385,077.94","14,651,761.35","19,358,487.09","17,296,942.05","17,330,154.08","21,115,604.26","20,738,426.49","27,949,167.09","23,740,138.24","34,295,813.68","21,478,788.00","25,923,460.35","25,397,902.74","35,753,809.53","21,438,386.27","23,820,063.53"
应付账款,"24,229,058.44","29,505,784.19","49,025,894.94","20,969,034.91","18,170,795.86","29,811,638.91","28,136,532.95","26,567,002.42","20,830,360.96","30,746,320.85","34,840,382.34","36,190,622.94","18,494,369.27","35,073,597.43","27,485,761.35","43,628,491.09","17,448,446.06","22,117,879.26","20,536,819.67","43,749,160.23","43,003,451.74","27,369,504.50","42,630,152.68","21,735,241.57","18,194,849.36","90,968,577.89","20,681,371.46","43,129,116.48","23,861,021.54","17,906,683.28","35,726,171.96","33,819,462.60","16,959,734.78","30,812,021.78","40,720,853.90","33,588,577.63","31,606,308.09","33,889,779.84","34,227,341.99","22,240,008.74","42,379,069.34","56,377,186.90","36,496,891.61","23,966,990.10","27,094,545.75"
预付款项,"2,957,641.18","2,525,655.58","2,922,318.96","3,180,862.69","4,008,674.38","3,263,446.46","4,442,372.67","1,736,695.88","4,375,799.52","3,177,847.02","3,148,192.00","2,534,626.56","2,470,486.03","2,088,959.48","2,286,103.52","5,243,735.70","5,694,775.38","6,943,529.65","6,008,181.12","4,175,890.69","7,750,958.76","4,527,459.41","4,860,655.05","5,155,249.67","5,824,444.05","3,535,038.72","4,367,680.69","16,219,479.46","22,544,274.96","57,138,283.04","26,677,473.28","64,811,610.18","99,744,740.44","102,252,790.58","108,069,534.00","6,745,391.02","22,672,518.97","8,749,282.43","8,528,492.27","4,824,387.10","3,295,012.08","2,470,758.89","6,696,430.76","4,412,500.68","5,152,495.04"
预收款项,"4,383,401.73","3,978,574.57","3,939,664.37","7,274,817.20","3,461,151.51","6,280,587.39","6,320,561.52","11,123,924.35","8,973,904.66","9,328,522.73","9,064,207.04","15,522,950.24","12,944,860.77","11,779,063.13","10,725,390.61","20,476,263.06","12,168,266.43","13,477,798.88","14,892,545.96","24,959,629.72","16,098,542.88","17,535,836.12","20,571,665.43","25,267,401.34","17,751,474.76","19,155,487.33","22,208,606.80","28,248,078.70","22,220,770.61","25,046,611.85","46,749,954.52","30,473,285.34","24,499,214.92","23,661,618.07","41,859,156.40","29,730,786.29","30,780,153.15","18,238,631.62","30,873,963.30","27,154,550.88","20,397,710.41","30,613,168.75","49,103,251.27","21,059,786.34","24,639,658.15"
