科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"3,565,512,434.23","3,000,876,898.82","4,572,461,542.48","2,594,127,950.57","3,618,328,055.93","4,666,242,290.16","887,692,684.84","1,691,710,273.98","3,013,772,249.34","4,032,230,269.55","803,976,813.49","2,339,268,965.06","3,536,835,231.15","4,311,179,004.12","1,063,529,162.82","1,709,972,019.02","3,154,817,767.77","5,389,652,322.30","1,313,873,079.78","2,230,781,858.62","3,098,934,425.05","5,288,158,420.17","1,469,298,111.56","2,133,253,188.59","2,767,093,210.77","2,818,681,457.79","30,499,906.19","113,488,515.00","459,074,158.86","857,504,485.91","272,659,277.86","663,440,960.93","1,122,175,658.53","1,654,913,498.26","334,321,099.88"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,"935,822,514.17","155,555,600.00",,,"79,624,888.10","27,361,091.91","33,014,334.23","46,768,791.27","47,872,416.78",
收到的税费返还,,"2,116,927.82",,,,,,,,,,,,"447,904.06",,,,,,,,"1,868,463.29",,,"369,618.77","369,618.77",,,,,,,,,
支付其他与投资活动有关的现金,"529,009,442.22",,"18,840,000.00","2,665,796.00","2,665,796.00",,"9,360,000.00","10,301,000.00","10,879,400.00",,,,,"186,731,459.00",,,,"112,900,000.00",,,,"3,837,375.00",,"57,401,169.00","57,401,169.00","58,401,169.00",,,,,,,,"12,550.00",
收到其他与经营活动有关的现金,"201,982,921.96","296,555,126.69","248,837,347.13","67,853,681.18","72,578,342.45","70,931,176.29","76,901,102.93","76,136,500.00","76,168,137.81","673,989,132.69","401,691,427.20","466,766,335.02","470,913,235.02","2,634,007,850.72","418,989,659.56","601,871,570.86","618,898,317.89","2,650,665,075.30","103,314,121.00","377,417,823.21","382,840,483.91","110,824,984.17","217,073,734.42","1,127,902,850.26","1,162,107,160.27","1,081,488,296.53","512,884,575.92","886,869,554.02","890,151,941.94","595,538,947.40","65,525,603.83","153,155,810.30","324,373,601.59","717,565,584.12","203,451,334.94"
投资活动现金流出小计,"607,184,703.39","37,568,082.11","75,677,306.01","17,212,694.96","105,052,567.10","100,547,614.70","26,291,791.27","46,428,155.62","66,123,508.94","210,684,249.40","14,375,290.00","115,026,153.70","121,841,065.85","306,507,911.14","6,044,754.73","13,220,802.14","14,525,094.63","119,459,707.21",,,,"36,357,327.57","1,414,894.06","58,125,829.60","58,092,210.02","998,609,642.76","157,095,288.48","2,977,878.08","31,306,913.79","399,553,557.59","27,661,541.42","149,388,350.87","168,629,297.22","71,023,463.73","136,576,364.00"
经营活动现金流入小计,"3,767,495,356.19","3,299,548,953.33","4,821,298,889.61","2,661,981,631.75","3,690,906,398.38","4,737,173,466.45","964,593,787.77","1,767,846,773.98","3,089,940,387.15","4,706,219,402.24","1,205,668,240.69","2,806,035,300.08","4,007,748,466.17","6,945,634,758.90","1,482,518,822.38","2,311,843,589.88","3,773,716,085.66","8,040,317,397.60","1,417,187,200.78","2,608,199,681.83","3,481,774,908.96","5,400,851,867.63","1,686,371,845.98","3,261,156,038.85","3,929,569,989.81","3,900,539,373.09","543,384,482.11","1,000,358,069.02","1,349,226,100.80","1,453,043,433.31","338,184,881.69","816,596,771.23","1,446,549,260.12","2,372,479,082.38","537,772,434.82"
投资活动产生的现金流量净额,"-579,766,356.23","482,677,421.46","-50,874,064.44","-12,780,987.34","-100,620,859.48","-71,948,826.80","-24,855,418.69","-44,234,550.94","-62,212,143.19","-209,923,687.95","-5,306,111.18","240,539,616.21","234,732,965.52","314,725,980.94","2,355,245.27","-4,820,802.14","-6,100,367.03","9,478,409.26","3,000,000.00","5,600,000.00","7,558,600.00","431,506,380.23","1,945,105.94","-35,744,513.25","310,450,440.84","-644,983,257.11","-157,071,288.48","273,948,786.88","429,583,479.11","61,847,382.86","-22,861,541.42","-5,256,332.90","-24,276,456.66","-66,381,295.76","-136,574,864.00"
购买商品、接受劳务支付的现金,"3,406,472,817.79","3,093,985,994.05","4,476,361,151.71","2,304,554,394.28","3,213,454,244.29","4,271,219,737.94","1,171,478,465.23","2,015,553,425.62","3,208,362,381.43","4,103,400,471.81","696,146,907.96","2,315,890,533.64","3,592,332,458.91","4,574,700,052.65","1,295,446,567.99","2,465,829,988.56","4,110,533,730.68","6,140,846,597.62","1,563,704,648.32","2,553,398,362.03","3,411,706,067.51","5,161,030,506.88","1,841,994,285.37","2,424,721,988.34","2,970,396,773.81","2,967,549,790.68","15,997,678.44","593,373,766.02","1,106,884,021.14","837,916,889.47","196,951,287.71","526,287,473.42","810,259,941.43","1,219,454,772.69","249,256,103.90"
吸收投资收到的现金,,,,,,"510,507,010.00",,,,,,,,,,,,,,,,,,,,"14,505,511.43",,,,"3,640,000.00",,"4,000,000.00","4,000,000.00","19,000,000.00",
