科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"415,648,436.00","651,940,497.00","1,199,012,462.00","911,908,634.00","1,297,964,622.00","1,861,216,945.00","467,229,128.00","1,105,398,971.00","1,683,000,604.00","2,280,808,007.00","492,143,802.00","1,117,638,049.00","1,755,459,621.00","2,328,251,475.00","553,836,008.00","1,221,849,924.00","1,891,356,098.00","2,439,991,567.00","502,838,702.00","1,102,530,386.00","1,608,524,714.00","2,071,816,438.00","508,785,125.00","1,089,851,546.00","1,685,267,428.00","2,327,379,874.00","605,808,575.00","1,238,833,680.00","1,935,350,867.00","2,580,256,570.00","524,529,667.00","1,138,715,251.00","1,762,926,513.00","2,256,727,249.00","436,103,352.00"
取得借款收到的现金,"4,669,745,367.00","8,053,852,811.00","18,322,930,058.00","7,451,186,802.00","11,796,673,699.00","17,819,195,747.00","1,221,506,334.00","12,449,254,472.00","21,023,226,489.00","27,361,388,630.00","3,113,907,558.00","11,463,526,256.00","16,257,694,786.00","18,955,630,721.00","4,637,370,030.00","9,789,256,630.00","14,512,600,999.00","24,033,904,990.00","3,574,671,615.00","9,670,472,021.00","13,050,157,832.00","16,656,332,848.00","4,520,726,934.00","9,326,583,918.00","14,745,016,386.00","20,061,622,693.00","10,498,031,895.00","17,204,021,043.00","29,278,729,173.00","28,717,827,401.00","7,825,154,927.00","10,521,604,879.00","12,830,978,012.00","16,208,390,835.00","2,936,735,084.00"
支付的各项税费,"733,936,576.00","896,883,515.00","1,087,376,026.00","837,532,898.00","1,260,347,722.00","1,461,268,129.00","458,352,836.00","791,337,069.00","1,063,975,563.00","1,245,823,337.00","532,536,801.00","939,969,833.00","1,378,587,961.00","1,818,291,837.00","596,377,790.00","883,832,080.00","1,177,863,660.00","1,496,080,429.00","528,139,968.00","885,665,774.00","1,291,740,318.00","1,553,400,340.00","330,653,556.00","452,941,211.00","812,160,344.00","1,286,572,748.00","452,476,982.00","768,424,354.00","1,237,847,464.00","1,595,116,510.00","444,355,471.00","567,595,179.00","969,348,451.00","1,527,035,677.00","221,753,788.00"
收到其他与筹资活动有关的现金,,,,,"564,817,200.00","764,229,839.00","1,082,175,788.00","414,823,922.00","1,059,635,331.00",,,"1,659,236,577.00",,,"180,350,895.00","1,049,472,119.00","3,866,615,951.00","6,143,080,868.00",,"868,045,813.00","1,332,225,813.00","1,689,156,957.00","2,386,000,000.00","2,687,523,500.00","1,732,912,356.00","298,273,500.00","1,800,000,000.00","2,031,424,750.00","1,848,121,430.00","168,181,430.00",,"1,192,692,540.00","1,463,371,156.00","1,154,002,516.00",
支付其他与经营活动有关的现金,"951,444,456.00","1,386,194,524.00","2,082,496,658.00","1,167,343,788.00","1,673,266,101.00","2,585,696,410.00","985,275,748.00","1,261,648,407.00","2,725,824,430.00","2,956,070,122.00","698,595,281.00","977,092,694.00","1,257,200,501.00","2,472,555,777.00","349,012,870.00","1,108,981,007.00","1,463,787,087.00","1,789,725,750.00","507,749,368.00","1,066,587,272.00","1,208,086,169.00","1,784,289,666.00","895,737,842.00","966,195,676.00","1,357,474,177.00","1,876,112,802.00","575,277,913.00","920,643,888.00","930,164,764.00","1,681,471,518.00","66,403,651.00","681,538,000.00","782,664,872.00","2,975,831,485.00","598,853,775.00"
筹资活动现金流入小计,"4,676,151,437.00","8,053,852,811.00","18,325,930,058.00","13,491,193,548.00","18,401,497,645.00","24,623,432,332.00","4,470,682,122.00","15,035,978,394.00","24,254,761,820.00","29,533,288,630.00","3,113,907,558.00","13,122,762,833.00","16,257,694,786.00","18,968,030,721.00","4,817,720,925.00","10,880,728,749.00","18,421,216,950.00","30,218,985,858.00","3,574,671,615.00","10,538,517,834.00","14,382,383,645.00","18,358,989,805.00","6,906,726,934.00","12,021,857,418.00","18,474,928,742.00","24,212,879,212.00","12,298,031,895.00","19,236,425,793.00","31,127,830,603.00","30,687,138,831.00","7,825,154,927.00","11,714,297,419.00","14,294,349,168.00","17,362,393,351.00","2,936,735,084.00"
经营活动现金流出小计,"30,439,534,471.00","41,042,009,898.00","64,107,314,715.00","35,859,284,001.00","50,747,326,770.00","66,962,538,824.00","18,610,102,771.00","34,948,226,221.00","56,161,336,591.00","71,426,378,623.00","13,319,346,968.00","31,370,981,887.00","48,867,033,480.00","71,429,583,144.00","18,465,051,404.00","36,047,974,213.00","53,780,171,739.00","70,984,417,554.00","17,524,389,548.00","30,205,589,992.00","47,955,543,904.00","72,740,102,005.00","19,181,438,555.00","37,633,356,924.00","57,716,879,438.00","82,231,650,100.00","24,933,940,628.00","51,215,859,929.00","71,100,988,697.00","92,078,094,817.00","21,109,093,844.00","40,246,896,214.00","54,917,374,834.00","63,458,720,461.00","7,059,564,187.00"
偿还债务支付的现金,"3,813,309,327.00","5,635,539,151.00","11,789,838,624.00","6,757,791,101.00","11,235,195,737.00","15,758,919,526.00","1,632,932,618.00","9,198,665,241.00","13,473,535,708.00","20,058,220,788.00","5,999,830,713.00","15,252,651,314.00","22,221,999,658.00","23,194,554,830.00","6,732,356,707.00","13,613,486,283.00","20,020,959,526.00","28,842,442,167.00","5,439,885,254.00","9,210,190,241.00","12,428,907,932.00","16,282,190,670.00","6,648,522,590.00","10,783,394,235.00","16,175,199,347.00","20,893,416,875.00","6,093,142,916.00","11,474,990,819.00","24,504,615,026.00","25,051,961,363.00","6,922,707,297.00","12,219,353,759.00","15,131,234,054.00","19,752,997,040.00","2,727,198,076.00"
经营活动产生的现金流量净额,"1,553,353,411.00","2,963,079,232.00","4,662,784,451.00","-3,097,670,270.00","-2,054,815,062.00","-257,994,251.00","-521,208,157.00","-438,993,733.00","-4,656,240,367.00","-1,996,733,228.00","6,487,624,004.00","7,229,630,615.00","9,272,394,569.00","11,192,077,046.00","2,490,233,832.00","3,509,515,111.00","4,420,709,044.00","5,641,141,059.00","-625,308,063.00","4,096,999,193.00","2,484,776,619.00","-1,613,143,204.00","-1,293,074,903.00","-1,438,473,243.00","-2,086,801,113.00","1,131,159,904.00","-5,129,832,036.00","-9,428,290,831.00","-6,395,356,676.00","-2,488,872,940.00","-3,251,370,047.00","-6,761,036,507.00","-10,451,232,661.00","-12,231,901,289.00","-1,441,881,249.00"
分配股利、利润或偿还利息支付的现金,"146,549,150.00","203,349,114.00","495,321,040.00","475,908,927.00","612,842,263.00","933,482,400.00","249,916,828.00","606,225,416.00","839,270,557.00","1,470,942,499.00","450,845,975.00","876,187,173.00","1,099,285,179.00","1,483,916,656.00","443,597,634.00","686,596,002.00","902,461,884.00","1,036,172,086.00","323,071,848.00","549,131,902.00","791,968,364.00","951,961,723.00","325,192,151.00","468,164,900.00","685,665,726.00","922,772,427.00","251,658,302.00","848,940,179.00","1,302,608,446.00","1,683,017,931.00","436,161,433.00","680,776,889.00","957,347,218.00","1,704,054,710.00","256,101,066.00"
收回投资收到的现金,"690,798.00",,"13,000.00","22,041.00","650,000,000.00",,,"5,000.00","5,000.00","1,270,746.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,"515,000,000.00",,,"6,113,160,000.00","955,500,000.00","1,397,000,000.00","1,447,000,000.00","1,447,000,000.00","610,500,000.00","710,500,000.00","760,500,000.00","860,500,000.00","621,300,000.00","621,300,000.00","701,300,000.00","701,300,000.00","100,000,000.00"
支付其他与筹资活动有关的现金,"10,050,000.00","37,500,000.00","2,221,563,000.00","135,815,232.00",,,,,,"1,187,357,732.00","450,238,400.00",,"102,537,172.00","225,015,058.00",,,,,"83,029,308.00","28,000,000.00","1,531,814,440.00","1,531,815,663.00","219,944,706.00","414,708,673.00","1,199,347,529.00","1,348,830,102.00","3,563,042,570.00","2,600,612,000.00","4,100,612,000.00","4,900,612,000.00","1,328,413,000.00","1,366,296,081.00","1,209,107,360.00",,
取得投资收益收到的现金,"50,692,372.00","39,618,416.00","78,370,769.00",,,"8,361,748.00",,"489,394.00","3,482,911.00",,,"1,999,806.00","1,477,203.00","4,829,033.00",,,,"908,588.00",,"10,081,089.00","19,594,574.00","122,190,682.00","121,162,308.00","136,633,829.00","137,756,030.00","138,548,585.00","105,169,817.00","25,283,563.00","26,088,191.00","27,189,610.00","32,448,765.00","22,407,090.00","16,039,164.00","25,519,283.00","12,763,094.00"
筹资活动现金流出小计,"3,969,908,477.00","5,876,388,265.00","14,506,722,664.00","7,369,515,260.00","11,848,038,000.00","16,692,401,926.00","1,882,849,446.00","9,804,890,657.00","14,312,806,265.00","22,716,521,019.00","6,900,915,088.00","16,128,838,487.00","23,423,822,009.00","24,903,486,544.00","7,175,954,341.00","14,300,082,285.00","20,923,421,410.00","29,878,614,253.00","5,845,986,410.00","9,787,322,143.00","14,752,690,736.00","18,765,968,056.00","7,193,659,447.00","11,666,267,808.00","18,060,212,602.00","23,165,019,404.00","9,907,843,788.00","14,924,542,998.00","29,907,835,472.00","31,635,591,294.00","8,687,281,730.00","14,266,426,729.00","17,297,688,632.00","21,457,051,750.00","2,983,299,142.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"176,399,179.00","52,024,341.00","49,881,063.00","70,420,444.00","155,051,121.00","192,163,350.00","75,954,309.00","299,809,707.00","371,235,373.00","511,756,058.00","202,782,073.00","352,566,959.00","546,449,186.00","575,414,682.00","300,973,524.00","498,752,423.00","669,611,495.00","712,464,782.00","162,673,512.00","259,362,465.00","569,706,930.00","735,260,193.00","118,214,975.00","321,985,751.00","596,380,502.00","529,058,289.00","139,770,918.00","412,158,443.00","695,205,471.00","711,357,381.00","238,998,222.00","514,137,928.00","740,072,277.00","690,369,662.00","103,289,732.00"
筹资活动产生的现金流量净额,"706,242,960.00","2,177,464,546.00","3,819,207,394.00","6,121,678,288.00","6,553,459,645.00","7,931,030,406.00","2,587,832,676.00","5,231,087,737.00","9,941,955,555.00","6,816,767,611.00","-3,787,007,530.00","-3,006,075,654.00","-7,166,127,223.00","-5,935,455,823.00","-2,358,233,416.00","-3,419,353,536.00","-2,502,204,460.00","340,371,605.00","-2,271,314,795.00","751,195,691.00","-370,307,091.00","-406,978,251.00","-286,932,513.00","355,589,610.00","414,716,140.00","1,047,859,808.00","2,390,188,107.00","4,311,882,795.00","1,219,995,131.00","-948,452,463.00","-862,126,803.00","-2,552,129,310.00","-3,003,339,464.00","-4,094,658,399.00","-46,564,058.00"
处置子公司及其他营业单位收到的现金净额,"9,318,290.00","10,793,315.00","68,268,588.00",,,,,"50,000,000.00","50,000,000.00","65,960,698.00",,,,,,,"23,336,923.00","171,336,923.00",,,,,,"451,070.00",,"109,223,239.00",,"165,075,302.00",,"202,995,897.00","1,230,000,000.00","1,056,054,885.00","1,609,439,280.00","2,025,437,820.00","4,569,810.00"
四、汇率变动对现金的影响,"-11,827,985.00","30,028,019.00","-68,090,302.00","70,366,532.00","73,552,570.00","15,488,586.00","-2,336,725.00","-16,203,792.00","10,797,545.00","53,331,605.00","-66,314,500.00","-35,533,130.00","-24,649,570.00","-5,966,934.00","-72,567,486.00","-81,866,946.00","-91,287,417.00","-95,262,783.00","-22,644,842.00","-21,554,376.00","-71,555,297.00","-63,836,648.00","-11,928,828.00","1,699,210.00","-8,947,346.00","-29,550,585.00","-1,053,735.00","-14,276,608.00","-19,111,448.00","-42,409,074.00","-1,356,448.00","-1,378,489.00","-19,897,395.00","-42,659,441.00","146,535.00"
收到其他与投资活动有关的现金,,,"37,773,070.00","56,630,536.00","83,604,122.00","181,241,243.00","34,080,879.00","93,110,010.00","118,081,411.00","267,624,794.00","53,713,089.00","236,876,814.00","329,253,179.00","685,937,445.00","87,052,811.00","183,579,602.00","305,463,989.00","324,226,196.00","113,499,424.00","181,323,766.00","206,068,530.00","285,859,515.00","61,031,613.00","94,445,714.00","254,346,928.00","173,678,581.00","45,801,122.00","88,632,536.00","446,081,913.00","419,564,911.00","99,853,527.00","1,155,811,684.00","537,995,493.00","851,394,783.00","33,481,029.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"237,100,639.00","102,436,072.00","234,306,490.00","127,073,021.00","888,655,243.00","381,766,341.00","110,035,188.00","443,414,111.00","542,804,695.00","846,612,296.00","356,495,162.00","691,443,579.00","977,179,568.00","1,366,181,160.00","388,026,335.00","682,332,025.00","998,412,407.00","1,208,936,489.00","791,172,936.00","450,767,320.00","795,370,034.00","7,256,470,390.00","1,255,908,896.00","1,950,516,364.00","2,435,483,460.00","2,397,508,694.00","901,241,857.00","1,401,649,844.00","1,927,875,575.00","2,221,607,799.00","2,222,600,514.00","3,369,711,587.00","3,604,846,214.00","4,294,021,548.00","254,103,665.00"
五、现金及现金等价物净增加额,"893,537,393.00","3,206,728,986.00","5,050,391,025.00","-367,856,618.00","516,770,771.00","2,768,377,640.00","1,000,380,169.00","2,894,553,037.00","2,305,079,063.00","840,243,715.00","2,094,399,028.00","3,512,061,664.00","1,321,964,140.00","3,391,544,434.00","-81,387,058.00","-389,461,737.00","1,254,417,041.00","4,202,289,997.00","-2,716,020,578.00","-24,058,192.00","-4,195,916,442.00","-2,667,787,672.00","-749,115,596.00","186,996,972.00","-501,862,219.00","2,534,536,734.00","-2,000,569,421.00","-4,338,026,198.00","-4,179,418,845.00","-3,077,991,028.00","-2,211,427,699.00","-6,427,777,726.00","-10,579,735,777.00","-13,203,101,502.00","-1,432,226,074.00"
购建固定资产、无形资产和其他长期资产支付的现金,"1,093,535,889.00","1,966,239,679.00","3,597,817,008.00","2,684,145,296.00","3,772,130,001.00","4,542,295,013.00","1,050,944,085.00","1,964,337,873.00","3,064,832,079.00","4,333,677,227.00","682,681,419.00","1,249,794,640.00","1,551,000,547.00","2,912,109,570.00","510,049,675.00","1,051,466,964.00","1,375,991,065.00","2,073,035,955.00","577,408,191.00","436,854,839.00","943,067,477.00","1,012,261,205.00","306,888,248.00","558,134,969.00","523,212,343.00","905,621,826.00","161,113,614.00","424,043,901.00","727,873,930.00","936,116,452.00","198,404,515.00","382,945,007.00","609,952,471.00","460,486,429.00","169,328,701.00"
期初现金及现金等价物余额,"2,313,777,191.00","3,207,314,584.00","6,414,043,570.00","11,464,434,595.00","11,464,434,595.00","11,464,434,595.00","14,232,812,235.00","14,232,812,235.00","14,232,812,235.00","14,232,812,235.00","15,073,055,950.00","15,073,055,950.00","15,073,055,950.00","15,073,055,950.00","18,464,600,384.00","18,464,600,384.00","18,464,600,384.00","18,464,600,384.00","22,666,890,381.00","22,666,890,381.00","22,666,890,381.00","22,666,890,381.00","19,999,102,709.00","19,999,102,709.00","19,999,102,709.00","19,999,102,709.00","22,533,639,443.00","22,533,639,443.00","22,533,639,443.00","22,533,639,443.00","19,455,648,415.00","19,455,648,415.00","19,455,648,415.00","19,455,648,415.00","6,252,546,913.00"
投资支付的现金,"100,000.00","58,400,000.00",,"861,637,986.00","1,131,281,786.00","148,780,402.00","69,811,112.00","288,245,891.00","371,450,198.00","368,194,056.00","213,716,689.00","10,629,000.00","78,852,551.00","164,225,759.00","17,735,796.00","10,600,418.00","162,389,772.00","819,860,418.00",,"4,834,950,000.00","6,016,790,000.00","6,761,700,000.00","106,200,000.00","124,200,000.00","733,101,017.00","1,106,079,225.00",,"150,000,000.00","150,000,000.00","851,300,000.00","120,770,400.00","100,000,000.00","100,160,000.00","100,000,000.00","28,702,266.00"
期末现金及现金等价物余额,"3,207,314,584.00","6,414,043,570.00","11,464,434,595.00","11,096,577,977.00","11,981,205,366.00","14,232,812,235.00","15,233,192,404.00","17,127,365,272.00","16,537,891,298.00","15,073,055,950.00","17,167,454,978.00","18,585,117,614.00","16,395,020,090.00","18,464,600,384.00","18,383,213,326.00","18,075,138,647.00","19,719,017,425.00","22,666,890,381.00","19,950,869,803.00","22,642,832,189.00","18,470,973,939.00","19,999,102,709.00","19,249,987,113.00","20,186,099,681.00","19,497,240,490.00","22,533,639,443.00","20,533,070,022.00","18,195,613,245.00","18,354,220,598.00","19,455,648,415.00","17,244,220,716.00","13,027,870,689.00","8,875,912,638.00","6,252,546,913.00","4,820,320,839.00"
