科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"2,451,589.14","4,484,321.94","7,125,699.60","9,905,634.80","2,626,850.08","5,699,973.63","8,568,197.79","11,431,908.76","2,423,805.34","5,069,757.80","7,726,029.93","10,092,477.19","2,470,019.95","5,053,523.94","7,920,510.12","10,436,780.04","2,968,927.14","9,427,945.18","11,679,829.03","13,980,842.19","1,949,521.37","3,777,272.42","5,606,719.63","331,480,790.26","72,294,881.44","148,378,806.88","228,188,633.10","304,448,210.68","70,980,751.77","144,505,703.79","227,574,380.29","307,181,306.75","230,819,612.34","498,599,573.13","763,109,151.19","1,295,076,096.21","212,666,576.76","615,808,607.39","1,007,329,258.24","1,876,006,502.09","202,465,470.55","568,443,196.12","979,140,642.29"
二、营业利润,"1,007,426.63","1,114,743.89","2,391,378.09","2,292,767.77","300,713.14","305,978.24","392,747.71","823,930.84","-127,615.69","-326,808.93","-86,468.13","371,454.96","-60,386.42","21,647.43","111,888.39","1,115,528.36","-280,455.05","-349,109.23","-446,890.89","-538,523.21","-28,738.78","53,097.06","86,204.22","49,025,445.46","5,446,843.13","13,382,950.56","21,992,480.72","30,277,855.24","5,586,302.23","11,616,536.56","15,298,336.48","18,290,671.46","52,041,172.74","80,847,516.34","110,821,176.78","195,740,020.08","-5,566,005.71","32,466,366.02","247,355,163.28","563,740,757.51","-5,632,022.02","60,956,585.53","151,574,716.96"
减:营业成本,"1,821,022.93","4,130,012.05","6,396,591.21","8,425,389.36","2,034,475.64","4,533,505.16","6,920,467.47","9,049,521.99","1,745,605.94","3,936,195.37","5,852,712.71","7,566,532.70","1,754,261.88","3,736,869.45","5,805,419.07","7,855,920.63","2,223,933.43","7,872,493.82","9,410,352.71","11,017,167.40","1,255,164.64","2,564,548.37","3,785,556.13","168,763,425.54","40,977,955.40","82,059,403.56","126,707,878.43","166,843,431.03","40,208,467.60","80,456,705.58","125,013,360.71","169,751,391.29","125,776,369.71","279,724,108.55","408,802,844.46","680,137,678.85","110,803,968.40","315,205,600.56","495,259,885.24","886,008,111.58","123,065,031.69","305,406,393.10","488,960,005.95"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"55,624.80","96,283.86","145,958.13","204,443.88","57,115.95","115,647.46","172,943.30","234,278.91","60,235.03","121,345.67","182,000.98","241,371.19","59,251.85","175,556.38","236,454.35","298,402.75","62,639.81","128,649.33","196,483.96","266,170.00","66,266.77","132,094.32","196,900.56","23,054,162.49","4,969,531.19","10,276,009.41","15,731,272.68","20,952,180.98","4,590,676.48","9,450,493.13","14,894,528.34","20,242,803.25","5,408,201.71","11,778,670.90","18,144,816.24","28,227,408.49","5,623,899.06","11,098,773.71","14,430,828.40","29,956,039.74","4,605,107.27","7,724,947.31","12,823,452.58"
营业外收入,,,,,"13,520.00","13,520.00","13,520.00","113,503.50",,,,"21,951.36",,,559.90,559.90,"6,558.97","6,558.97","6,558.97","6,788.87",,,,"172,190.92","11,705.60","30,039.67","79,001.37","111,744.75","671,467.28","682,805.54","694,719.09","707,802.91","13,266,082.25","15,663,670.07","18,552,734.19","42,129,437.22","22,179,260.67","27,104,650.90","43,459,783.07","82,925,618.41","19,450,136.23","17,016,816.65","16,890,647.86"
销售费用,,,,,,,,,,,,,,,,,,,,,,,,"2,834,612.33","709,049.15","1,603,815.28","2,362,478.41","3,253,736.90","838,461.97","1,986,003.45","2,933,277.58","4,052,319.54","6,108,521.96","20,804,285.18","38,710,286.92","68,090,062.52","23,394,216.14","58,905,903.83","88,835,747.02","128,639,651.48","26,740,504.47","65,826,555.71","103,505,317.17"
减:营业外支出,,,,,,"20,000.00","20,000.00","20,000.00",,,,,,,,,,,,"7,717.48",45.27,45.27,45.27,"4,594.84","251,953.22","259,770.96","268,510.26","268,510.26","15,590.40","70,426.74","120,426.74","122,499.95","40,430.53","53,737.31","1,310,730.40","4,539,956.37","227,333.44","3,406,036.26","3,789,351.12","3,807,404.59","882,589.80","907,492.95","1,327,384.86"
管理费用,"642,136.80","1,042,137.34","1,519,754.37","1,533,858.86","587,570.73","1,340,400.46","1,852,570.59","2,295,121.76","762,403.31","1,372,358.26","2,184,339.61","2,415,117.72","765,145.13","1,467,738.87","2,153,627.35","2,475,711.60","966,755.24","1,753,196.32","2,478,884.63","3,897,026.67","824,996.62","1,592,284.03","2,433,515.71","85,542,915.14","20,125,851.19","40,937,468.45","61,268,532.32","84,032,837.40","20,147,968.61","41,475,623.19","70,104,574.97","95,533,980.07","43,120,569.79","110,567,140.20","186,789,771.70","306,046,090.14","79,633,178.70","181,157,745.78","281,535,215.58","388,728,541.19","73,783,717.03","176,652,485.19","278,784,586.99"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,"7,717.48",,,,"3,749.57",,"7,617.74","16,319.54","265,982.76",,"15,590.40","15,590.40","15,590.40",,"49,025.30","1,866.50","144,645.16","21,745.37","28,396.16","33,695.27","58,469.18",,"283,289.70",
