科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,"3,406,465.95","6,812,156.12","11,109,375.60","14,961,899.82","15,281,376.86","15,429,233.85","16,785,375.14","18,263,974.60","21,675,239.08","12,521,255.79","15,212,020.54","15,182,262.95","15,517,260.47","15,094,857.79","16,420,531.88"
固定资产,"16,900,581.11","16,148,236.87","13,677,895.38","12,422,495.43","11,635,572.25","10,872,163.37","11,509,640.70","19,967,689.46","18,440,515.24","18,703,848.71","18,892,740.07","18,071,281.53","89,466,140.34","274,330,269.75","271,685,509.77"
递延所得税负债,,,,,,,,"152,705.44","132,601.22","171,731.16",,,,,
在建工程,,,"11,375,337.59","23,903,882.19","24,328,476.74","38,869,071.57","55,187,418.68","88,669,276.61","110,503,401.61","137,422,168.39","156,148,579.61","162,594,744.61","102,849,398.61",,"2,007,004.15"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"8,606,465.95","7,046,988.58","11,229,375.60","22,641,899.82","23,410,872.75","23,109,233.85","24,465,375.14","21,571,546.47","22,986,900.48","13,872,047.13","16,391,080.72","16,361,323.13","16,696,320.65","16,030,100.47","17,355,774.56"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"182,170,764.87","299,442,524.88","425,255,485.77","498,144,729.25","476,812,020.02","374,134,722.91","358,574,695.54","385,221,376.65","383,164,479.01","359,119,126.33","288,867,556.55","291,939,338.78","275,955,320.87","283,581,586.60","217,572,996.98"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"47,570,610.47","27,570,610.47","27,570,610.47","27,570,610.47","27,570,610.47","304,127,077.52","304,127,077.52","304,127,077.52","304,127,077.52","304,127,077.52","304,127,077.52","256,127,077.52","256,127,077.52","256,127,077.52","256,127,077.52"
无形资产,"3,220,861.83","42,364,664.98","41,234,214.10","40,717,892.12","40,301,377.76","39,884,863.40","39,468,349.04","39,051,834.68","38,680,741.54","38,282,119.90","38,370,347.14","38,125,400.46","37,689,657.35","42,550,558.74","42,305,568.18"
盈余公积,"7,491,155.05","14,192,424.05","19,701,350.09","19,701,350.09","19,701,350.09","26,174,798.04","26,174,798.04","26,174,798.04","26,174,798.04","32,882,940.83","32,882,940.83","32,882,940.83","32,882,940.83","35,370,162.91","35,370,162.91"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"65,511,458.83","116,383,126.41","173,712,436.03","207,775,116.10","228,817,075.50","229,062,863.74","236,672,536.04","224,376,198.72","237,387,650.91","249,175,506.53","257,274,784.63","242,424,774.73","245,902,030.58","239,390,813.51","232,771,252.71"
长期待摊费用,"1,297,013.99","590,291.93","403,923.60","314,772.34","271,002.19","227,232.04","390,840.54","595,075.11","510,971.10","426,867.09","342,763.08","280,784.93","921,298.22","432,632.12","422,428.70"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"3,210,056.85","6,015,043.02","8,675,859.43","12,734,222.47","11,790,277.21","13,318,661.51","12,852,936.36","14,664,971.64","15,522,325.53","15,982,067.81","17,092,240.49","14,765,771.38","18,936,477.68","13,282,710.10","11,018,603.28"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"13,261,037.95","14,922,460.64","18,123,654.20","20,205,346.17","9,018,340.62","9,943,475.04"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"24,628,513.78","65,118,236.80","79,528,230.10","94,254,264.55","92,487,706.15","103,171,991.89","119,409,185.32","162,948,847.50","183,657,955.02","224,078,109.85","245,769,131.03","251,961,637.11","270,068,318.37","339,614,511.33","337,382,589.12"
所有者权益(或股东权益)合计,"220,573,224.35","278,146,160.93","340,984,396.59","375,047,076.66","396,089,036.06","719,364,739.30","726,974,411.60","714,678,074.28","727,689,526.47","746,185,524.88","754,284,802.98","739,434,793.08","742,912,048.93","738,888,053.94","732,268,493.14"
资产总计,"402,743,989.22","577,588,685.81","766,239,882.36","873,191,805.91","872,901,056.08","1,093,499,462.21","1,085,549,107.14","1,099,899,450.93","1,110,854,005.48","1,105,304,651.21","1,043,152,359.53","1,031,374,131.86","1,018,867,369.80","1,022,469,640.54","949,841,490.12"
负债和所有者(或股东权益)合计,"402,743,989.22","577,588,685.81","766,239,882.36","873,191,805.91","872,901,056.08","1,093,499,462.21","1,085,549,107.14","1,099,899,450.93","1,110,854,005.48","1,105,304,651.21","1,043,152,359.53","1,031,374,131.86","1,018,867,369.80","1,022,469,640.54","949,841,490.12"
