科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"505,726,381.47","1,262,002,462.03","2,141,444,757.63","3,072,566,141.64","946,882,313.33","2,762,521,929.49","4,361,644,033.05","4,947,242,316.70","400,855,684.57","928,937,148.01","1,912,262,165.82","2,896,955,225.13","1,432,847,389.06","3,102,683,205.68","4,625,541,330.77","6,406,123,332.61","1,795,950,263.87","3,649,508,802.99","5,739,566,307.84","7,753,164,273.54","1,582,656,037.45","3,159,033,050.74","4,459,564,018.24","5,721,920,334.12","1,545,994,609.85","2,932,787,308.82","4,260,543,229.04","5,874,481,647.40","1,282,026,271.57","2,587,345,411.60","3,845,213,780.48","4,965,151,232.67","892,546,517.52","1,727,796,993.71","2,601,548,822.24","3,365,841,040.08","562,246,809.60","1,433,953,195.14","2,447,110,608.25","4,038,150,179.24","1,206,962,693.44","2,671,162,720.05","4,301,096,314.73","5,994,992,316.60","1,801,915,047.56","3,508,017,057.22"
二、营业利润,"32,041,800.09","89,445,477.49","127,658,338.06","103,317,668.63","18,946,465.74","158,301,528.21","150,147,317.75","-273,956,531.42","-144,094,590.79","-290,031,679.40","-355,816,356.07","-584,716,332.80","-193,779,837.04","-257,227,083.48","-263,382,008.89","-18,041,237.94","91,942,479.34","103,987,051.10","112,282,517.85","68,798,961.36","14,345,809.50","44,128,603.31","57,495,753.99","15,150,678.44","23,255,198.35","47,790,527.23","56,588,470.10","57,694,104.17","14,559,335.34","25,430,472.76","37,202,131.49","33,719,686.67","-85,097,990.57","-229,494,358.98","-435,848,823.32","-773,010,925.55","-99,438,097.93","-86,602,457.12","-32,494,548.27","43,111,742.31","26,640,525.42","32,873,805.62","66,161,724.67","77,224,973.72","180,322,845.15","660,202,774.68"
减:营业成本,"400,676,501.43","1,024,675,961.75","1,790,047,103.18","2,653,775,598.58","848,847,737.75","2,411,545,499.46","3,928,846,670.77","4,801,550,867.43","467,610,128.58","1,062,994,679.40","2,058,370,139.64","3,069,787,017.93","1,501,489,823.46","3,138,517,709.94","4,551,527,249.31","5,971,930,594.96","1,575,734,196.18","3,296,784,010.80","5,242,899,141.70","7,112,424,753.62","1,442,482,514.42","2,867,232,815.29","4,066,315,568.58","5,179,538,350.22","1,412,770,868.56","2,669,493,071.13","3,885,730,477.41","5,453,379,977.45","1,151,820,501.92","2,327,645,427.19","3,465,458,770.14","4,444,686,549.62","877,918,796.39","1,755,219,838.22","2,726,184,266.47","3,641,613,913.49","567,265,138.39","1,348,756,443.32","2,215,385,846.09","3,556,047,061.23","1,072,339,851.05","2,407,606,481.83","3,890,189,344.03","5,438,800,987.12","1,656,686,739.73","3,182,437,512.79"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,690,448.03","8,729,110.44","15,391,504.40","24,734,083.27","5,948,230.25","19,350,350.87","29,689,044.84","31,340,191.17","1,219,039.00","2,769,312.47","5,253,599.51","7,901,529.63","1,186,513.43","8,247,672.41","4,403,202.67","12,076,568.72","7,555,072.58","11,073,266.39","15,151,245.39","20,671,524.62","7,456,697.30","14,863,973.89","15,265,426.37","16,853,699.59","7,479,385.55","13,103,687.10","13,528,206.27","17,029,668.46","3,406,593.64","8,282,607.60","11,534,569.15","14,382,123.80","3,850,625.07","6,175,442.45","8,295,493.71","8,644,257.99","584,149.13","4,809,349.25","9,667,859.82","23,588,761.25","7,977,941.26","16,952,402.86","23,857,232.36","31,866,655.11","9,176,111.57","31,571,801.61"
营业外收入,,,,"11,161,666.67","2,234,010.00","3,476,343.33","3,476,343.33","9,897,301.66",,"2,853,106.56","2,862,106.56","25,455,194.90","7,560,169.00","12,147,033.00","58,776,236.00","83,148,553.71","9,585,334.00","10,127,889.56","12,485,000.62","16,395,337.85","1,126,744.54","2,225,224.88","3,509,832.22","47,586,862.03","1,327,996.43","2,684,350.02","4,091,585.03","8,309,316.02","471,183.17","4,918,638.99","7,427,023.62","12,830,612.21","1,197,202.15","2,662,408.68","5,394,518.21","7,972,918.86","2,254,487.50","4,130,130.44","5,972,478.64","11,052,475.62","2,559,861.53","3,917,049.06","5,773,696.76","2,025,148.48","164,025,472.59","164,949,560.59"
销售费用,"11,422,578.33","25,256,124.52","41,687,260.64","61,431,792.92","14,939,864.06","33,191,418.69","54,846,171.31","73,893,873.04","14,258,763.83","27,645,801.11","46,752,715.24","65,735,677.01","14,784,434.67","30,815,361.81","46,229,329.79","58,326,848.45","13,594,207.03","26,875,089.27","40,473,215.41","62,543,849.70","16,380,133.79","30,248,351.47","46,282,478.98","67,825,701.63","14,481,995.32","28,787,071.64","43,220,657.89","66,436,480.98","14,111,296.87","31,898,737.74","47,761,407.23","78,187,469.05","13,572,358.33","28,009,468.29","43,253,304.80","59,442,832.24","12,933,236.88","27,883,979.49","43,498,656.85","63,829,125.17","12,127,585.10","26,848,502.87","41,913,881.73","58,248,030.07","12,813,487.67","27,025,239.32"
减:营业外支出,"3,298,139.19","5,630,833.54","8,421,792.48","11,417,306.05","4,466,583.01","6,928,672.35","7,969,124.34","46,876,613.40","43,562,307.43","66,000,924.72","72,199,682.34","88,794,656.50","1,401,299.92","5,764,676.74","11,239,632.10","25,001,236.47","13,858,721.12","15,401,867.07","23,528,644.55","27,513,772.95","6,467,012.32","27,907,883.29","32,908,348.41","28,258,909.99","16,070,963.96","32,471,625.87","39,151,171.09","45,535,014.44","8,783,370.70","12,826,349.93","22,055,011.57","24,549,769.66","2,865,301.33","9,901,155.23","10,937,023.11","39,105,947.57","1,409,491.39","2,806,153.67","2,830,154.90","7,915,461.67","16,166,721.62","16,807,266.07","19,135,063.75","3,461,218.22","495,946.73","1,421,719.97"
管理费用,"42,084,250.86","86,150,227.43","127,302,721.07","162,406,814.75","43,950,207.26","110,188,017.92","155,892,935.50","168,198,197.20","43,937,510.53","87,548,069.72","121,658,810.29","176,636,343.15","53,758,488.01","88,517,753.33","134,300,713.69","167,533,067.06","50,032,808.10","92,928,063.27","147,263,912.35","192,141,358.74","57,838,891.31","104,294,061.72","134,861,626.82","181,732,088.77","47,898,185.82","92,434,301.59","140,615,115.29","196,503,899.49","49,061,770.62","91,880,024.51","145,086,628.49","195,312,279.96","40,930,571.76","83,624,989.98","121,552,289.93","194,788,196.38","29,504,309.34","50,443,134.94","73,113,065.63","152,820,223.69","35,634,720.54","74,712,767.06","106,469,550.43","187,332,987.96","41,759,052.08","88,778,311.30"
其中:非流动资产处置净损失,"45,341.45",,,,,,,,,"6,134,788.39","6,844,644.92",,,,,,,,,"5,879,660.46",,"1,301,756.99",,,,,,"10,369,383.10",,,,"3,677,127.31",,,,"24,506,528.59",,,,"897,398.07",,,,,,
