科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"259,621,731.26","492,645,601.19","340,448,126.79","251,446,645.99","440,505,486.19","352,218,614.47","518,031,504.81","391,961,692.03","559,946,844.35","419,978,507.49","329,668,910.51","474,363,527.88","631,402,983.57","747,373,594.52","157,176,580.84","503,744,442.90","383,819,405.61","578,884,443.00","256,483,840.28","208,618,283.60","400,371,294.24","406,135,632.41","116,750,367.15","315,240,221.49","242,556,865.53","81,799,359.00","293,377,749.46","528,856,860.17","167,041,035.60","290,765,517.48","257,931,827.60","697,038,775.06","448,354,316.29","525,137,711.56","688,237,428.91","1,186,617,439.43","655,319,020.78","887,438,931.61","711,474,003.84","1,297,206,272.24","1,562,495,803.64","1,620,229,491.74","1,191,546,201.36","1,821,552,288.83","1,532,678,445.54","1,821,094,718.43","2,240,900,034.89","1,760,430,980.57","1,046,606,261.36"
短期借款,"689,700,000.00","338,000,000.00","343,100,000.00","325,400,000.00","603,400,000.00","290,000,000.00","200,000,000.00","186,000,000.00","206,000,000.00","190,000,000.00","170,000,000.00",,,,"260,000,000.00","420,000,000.00","370,000,000.00","924,391,497.60","762,000,000.00","1,061,000,000.00","1,453,000,000.00","1,229,000,000.00","1,160,000,000.00","1,303,000,000.00","1,380,000,000.00","1,340,000,000.00","1,396,500,000.00","1,141,500,000.00","1,589,800,000.00","1,789,800,000.00","1,770,000,000.00","2,210,000,000.00","2,747,600,000.00","2,577,000,000.00","2,348,400,000.00","2,730,000,000.00","2,839,000,000.00","3,021,000,000.00","2,601,000,000.00","2,693,000,000.00","2,124,000,000.00","2,408,000,000.00","2,079,000,000.00","2,181,000,000.00","2,132,000,000.00","2,155,000,000.00","2,072,500,000.00","1,748,500,000.00","1,649,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"323,250,435.90","415,229,093.40","340,435,036.54","144,454,687.14","408,744,683.21","314,450,043.40","377,636,090.71","113,066,133.31","108,000,000.00","143,970,415.59","48,926,260.00","166,126,940.76","225,651,225.15","313,847,871.44","214,242,819.35","187,219,991.21","32,610,592.14","32,191,878.72","95,776,363.98","201,842,136.67","71,619,456.53","260,922,257.38","91,952,000.00","607,862,883.20","622,645,431.49","1,014,617,552.19","610,494,821.77","783,321,917.72","496,655,995.26","481,165,215.53","425,284,686.34","775,742,681.70","716,416,364.17","631,126,333.95","412,097,453.41","667,351,838.73","488,818,082.90","803,905,038.98","646,386,175.15","749,864,030.39","689,530,090.75","1,223,841,771.60","830,744,983.17","1,009,921,285.62","1,100,029,250.94","1,058,500,959.64","1,308,467,026.47","1,355,134,767.08","1,069,020,942.40"
应付票据,"143,641,258.10","140,898,900.20","92,871,686.10","37,433,047.46",,"68,254,000.00","82,752,800.00","24,498,800.00","170,209,897.45","49,903,951.01","116,225,574.94","113,362,694.94","10,000,000.00","10,000,000.00","10,000,000.00","65,210,217.00","100,162,064.85","34,951,847.85","10,000,000.00","10,000,000.00",,,,,"20,000,000.00","67,000,000.00","65,000,000.00",,,,,,,"2,866,200.30","394,366,200.30","720,000,000.00","976,150,000.00","490,000,000.00","100,000,000.00","160,000,000.00","500,000,000.00","510,000,000.00","110,000,000.00",,,,,,
应收账款,"329,045,043.75","304,274,659.65","320,078,151.34","310,599,217.80","463,019,836.02","365,349,566.74","291,326,413.30","369,797,413.66","632,092,698.81","414,577,655.49","567,159,095.60","420,933,806.31","677,809,152.04","593,072,058.73","553,595,245.25","443,552,472.42","1,150,828,605.08","1,111,560,760.68","922,229,233.03","997,667,782.46","1,761,465,647.71","1,536,992,931.42","1,487,896,575.05","1,307,114,665.99","2,023,682,157.36","1,417,450,153.62","1,947,653,778.48","1,373,171,017.75","2,494,027,218.33","2,116,926,947.84","2,124,126,544.34","1,551,228,853.84","2,728,490,989.76","1,943,758,126.34","1,913,878,861.90","1,530,760,181.70","2,941,724,232.52","2,094,437,087.51","1,745,405,368.47","1,680,679,411.15","2,478,305,401.85","2,412,822,381.59","2,202,663,256.10","2,067,980,846.40","3,322,080,478.08","3,058,696,670.88","2,892,203,362.18","2,686,578,770.72","4,525,732,041.02"
应付账款,"141,060,536.34","216,219,453.42","204,553,272.59","206,754,871.88","237,429,612.11","234,596,344.58","492,383,118.09","545,417,367.45","376,670,800.21","469,263,678.78","485,825,863.61","454,709,943.91","316,996,086.37","496,774,018.95","727,927,721.61","639,993,334.64","585,690,317.99","695,677,120.10","622,415,597.31","510,912,299.07","480,102,823.14","622,852,020.32","662,324,524.95","445,493,288.00","790,258,326.34","898,765,441.28","912,025,795.03","1,000,212,556.27","688,395,320.29","946,779,454.46","973,273,870.09","1,049,716,311.54","830,055,741.14","925,727,125.08","956,148,808.32","722,921,172.17","710,092,270.34","716,584,691.71","686,953,211.78","669,301,432.02","668,220,794.79","921,985,172.73","732,810,679.28","711,307,326.82","737,155,680.82","815,184,146.18",,"1,174,693,747.55",
预付款项,"35,131,046.26","219,159,929.67","350,110,779.53","280,922,183.31","332,870,741.10","170,196,680.58","221,319,744.64","251,148,274.76","250,660,720.34","357,842,646.02","400,835,261.42","251,702,039.83","207,105,625.31","125,449,141.92","349,521,594.50","270,748,841.89","290,558,685.93","271,557,485.89","339,934,825.83","230,359,311.85","266,682,613.13","209,977,814.82","302,608,332.45","99,253,256.09","23,469,770.40","35,524,589.51","119,456,431.91","42,366,072.61","46,806,213.64","27,977,270.13","116,639,306.70","83,084,290.83","23,071,106.12","131,293,256.04","214,682,788.81","236,903,340.77","131,433,058.58","146,003,226.68","226,572,744.73","215,197,444.11","165,432,462.24","120,521,155.67","250,185,235.32","163,768,100.44","121,788,217.67","142,208,236.44","201,652,907.96","163,022,391.57","150,734,098.52"
预收款项,"26,565,582.88","18,476,053.99","33,947,555.02","45,032,717.01","56,457,370.86","115,290,369.05","174,753,352.51","79,240,277.19","133,655,081.16","92,211,051.35","97,328,789.81","174,741,974.56","89,224,534.85","148,430,125.30","113,905,243.92","149,905,504.74","188,304,320.05","196,411,965.90","100,773,449.99","116,557,195.03","71,106,830.01","82,455,001.38","70,959,832.22","101,823,907.95","81,203,895.41","95,263,736.18","220,733,490.30","204,363,692.11","193,143,602.09","96,056,093.98","196,409,251.06","73,608,714.81","96,777,380.68","42,212,180.54","151,919,859.21","65,343,064.52","28,320,699.10","110,509,579.93","146,406,140.06","115,725,249.66","143,517,062.04","190,922,877.50","181,970,169.07","138,944,660.33","124,972,512.46","83,833,633.59","124,695,636.87","81,131,222.04","70,277,876.61"
