科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"25,828,477.22","55,898,981.45","83,499,531.43","155,474,824.09","41,800,026.27","87,560,882.56","137,053,601.03","213,943,867.71","56,138,087.50","102,647,775.56","169,986,759.36","309,976,907.15","84,217,288.40","188,038,388.14","264,529,854.47","478,785,737.54","127,091,133.98","285,903,529.06","403,672,867.29","642,410,646.15","169,683,483.78","359,615,666.49","509,085,206.70","779,780,492.44","193,337,141.42","425,391,673.94","590,945,290.53","929,206,635.61","194,613,923.51","405,842,152.78","588,914,737.93","816,945,465.51","208,295,684.19","522,511,044.24","707,942,289.83","914,786,921.98","221,151,430.36","546,780,391.10","753,356,096.33","1,094,329,115.32","223,488,467.50","524,189,831.01","808,128,084.27","1,179,258,733.12","257,101,996.03","582,734,644.87"
二、营业利润,"8,546,073.06","16,644,796.20","22,833,159.45","55,402,977.18","9,395,420.87","22,052,226.04","28,668,771.64","74,894,307.01","12,633,723.91","25,318,708.33","32,157,503.43","121,682,428.55","14,493,682.10","101,915,466.84","103,020,204.96","201,110,451.91","28,133,108.28","89,252,249.24","103,630,238.32","219,175,339.34","38,457,665.63","127,583,536.40","142,554,462.17","296,589,633.32","51,175,644.35","149,227,940.92","170,202,529.89","355,256,148.68","25,137,755.70","110,278,677.63","131,359,373.19","172,679,134.38","34,618,349.83","124,179,667.08","109,758,054.51","78,393,050.39","-4,425,141.48","48,097,734.58","65,850,437.83","108,460,452.62","-12,417,198.99","52,553,212.92","101,705,633.98","173,684,510.00","1,960,809.99","72,672,245.57"
减:营业成本,"6,926,704.43","13,167,337.32","20,026,108.00","32,918,777.57","11,311,134.77","20,198,916.93","34,480,017.87","45,928,007.74","13,899,661.01","21,159,862.15","39,154,292.74","59,422,013.35","19,118,220.94","47,144,592.89","73,049,129.19","124,976,869.35","38,094,799.26","73,240,575.00","102,764,413.21","147,106,266.25","51,318,765.40","92,255,183.35","131,755,938.05","179,240,888.87","59,478,661.47","100,144,931.18","142,505,324.23","195,511,562.00","74,824,193.78","116,489,057.23","158,846,874.14","217,957,794.01","63,794,298.30","140,049,365.37","214,382,121.34","342,804,148.51","86,758,566.21","217,877,637.43","278,380,291.84","414,953,617.16","81,216,088.31","167,741,281.32","253,193,169.84","380,449,048.20","98,964,039.46","187,187,698.54"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"244,676.42","725,315.99","1,073,012.96","2,834,891.92","534,801.06","982,432.88","1,709,244.61","3,605,918.63","327,263.47","1,855,772.45","2,350,163.01","5,314,443.78","429,372.00","1,368,885.20","2,567,149.78","7,114,178.19","878,450.59","4,258,780.40","6,090,078.43","13,792,149.06","3,214,899.91","6,787,051.31","12,199,788.47","22,790,262.59","774,296.32","2,766,620.62","4,161,232.17","7,808,830.17","1,241,324.40","2,870,765.52","4,315,454.20","7,034,516.12","1,380,584.26","3,745,895.30","5,857,245.23","8,735,562.73","1,159,577.70","3,466,258.32","5,120,984.46","12,980,827.69","2,014,546.99","5,185,405.39","7,875,184.70","13,666,571.37","2,018,540.12","5,269,758.11"
营业外收入,"35,800.60","1,891,746.62","3,952,659.20","6,625,781.03","1,221,104.18","2,716,669.16","3,848,187.77","6,501,748.45","1,339,778.76","2,918,227.35","4,088,156.75","5,300,641.50","1,545,581.61","3,608,834.69","5,873,700.69","9,618,935.28","2,928,242.44","3,932,363.69","8,402,540.51","14,788,163.01","2,894,610.66","6,190,432.88","11,314,518.57","19,616,992.82","2,690,326.62","5,136,877.14","9,866,963.47","18,600,712.22","1,930,448.73","15,631,728.43","18,988,507.04","21,201,012.45","5,663,722.67","7,796,619.05","25,543,655.26","45,190,854.68","8,776,774.94","14,211,585.88","20,098,115.31","32,045,692.48","14,838,036.58","11,379,688.48","14,298,851.92","2,567,172.35","133,015.47","1,113,063.53"
销售费用,"5,877,548.86","11,066,950.98","17,126,244.72","28,748,406.22","7,307,013.15","17,602,913.39","26,351,764.45","34,317,481.91","10,712,820.92","20,964,103.04","32,232,513.87","45,666,911.15","14,234,368.25","23,159,091.73","32,634,948.29","49,365,804.09","18,292,825.14","38,919,877.11","61,583,637.48","85,907,540.38","33,665,437.75","53,490,457.43","71,803,825.41","94,125,008.29","25,670,235.59","51,862,377.60","78,059,934.32","111,976,661.58","29,842,980.41","57,392,617.15","86,797,231.64","120,899,834.85","33,500,838.88","76,583,194.39","110,102,322.12","150,206,273.86","54,025,840.87","100,494,105.43","142,543,129.30","192,401,458.74","61,489,612.35","102,314,847.46","146,572,353.47","220,808,221.03","53,969,644.36","99,847,935.73"
减:营业外支出,"17,531.20","125,583.02","155,316.73","221,246.76","13,499.10","390,738.65","407,316.90","467,840.63","14,381.40","189,528.33","202,972.81","346,245.14","20,471.45","67,876.76","395,284.68","729,068.22","35,832.11","79,799.27","167,091.49","356,700.71","58,602.35","273,776.16","338,111.56","402,275.17","26,807.22","428,164.48","491,681.68","548,138.03","55,682.35","101,477.18","250,819.73","298,008.24","24,332.36","243,181.89","408,281.67","518,968.13","113,052.80","648,689.61","655,800.68","757,401.65","19,178.24","17,445.06","116,954.22","241,914.61","4,111.72","10,082.70"
管理费用,"8,791,753.31","19,766,794.13","31,891,772.56","50,411,089.80","11,481,096.90","26,133,609.76","44,193,092.82","66,175,671.11","17,152,990.65","33,871,745.14","61,764,541.37","89,022,581.92","30,001,939.60","65,767,086.78","103,805,724.63","153,478,246.30","40,872,462.42","83,632,862.06","132,054,787.54","192,217,924.88","43,888,393.22","91,692,894.79","164,111,670.95","238,545,513.82","61,374,254.93","127,371,146.58","202,651,153.15","301,052,339.66","62,492,896.43","144,533,504.91","236,019,620.72","337,316,538.65","69,073,686.88","163,561,887.77","254,070,196.00","344,631,834.96","78,278,047.64","157,880,345.77","236,035,343.52","361,175,406.94","91,300,776.70","192,753,740.99","294,776,349.46","425,572,278.70","97,952,434.60","210,200,330.97"
其中:非流动资产处置净损失,,"44,969.29","63,765.10",,964.61,"186,554.99","194,448.08",,693.05,"30,195.07","33,359.72",,"9,686.36",,"226,492.43","450,297.67","35,413.75","72,034.66","121,038.29","177,227.02","35,902.35","97,668.60","161,904.00","212,267.61","26,807.22","58,007.47","120,457.47","158,622.22","49,361.53","92,856.36","227,635.31","274,187.31","22,357.83","234,984.52","399,624.30","488,818.22","113,052.79","148,812.88","155,650.85","157,063.14","17,878.24","17,445.06","31,423.49",,,
