科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"1,871,083.08","2,944,324.77","2,381,691.77","4,934,080.62","9,837,191.20","7,138,082.27","4,166,439.62","9,875,459.37","9,918,277.53","8,903,131.06","7,660,401.73","7,331,006.10","6,638,396.73","7,038,216.93","6,375,083.85","7,107,250.36","7,381,660.34","7,011,789.45","13,753,056.41","6,282,505.43","7,485,331.40","7,206,626.45","5,214,539.97","6,116,762.38","6,254,000.87","6,251,895.92","5,052,762.87","4,723,026.66","4,393,385.98","5,823,212.38","4,572,925.08"
应付职工薪酬,"11,212,071.65","18,752,319.46","19,371,394.93","1,702,005.90","2,996,704.01","5,123,203.97","15,881,282.97","1,638,208.95","1,329,735.96","9,233,214.21","14,346,944.96","367,771.00","4,790,483.54","22,605,879.15","17,830,783.76","1,819,088.23","2,446,418.00","16,418,430.21","17,596,070.00","6,711,815.79","2,016,692.25","9,218,586.65","19,893,382.65","2,946,148.99","2,958,026.92","11,210,910.09","23,730,868.08","797,571.62","752,014.95","799,219.84","16,009,561.44"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,372,701.62","5,457,539.73","2,847,726.25","5,250,215.78","4,235,677.08","-1,758,930.93","-2,103,332.93","-954,710.84","2,136,065.82","-11,125,038.71","-661,405.32","3,467,981.77","167,395.51","745,653.88","-3,034,114.18","-664,189.58","2,647,948.86","-1,052,785.61","9,039,471.30","1,142,730.29","4,707,886.08","2,538,325.47","6,243,118.19","10,462,429.56","7,927,512.28","8,079,563.79","7,549,598.28","10,856,136.82","6,816,490.64","12,061,318.05","7,002,546.46"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"186,125.32","268,397.12","267,413.42","288,195.05","311,797.68","454,179.83","488,502.89","444,176.32","402,281.87","650,734.28","942,649.89","1,254,555.56","1,554,111.11","709,926.03","1,122,916.67","1,438,444.44","1,803,999.95","895,872.22","1,208,615.28","1,502,951.39","1,812,319.45","683,917.36","709,536.80","664,930.56","637,404.52","614,191.50","690,093.40","725,506.94","714,147.57","1,329,007.05"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,107.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,605,000.00",,
存货,"71,553,661.57","101,501,937.62","153,204,595.80","198,989,946.64","217,341,154.71","234,290,867.45","235,697,378.86","262,740,936.38","220,531,489.58","200,340,856.13","179,059,371.68","212,852,673.21","198,515,805.46","203,950,285.54","197,921,075.00","237,651,430.66","240,361,875.56","226,879,908.46","191,596,291.44","230,864,002.28","224,882,153.26","215,097,268.19","191,461,729.47","217,515,277.36","212,421,881.70","215,775,459.69","263,317,299.15","301,293,606.83","283,816,980.59","285,204,288.48","274,899,141.38"
其他应付款,"6,788,863.37","9,471,311.03","7,249,827.11","8,144,762.26","13,729,404.59","9,349,675.99","10,095,308.88","9,931,360.78","9,461,065.35","11,512,037.33","11,914,369.49","10,765,154.10","12,283,478.97","12,811,406.01","12,011,256.43","11,467,775.74","11,791,877.21","14,310,136.54","16,537,507.52","13,632,339.32","13,520,683.95","16,978,381.07","15,935,219.44","12,816,210.86","12,658,569.29","15,318,249.27","18,067,681.94","16,825,472.23","18,640,857.80","20,998,235.96","22,790,453.93"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"5,000,000.00",,,,,"19,800,000.00","19,800,000.00","39,800,000.00","39,800,000.00","20,000,000.00","100,000,000.00","80,000,000.00","80,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00","40,000,000.00","20,000,000.00","26,000,000.00","20,000,000.00","19,000,000.00","19,000,000.00","34,000,000.00","129,000,000.00","121,000,000.00","125,000,000.00","112,000,000.00","15,500,000.00","29,500,000.00"
其他流动资产,,,,,,,"1,788,878.57","1,789,692.09","2,650,945.75","3,455,458.31","3,846,128.73","4,970,828.20","3,977,941.04","1,120,020.27","1,308,230.28","2,956,743.18","1,673,426.83","965,849.42","5,800,872.68","6,948,241.56","7,153,317.21","4,786,627.37","3,851,889.18","6,288,879.66","6,016,821.43","4,340,973.71","11,470,358.39","13,039,641.39","5,150,706.19","11,675,950.19","6,068,171.73"
其他流动负债,,,"6,500,000.00","4,875,000.00","3,250,000.00","1,625,000.00",,,,"1,200,000.00",,,,,,,,,,,,,,,,,,,,,
流动资产合计,"252,059,095.27","308,670,875.92","405,825,900.37","377,548,999.79","825,722,123.30","823,051,657.30","864,866,795.20","835,070,154.62","753,506,005.41","681,524,064.20","753,247,279.91","670,273,216.33","643,860,012.65","630,974,579.72","715,567,766.79","691,538,667.87","679,568,383.96","612,174,285.39","698,594,485.11","677,763,209.98","660,283,549.80","634,640,854.07","628,214,277.93","643,284,275.78","677,032,714.67","664,441,186.74","747,323,109.53","790,498,546.00","829,356,962.30","809,436,766.73","774,678,491.41"
流动负债合计,"205,647,138.39","279,788,098.92","384,280,169.53","340,038,441.24","348,450,338.12","364,095,497.38","448,720,684.58","480,761,266.71","398,099,749.55","350,051,859.46","459,671,009.15","405,577,949.48","484,271,829.50","498,294,934.30","572,567,031.58","598,607,868.08","630,242,194.27","625,948,622.98","695,945,563.49","704,865,356.56","697,681,247.50","652,219,905.34","609,666,693.15","603,375,356.53","649,217,245.24","707,226,566.30","753,163,573.29","793,080,624.03","835,704,348.55","807,531,614.17","716,877,546.79"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00"
长期借款,"13,800,000.00","24,800,000.00","19,800,000.00","19,800,000.00","19,800,000.00","19,800,000.00","19,800,000.00",,"50,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,"14,000,000.00","14,000,000.00","26,000,000.00","56,000,000.00","110,000,000.00","120,000,000.00","102,000,000.00","5,500,000.00","27,500,000.00","22,000,000.00","31,000,000.00","31,000,000.00","112,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"10,376,406.80","20,030,000.00","25,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","27,530,000.00","37,180,000.00","37,180,000.00","43,100,000.00","43,100,000.00","46,400,000.00","46,400,000.00","46,400,000.00","46,100,000.00","46,400,000.00","45,800,000.00","46,400,000.00","46,400,000.00","46,400,000.00","46,100,000.00","46,400,000.00","46,400,000.00","46,400,000.00"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,"100,000.00",,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"112,703,656.22","178,068,800.86","234,257,169.42","228,671,099.11","260,479,378.34","253,421,909.72","335,049,452.31","333,511,789.59","332,742,466.17","342,143,506.22","411,202,106.87","403,785,111.29","520,225,691.20","560,129,876.15","566,383,703.18","575,456,928.02","569,841,916.28","584,292,769.48","810,969,453.17","809,706,396.70","862,809,323.70","958,223,879.67","1,005,905,548.26","1,001,434,312.04","1,010,798,450.25","1,002,038,137.83","1,032,608,629.05","1,047,505,569.09","1,045,318,910.54","1,060,443,807.83","1,082,713,529.09"
递延所得税负债,,,,,,,,,,,,,,,,,,,"58,054.50","58,054.50","58,054.50","58,054.50",,,,,,,,"354,180.00",
在建工程,"15,273,335.88","12,189,759.80","22,925,332.34","34,212,309.78","25,957,454.78","77,355,026.47","25,417,946.68","55,890,345.37","99,788,094.87","148,505,464.08","181,899,959.42","202,194,889.95","128,357,597.32","152,355,148.26","177,400,213.08","204,744,289.11","244,540,877.34","272,078,527.79","62,018,872.37","140,405,140.73","136,513,782.35","104,984,973.99","99,368,940.62","116,394,319.21","106,462,723.10","106,838,114.80","75,059,599.09","52,599,418.34","44,392,515.41","18,143,567.94","16,738,585.43"
其他非流动负债,,"13,000,000.00",,,,,,,,,"2,520,000.00","2,520,000.00","2,520,000.00","2,520,000.00","9,539,200.00","10,288,000.00","10,036,800.00","13,139,830.00",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"24,176,406.80","57,830,000.00","45,330,000.00","47,330,000.00","47,330,000.00","47,330,000.00","47,330,000.00","27,530,000.00","77,530,000.00","107,530,000.00","130,050,000.00","130,050,000.00","70,050,000.00","70,050,000.00","86,719,200.00","87,468,000.00","73,136,800.00","76,239,830.00","78,524,596.17","77,830,301.17","89,136,021.17","118,792,878.17","176,883,921.67","191,162,839.17","173,037,896.67","81,008,004.17","103,970,036.67","99,888,844.17","108,221,301.67","107,784,052.03","190,518,922.63"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"229,823,545.19","337,618,098.92","429,610,169.53","387,368,441.24","395,780,338.12","411,425,497.38","496,050,684.58","508,291,266.71","475,629,749.55","457,581,859.46","589,721,009.15","535,627,949.48","554,321,829.50","568,344,934.30","659,286,231.58","686,075,868.08","703,378,994.27","702,188,452.98","774,470,159.66","782,695,657.73","786,817,268.67","771,012,783.51","786,550,614.82","794,538,195.70","822,255,141.91","788,234,570.47","857,133,609.96","892,969,468.20","943,925,650.22","915,315,666.20","907,396,469.42"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"79,200,000.00","79,200,000.00","79,200,000.00","79,200,000.00","105,600,000.00","105,600,000.00","105,600,000.00","105,600,000.00","211,200,000.00","211,200,000.00","211,200,000.00","211,200,000.00","211,200,000.00","211,200,000.00","211,200,000.00","211,200,000.00","211,200,000.00","211,200,000.00","215,811,700.00","216,572,600.00","216,971,500.00","216,987,000.00","216,987,000.00","216,987,000.00","216,987,000.00","216,987,000.00","216,987,000.00","216,987,000.00","216,987,000.00","216,987,000.00","216,987,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"9,535,868.02","9,535,868.02","9,535,868.02","9,535,868.02","423,723,508.02","423,514,228.80","423,514,228.80","423,514,228.80","317,914,228.80","317,914,228.80","317,914,228.80","317,914,228.80","317,914,228.80","319,652,519.40","324,498,064.40","327,753,064.40","332,508,064.40","337,554,981.36","361,339,969.03","367,043,352.70","370,893,829.70","372,970,075.68","360,645,276.36","360,645,276.36","360,645,276.36","360,645,276.36","360,645,276.36","360,645,276.36","360,645,276.36","360,645,276.36","360,645,276.36"
无形资产,"8,019,085.00","39,239,796.58","38,908,355.82","38,663,289.48","38,418,223.14","38,173,156.80","44,430,042.69","44,126,514.60","43,862,160.29","43,553,290.28","43,343,992.86","43,092,245.34","42,769,038.73","42,511,934.86","42,234,654.67","41,919,920.94","42,017,787.77","41,824,038.01","41,593,671.99","41,299,522.08","41,003,941.38","40,625,479.57","40,190,211.75","39,732,025.68","39,403,157.56","39,433,497.33","43,960,445.25","43,938,971.43","43,974,559.66","43,585,379.46","42,895,376.25"
盈余公积,"12,379,048.66","19,332,033.54","29,380,947.62","29,380,947.62","29,380,947.62","29,380,947.62","37,253,558.06","37,253,558.06","37,253,558.06","37,253,558.06","43,653,181.12","43,653,181.12","43,653,181.12","43,653,181.12","54,044,348.35","54,044,348.35","54,044,348.35","54,044,348.35","61,319,436.15","61,319,436.15","61,319,436.15","61,319,436.15","68,890,453.69","68,890,453.69","68,890,453.69","68,890,453.69","77,072,758.72","77,072,758.72","77,072,758.72","77,072,758.72","77,072,758.72"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"39,798,105.67","76,523,290.30","131,833,066.97","147,073,806.55","167,916,384.41","178,871,383.04","181,395,558.01","189,663,399.10","197,209,947.94","210,536,297.65","213,239,029.33","221,857,955.57","223,577,479.68","251,995,610.63","259,736,575.12","270,467,666.34","274,716,304.71","288,500,819.72","288,807,063.62","298,844,054.45","297,568,236.26","315,484,253.28","319,212,544.71","328,429,994.71","334,248,614.94","348,956,304.66","350,965,402.98","352,479,935.85","335,343,506.55","329,444,605.55","315,641,583.31"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"414,656.26"
少数股东权益,"16,612,443.71","19,740,419.59","25,074,484.15","26,536,895.69","28,435,751.40","43,677,387.60","43,565,269.29","44,651,341.31","44,756,958.75","45,788,854.91","46,757,897.10","47,935,229.88","46,807,146.57","48,454,045.32","49,291,568.52","50,910,419.15","49,816,368.59","51,053,553.10","52,090,672.90","53,246,476.85","51,613,618.85","52,646,564.45","54,532,504.95","55,928,956.53","53,940,890.76","55,213,788.59","57,074,830.91","57,270,159.28","54,231,834.86","54,984,175.35","70,452,063.29"
递延所得税资产,"890,906.50","5,737,433.96","5,088,306.42","2,369,290.24","2,620,298.87","2,867,035.51","3,905,140.06","2,129,390.30","2,139,552.82","3,582,244.56","4,381,871.83","2,844,076.46","3,845,455.73","6,754,792.93","7,614,407.89","6,378,562.27","7,157,549.93","9,385,617.22","8,843,517.62","6,559,302.12","6,831,212.95","8,686,540.31","10,001,159.42","8,362,321.78","8,609,087.82","10,428,882.50","12,144,349.80","9,224,699.79","9,252,560.24","9,099,653.41","21,998,010.45"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"15,936,414.16","40,272,842.17","54,199,739.57","63,148,692.22","30,561,192.03","57,892,392.43","60,691,053.40","53,181,668.66","51,357,833.80","82,744,517.83","85,266,191.51","127,728,198.32","134,837,753.49","106,125,860.24","79,666,502.38","44,641,472.36","24,852,062.74","17,149,705.35","15,883,300.08","16,973,439.05","9,910,983.05","14,537,234.30","17,145,569.10","15,228,229.08","10,720,787.01"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"136,886,983.60","235,235,791.20","301,179,164.00","303,915,988.61","327,475,355.13","371,817,128.50","424,738,995.90","475,930,882.03","532,732,013.72","600,933,197.36","671,389,123.01","709,808,715.47","755,888,836.38","814,933,420.86","844,990,812.62","911,244,218.17","948,824,322.83","1,035,309,150.82","1,058,263,268.64","1,104,096,221.87","1,126,824,762.76","1,157,262,345.90","1,180,417,922.79","1,183,172,684.06","1,181,256,718.81","1,175,812,071.51","1,173,784,006.24","1,167,905,892.95","1,160,184,114.95","1,146,600,637.72","1,175,580,944.49"
所有者权益(或股东权益)合计,"159,122,533.68","206,288,568.20","277,394,894.84","294,096,547.16","757,417,140.31","783,443,288.42","793,555,106.52","802,709,769.94","810,608,269.58","824,875,402.10","834,915,393.77","844,453,982.32","845,427,019.53","877,563,066.28","901,272,347.83","916,707,017.96","925,013,712.52","945,294,983.23","982,387,594.09","999,163,774.12","1,000,291,043.89","1,020,890,416.46","1,022,081,585.90","1,031,918,764.14","1,036,034,291.57","1,052,018,687.78","1,063,973,505.81","1,065,434,970.75","1,045,615,427.03","1,040,721,738.25","1,042,862,966.48"
资产总计,"388,946,078.87","543,906,667.12","707,005,064.37","681,464,988.40","1,153,197,478.43","1,194,868,785.80","1,289,605,791.10","1,311,001,036.65","1,286,238,019.13","1,282,457,261.56","1,424,636,402.92","1,380,081,931.80","1,399,748,849.03","1,445,908,000.58","1,560,558,579.41","1,602,782,886.04","1,628,392,706.79","1,647,483,436.21","1,756,857,753.75","1,781,859,431.85","1,787,108,312.56","1,791,903,199.97","1,808,632,200.72","1,826,456,959.84","1,858,289,433.48","1,840,253,258.25","1,921,107,115.77","1,958,404,438.95","1,989,541,077.25","1,956,037,404.45","1,950,259,435.90"
负债和所有者(或股东权益)合计,"388,946,078.87","543,906,667.12","707,005,064.37","681,464,988.40","1,153,197,478.43","1,194,868,785.80","1,289,605,791.10","1,311,001,036.65","1,286,238,019.13","1,282,457,261.56","1,424,636,402.92","1,380,081,931.80","1,399,748,849.03","1,445,908,000.58","1,560,558,579.41","1,602,782,886.04","1,628,392,706.79","1,647,483,436.21","1,756,857,753.75","1,781,859,431.85","1,787,108,312.56","1,791,903,199.97","1,808,632,200.72","1,826,456,959.84","1,858,289,433.48","1,840,253,258.25","1,921,107,115.77","1,958,404,438.95","1,989,541,077.25","1,956,037,404.45","1,950,259,435.90"
