科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应交税费,"5,436,366.81","6,259,330.67","7,665,431.72","12,972,863.75","10,344,494.31","11,639,908.03","16,627,305.99","19,064,375.88","15,342,128.82","21,288,086.55","21,732,397.16","21,944,363.56","27,541,425.81","34,827,955.85","36,222,771.80","42,206,544.09","40,233,400.39","43,845,550.79","41,623,785.93","36,716,460.10","66,115,126.86","65,467,419.09","68,710,094.49","74,146,015.92","99,142,152.50","102,766,903.76","73,555,184.68","81,653,168.73","107,194,225.67","110,469,542.96","98,423,541.67","96,360,956.55","150,326,620.23","166,571,307.82","165,193,325.50","142,536,779.26","129,468,745.21","105,090,053.70"
应收利息,,,,,,,,,"15,017,171.39","8,929,671.39","4,896,244.51","4,518,694.42","10,230,301.19","6,231,885.92","7,359,057.92","7,842,467.27","10,559,987.09","5,324,143.78","5,816,551.61","7,372,819.13","3,137,735.37","1,481,005.26","369,635.45","280,329.05","558,018.06","597,054.60","646,136.69","283,821.73","202,430.58","169,944.28","13,813.96","13,883.38",,"20,772.88",,,,
应付利息,,,,,,,,,,,,,,,,,,,,,"717,406.09","247,146.85","1,066,113.79","981,465.59","692,282.77","441,836.48","701,859.72","585,256.35","1,224,195.23","1,144,525.49","651,953.51","1,984,253.91","1,251,349.02",,,,"340,742.06",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"13,439,255.80",,,,"36,399,999.95",,,,"27,675,000.00",,,,"36,274,290.00","321,201.95","321,201.95","321,201.95","321,201.95","321,201.95","10,384,151.46","4,883,060.55","44,848,770.98","24,099,716.10","24,070,750.61","419,024.14","46,104,421.66",,"58,456.38",
存货,"17,415,722.80","28,123,121.28","31,877,022.17","29,232,849.75","62,887,222.24","49,875,744.62","27,443,576.33","37,509,934.34","41,864,017.45","31,030,368.24","36,371,197.07","65,772,000.50","65,778,857.60","38,321,786.70","49,131,334.19","62,989,151.15","293,540,662.19","288,412,477.93","268,520,364.48","301,072,212.40","332,946,491.55","380,268,040.59","350,900,102.74","380,217,072.88","299,086,120.83","333,410,506.25","348,994,715.31","390,258,494.08","327,028,354.59","306,217,391.79","286,559,838.91","319,702,126.77","360,851,482.51","374,472,750.00","331,939,837.69","366,914,736.24","254,502,251.49","265,017,380.69"
其他应付款,"19,334,634.19","11,039,402.88","2,917,697.90","2,980,767.43","4,034,844.30","7,250,215.97","3,819,455.96","3,354,335.86","12,306,413.62","10,853,518.35","10,240,320.64","13,011,159.67","22,557,653.74","35,113,594.63","27,565,784.03","28,206,503.28","91,720,009.92","118,640,823.43","67,237,046.06","72,550,795.79","59,821,915.47","117,986,005.03","64,127,758.70","72,783,894.23","132,824,956.29","162,344,797.32","125,768,490.43","122,613,143.28","124,718,777.37","88,067,001.37","113,903,821.80","113,724,877.74","170,787,289.97","101,258,355.52","117,194,885.80","167,586,629.75","139,059,980.47","131,157,476.52"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,"18,317,448.75",,"32,507,848.14","33,897,849.56","40,133,799.21","29,922,527.39","33,107,835.82","33,404,351.22","36,217,943.94","35,852,412.96","36,377,433.53","36,750,863.47","37,062,835.65","27,019,071.59","41,340,098.91","72,441,092.28","75,738,425.74","70,798,384.55","67,236,086.88","56,618,437.98","56,791,389.82","52,532,942.57"
一年内到期的非流动负债,"7,590,000.00","7,590,000.00","2,250,000.00","1,125,000.00","7,590,000.00","7,590,000.00","6,900,000.00","6,900,000.00","6,900,000.00","6,210,000.00","6,210,000.00","6,210,000.00","6,210,000.00","5,520,000.00","5,520,000.00","5,520,000.00",,,,,"3,474,945.48","3,474,945.48","3,474,945.48","3,474,945.48","6,687,959.10","4,988,100.52","5,888,856.10","5,632,670.48","7,989,480.59","7,989,480.59","7,003,621.92","12,160,464.64","54,918,475.75","54,030,004.55","15,243,497.88","14,279,087.46","15,702,003.46","13,718,993.60"
其他流动资产,,,,,,,,,,,,,,,"607,666.67",,"477,050.00","79,604.17","796,124.99","613,812.48","32,465,327.06","70,893,249.95","93,489,906.82","105,902,499.97","279,792,077.39","338,797,282.78","112,430,413.45","141,521,579.69","151,227,348.26","131,355,835.63","158,257,782.82","76,824,195.49","83,807,202.69","82,189,507.43","58,477,148.09","43,996,610.67","76,807,137.32","116,823,078.07"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"129,428,473.72","172,616,429.21","198,003,002.72","238,669,962.47","276,122,030.19","1,167,195,816.55","1,096,480,279.82","1,119,056,669.97","1,125,914,261.07","1,152,625,845.24","1,219,284,531.20","1,264,713,358.64","1,316,122,964.58","1,347,082,577.92","1,371,950,701.83","1,291,940,363.07","1,477,448,451.45","1,584,022,334.48","1,638,442,720.37","1,604,736,777.78","1,664,714,497.24","1,845,358,475.83","2,052,460,635.51","2,000,087,233.72","2,059,991,309.55","2,275,928,453.08","2,128,617,975.17","2,381,886,547.44","2,348,261,560.84","2,427,691,553.18","2,520,588,982.01","2,268,056,324.44","2,419,622,568.77","2,334,307,326.44","2,211,651,835.88","2,302,211,120.20","2,021,420,271.86","2,736,143,646.22"
流动负债合计,"83,190,498.28","102,763,134.94","126,890,513.93","157,942,376.27","176,946,655.10","179,035,412.62","117,182,645.57","126,512,884.97","126,769,398.49","131,825,580.13","198,132,757.39","224,406,362.52","278,795,653.87","286,801,997.69","382,253,995.26","413,895,138.45","641,929,127.00","726,381,763.67","754,704,833.36","701,712,490.18","817,291,161.71","1,080,249,295.25","1,179,355,156.46","1,092,159,315.76","1,184,366,100.12","1,361,764,935.19","1,153,129,089.10","1,301,049,931.23","1,550,143,097.78","1,608,094,251.77","1,629,659,794.98","1,512,831,726.61","1,507,875,683.27","1,339,823,573.54","1,222,885,841.21","1,314,002,190.08","1,216,111,130.10","1,079,845,669.38"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","652,533,425.00","20,000.00","452,533,425.00","452,533,425.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00"
长期借款,"39,160,000.00","36,910,000.00","41,055,000.00","33,258,750.00","16,076,250.00","10,590,000.00",,,,,,,,,,,"5,520,000.00","18,120,803.30","36,958,950.29","36,285,380.19","32,467,944.41","31,314,219.17","80,071,153.46","79,348,603.65","61,046,991.63","61,265,032.10","39,390,984.32","42,031,282.96","84,596,438.40","83,413,340.71","81,078,174.12","71,333,005.60","42,953,709.10","37,580,000.00","42,580,000.00","38,180,000.00","35,630,000.00","93,090,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"716,973,726.65"
长期应收款,,"22,165,374.95","12,924,895.20","9,632,868.62","6,340,842.04","4,544,592.04","3,347,092.04","2,149,592.04","1,152,880.37",,,,,,,"55,900,511.40","65,926,205.24","81,650,097.67","66,631,192.76","61,825,345.49","115,803,702.55","135,521,434.82","129,594,585.12","124,803,740.83","105,587,161.13","115,503,893.51","116,364,969.25","109,704,743.42","99,817,975.48","130,732,770.03","69,557,434.83","229,837,648.99","154,431,694.28","138,548,533.35","117,052,599.47","120,685,924.13","84,744,074.77","81,229,414.39"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,"28,880.00",,,,,"150,000,000.00","150,000,000.00",,,,,,,,
长期股权投资,,,,,,,,,,,,"100,000.00","99,298.89","99,298.89","94,295.34","49,839,191.83","7,756,972.86","8,737,879.75","7,796,546.96","7,776,546.96","7,933,682.67","56,011,240.67","7,933,682.67","7,933,682.67","8,039,390.17","8,039,390.17","8,039,390.17","8,039,390.17","8,130,625.48","665,122,684.65","31,257,643.23","31,257,643.23","28,005,455.28","26,681,698.74","24,648,185.59","23,041,492.05","20,951,051.29","19,826,667.73"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,"26,724,135.03","26,346,570.11","26,084,172.39","25,764,191.07","51,106,154.79","50,475,328.95","49,844,503.11","49,213,677.27","48,582,851.43","47,952,025.59","47,321,245.27","46,690,487.71","46,059,730.15","45,428,972.59","44,798,215.03","44,167,457.47","43,536,699.91","42,905,942.35","42,275,184.79","41,644,427.23","41,013,669.67","40,382,912.11","39,752,154.55","39,121,396.99","38,490,639.43","37,859,881.87","37,229,124.31","36,598,366.75","35,967,609.19","35,336,851.63","34,706,094.07","34,075,336.51","122,609,057.69","120,967,619.63"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"32,533,335.58","32,366,220.32","126,936,155.06","181,988,684.77","151,746,527.88","149,600,161.13","147,825,411.49","145,808,351.57","120,568,583.16","119,015,138.05","117,123,026.22","116,811,392.76","130,821,117.90","129,258,694.15","126,614,512.89","145,305,272.08","256,735,381.99","249,965,521.28","234,439,615.37","231,533,665.68","233,720,972.18","240,341,472.23","242,162,113.44","237,722,867.50","234,223,432.41","233,173,331.51","227,009,905.25","224,322,005.32","225,171,321.27","219,523,983.60","221,191,166.99","218,775,121.81","228,235,099.40","224,945,282.39","231,574,762.36","229,795,667.54","267,682,484.59","274,161,312.67"
递延所得税负债,,"934,792.53","584,245.33","408,971.73","233,698.13","233,698.13","58,424.53","58,424.53",,,,,,,,,"12,636,548.10","12,636,548.10","11,320,673.68","13,127,735.16","24,211,121.33","25,637,090.40","25,225,859.20","24,551,709.87","23,322,005.92","22,753,623.17","21,782,691.42","22,883,771.52","18,107,823.39","17,349,000.77","14,248,141.91","14,248,141.91","5,695,038.43","5,695,038.43","5,695,038.43","5,695,038.43","1,985,705.64","1,985,705.64"
在建工程,"34,988,368.65","75,199,287.51","50,435,136.91","12,170,866.04","12,614,340.39","13,144,275.64","13,915,804.52","14,896,895.11","14,723,372.14","14,331,158.36","15,329,493.56","15,367,023.06","11,104,796.10","10,897,425.54","55,865,354.31","73,899,243.44","84,334,752.12","83,700,779.85","16,453,671.90","47,537,048.06","86,046,174.59","88,405,560.98","92,684,747.24","104,500,577.44","156,433,684.87","157,187,300.72","162,804,318.96","176,475,893.46","244,932,802.78","256,977,087.22","264,764,298.21","295,923,971.34","544,821,515.47","552,667,178.02","584,687,862.42","597,389,031.40","653,651,688.53","643,967,051.47"
其他非流动负债,"5,300,000.00","5,300,000.00","5,300,000.00","14,738,333.33","19,368,333.33","21,368,333.33","21,368,333.33","21,868,333.33","21,025,329.04","24,025,329.04","25,625,329.04","25,625,329.04","24,982,324.75","24,982,324.75","24,560,822.60","24,350,071.52","24,139,320.44","23,928,569.36","23,717,818.28","26,707,067.20",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"44,460,000.00","43,144,792.53","46,939,245.33","48,406,055.06","35,678,281.46","32,192,031.46","21,426,757.86","21,926,757.86","21,025,329.04","24,025,329.04","25,625,329.04","25,625,329.04","24,982,324.75","24,982,324.75","24,560,822.60","24,350,071.52","42,295,868.54","54,685,920.76","71,997,442.25","76,120,182.55","82,332,377.54","83,893,870.29","173,453,266.74","164,201,363.18","171,299,864.22","171,555,973.31","148,353,886.51","151,578,058.04","337,121,040.96","334,238,098.82","184,099,051.59","175,017,861.13","129,318,105.90","122,653,374.92","126,362,352.97","121,346,295.78","110,851,905.05","883,661,393.16"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"127,650,498.28","145,907,927.47","173,829,759.26","206,348,431.33","212,624,936.56","211,227,444.08","138,609,403.43","148,439,642.83","147,794,727.53","155,850,909.17","223,758,086.43","250,031,691.56","303,777,978.62","311,784,322.44","406,814,817.86","438,245,209.97","684,224,995.54","781,067,684.43","826,702,275.61","777,832,672.73","899,623,539.25","1,164,143,165.54","1,352,808,423.20","1,256,360,678.94","1,355,665,964.34","1,533,320,908.50","1,301,482,975.61","1,452,627,989.27","1,887,264,138.74","1,942,332,350.59","1,813,758,846.57","1,687,849,587.74","1,637,193,789.17","1,462,476,948.46","1,349,248,194.18","1,435,348,485.86","1,326,963,035.15","1,963,507,062.54"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"31,865,013.11","39,488,251.11","61,500,000.00","61,500,000.00","61,500,000.00","82,000,000.00","123,000,000.00","123,000,000.00","123,000,000.00","123,000,000.00","184,500,000.00","184,500,000.00","184,500,000.00","184,500,000.00","184,500,000.00","276,750,000.00","276,750,000.00","276,750,000.00","276,750,000.00","359,775,000.00","362,742,900.00","362,742,900.00","363,002,900.00","435,551,461.00","435,545,462.00","435,545,462.00","444,066,978.00","444,066,978.00","444,066,978.00","444,061,519.00","665,110,824.00","665,110,824.00","705,954,330.00","705,954,330.00","705,917,914.00","705,917,914.00","705,917,914.00","705,917,914.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,200,000.00","57,576,762.00","54,628,434.07","54,628,434.07","54,628,434.07","910,805,941.64","869,805,941.64","869,805,941.64","869,821,325.20","869,805,941.64","808,321,325.20","808,321,325.20","808,321,325.20","808,321,325.20","808,321,325.20","716,071,325.20","716,071,325.20","716,071,325.20","716,071,325.20","633,046,325.20","669,279,794.05","673,670,782.48","681,883,770.91","613,726,198.34","628,912,696.76","610,636,396.56","821,252,544.00","822,926,779.62","814,625,747.33","815,151,326.03","584,191,889.71","584,191,889.71","903,059,455.43","903,207,951.94","903,105,608.03","903,105,608.03","903,224,439.65","903,224,439.65"
无形资产,"13,229,118.09","12,996,016.26","12,710,193.54","12,567,830.40","12,425,467.26","12,354,285.69","12,283,104.12","12,211,922.55","12,140,740.98","12,069,559.41","11,998,377.84","11,927,196.27","11,856,014.70","11,784,833.13","11,713,651.56","11,642,469.99","61,077,257.08","56,002,065.43","134,236,906.56","134,496,263.83","151,361,154.94","150,574,868.59","151,910,843.86","164,203,136.38","163,023,098.38","162,717,373.96","161,185,009.57","243,045,151.18","241,706,316.70","240,661,552.10","239,217,920.46","237,827,891.14","236,469,249.91","237,413,909.90","235,929,993.78","234,950,939.97","235,150,210.50","233,673,262.41"
盈余公积,"4,345,891.26","5,909,209.42","9,239,443.85","9,239,443.85","11,303,377.06","11,303,377.06","11,303,377.06","11,303,377.06","13,961,632.96","11,303,377.06","13,961,632.96","13,961,632.96","16,864,250.14","16,864,250.14","16,864,250.14","16,864,250.14","20,277,260.55","20,277,260.55","20,277,260.55","20,277,260.55","26,255,964.00","26,255,964.00","26,255,964.00","26,255,964.00","32,036,395.95","32,036,395.95","32,036,395.95","32,036,395.95","32,245,524.24","32,245,524.24","32,245,524.24","32,245,524.24","38,374,822.84","38,374,822.84","38,374,822.84","38,374,822.84","40,945,902.86","40,945,902.86"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"36,607,009.08","36,607,009.08","35,006,215.90","35,006,215.90","23,285,055.24","23,285,055.24","11,617,962.07","11,617,962.07","13,321,644.08","13,321,644.08","11,902,363.10","11,902,363.10",,
商誉,,"685,860.64",,,,,,,,,,,,,"3,997,831.68","3,997,831.68","3,999,559.13","3,999,559.13","3,999,559.13","3,999,559.13","3,999,559.13","85,731,654.83","118,142,824.50","120,276,597.50","109,676,542.59","109,676,542.59","109,676,542.59","109,676,542.59","153,163,297.88","153,163,297.88","157,234,252.86","157,234,252.86","156,468,052.52","156,468,052.52","156,468,052.52","156,468,052.52","149,436,106.47","149,436,106.47"
未分配利润,"44,425,732.91","66,981,199.15","103,529,852.82","125,804,198.29","147,858,982.01","159,703,530.28","160,297,373.57","170,919,703.50","172,958,496.46","186,324,767.59","180,635,670.08","197,470,906.08","203,787,406.71","224,117,862.94","205,945,868.90","230,734,864.89","237,229,926.37","263,555,193.85","260,947,319.72","295,898,221.24","305,732,978.76","340,406,734.36","338,294,473.63","386,331,047.73","399,738,512.12","446,793,141.84","482,953,667.90","529,994,460.25","496,679,000.73","549,802,731.55","547,573,630.45","597,094,569.90","621,303,743.65","676,012,152.99","671,510,885.83","676,068,747.15","669,305,995.57","699,462,437.45"
长期待摊费用,,,,,,,,,,,,,"450,231.60","424,256.70","398,281.80","372,306.90","867,769.50","841,794.60","1,620,951.33","3,884,952.73","5,002,808.25","5,460,650.97","5,616,541.21","6,156,087.56","5,741,618.16","5,218,393.62","5,511,693.25","5,223,410.62","5,021,378.08","5,049,282.00","5,047,770.46","5,992,404.96","7,529,321.83","7,445,721.63","6,908,273.35","6,026,655.22","4,311,724.11","3,945,809.65"
少数股东权益,"1,209,524.31","2,234,052.64","321,695.10","112,637.24","704,850.68","792,645.69","505,998.55","222,110.97","859,572.96","4,772,978.17","5,001,445.30","6,047,040.90","6,171,581.11","6,200,496.72","5,589,703.98","6,688,678.42","84,565,947.05","76,067,561.67","85,422,660.71","88,894,436.01","92,830,419.82","109,990,383.56","103,845,198.67","108,922,179.53","101,797,614.12","117,842,858.88","113,496,870.31","120,892,990.26","406,769,545.12","424,863,874.00","414,675,057.62","417,887,739.10","421,835,402.72","424,007,244.62","431,016,324.84","436,899,517.36","456,915,368.95","463,222,694.67"
递延所得税资产,"517,363.83","2,068,212.90","2,039,801.67","2,602,932.48","2,647,237.59","2,647,237.59","3,586,229.87","3,803,153.69","2,789,762.60","2,540,943.62","2,598,228.04","2,199,948.70","4,385,266.46","4,289,145.40","10,080,090.85","5,766,650.05","14,963,146.99","19,531,015.77","18,061,361.98","17,356,198.20","26,846,344.42","26,739,562.07","26,551,901.85","27,803,226.28","31,104,532.24","34,231,453.58","35,890,192.86","33,440,721.87","39,450,734.02","46,134,443.84","42,230,720.37","34,802,119.80","42,000,415.09","44,201,913.80","46,446,330.00","47,785,550.20","53,176,225.39","51,213,670.12"
外币报表折算价差,,,,,,,,,,,,,-0.12,-0.12,-0.55,-0.47,"49,771.80","90,994.85",,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"19,690,100.40","18,390,100.40","17,480,000.00","139,066.60",,,,,"163,708,019.89","42,000,000.00","1,504,948.00","2,000,000.00","4,000,000.00","2,000,000.00","456,826,475.06","438,151,985.52","436,287,113.86","433,083,242.18","491,422,704.72","474,996,401.86"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"81,268,186.15","145,480,972.58","205,046,182.38","218,963,182.31","212,498,550.19","208,637,122.20","207,041,814.43","204,634,106.03","202,481,494.04","198,432,128.39","196,893,628.77","195,619,238.06","207,299,577.08","204,705,679.40","256,085,263.70","393,413,965.08","541,720,775.06","549,857,686.07","547,728,121.42","570,987,137.95","691,751,098.64","831,851,454.11","816,892,424.68","835,064,343.39","854,863,129.62","866,150,591.77","1,029,962,196.34","991,069,255.62","1,709,923,464.12","1,757,244,983.19","1,524,263,756.72","1,702,782,845.88","1,890,774,888.03","1,861,881,127.50","1,874,729,267.42","1,883,321,891.72","2,083,155,328.06","2,053,437,316.40"
所有者权益(或股东权益)合计,"83,046,161.59","172,189,474.32","229,219,425.84","251,284,713.45","275,995,643.82","1,164,605,494.67","1,164,912,690.82","1,175,251,133.17","1,180,601,027.58","1,195,207,064.46","1,192,420,073.54","1,210,300,905.14","1,219,644,563.04","1,240,003,934.88","1,221,221,147.67","1,247,109,118.18","1,334,944,230.97","1,352,812,336.12","1,359,468,566.18","1,397,891,243.00","1,456,842,056.63","1,513,066,764.40","1,516,544,636.99","1,578,790,898.17","1,559,188,474.83","1,608,758,136.35","1,857,097,195.90","1,920,327,813.79","2,170,920,886.22","2,242,604,185.78","2,231,093,892.16","2,282,989,582.58","2,673,203,667.63","2,733,711,505.48","2,737,132,909.12","2,750,184,526.06","2,777,612,564.77","2,826,073,900.08"
资产总计,"210,696,659.87","318,097,401.79","403,049,185.10","457,633,144.78","488,620,580.38","1,375,832,938.75","1,303,522,094.25","1,323,690,776.00","1,328,395,755.11","1,351,057,973.63","1,416,178,159.97","1,460,332,596.70","1,523,422,541.66","1,551,788,257.32","1,628,035,965.53","1,685,354,328.15","2,019,169,226.51","2,133,880,020.55","2,186,170,841.79","2,175,723,915.73","2,356,465,595.88","2,677,209,929.94","2,869,353,060.19","2,835,151,577.11","2,914,854,439.17","3,142,079,044.85","3,158,580,171.51","3,372,955,803.06","4,058,185,024.96","4,184,936,536.37","4,044,852,738.73","3,970,839,170.32","4,310,397,456.80","4,196,188,453.94","4,086,381,103.30","4,185,533,011.92","4,104,575,599.92","4,789,580,962.62"
