科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"41,424,426.53","40,952,125.95","38,894,224.72","51,578,848.99","53,862,532.90","48,866,555.51","50,124,329.60","391,051,597.73","411,160,962.94","547,358,914.34","380,338,047.91","560,874,282.09","575,279,867.50","1,037,285,708.07","1,144,710,007.42","1,061,785,536.06","1,035,487,002.69","986,258,992.59","925,376,644.07","1,026,727,702.72","893,238,496.95","836,898,343.05","794,871,687.85","1,233,242,614.99","941,318,124.35","766,992,041.90","596,541,948.19","956,524,959.02","666,977,705.91","819,465,879.78","897,049,296.19","1,125,610,249.32","897,955,117.84","1,049,351,447.29","1,023,842,654.28","1,570,879,268.68","919,720,650.96","1,243,622,104.22","1,076,098,453.67","2,215,648,561.04","1,126,576,006.93","1,736,621,460.73","1,482,951,043.67","1,708,265,574.69","1,122,995,375.19"
短期借款,"85,000,000.00","85,000,000.00","70,150,000.00","57,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","15,000,000.00","8,000,000.00","8,000,000.00","22,000,000.00","23,000,000.00","30,000,000.00","30,000,000.00","10,000,000.00",,,"11,610,725.49","19,287,257.52","24,129,395.12","22,957,802.01","53,884,220.19","67,315,002.08","70,196,779.88","70,668,178.09","69,836,998.29","132,489,145.50","176,905,041.97","150,453,389.99","192,329,789.70","309,300,359.55","280,502,323.55","208,711,881.56","201,697,592.65","236,282,256.64","267,214,090.29","167,194,364.74","211,225,498.17","278,075,443.15","290,582,287.98","383,144,412.23","348,943,878.18","250,637,188.06","167,570,423.87","197,200,890.12"
交易性金融资产,,"35,720.00","332,910.00","62,240.00",,"21,810.00","21,810.00","21,810.00","21,810.00","21,810.00","21,810.00",,,,,,"49,998,000.00","49,998,000.00",,,,,,,,,,,,,,,,,,,,,,"4,000.00","4,000.00",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,904,177.40","3,561,827.40","6,559,055.41","5,319,047.49","5,527,187.49","5,472,571.93","5,126,933.37","10,381,637.26","2,331,200.00","6,911,496.98","5,122,865.10","135,511,789.59","160,032,543.00","72,569,368.89","32,552,912.66","126,068,022.70","139,832,563.07","118,605,493.87","180,571,307.16","184,819,224.28","252,204,903.40","272,314,124.03","333,754,200.93","501,592,144.45","532,615,061.69","493,927,443.50","539,085,313.37","473,893,984.72","483,598,757.73","603,178,507.16","508,534,042.13","502,122,960.95","680,046,834.84","420,338,960.50","390,686,976.08","197,663,324.20","185,309,652.31","177,567,973.97","179,916,649.12","194,312,320.81","282,709,506.39","366,563,148.73","414,795,709.72","287,600,649.36","389,748,729.02"
应付票据,,,,,"626,505.11",,,"32,061,786.11","87,880,318.60","141,664,851.01","127,531,791.89","137,108,696.15","135,285,753.36","177,286,013.21","229,812,070.72","245,805,698.21","281,331,167.87","179,717,011.48","311,491,595.37","312,473,466.57","308,887,856.31","242,475,401.26","207,720,476.55","499,588,254.73","427,464,832.97","437,823,832.88","610,734,243.69","615,938,979.21","461,014,582.70","696,376,219.55","741,316,445.11","765,304,012.39","621,514,993.37","707,892,514.77","771,621,391.07","709,770,263.57","629,410,849.86","648,569,515.08","596,076,948.75","743,678,536.47","860,444,234.91","524,616,860.50","231,310,200.19","271,709,145.79","360,847,548.67"
应收账款,"35,799,494.57","37,873,663.18","37,977,209.04","35,549,763.77","39,189,828.72","59,789,114.47","57,225,014.63","373,350,161.03","417,080,369.37","436,469,300.39","423,885,773.69","432,216,623.39","384,975,139.29","540,300,482.45","478,802,579.34","453,538,784.94","468,221,803.18","517,563,673.54","459,690,191.29","338,708,686.03","379,906,962.94","519,143,388.99","607,976,778.27","402,495,440.66","438,862,251.16","549,321,182.73","834,141,955.21","835,427,786.75","803,536,967.79","1,009,530,767.95","922,268,605.74","1,065,300,960.82","1,098,138,272.86","1,327,189,062.95","1,189,747,378.99","1,108,032,342.26","1,574,276,046.23","1,728,007,340.18","1,657,440,275.42","1,055,118,856.92","1,676,784,594.02","1,242,617,968.57","1,398,345,956.10","777,073,505.03","1,107,608,582.65"
应付账款,"10,643,737.24","11,925,542.48","12,322,415.09","9,420,840.59","10,433,611.65","20,776,626.91","19,238,881.75","174,680,248.30","126,213,239.11","299,431,197.23","122,811,065.11","219,281,420.64","145,775,073.42","178,905,482.42","128,746,040.70","296,713,625.68","283,622,773.19","319,939,217.15","284,930,748.10","316,196,570.17","322,201,117.64","217,120,914.81","448,904,323.80","424,480,727.82","449,633,338.74","472,466,955.05","419,439,308.98","713,759,114.80","715,410,089.25","724,176,349.40","503,253,353.29","835,638,713.69","814,831,590.67","822,892,047.75","842,609,815.38","868,177,849.82","848,704,998.96","785,931,638.03","925,403,781.15","815,339,407.19","964,577,222.01","882,238,080.13","869,373,224.01","887,042,072.57","665,289,651.05"
预付款项,"13,310,977.28","5,308,186.44","9,335,155.02","1,639,558.85","4,046,828.16","3,431,962.35","1,738,885.39","63,439,803.83","64,256,189.79","109,151,507.08","120,749,886.81","41,908,439.42","29,048,067.91","109,219,579.78","109,186,806.85","212,752,767.96","186,657,278.67","326,538,582.06","396,820,315.56","420,387,908.01","463,259,804.26","477,151,154.49","439,452,349.73","282,133,870.97","293,459,954.35","387,683,798.21","359,292,441.26","229,535,163.62","360,339,125.26","292,941,932.41","280,412,299.94","134,036,989.26","228,889,920.09","306,156,647.73","407,459,523.82","395,455,191.12","255,068,969.14","293,588,141.63","325,186,623.28","281,147,524.18","280,094,277.89","219,408,461.91","178,421,960.71","196,252,589.54","220,469,033.91"
预收款项,"11,403,778.34","11,717,935.54","24,973,770.50","39,814,303.67","41,021,740.53","4,109,229.21","4,911,680.31","55,539,633.53","18,667,878.42","48,569,378.83","75,350,800.32","57,309,034.28","32,268,681.66","43,967,261.60","59,327,667.12","85,370,203.36","76,846,773.68","121,227,693.87","120,621,572.71","178,472,990.05","181,691,559.01","218,644,443.33","257,954,947.92","194,223,115.23","195,910,996.60","230,283,494.19","257,741,469.81","187,320,009.18","209,526,244.45","274,720,082.40","342,449,058.43","192,139,456.72","217,824,043.40","227,480,384.37","255,558,209.65","373,008,473.37","315,668,183.73","280,651,398.77","379,411,552.93","245,716,781.79","283,269,498.98","300,864,328.65","371,078,605.61","255,968,537.33","305,477,246.40"
其他应收款,"16,005,221.27","14,227,617.19","11,854,247.02","5,125,364.52","6,223,437.44","3,817,689.71","3,654,052.70","36,105,652.91","51,414,104.34","90,310,473.85","44,252,591.00","42,132,016.42","51,956,242.82","37,920,821.50","29,957,110.58","44,366,993.37","60,092,776.36","43,578,504.89","63,546,878.57","34,938,859.69","38,176,737.76","47,353,225.99","38,363,698.87","43,356,471.35","47,469,644.27","47,822,833.34","60,639,402.55","42,875,103.98","54,157,565.79","61,719,546.22","63,466,884.83","63,379,984.76","66,518,770.86","85,595,146.42","94,257,470.32","81,161,688.75","91,983,121.11","80,869,921.02","100,687,265.46","112,567,728.44","136,449,551.77","133,671,051.62","175,107,204.20","259,848,258.05","167,889,976.61"
应付职工薪酬,"4,379,415.94","4,420,634.45","4,370,511.90","3,517,432.39","2,292,695.93","2,423,600.63","2,394,035.53","16,314,882.40","9,729,553.08","14,594,098.70","17,861,359.91","16,529,558.30","15,796,235.12","21,859,220.92","21,399,341.57","18,235,819.71","12,010,982.73","16,689,825.01","18,010,028.21","22,607,301.28","21,174,045.80","22,562,215.17","18,434,627.41","35,188,398.99","21,387,111.28","24,006,338.80","24,889,362.02","37,638,772.67","33,993,593.53","32,587,602.74","38,081,914.91","45,012,955.47","37,953,892.42","42,710,362.34","50,267,065.78","40,371,125.08","28,961,409.66","35,594,039.24","39,079,885.36","40,368,668.11","34,397,385.23","43,110,435.01","39,506,997.42","72,919,664.10","33,504,572.20"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"459,961.90","1,084,417.13","1,625,046.75","2,932,426.75","2,047,982.30","8,225,931.21","8,801,716.19","50,508,154.05","40,164,092.38","42,362,468.68","31,938,847.40","45,981,439.56","33,707,734.06","43,754,641.47","33,576,991.31","40,784,436.90","22,640,785.43","25,125,212.53","9,624,068.89","16,417,264.54","9,158,366.48","20,541,867.81","6,495,073.51","22,630,906.75","26,784,206.37","28,399,317.66","20,634,380.18","24,706,849.62","1,181,423.95","28,694,676.22","546,245.28","28,688,113.85","2,298,997.89","20,910,842.62","13,456,478.49","53,919,708.12","19,898,138.28","50,099,499.63","53,177,419.85","72,033,245.07","38,045,436.47","35,658,785.30","12,027,993.04","39,518,859.53","27,655,863.42"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187,902.78","1,471,625.00","1,191,508.44","2,861,166.16"
应付利息,,,,,,,,,,"14,127.36",,"78,637.50",,,,"95,967.12",,,,"100,646.57","27,015.65",,,"78,904.11",,,"222,500.00","226,929.78",,,"385,000.00","281,973.33",,"38,750.86",,"40,843.33","40,843.33","22,837.50","10,332.50","81,028.79","263,888.89","130,364.56","488,673.39","42,139.90","198,821.84"
应收股利,,,,,,,,,,,,,,,,"3,614,059.38","3,588,186.74",,,,,,,,,,,,,,,,,,,,,,,,"5,143,000.00","5,143,000.00",,,
应付股利,,,,,,,,"3,375,678.92","2,691,573.00","2,840,678.92","3,314,700.36","3,689,078.92","3,123,206.28","2,850,342.00","3,210,893.12","3,171,078.92","2,266,973.00","3,266,973.00","4,783,087.94","4,736,497.83","4,216,337.83","45,565,654.79","3,216,337.83","4,216,337.83","4,256,337.83","98,092,884.81","5,476,741.55","5,823,188.56","5,823,188.56","113,632,530.58","7,325,378.42","7,430,178.42","6,930,178.42","6,970,178.42","6,970,178.42","7,827,112.66","7,327,112.66","6,838,535.03","6,838,535.03","5,565,194.05","4,105,370.41","4,105,370.36","124,997,616.10","4,634,404.40","1,243,648.40"
存货,"37,114,432.49","37,976,223.67","36,078,722.93","31,424,214.24","31,754,665.05","33,865,333.91","35,326,211.62","600,318,389.30","534,499,977.23","574,884,104.46","590,788,619.49","528,694,650.10","464,708,579.26","506,834,219.17","507,629,945.41","627,691,779.35","610,157,307.11","553,385,673.47","596,314,701.57","766,737,513.37","799,920,502.00","650,609,935.04","769,830,572.20","754,655,075.91","724,714,883.06","706,653,080.16","767,219,053.56","831,980,364.78","837,307,037.35","845,401,892.18","985,800,890.85","911,368,006.09","909,847,357.83","915,637,584.02","1,084,825,085.68","970,523,112.16","1,035,039,304.66","851,707,047.04","1,230,781,067.82","1,105,814,246.56","1,339,144,548.44","1,241,818,331.86","1,310,305,117.47","1,168,368,896.07","1,172,143,001.36"
其他应付款,"6,208,954.22","5,669,018.95","7,171,133.34","4,855,548.09","5,912,423.07","5,828,138.68","4,631,557.47","86,543,080.88","76,086,278.29","103,068,408.12","99,444,670.71","109,249,781.99","95,674,658.60","82,854,617.54","70,944,053.50","94,024,506.21","98,846,770.83","92,354,390.52","97,628,996.62","136,435,957.10","115,379,423.22","124,699,201.32","125,268,269.73","99,055,004.46","98,110,500.40","101,140,553.56","114,481,539.59","74,811,670.44","82,427,442.75","80,593,192.44","77,302,416.25","81,791,283.73","77,241,693.90","95,581,727.75","83,017,039.33","49,337,610.01","46,066,858.40","36,782,637.86","31,445,981.69","73,109,665.24","70,024,913.67","125,872,382.20","129,271,450.78","81,424,164.37","81,232,424.66"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,"100,000.00","100,000.00",,,,,,,"28,055,476.00","28,000,000.00","28,000,000.00",,"17,072,005.55","17,000,000.00","17,000,000.00","17,000,000.00","103,107,367.39","103,080,525.54","215,000,000.00","175,000,000.00","142,000,000.00","42,000,000.00","400,000,000.00","370,000,000.00","385,008,361.07","245,008,361.07","25,008,361.07","25,008,361.07","100,000,000.00","100,000,000.00","100,000,000.00",,"20,000,000.00","20,000,000.00"
一年内到期的非流动负债,,,,,,,,,,,,,,,,"1,170,107.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,"721,122.01","549,932.67","1,920,324.97","7,137,681.45","296,627.39","66,215.08","2,516,951.33","307,540.44","30,893.29","341,732.79","21,300.00","90,005,325.00","124,000,000.00","123,897,669.01","123,000,000.00","70,000,000.00","44,000,000.00","200,000,000.00","383,500,000.00","320,000,000.00","374,000,000.00","290,000,000.00","175,000,000.00","65,000,000.00","237,426,818.64","130,610,252.89","80,405,775.49","130,379,871.15","224,190,921.72","452,973,245.49","370,034,123.86","505,810,057.77","176,352,371.20","782,375,519.41","241,167,675.00","86,487,940.35","279,647,727.56","557,366,687.94"
其他流动负债,,,,,,,,"433,686.31","5,200,059.49","2,903,882.03","3,540,965.25","452,736.43","24,523.44","813,206.39","773,871.23","311,592.93","589,737.13","501,741.19","1,489,697.93","311,592.93",,"578,572.79","616,816.16",,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"146,558,729.54","139,935,363.83","141,031,524.14","130,699,037.86","140,604,479.76","155,265,037.88","153,217,237.31","1,475,390,174.07","1,481,314,546.34","1,767,027,932.07","1,572,297,275.45","1,741,734,428.40","1,666,166,654.86","2,306,647,131.19","2,303,146,902.70","2,529,848,837.05","2,554,376,650.61","2,595,950,220.42","2,712,325,363.22","2,924,375,370.10","2,978,605,076.32","2,954,470,171.59","3,054,249,287.85","3,278,547,623.88","3,195,439,918.88","3,352,900,379.84","3,493,920,114.14","3,847,344,730.26","3,598,997,685.37","4,022,238,525.70","3,897,532,019.68","4,181,245,969.84","4,054,006,527.21","4,584,674,624.40","4,691,198,960.32","4,932,914,209.96","4,759,379,350.97","4,770,405,012.99","5,100,928,753.61","5,240,965,609.15","5,729,281,004.85","5,287,199,001.20","5,047,886,557.22","4,698,248,708.74","4,761,082,552.84"
