科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"266,329,358.67","630,654,790.74","1,084,750,888.23","1,420,583,180.68","441,671,905.59","606,197,612.76","796,493,753.78","845,870,206.65","92,806,398.74","241,570,995.53","541,725,396.64","952,217,387.90","278,046,489.48","966,446,254.75","1,623,824,256.35","2,412,958,339.45","453,313,831.20","826,949,668.10","1,389,193,391.52","1,959,117,983.89","242,366,365.96","707,598,178.26","1,366,083,011.91","2,121,586,334.45","742,318,760.07","1,693,498,616.88","2,777,315,561.41","3,761,780,224.46","788,669,399.12","1,726,398,382.27","2,450,449,838.08","3,565,502,137.03","718,720,716.21","1,387,792,100.86","2,385,711,216.64","3,353,116,783.53","937,839,232.95","2,472,343,033.30","4,054,784,153.46","7,029,373,984.95","720,443,931.88","1,563,726,979.99","2,113,046,047.46","3,113,351,068.26"
取得子公司及其他营业单位支付的现金净额,,"69,587,682.40","69,587,682.40","526,233,908.60","90,000,000.00","713,176,461.96","763,176,461.96","482,676,461.96",,,,"138,969,739.13",,,,,,,,,,"50,239,841.12","70,239,800.78","70,239,800.78",,,,,,,,"2,000,000.00",,"57,015,478.95","57,015,478.95","57,015,478.95",,,,,,,,
收到的税费返还,,,,,,,,,,"730,000.00","730,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,395,553.86",,,,
收到其他与经营活动有关的现金,"2,884,857.70","197,585,310.37","232,557,444.94","463,133,166.92","83,899,671.65","106,817,437.12","343,194,853.17","401,580,019.95","487,024,185.17","506,881,729.72","501,980,174.32","641,844,987.79","159,848,259.35","289,612,546.24","341,852,095.97","929,427,986.65","462,345,861.66","636,105,017.03","1,220,963,809.00","1,526,019,994.23","102,945,944.35","232,536,145.64","295,455,704.83","879,668,275.66","229,172,229.45","241,376,515.20","314,674,446.61","396,765,759.87","317,889,158.57","210,812,799.27","332,473,528.78","1,917,344,644.84","598,754,852.52","808,073,780.88","830,945,427.04","1,526,408,037.12","1,085,858,244.89","958,303,553.30","2,987,129,974.27","1,770,614,311.41","16,570,861.34","124,560,501.44","197,761,249.80","824,364,264.49"
投资活动现金流出小计,"925,933.00","77,824,989.38","81,810,902.61","550,093,045.52","90,823,413.60","732,736,483.30","788,019,611.66","797,248,435.91","630,738.00","67,313,323.09","158,292,244.59","272,514,428.23","7,932,795.25","32,570,479.44","34,869,708.32","308,367,626.68","6,646,690.66","24,096,031.84","37,043,684.87","53,537,315.12","11,164,555.76","69,862,640.30","92,384,299.95","114,921,854.69","18,038,511.23","21,198,306.19","23,237,090.30","28,894,138.79","179,072.00","1,242,715.00","1,810,172.80","6,770,032.14","1,255,967.23","59,059,434.84","59,985,512.41","72,256,196.21","897,817.60","1,520,855.81","3,508,671.15","33,558,953.21","52,146,810.40","55,898,793.20","77,392,800.13","409,049,121.66"
经营活动现金流入小计,"269,214,216.37","828,240,101.11","1,317,308,333.17","1,883,716,347.60","525,571,577.24","713,015,049.88","1,139,688,606.95","1,247,450,226.60","579,830,583.91","749,182,725.25","1,044,435,570.96","1,594,062,375.69","437,894,748.83","1,256,058,800.99","1,965,676,352.32","3,342,386,326.10","915,659,692.86","1,463,054,685.13","2,610,157,200.52","3,485,137,978.12","345,312,310.31","940,134,323.90","1,661,538,716.74","3,001,254,610.11","971,490,989.52","1,934,875,132.08","3,091,990,008.02","4,158,545,984.33","1,106,558,557.69","1,937,211,181.54","2,782,923,366.86","5,482,846,781.87","1,317,475,568.73","2,195,865,881.74","3,216,656,643.68","4,879,524,820.65","2,023,697,477.84","3,430,646,586.60","7,041,914,127.73","8,799,988,296.36","737,014,793.22","1,688,287,481.43","2,310,807,297.26","3,937,715,332.75"
投资活动产生的现金流量净额,"-758,933.00","-77,657,989.38","-81,613,902.61","-549,896,045.52","-90,823,413.60","-732,736,483.30","-787,653,380.17","-797,221,435.91","-630,738.00","-55,762,908.66","-146,665,391.84","-169,158,562.96","41,249,170.24","17,691,316.05","87,976,010.08","-185,359,202.65","-6,646,690.66","-20,422,039.44","-23,817,964.78","-40,298,880.00","15,880,022.45","-32,657,193.73","-51,042,859.04","243,720,978.66","-18,036,611.23","-18,510,347.64","-20,508,186.48","-26,207,642.24","-57,688.36","6,651,643.09","6,246,475.13","189,179,658.69","-1,205,967.23","-58,924,263.44","-59,727,341.01","35,012,855.93","22,418,159.16","23,872,704.88","24,921,265.92","-27,594,753.21","-30,257,182.93","-33,827,919.19","-55,321,896.12","-292,408,817.50"
购买商品、接受劳务支付的现金,"119,241,321.20","533,107,708.01","903,971,363.12","752,585,270.63","245,008,719.73","579,009,938.60","724,221,002.40","923,486,296.02","269,350,139.86","697,585,756.58","1,027,182,581.25","1,258,987,477.10","371,153,048.22","1,271,137,699.05","1,832,173,497.01","2,051,403,564.19","381,516,864.96","870,429,098.49","1,596,212,289.25","2,247,325,179.07","887,602,365.09","1,660,677,153.00","2,791,566,327.51","3,587,926,574.30","1,025,619,157.88","1,858,038,483.23","2,678,127,652.90","3,178,755,756.58","1,731,363,206.64","2,138,163,900.54","2,698,650,221.55","3,597,086,434.51","1,232,196,623.74","1,965,774,228.45","2,701,312,211.13","2,838,736,784.83","895,665,154.86","1,351,556,168.15","1,952,965,644.17","2,461,806,534.18","1,221,561,968.02","1,999,978,871.02","2,640,481,213.79","2,890,083,696.72"
吸收投资收到的现金,,"7,100,000.00","7,100,000.00",,"2,971,403,013.70","2,976,803,013.70","2,976,803,013.70","2,976,803,013.70",,,,"133,147,950.00","71,686,650.00","71,686,650.00","71,686,650.00","71,686,650.00",,"200,000,000.00","200,000,000.00","200,000,000.00",,,"23,333,500.00","23,333,500.00",,,,,,,,,,,,,,,,,"21,000,000.00","21,000,000.00","22,610,000.00","135,200,000.00"
