科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"478,365,360.35","829,335,482.15","537,077,021.10","497,713,986.56","914,571,631.79","880,290,024.60","604,443,814.47","338,689,071.33","382,444,557.19","562,072,864.58","588,633,996.96","268,121,527.66","806,622,769.18","533,679,439.26","559,207,066.98","764,361,209.69","1,102,166,980.78","902,134,397.47","1,452,347,682.18","1,374,656,493.25","1,414,409,814.30","1,052,346,947.14","1,250,747,632.82","1,407,135,957.65","1,325,398,040.96","3,724,196,282.67","2,318,046,195.34","2,289,607,784.61","1,992,530,523.90","2,138,659,256.71","1,458,128,383.73","1,208,601,873.07","1,180,698,274.56","1,467,150,189.02","1,513,381,415.97","2,845,553,277.80","2,183,129,229.41","2,343,343,029.77","2,988,627,853.24","2,652,084,554.04","2,065,947,650.99","2,214,247,753.07","4,551,607,205.50","4,063,692,955.26","4,720,339,474.15","6,300,256,004.24"
短期借款,"2,286,046,729.08","1,702,016,470.96","1,636,691,768.11","2,885,589,893.98","3,321,826,908.14","3,084,193,008.15","3,083,356,721.14","2,702,806,347.85","2,657,000,000.00","2,145,626,878.55","1,720,306,507.11","2,095,284,039.17","2,421,563,564.34","3,033,285,753.93","3,114,431,743.07","4,044,038,470.32","4,943,236,299.47","5,423,429,848.85","6,293,408,196.01","7,265,616,820.25","8,196,967,505.77","9,761,813,171.66","10,888,240,624.57","13,147,075,218.70","14,381,815,706.14","13,506,290,730.98","11,833,283,879.46","11,718,788,456.40","11,625,610,449.38","10,320,804,113.00","10,714,713,721.86","9,987,794,601.24","10,189,596,155.36","9,983,287,104.92","9,240,502,112.80","11,415,291,639.36","11,023,976,581.82","11,142,021,421.99","12,268,241,273.11","12,820,478,144.19","12,856,300,286.73","11,867,378,153.31","12,052,027,802.70","10,898,960,601.86","11,421,852,126.70","11,099,944,220.90"
交易性金融资产,,,,,,,"268,300.11",,,,,,,,,,,,,"4,070,979.99","8,483,477.75",,,"3,821,160.05","9,039,387.61","26,729,383.96","535,820.95","13,183,248.42","70,809,533.42","11,059,533.42","11,059,533.42","10,194,178.13","10,194,178.13","71,605,922.02","20,659,570.00",,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,"1,404,923.02",,,"1,900,672.75","5,190,777.11",,"633,404.52","13,433,756.10","26,782,060.21","16,712,597.89","158,658.71","19,870,158.98","31,927,058.51","745,458.51","1,899,543.51","332,958.51","18,420,201.05","18,420,201.05",,,,,,,,,,,,,
应收票据,"182,469,386.45","193,062,745.95","200,601,466.20","717,295,885.48","436,569,857.25","322,159,895.06","242,912,482.23","110,115,148.68","216,349,070.84","216,727,030.28","282,082,876.07","389,078,264.69","471,666,408.15","640,186,514.89","370,951,668.82","381,512,560.05","647,857,258.21","483,682,015.56","1,005,599,191.30","927,750,909.98","908,851,626.67","692,736,526.80","1,015,388,621.61","1,063,434,492.32","903,015,204.37","1,101,826,549.28","1,313,978,916.45","759,442,285.61","635,441,185.55","828,109,583.15","865,142,231.92","1,014,819,683.30","759,650,888.08","1,056,573,404.52","1,093,681,091.44","1,295,789,592.05","779,150,673.77","582,955,066.91","432,898,146.39","714,380,767.80","649,005,471.45","890,287,164.35","1,092,376,506.49","1,200,899,192.00","1,077,560,932.96","1,112,708,029.92"
应付票据,"70,000,000.00","20,000,000.00","65,000,000.00",,"3,000,000.00","23,000,000.00","20,000,000.00",,,,,,,,,,,,,"200,000,000.00","200,000,000.00",,,,,,,,,,,"12,561,075.66",,,,,,,"50,000,000.00","111,508,834.02","138,409,026.83","104,986,230.00","90,478,790.00","30,404,190.00","122,407,785.90","204,399,385.90"
应收账款,"372,964,631.04","358,801,719.47","554,673,017.39","437,332,564.80","655,375,457.30","670,107,013.53","774,582,987.64","326,432,767.16","681,835,968.18","425,621,379.09","345,150,256.34","315,411,794.19","514,222,366.06","457,476,083.10","771,056,631.56","358,982,374.18","672,600,866.24","473,372,783.54","664,833,022.79","268,221,698.31","468,029,667.18","300,066,906.28","464,227,968.47","365,786,821.17","512,622,598.74","455,387,963.43","446,944,136.34","348,004,875.67","701,875,451.98","462,115,390.74","671,719,811.69","378,855,721.01","915,419,936.81","767,002,372.94","925,306,999.17","511,024,834.95","1,068,894,593.54","732,975,413.21","838,405,578.16","820,123,472.85","1,018,593,797.44","967,838,803.89","1,093,222,184.92","751,242,572.93","1,655,122,065.06","1,022,986,845.23"
应付账款,"174,489,103.56","195,253,519.78","257,827,281.49","227,702,963.16","436,461,080.48","467,281,158.36","384,151,266.31","322,902,235.33","197,456,566.20","262,913,279.50","284,974,697.78","287,245,070.81","407,092,097.73","430,187,503.55","531,630,188.27","400,381,035.46","622,504,637.47","450,570,110.17","520,326,373.54","690,537,328.07","806,530,377.78","885,857,073.59","835,018,605.82","1,616,090,602.24","994,447,066.42","1,176,690,904.33","871,522,218.79","998,856,821.64","730,847,192.30","919,934,718.38","713,921,412.16","1,351,905,659.91","1,358,643,623.06","992,565,266.13","860,729,038.52","923,182,721.29","894,736,613.51","862,075,165.47","789,737,579.80","1,295,048,750.14","775,598,525.24","899,659,839.10","793,110,662.61","1,148,992,573.99","763,563,529.52","847,975,556.96"
预付款项,"93,968,512.70","122,115,361.24","351,140,607.32","278,271,791.35","371,458,755.01","179,881,662.42","251,572,820.86","232,620,693.45","221,774,327.50","211,483,959.89","248,223,767.08","196,081,355.07","674,803,434.93","917,300,101.37","861,222,484.97","704,456,657.31","1,099,617,746.14","1,168,808,299.82","1,742,097,554.84","648,401,105.94","579,761,278.29","1,498,665,743.46","2,204,837,113.57","664,771,073.85","1,047,442,176.46","522,268,970.03","573,028,364.04","233,327,984.89","670,838,622.32","639,195,802.25","890,383,965.26","94,276,647.71","180,044,120.24","649,672,739.02","412,197,143.62","198,950,018.53","396,115,379.45","448,743,423.31","654,636,630.04","138,253,493.48","346,198,721.46","159,245,272.05","344,984,453.46","59,752,197.77","337,251,813.07","158,407,396.05"
预收款项,"60,818,104.68","51,285,442.52","58,574,035.00","42,290,662.94","64,907,138.94","134,947,168.86","91,116,509.37","51,741,733.45","83,632,004.64","84,676,599.93","102,794,671.10","96,668,726.40","103,047,941.44","74,320,787.14","111,968,108.12","136,793,947.79","55,243,680.76","148,578,705.25","258,134,941.66","80,060,997.95","74,665,755.46","152,895,209.06","360,724,237.16","109,195,858.30","321,629,665.63","259,999,103.28","262,602,968.43","135,366,033.56","104,161,183.98","213,523,000.51","130,154,858.96","37,294,841.52","84,671,022.48","170,698,778.39","349,976,718.53","92,731,252.80","426,238,374.47","174,309,280.58","266,520,358.72","172,654,768.17","326,389,057.91","204,201,585.73","253,151,113.26","161,223,970.66","240,617,859.50","264,240,167.95"
