科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"618,398,517.79","696,581,868.54","666,319,277.33","695,582,722.31","475,746,962.88","559,090,933.11","661,134,385.63","751,527,476.70","793,765,800.43","971,076,055.78","1,447,459,016.21","1,264,892,451.36","1,109,799,798.34","1,034,327,709.98","952,612,115.25","911,927,733.39","711,911,094.68","584,414,445.96","1,299,272,498.36","1,031,759,415.31","857,727,235.33","879,581,628.74","840,315,732.97","859,321,057.01","651,910,350.16","883,165,343.82","914,596,999.22","565,901,660.48","641,381,071.58","590,382,388.77","487,829,706.70","491,517,745.85","518,370,794.85","513,044,685.57","465,469,225.68","420,289,602.07","646,021,055.00","705,847,147.91","509,334,980.18","456,057,294.50","729,216,858.00","628,984,134.16","565,728,559.51","686,810,662.13"
短期借款,"58,489,373.00","84,000,000.00","325,428,150.00","432,070,160.00","499,149,215.00","488,072,275.00","342,920,000.00","193,800,000.00","129,000,000.00","161,394,751.40","686,394,751.40","592,874,252.40","455,124,252.40","546,790,900.00","625,330,900.00","776,341,196.16","760,423,900.00","710,991,600.00","841,655,809.75","875,516,764.42","754,668,286.91","768,935,800.00","818,982,000.00","888,488,768.45","975,456,127.85","1,212,204,072.39","1,379,894,848.64","1,270,912,734.52","1,383,387,405.09","1,217,360,986.37","1,107,792,292.53","898,514,175.67","903,700,356.96","896,878,086.57","648,369,858.36","647,009,452.34","774,958,952.36","595,188,357.13","391,286,393.50","261,565,670.56","341,849,902.00","310,977,112.83","412,176,852.47","146,856,116.77"
交易性金融资产,,,,,,,,,,,,,,,,"3,987,792.47","132,566.67",,,,,,,,,,,,,,,,,"4,930.00",,,"4,895,724.00","478,740.00","765,349.50","4,000.00","2,290.00","32,235.82","18,998.36","58,162.76"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"23,188,586.88","23,630,613.50","17,733,297.15","79,683,083.09","26,206,440.26","79,838,498.93","41,025,895.95","30,385,361.53","23,413,603.84","20,782,026.03","87,935,258.28","104,289,833.56","45,952,761.91","48,038,337.78","36,726,329.41","90,007,693.44","52,006,246.31","71,021,217.41","125,060,746.45","146,193,283.77","87,563,526.68","54,707,900.64","57,086,245.22","48,449,681.35","19,723,482.25","19,765,073.50","29,114,365.68","17,459,802.80","14,928,433.45","14,729,611.80","8,657,388.45","8,916,200.00","10,229,000.00","9,697,000.00","14,583,026.35","4,962,000.00","11,231,785.61","16,108,362.40","10,258,500.00","28,648,669.38","37,364,313.28","23,499,118.90","18,586,123.56","18,548,242.00"
应付票据,"126,957,910.00","110,900,000.00","116,100,000.00","101,000,000.00","60,700,000.00","49,738,700.00","76,687,128.32","109,802,428.32","80,162,800.00","120,612,650.00","158,959,163.45","227,324,048.10","291,952,010.10","263,142,502.00","265,643,240.00","224,811,580.00","185,274,180.00","151,230,000.00","163,248,000.00","74,135,791.49","89,424,541.01","150,291,810.41","145,882,371.71","100,536,258.03","90,081,490.32","108,657,601.60","33,170,000.00","50,600,000.00","65,035,000.00","66,339,171.00","61,994,853.50","72,538,388.50","88,420,311.95","92,322,318.50","92,418,290.55","92,036,069.93","191,653,970.60","169,050,484.70","164,274,074.00","95,926,856.20","110,603,394.92","75,772,342.27","76,907,882.50","84,676,137.50"
应收账款,"161,737,053.76","221,786,147.44","106,547,568.48","89,910,288.31","133,582,186.54","119,190,226.42","123,039,201.81","74,791,924.85","78,653,350.99","130,321,955.71","84,862,671.96","92,824,301.16","114,476,769.57","127,008,681.12","122,842,482.29","136,911,235.74","56,596,002.67","45,351,481.94","51,076,930.74","96,462,101.16","53,138,604.08","48,824,885.51","69,761,538.71","125,200,030.39","68,079,222.72","71,150,010.16","68,383,311.63","167,617,059.44","57,554,326.06","57,357,827.56","49,651,965.70","223,970,178.88","74,569,224.60","88,844,489.50","72,207,625.27","214,431,938.03","91,458,607.75","144,748,250.41","178,043,250.66","212,590,352.98","201,278,777.55","195,681,218.73","206,168,562.75","159,039,509.98"
应付账款,"554,246,133.42","769,676,870.27","832,575,388.54","440,362,875.15","309,205,142.28","261,476,156.29","360,030,289.55","446,757,750.73","333,943,558.76","394,778,737.35","426,886,851.11","501,573,767.16","220,817,691.16","196,394,539.85","299,074,069.72","391,983,583.77","175,384,309.99","158,209,680.55","168,254,355.47","398,172,695.71","147,298,051.18","163,121,931.84","235,308,127.49","749,424,401.98","150,885,539.87","162,858,198.31","193,212,010.14","697,229,268.81","301,220,050.40","339,019,748.49","366,580,118.25","825,896,228.01","397,290,359.34","387,307,635.15","317,129,267.41","950,801,641.84","377,099,217.66","734,073,351.85","767,670,450.55","868,487,162.68","606,405,461.38","966,195,444.28","998,676,167.81","1,072,940,116.02"
预付款项,"579,796,396.33","847,684,834.56","936,226,691.59","127,450,194.14","199,312,639.66","181,023,208.58","152,098,011.12","60,657,065.93","102,888,966.78","97,530,668.37","154,923,196.07","611,350,316.45","636,298,532.06","644,988,651.75","135,165,564.44","216,682,396.27","422,445,915.75","433,157,723.43","114,150,226.64","53,955,759.53","185,111,918.02","98,008,747.60","126,927,081.18","32,283,903.13","100,901,289.15","93,936,206.74","166,574,737.97","39,791,541.64","86,856,176.65","113,025,210.64","113,835,427.56","40,314,628.34","112,631,561.76","110,541,088.98","103,880,645.54","44,174,295.31","77,027,817.44","88,397,734.42","108,815,069.90","59,285,329.89","116,115,133.42","104,563,725.27","164,494,565.18","158,890,719.90"
预收款项,"964,481,917.21","1,140,651,511.35","1,153,838,963.74","626,693,533.00","775,251,761.50","756,624,144.86","532,668,646.12","404,770,555.36","556,953,871.50","520,458,919.93","624,161,344.69","688,975,854.75","937,964,374.36","1,123,538,974.30","1,250,202,667.21","1,039,184,433.94","814,880,018.95","846,246,686.61","1,414,696,750.28","1,078,337,434.29","1,288,702,181.57","1,330,453,663.80","1,366,034,857.47","1,586,283,638.41","1,897,272,012.95","2,092,684,917.33","2,573,935,456.77","2,629,469,236.82","2,854,642,718.83","2,225,683,216.28","2,044,396,559.99","1,798,729,559.77","1,878,871,269.77","2,144,314,946.24","2,336,224,856.58","1,989,903,174.04","2,583,281,615.27","2,665,541,387.94","2,543,424,413.62","2,968,123,571.25","3,434,366,865.85","2,825,830,707.80","1,630,415,668.56","730,623,784.50"
