科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"246,508,324.86","287,483,916.89","351,818,754.21","324,214,524.24","124,470,450.68","136,538,507.65","132,169,898.56","108,529,747.92","150,440,689.54","160,380,447.48","1,129,455,272.13","970,047,310.77","840,897,045.77","704,669,238.83","550,572,213.48","987,179,245.41","552,696,578.29","420,321,503.30","360,367,819.19","338,583,110.60","165,684,592.73","133,846,440.27","149,190,445.12","282,742,109.81","174,451,355.14","142,109,019.04","199,103,394.61","349,884,734.00","176,789,542.25","114,017,182.44","175,728,953.63","1,211,569,996.42","675,520,326.34","601,536,507.09","677,260,737.42","1,490,155,574.28","749,555,566.80","520,107,845.36","377,183,530.24","856,787,055.08","901,389,957.70","1,039,870,547.28","847,156,097.59"
短期借款,"1,965,954,676.38","1,995,134,676.38","2,167,672,793.33","1,694,969,830.98","1,686,615,107.68","1,559,262,298.70","1,528,494,086.72","1,289,809,203.97","1,317,409,203.97","1,401,370,189.97","1,063,195,181.09","993,117,102.09","982,117,102.09","874,117,102.09","849,117,102.09","853,927,102.09","689,937,069.89","630,000,000.00","610,480,000.00","750,480,000.00","720,080,000.00","710,480,000.00","876,600,000.00","1,084,940,000.00","1,059,040,000.00","1,058,640,000.00","1,211,540,000.00","1,187,700,000.00","1,187,700,000.00","1,171,230,000.00","1,298,230,000.00","1,113,230,000.00","1,548,230,000.00","1,530,000,000.00","1,217,000,000.00","924,000,000.00","521,000,000.00","619,000,000.00","489,000,000.00","599,000,000.00","69,000,000.00","62,000,000.00",
交易性金融资产,,,,,,,,,,,"1,290,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"300,000.00","2,000,000.00","2,075,726.36","10,262,671.00","1,727,840.00","7,061,182.20","27,964,250.43","10,346,046.50","2,225,600.00",,"551,433.00",,"250,000.00",,"32,187,782.00","57,163,668.00","43,720,440.00","26,539,072.50","30,589,193.00","58,760,088.00","31,020,000.00","35,794,044.00","29,100,000.00","39,416,893.00","37,515,188.00","3,580,000.00","1,800,000.00","21,450,000.00","30,450,000.00","25,240,000.00","19,810,000.00","46,221,442.53","24,040,640.00","10,888,844.00","10,624,984.80","7,402,410.40","1,649,840.00","3,454,000.00","9,984,343.10","12,365,024.27","16,550,065.20","15,725,973.24","14,334,030.24"
应付票据,"168,000,000.00","170,000,000.00","60,000,000.00",,,,,,,,"800,000.00","929,301.60",,"1,101,066.30",,"3,579,770.20",,,,"70,000,000.00",,,,,,,,"78,697,820.00","93,150,000.00",,"8,520,000.00","48,420,000.00","10,800,000.00","4,900,000.00","8,999,992.40","3,999,992.40","8,800,000.00","19,668,000.00","13,985,000.00","9,370,690.00","10,230,000.00",,
应收账款,"93,802,810.74","153,742,664.56","149,156,864.85","108,980,279.39","102,697,515.47","131,205,064.31","103,084,876.27","145,264,582.78","211,894,585.62","170,068,375.46","230,284,281.83","110,051,788.14","82,401,392.26","69,812,987.31","70,149,960.26","47,925,043.25","49,895,918.05","70,426,595.19","104,279,291.77","79,328,812.17","75,245,421.48","52,956,170.88","48,423,092.47","59,219,622.55","38,093,421.92","60,501,529.67","114,197,312.16","108,222,239.41","121,096,053.19","124,424,491.39","171,649,243.24","192,837,370.01","203,076,336.74","286,192,741.04","256,254,581.97","92,509,230.34","107,543,357.82","125,614,125.42","110,344,414.72","46,768,370.97","57,306,750.15","69,269,697.83","68,928,128.78"
应付账款,"70,389,347.89","56,061,683.01","83,423,063.58","174,646,581.74","52,306,374.27","59,789,533.33","80,264,791.59","110,238,461.73","65,917,978.67","52,658,495.70","83,303,747.29","143,277,064.79","65,756,962.08","66,024,408.18","61,766,352.81","94,974,088.77","40,074,999.62","35,133,018.50","70,898,090.12","82,766,765.74","65,840,953.88","63,899,944.17","47,798,236.63","44,925,749.02","40,699,834.39","41,181,159.21","69,418,047.30","84,529,303.99","38,451,295.59","37,812,887.97","42,387,182.78","77,518,827.62","36,540,556.88","34,327,588.40","43,234,895.88","74,635,450.29","47,954,696.76","42,908,152.47","49,516,039.12","88,295,753.04","32,730,637.62","37,926,858.33","40,446,075.87"
预付款项,"31,010,574.64","40,793,396.74","32,538,698.74","37,197,032.82","38,491,513.35","35,123,161.11","46,102,389.14","30,217,326.40","26,789,025.38","34,135,770.90","36,892,166.66","57,168,353.48","66,862,060.63","75,832,975.09","90,804,449.86","64,226,227.85","172,133,031.37","204,815,096.37","233,154,193.47","63,884,561.28","46,011,540.88","42,809,210.47","83,105,619.42","37,701,812.52","55,664,951.65","71,775,601.89","79,038,832.60","49,029,377.05","77,105,074.00","84,018,732.13","91,253,902.92","87,650,061.42","111,267,531.01","140,436,701.81","133,232,307.41","69,052,669.20","69,466,855.57","84,699,254.24","90,215,721.67","25,263,684.29","37,332,831.61","55,224,027.21","46,469,727.45"
预收款项,"86,155,006.78","64,708,490.02","56,894,183.10","60,106,114.02","57,948,797.55","49,181,763.72","54,062,777.23","30,350,460.52","39,411,317.19","37,675,837.84","62,969,800.38","57,668,469.59","58,516,425.43","61,085,651.27","55,994,318.18","85,773,092.10","59,565,557.98","81,176,951.15","78,454,136.13","79,482,130.07","66,197,621.15","65,427,279.47","57,425,418.79","55,387,966.84","36,738,989.35","39,660,959.90","41,879,594.61","47,877,149.11","17,319,440.62","17,624,927.20","23,384,550.74","14,555,654.64","17,382,909.60","17,245,652.48","21,185,695.13","27,451,620.22","12,506,753.13","14,536,711.03","32,456,615.09","20,575,284.29","19,627,800.26","18,805,861.06","25,917,487.37"
