科目,2012-12-31,2013-12-31,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
固定资产,"84,949,009.07","81,603,884.30","78,927,308.66","76,647,886.05","75,471,198.02","77,762,096.48","75,786,076.52","76,878,767.62","77,646,220.12","128,193,009.64","140,196,421.89","148,817,300.82","167,558,824.24","365,134,697.14","380,875,808.49"
递延所得税负债,"10,634.47",,,,,,,,,,,,,,
在建工程,"160,000.00","825,555.00","15,368,047.31","26,401,918.87","35,468,386.83","41,097,457.14","64,095,984.58","95,808,629.81","116,448,350.89","93,710,214.63","119,113,690.24","147,035,019.90","158,999,275.04","38,331,689.57","61,154,742.81"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"10,634.47",,"11,500,000.00","19,000,000.00",,,"5,500,000.00","13,280,000.00","13,280,000.00",,,,,,
固定资产清理,,,,,,,,,,,,,,,
负债合计,"122,001,821.00","167,558,196.50","183,879,353.82","199,679,446.42","116,070,646.06","123,676,862.77","143,963,216.68","146,103,508.23","156,547,669.86","167,348,540.70","210,045,691.79","263,829,484.67","398,343,614.69","544,475,074.17","588,551,017.14"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","111,917,743.00","111,917,743.00","111,917,743.00","223,835,486.00","223,835,486.00","223,835,486.00","223,835,486.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"16,679,460.32","16,679,460.32","16,679,460.32","142,281,293.32","142,281,293.32","142,281,293.32","142,281,293.32","142,281,293.32","625,523,639.07","625,523,639.07","625,523,639.07","513,605,896.07","513,605,896.07","513,605,896.07","513,605,896.07"
无形资产,"50,004,787.93","85,502,467.14","82,986,059.45","81,855,628.92","81,290,413.65","80,725,198.38","80,443,743.79","80,003,649.61","79,505,603.16","79,139,528.11","78,537,101.61","77,935,316.10","78,074,091.19","106,556,136.07","105,806,186.43"
盈余公积,"7,116,188.04","9,711,206.62","12,702,856.76","12,702,856.76","12,702,856.76","16,251,700.88","16,251,700.88","16,251,700.88","16,251,700.88","19,759,367.87","19,759,367.87","19,759,367.87","19,759,367.87","26,578,554.55","26,578,554.55"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"63,782,746.04","85,295,984.87","114,556,755.18","131,045,303.11","139,314,892.91","144,416,102.75","139,696,384.58","150,303,901.76","159,645,933.00","165,629,744.69","172,904,762.78","182,299,308.27","203,527,592.46","217,739,966.87","229,123,817.75"
长期待摊费用,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"546,255.50","770,674.15","841,359.72","923,277.63","818,843.57","888,001.87","917,748.53","1,021,796.40","1,033,612.17","1,173,966.13","1,181,999.36","1,599,526.34","2,273,430.66","2,722,289.22","2,530,699.09"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,"1,052,739.08","1,562,534.72","4,043,260.49","2,204,844.50","16,136,741.05","18,572,597.49","24,591,568.86","31,270,442.26","40,573,892.22","41,803,202.45","51,848,268.35","44,450,777.93","50,640,794.60"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"139,160,052.50","172,202,580.59","182,675,514.22","190,891,246.19","200,592,102.56","206,177,598.37","240,880,294.47","275,785,440.93","302,725,355.20","336,987,160.77","383,103,105.32","420,690,365.61","462,253,889.48","560,695,589.93","604,508,231.42"
所有者权益(或股东权益)合计,"162,578,447.28","186,704,782.35","218,952,208.76","386,045,535.11","394,229,765.88","402,831,882.59","398,129,354.29","408,649,194.88","913,134,596.72","922,508,450.88","929,808,153.96","939,278,052.10","960,588,560.11","981,689,099.13","993,219,290.52"
资产总计,"284,580,268.28","354,262,978.85","402,831,562.58","585,724,981.53","510,300,411.94","526,508,745.36","542,092,570.97","554,752,703.11","1,069,682,266.58","1,089,856,991.58","1,139,853,845.75","1,203,107,536.77","1,358,932,174.80","1,526,164,173.30","1,581,770,307.66"
负债和所有者(或股东权益)合计,"284,580,268.28","354,262,978.85","402,831,562.58","585,724,981.53","510,300,411.94","526,508,745.36","542,092,570.97","554,752,703.11","1,069,682,266.58","1,089,856,991.58","1,139,853,845.75","1,203,107,536.77","1,358,932,174.80","1,526,164,173.30","1,581,770,307.66"
