科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"2,623,509.20","6,655,065.00","46,539,468.80","49,625,646.00","1,522,229.80","11,616,506.20","12,174,762.20","22,225,612.20","2,786,874.00","3,662,800.00","2,213,000.00","6,770,600.00","5,069,700.00","6,523,901.10","7,348,501.10","12,244,525.39","2,466,977.29","3,462,877.29","3,684,477.29","52,703,978.86","10,318,336.89","28,625,212.48","29,021,692.48","37,722,799.54","460,809.00","958,602.00","958,602.00","3,868,014,975.25","862,050,172.26","1,759,764,631.14","2,581,715,213.38","3,246,682,454.53","464,006,859.84","756,079,264.70","1,435,595,438.34","1,523,101,847.91","199,228,865.98","455,864,518.09","1,997,273,911.55","2,385,790,159.25","245,427,762.23","435,612,330.14","621,298,053.58","854,204,566.51","279,720,320.23","370,120,374.16","560,637,834.77","844,156,734.70","274,983,011.31"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,487,396,244.51",,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,969.69",,,,"5,654.78","1,300,000.00","1,318,811.92","3,078,904.82","3,400,517.10","1,256,727.16","6,100.35","920,765.42","5,026.65","7,633,617.66","7,741,238.84","7,724,420.01","6,445,136.74",,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,357,200.64",,,"214,276.52",,,,,"145,000,000.00",,"251,000,000.00","251,000,000.00","737,936,341.06","250,000,000.00",,,"1,559,692,822.50","310,000,000.00","310,000,000.00","310,000,000.00","310,250,000.00",
收到其他与经营活动有关的现金,"12,904.36","38,337.09","33,340.56","2,552,316.56","1,917.98","189,501.17","198,799.35","296,148.76","3,531.71","1,006,710.55","1,275,429.28","1,275,316.02","4,690.20","9,887.26","14,243.26","30,572.24","8,524.10","2,100,948.68","2,105,374.60","62,031,017.38","39,937.06","9,992.16","12,748.16","3,494,493.71","6,612,195.13","19,018,116.09","16,171,829.77","20,507,867.64","1,859,717.47","7,269,565.04","12,742,873.70","107,924,285.52","86,212,173.95","104,783,936.98","95,793,175.25","2,624,740,916.50","344,270,993.70","1,655,102,725.27","2,768,662,070.30","788,891,605.33","8,694,397.70","378,446,727.57","394,912,197.87","94,443,904.44","16,684,896.78","13,937,406.81","14,313,667.14","12,887,977.20","551,102.01"
投资活动现金流出小计,,,,,,,"9,000.00","11,380.00",,"18,530.00","18,530.00","18,530.00",,"2,650.00","7,219.22","8,319.22",,,,"788,368.94",,"1,004,703.07","1,109,419.19","1,108,477.67",,"760,147.00","760,147.00","457,176,105.94","89,480,251.56","303,493,255.29","395,251,872.26","439,071,274.56","38,024,557.47","54,207,880.90","243,535,686.56","228,008,085.39","14,226,705.69","486,724,680.87","494,607,448.19","2,420,077,622.11","258,735,277.50","13,974,284.34","15,630,005.90","2,493,578,767.47","343,453,705.10","432,681,784.47","454,594,832.84","427,447,649.69","891,044.10"
经营活动现金流入小计,"2,636,413.56","6,693,402.09","46,572,809.36","52,177,962.56","1,524,147.78","11,806,007.37","12,373,561.55","22,521,760.96","2,790,405.71","4,669,510.55","3,488,429.28","8,045,916.02","5,074,390.20","6,533,788.36","7,362,744.36","12,275,097.63","2,475,501.39","5,563,825.97","5,789,851.89","114,734,996.24","10,358,273.95","28,635,204.64","29,034,440.64","41,217,293.25","7,073,004.13","19,976,718.09","17,130,431.77","3,888,568,812.58","863,909,889.73","1,767,034,196.18","2,594,458,087.08","3,354,612,394.83","551,519,033.79","862,182,013.60","1,534,467,518.41","4,151,243,281.51","544,756,586.84","2,110,973,343.71","4,766,856,747.27","3,174,686,791.23","261,755,777.59","821,800,296.55","1,023,934,671.46","955,093,607.69","296,405,217.01","384,057,780.97","574,951,501.91","857,044,711.90","275,534,113.32"
投资活动产生的现金流量净额,,,,,,,"-9,000.00","-11,380.00",,"-18,530.00","-18,530.00","-18,530.00",,"-2,650.00","50,780.78","49,680.78",,,,"-788,368.94",,"-965,703.07","-1,070,419.19","-962,325.75",450.00,"-751,147.00","-751,147.00","-401,877,574.27","-89,176,071.56","-98,416,743.51","-155,557,262.45","-89,219,330.63","227,659,642.29","256,142,338.86","70,864,733.20","234,167,438.40","147,331,468.48","-190,956,506.70","60,927,552.09","-2,088,080,498.86","-11,762,139.36","82,526,231.57","117,693,287.79","413,807,172.08","-343,442,993.69","-432,681,784.47","-454,594,832.84","-427,070,649.69","-891,044.10"
购买商品、接受劳务支付的现金,"674,457.00","1,074,457.00","1,574,457.00","1,594,797.03","179,933.00","185,948.23","185,948.23","291,046.46","238,000.00","438,000.00",,"568,377.01",,,"2,008,600.85","6,449,318.59","302,784.00","316,014.00","316,014.00","56,631,596.85","32,100,562.42","33,056,370.00","41,002,026.00","71,354,689.48","-8,455,172.36","2,051,749.67","1,563,707.67","2,683,505,316.66","754,929,635.68","1,259,170,849.25","1,895,858,336.00","2,217,380,784.91","551,471,358.14","827,486,167.17","1,223,078,890.74","1,000,332,273.05","394,137,955.88","1,027,799,195.64","1,936,730,304.41","2,394,571,384.65","-5,743,119.28","6,617,409.25","19,036,711.00","43,028,563.11","275,286,746.40","248,119,981.55","263,181,107.75","96,479,021.39","43,238,174.34"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"538,799,984.19",,,"260,000.00",,,,,,,,,,,,,,,,,,
