科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"64,705,141.44","60,650,559.78","77,387,489.62","34,345,482.69","552,403,385.96","448,039,590.60","528,659,231.78","392,575,960.84","452,340,246.16","307,543,952.59","333,267,412.52","270,320,479.57","307,186,844.71","315,175,012.72","296,312,835.40","203,024,842.56","174,429,499.50","232,043,630.36","193,019,806.43","173,966,536.27","246,770,997.40","150,555,812.66","213,514,413.07","169,344,059.62","207,676,241.83","195,245,717.97","194,887,077.54","267,165,880.80","186,884,075.43","210,662,818.78","1,735,210,880.51","547,824,140.24","1,069,123,829.83","955,734,626.54","1,488,400,644.32","1,015,959,581.06"
短期借款,"245,500,000.00","245,500,000.00","255,000,000.00","233,000,000.00","233,000,000.00","183,000,000.00","183,000,000.00","203,200,000.00","225,500,000.00","200,500,000.00","262,000,000.00","369,000,000.00","353,500,000.00","278,500,000.00","218,500,000.00","231,500,000.00","267,000,000.00","267,000,000.00","247,000,000.00","297,000,000.00","297,000,000.00","297,000,000.00","327,000,000.00","364,000,000.00","379,000,000.00","423,000,000.00","350,000,000.00","385,000,000.00","295,000,000.00","295,000,000.00","275,000,000.00","349,166,450.00","529,166,450.00","522,306,154.00","547,418,400.00","542,676,180.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,812,022.00","25,640,038.40","26,906,770.00","20,083,882.60","11,900,840.00","22,302,411.98","4,465,700.00","68,830,000.00","9,300,311.47","7,312,924.31","16,595,798.35","14,450,000.00","21,665,950.00","14,205,400.00","27,396,957.43","8,538,950.00","11,292,480.00","8,364,493.61","5,176,507.00","6,254,507.00","15,463,115.44","6,150,789.40","12,043,775.48","12,737,995.79","11,268,130.48","13,902,890.50","14,603,023.26","10,587,695.80","8,682,900.00","9,376,600.92","175,890,898.68","114,850,567.20","175,511,530.77","87,809,586.23","75,966,387.08","48,461,852.20"
应付票据,"20,000,000.00","9,000,000.00","20,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","62,500,000.00","62,500,000.00",,,,"23,100,000.00","23,100,000.00",,"42,900,000.00","89,100,000.00","89,100,000.00","42,900,000.00","82,900,000.00","82,900,000.00","40,000,000.00","82,900,000.00","82,900,000.00","82,900,000.00","42,900,000.00","28,600,000.00","28,600,000.00","28,600,000.00","28,600,000.00","123,555,402.80","118,567,150.80","156,044,638.00","236,168,548.00","255,328,679.00","215,855,767.00"
应收账款,"71,164,759.76","28,572,505.03","29,780,400.19","37,144,217.50","41,193,076.05","32,415,878.21","28,718,211.03","51,863,160.01","71,241,038.95","61,757,739.88","52,860,184.29","85,893,035.26","75,614,339.24","89,802,844.56","69,752,436.60","90,147,696.53","87,681,735.33","79,330,005.08","58,354,537.59","81,029,944.75","100,797,073.82","95,328,023.66","103,779,424.43","110,994,978.34","174,359,914.43","139,275,923.51","129,326,281.08","109,080,392.66","188,194,192.51","161,884,493.96","188,404,930.58","193,548,507.02","270,562,545.60","247,685,918.94","407,857,611.53","415,323,959.85"
应付账款,"31,614,254.11","36,054,204.96","24,823,147.89","41,819,309.39","58,881,825.80","47,342,756.68","49,680,123.33","45,013,916.67","44,376,447.31","53,318,204.24","77,434,376.91","56,738,982.96","40,557,440.14","51,335,433.37","75,559,295.85","56,290,446.00","58,797,146.69","57,173,244.34","73,464,936.57","78,621,024.37","78,978,636.13","77,830,737.53","79,776,457.07","68,155,949.76","100,479,404.52","97,985,433.19","67,965,283.56","65,624,995.30","100,696,843.62","117,356,982.22","182,872,426.05","179,762,875.89","256,615,153.57","194,336,548.65","350,025,486.65","347,402,838.60"
预付款项,"72,239,957.65","67,301,980.51","46,972,914.44","98,599,029.62","52,963,911.33","85,662,997.86","55,721,977.88","121,514,350.91","86,582,620.83","164,753,954.96","65,051,846.74","147,579,972.04","159,144,644.85","111,592,104.74","85,511,027.37","127,309,790.11","231,983,638.29","221,392,386.09","155,349,265.80","188,604,798.33","109,994,356.26","195,943,892.20","221,533,076.11","252,067,968.70","255,717,937.81","360,618,897.01","203,766,563.54","196,591,736.49","117,470,587.62","88,780,664.98","61,390,344.04","136,774,033.74","133,659,856.57","191,123,598.59","124,041,284.73","140,652,885.39"
预收款项,"350,824.22","3,561,260.20","2,406,880.82","5,739,850.18","1,697,737.06","2,383,621.71","18,435,724.78","3,813,792.45","3,536,470.09","7,015,546.24","4,017,276.20","2,063,020.49","1,659,703.11","2,434,337.03","16,410,848.17","10,048,057.12","1,429,966.65","18,392,365.65","19,509,236.11","12,013,870.09","7,865,175.67","13,573,609.42","1,780,782.18","1,832,071.82","12,802,028.48","14,484,089.56","2,093,200.90","2,427,467.37","2,878,988.25","2,142,808.22","48,023,732.55","23,680,515.46","34,575,390.59","45,491,150.25","54,858,825.22","35,063,074.81"
其他应收款,"1,155,952.68","162,760.70","4,736.52","58,153.60","390,807.07","1,948,045.27","11,938.10","304,242.70","324,480.00","343,090.44","294,217.68","394,925.00","492,425.00","502,175.00","501,250.00","539,250.00","411,000.00","302,543.20","278,591.96","197,500.00","155,000.00","106,778.00","106,778.00","109,250.00","109,250.00","109,250.00","109,250.00","114,000.00","114,000.00","114,000.00","1,635,422.23","1,025,928.02","1,632,026.90","1,693,861.00","1,434,435.47","30,777,879.28"
