科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
经营活动产生的现金流量净额,"29,696,962.19","28,674,393.04","-19,056,498.81","-25,528,817.10","23,523,604.20","-10,723,171.67","-22,351,816.44","-11,464,513.90","46,709,158.39","-49,105,899.26","-51,738,126.82","-51,857,801.45","55,293,932.70","-43,044,975.46","-59,181,870.26","-56,928,631.13","15,889,651.56","-38,183,577.88","-59,126,655.14","-62,541,227.28","-14,844,020.53","-46,053,834.86","-56,061,598.92","-62,700,371.74","98,943,200.81","-79,213,614.71","440,230.26","-201,751,937.89","13,869,998.38","-108,558,502.61","-176,645,145.56","-248,827,422.92","140,336,306.19","-1,071,089,835.53","-1,009,527,053.77","-1,609,555,713.98","-822,928,233.09","-594,472,715.63"
分配股利、利润或偿还利息支付的现金,"6,565,866.67","8,158,000.00",,,,,"19,295,109.52","19,295,109.52","21,400,000.00",,"21,400,000.00","21,400,000.00","22,346,217.27",,"12,839,999.98","12,882,093.31","13,295,831.13",,"12,840,000.02","12,840,000.02","12,840,000.02","42,800,000.00","42,800,000.00","42,800,000.00","4,167,189.51","151,065.59","56,409,537.68","57,049,732.13","60,038,371.01","136,309,717.68","136,892,479.62","138,746,708.97","147,067,624.42","22,409,783.13","73,193,375.06","214,121,635.74","270,909,917.69","43,764,837.65"
收回投资收到的现金,"4,950,000.00",,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00",,,,,"21,970,550.77",,,,,"80,000,000.00","180,000,000.00",,,,"10,248.15","10,248.15","2,620,000,000.00","9,914,700,000.00","12,414,700,000.00","14,694,700,000.00","2,776,583,000.00","3,776,085,449.63","5,493,949,000.00","6,615,147,471.37","774,092,400.00"
支付其他与筹资活动有关的现金,,,"9,850.55","14,805.37",,,"21,512.34",,,"1,795.83",,,,,,,,,,,,,,,"1,661,733.33",,"562,260.78","562,260.78","562,260.78","6,090,200.37","6,090,200.37","6,640,200.37","6,640,200.37","5,953,651.20","9,102,041.02","9,101,926.16","9,392,306.16","98,546,730.62"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,"5,685,144.25",,"3,361,263.83","5,011,063.33","6,575,961.54","869,572.79","4,720,127.92","4,430,668.68",,,"2,970,694.10","2,851,013.00","2,851,013.00","5,093,369.87","14,380,976.74","26,842,346.60","37,657,976.74","7,472,876.72","11,573,698.64","26,787,029.46","51,080,998.81","12,212,773.33"
筹资活动现金流出小计,"19,565,866.67","24,158,000.00","9,850.55","14,805.37",,,"19,316,621.86","19,295,109.52","21,400,000.00","1,795.83","21,400,000.00","21,400,000.00","51,241,217.27",,"39,899,999.98","59,942,093.31","60,355,831.13",,"12,840,000.02","12,840,000.02","12,840,000.02","42,800,000.00","42,800,000.00","42,800,000.00","166,298,922.84","15,121,065.59","76,941,798.46","77,581,992.91","80,570,631.79","222,399,918.05","642,982,679.99","645,386,909.34","676,332,824.79","138,988,434.33","1,944,635,975.08","2,688,212,446.90","6,802,155,447.85","768,246,920.27"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"172,000.00","135,000.00","137,300.00","137,300.00",,,,,"4,055.00","93,489.47","93,523.47","150,261.57",,"173,250.00","173,250.00","216,595.04",,,,"29,423.08","100,000.00","100,000.00","100,000.00",,,,,,,,,"7,050.00",,"124,880.43","136,733.00","356,695.00","349,192.00"
筹资活动产生的现金流量净额,"-7,565,866.67","-16,158,000.00","842,510.87","285,214,856.02","283,649,100.00",,"-18,660,631.07","-19,295,109.52","-20,670,000.00",-955.71,"7,495,000.00","7,495,000.00","-22,346,217.27","27,060,000.00","7,160,000.02","-12,882,093.31","-13,295,831.13",,"-12,840,000.02","-12,840,000.02","-12,840,000.02","-42,800,000.00","-42,800,000.00","-42,800,000.00","477,261,073.34","-15,121,065.59","-76,941,798.46","142,418,007.09","419,429,368.21","4,529,600,074.73","4,109,017,312.79","4,572,613,083.44","5,642,667,167.99","2,442,320,365.67","2,783,119,624.92","2,353,695,953.10","2,009,427,480.15","-490,829,402.77"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,"8,904,235.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,457,778.38"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,"-238,743.21","335,284.24","-141,158.73","706,688.67","858,014.31","-3,890,062.50","-605,325.71","1,762,523.89","14,928,070.48","181,988.14","-12,158,795.20","-4,361,538.96","-37,078,335.95","-30,362,263.10"
收到其他与投资活动有关的现金,"8,000,000.00",,,,,,,,,"414,000.00","436,399.00","436,399.00",,,,,"32,248,168.58",,"41,969,555.76","100,230,246.01","227,000,000.00","38,000,000.00","53,000,000.00","50,043,533.44","18,345,980.00",,,,,,,,,,"510,000,000.00","787,872,728.55","3,520,978,867.89",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"12,950,000.00","172,000.00","135,000.00","137,300.00","137,300.00",,,,"8,904,235.38","418,055.00","3,529,888.47","3,529,922.47","3,150,261.57",,"173,250.00","173,250.00","38,149,907.87","21,970,550.77","45,330,819.59","105,241,309.34","233,605,384.62","38,969,572.79","137,820,127.92","234,574,202.12","18,345,980.00",,"2,970,694.10","2,861,261.15","2,861,261.15","2,625,093,369.87","9,929,080,976.74","12,441,542,346.60","14,732,365,026.74","2,784,055,876.72","4,297,784,028.70","6,308,745,491.01","10,187,564,033.07","796,112,143.71"
五、现金及现金等价物净增加额,"18,732,400.89","-5,081,272.04","-28,945,891.75","246,574,708.34","238,526,068.55","-19,298,981.96","-63,898,831.68","-85,119,922.93","-10,025,828.60","-72,240,299.02","-74,900,696.77","-78,883,888.22","-2,704,693.82","-31,384,527.87","-95,012,817.36","-115,715,343.58","-17,819,030.85","-27,037,426.42","-60,198,753.12","-5,700,713.07","50,355,832.52","-130,810,129.82","-116,379,088.18","-102,036,437.32","568,069,907.44","-136,085,966.58","-300,246,690.81","-448,197,153.12","-48,584,328.89","2,912,670,506.88","-40,952,304.37","-56,427,399.55","2,789,782,109.55","-602,331,556.81","-1,313,004,436.55","-2,080,955,426.97","-1,529,773,025.96","-736,576,872.33"
购建固定资产、无形资产和其他长期资产支付的现金,"16,348,694.63","17,769,665.08","10,866,903.81","13,248,630.58","35,754,731.63","8,575,810.29","22,886,384.17","27,860,299.51","34,737,035.58","23,551,499.05","34,187,458.42","38,051,009.24","38,802,670.82","5,399,552.41","8,164,197.12","11,077,869.14","15,562,759.15","5,424,399.31","11,962,917.55","13,960,795.11","10,565,531.55","925,867.75","337,617.18","1,110,267.70","24,492,251.01","42,086,570.52","44,941,646.01","45,584,903.90","127,774,096.91","169,012.61","862,719,472.11","1,403,169,729.57","1,415,123,203.57","39,054,485.18","99,906,049.94","143,470,913.78","177,389,882.36","64,888,620.96"
期初现金及现金等价物余额,"67,137,643.87","85,870,044.76","75,491,907.05","75,491,907.05","80,788,772.72","319,314,841.27","320,364,841.27","320,364,841.27","319,514,841.27","307,744,313.96","309,489,012.67","309,489,012.67","308,721,375.48","296,299,252.46","296,299,252.46","296,299,252.46","112,629,477.53","94,810,446.68","94,810,446.68","94,810,446.68","94,810,446.68","145,166,279.20","145,166,279.20","145,166,279.20","75,309,477.21","643,379,384.65","643,379,384.65","643,379,384.65","643,379,384.65","594,795,055.76","594,795,055.76","594,795,055.76","594,795,055.76","3,384,577,165.28","3,384,577,165.28","3,384,577,165.28","3,384,577,165.31","1,854,804,139.35"
投资支付的现金,,,,,,,,"26,500,000.00",,,,,,"10,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","5,400,000.00","21,600,000.00","21,600,000.00","27,000,000.00",,"130,000,000.00","180,000,000.00",,,"6,950,000.00","102,557,000.00","120,087,120.00","4,129,255,360.00","12,945,337,719.70","15,314,519,720.00","16,213,630,449.04","4,142,326,626.27","5,317,813,256.13","7,033,649,155.88","8,172,866,935.17","352,016,757.00"
期末现金及现金等价物余额,"85,870,044.76","80,788,772.72","46,546,015.30","322,066,615.39","319,314,841.27","300,015,859.31","256,466,009.59","235,244,918.34","309,489,012.67","235,504,014.94","234,588,315.90","230,605,124.45","306,016,681.66","264,914,724.59","201,286,435.10","180,583,908.88","94,810,446.68","67,773,020.26","34,611,693.56","89,109,733.61","145,166,279.20","14,356,149.38","28,787,191.02","43,129,841.88","643,379,384.65","507,293,418.07","343,132,693.84","195,182,231.53","594,795,055.76","3,507,465,562.64","553,842,751.39","538,367,656.21","3,384,577,165.31","2,782,245,608.47","2,071,572,728.73","1,303,621,738.31","1,854,804,139.35","1,118,227,267.02"
