科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"31,038,158.65","47,556,277.39","55,671,838.60","118,399,709.91","124,004,600.60","157,360,957.18","175,557,354.34","493,277,733.00","204,699,500.22","186,243,744.19","139,306,391.20","249,250,302.81","246,891,288.01","243,631,385.35","334,892,968.70","1,026,061,851.67","774,701,267.88","556,271,324.18","575,503,966.31","610,994,495.66","375,633,699.44","260,511,311.66","437,381,213.52","429,556,636.03","267,113,879.51","360,882,136.96","317,670,029.04","448,163,564.03","456,628,905.35","364,312,846.93","205,545,147.11","196,875,613.26","223,580,856.92","283,656,685.80","262,648,903.50","451,481,801.80","498,653,232.59","439,666,754.21","646,479,740.40","392,513,421.57","757,619,692.70","341,884,952.79","2,062,046,083.12"
短期借款,"128,003,881.18","141,715,483.91","140,237,092.62","225,480,126.72","333,781,787.60","428,154,330.46","566,401,384.41","914,812,340.18","645,679,163.71","504,902,158.67","438,626,586.47","245,998,523.27","166,974,104.10","209,266,147.03","320,127,408.55","266,152,437.58","325,071,946.95","320,124,407.00","218,315,986.26","204,914,299.68","286,025,565.76","99,696,285.30","305,224,845.63","315,978,372.32","322,423,591.48","265,236,027.95","190,442,247.18","149,837,801.57","184,580,150.03","174,046,434.70","123,876,752.02","157,781,125.28","278,911,695.59","274,758,284.91","267,093,436.22","376,362,244.68","321,301,079.76","441,925,389.48","562,904,525.91","514,427,363.66","673,822,945.28","476,815,126.53","500,898,410.87"
交易性金融资产,,,,,,,,,,,,,,,,"2,390,684.83","1,830,534.48","3,231,378.74","2,817,344.79","966,778.68","3,504,143.43","1,255,897.30",,"3,509,707.67","4,524,652.23","6,472,973.16","3,364,946.44","1,511,263.79",,,"36,573.83",,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,"830,417.04","1,485,963.15","1,207,424.92","5,259,162.24","204,845.60","3,121,504.19","3,447,063.98","1,985,099.61",,"763,661.79",,,,"2,007,622.78","1,541,801.38","87,523.01",,,,,,,,,,,,
应收票据,"202,523.76",,,,,,,"20,780,000.00",,,"4,930,210.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"3,169,704.79","28,295,198.92","69,725,883.79","42,533,062.60","15,219,207.93","29,215,831.09","36,101,940.72","61,589,968.24","82,545,913.93","43,769,456.40","41,006,743.20","27,272,720.81","17,573,890.48","66,209,845.35","42,000,570.12","81,162,750.25","19,941,274.54","32,120,640.24","19,203,345.63","691,652.21","31,128,863.29","20,828,500.76","17,140,855.93","45,463,703.34","15,227,623.96","44,661,926.58","24,583,205.08","16,256,400.00","8,737,616.74","11,876,226.75","3,939,000.00","23,144,100.38","34,400,241.47","68,556,000.00","70,515,448.28","91,187,543.14","120,000,000.00","94,640,000.00","160,808,608.09","116,521,000.00","135,461,339.29","137,738,745.26","119,552,158.68"
应收账款,"121,485,056.99","97,714,804.45","83,276,373.40","169,030,257.66","163,684,067.73","206,160,485.53","212,637,791.68","289,530,991.77","257,442,437.82","299,289,314.13","313,019,568.40","330,675,171.24","320,656,436.73","355,233,879.58","351,133,343.10","369,289,937.24","346,982,191.07","377,814,280.17","293,114,001.38","183,252,437.74","176,452,275.41","185,069,510.55","182,795,805.19","195,245,154.98","169,679,579.30","172,988,623.23","185,794,417.12","157,201,679.46","146,330,623.68","152,724,554.88","127,391,241.45","145,493,343.12","123,776,422.98","116,867,353.57","102,918,697.85","105,832,486.50","129,949,537.80","102,721,502.04","102,474,039.43","129,149,722.16","112,879,578.74","149,998,265.63","131,619,527.07"
应付账款,"64,079,343.14","95,501,588.86","96,850,254.00","145,310,247.46","118,696,791.92","155,813,991.70","123,629,603.79","180,143,621.61","109,998,221.89","115,528,387.34","113,432,960.10","160,567,557.11","135,775,211.88","132,704,944.89","157,710,816.97","245,617,411.24","177,705,287.10","144,740,323.86","191,236,497.79","180,938,048.61","161,512,127.95","153,477,169.46","214,491,931.52","251,090,005.58","202,333,367.47","185,066,055.00","187,785,810.14","209,981,732.58","149,386,299.05","179,507,448.36","170,000,618.16","197,594,375.20","147,711,022.60","135,059,850.92","139,455,649.06","257,638,323.86","206,358,179.92","193,655,214.03","110,448,496.87","261,880,757.58","239,682,106.64","183,182,434.56","138,368,710.04"
预付款项,"28,490,241.86","36,137,389.93","25,893,212.78","22,257,304.72","35,253,679.36","76,324,578.32","97,719,903.31","77,154,378.68","97,955,001.50","94,635,485.65","110,717,346.98","112,369,978.20","109,754,011.72","83,212,609.74","116,568,694.19","114,440,214.95","133,744,506.53","167,477,573.43","157,896,848.15","158,172,076.57","175,930,751.47","166,299,630.13","157,221,745.27","135,748,044.26","174,526,945.07","138,052,005.29","156,137,424.48","150,928,108.93","157,198,497.97","206,401,704.67","236,243,167.47","260,579,980.63","274,542,057.49","286,977,380.70","291,345,123.88","269,923,913.72","262,131,219.33","214,273,605.70","260,468,292.08","231,369,745.83","270,276,682.71","268,218,172.53","254,028,349.07"
预收款项,"66,523,733.44","94,389,788.94","97,436,854.66","108,876,170.97","115,923,017.93","129,138,767.46","104,277,145.67","88,607,135.48","85,524,365.84","108,070,981.27","108,012,154.06","160,722,514.28","203,105,612.67","212,237,190.94","189,494,780.41","179,583,593.81","227,877,742.67","231,475,269.57","263,049,055.03","206,290,396.96","212,021,060.57","235,216,646.67","277,953,596.99","303,980,951.69","324,294,490.47","357,905,858.02","439,617,432.36","384,952,543.59","408,028,154.27","438,229,237.61","434,383,622.70","380,615,240.08","395,809,166.09","413,080,560.53","453,704,947.10","314,486,128.38","355,534,747.44","398,181,410.78","430,347,845.73","306,991,248.20","476,340,709.94","457,315,926.77","436,409,752.57"
