科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"259,404,753.29","289,816,005.30","254,623,363.25","163,113,884.81","182,552,998.46","215,015,003.06","313,118,043.28","260,123,250.71","330,416,139.33","360,431,918.89","284,649,010.43","271,894,584.43","268,944,266.25","428,413,239.45","499,507,482.20","414,183,459.16","444,024,713.33","407,804,022.67","411,652,177.38","327,600,624.94","343,031,959.89","387,043,214.54","401,652,059.95","365,259,874.44","413,295,175.29","423,109,178.54","469,523,820.88","483,087,477.07","490,158,389.38","496,109,914.97","498,042,752.18","569,134,240.74","568,616,013.12","541,861,956.41","589,938,055.52","657,786,505.09","584,095,706.17","651,783,561.44","629,219,517.73","575,062,174.42","621,424,880.37","607,545,242.60","649,650,634.50","566,771,696.87","595,185,724.37"
短期借款,"302,140,000.00","275,720,000.00","423,830,000.00","380,730,000.00","324,980,000.00","272,480,000.00","321,480,000.00","153,500,000.00","133,500,000.00","164,500,000.00","173,500,000.00","264,003,381.96","187,689,619.84","170,500,000.00","207,291,572.04","282,500,000.00","244,980,612.17","227,733,475.29","200,000,000.00","167,000,000.00","157,000,000.00","116,000,000.00","150,000,000.00","190,000,000.00","185,000,000.00","122,000,000.00","170,000,000.00","161,000,000.00","156,000,000.00","131,000,000.00","134,000,000.00","170,000,000.00","198,500,000.00","138,000,000.00","180,000,000.00","159,000,000.00","145,000,000.00","158,000,000.00","136,000,000.00","109,000,000.00","99,000,000.00","70,000,000.00","105,000,000.00","88,000,000.00","67,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,"471,133.01","97,240,860.61","98,088,500.00","159,197,852.26","139,815,645.50","131,628,908.25","133,035,842.50","131,648,298.25","126,234,443.00","139,493,844.25","161,694,610.25","149,138,344.50","160,664,764.00","115,365,106.57","146,198,676.29","134,626,663.26","162,687,470.26","170,903,238.51","280,218,141.00","365,199,412.33","228,507,835.59","146,856,523.00","209,664,738.00","204,075,601.50","216,989,207.50","252,783,466.20","238,874,726.71","276,089,491.51","272,011,369.03","266,116,713.65","259,084,500.76"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"6,448,541.05","9,119,831.18","13,771,445.85","8,648,447.56","10,369,708.90","8,912,487.04","11,309,768.14","6,742,888.82","5,200,000.00","7,183,668.62","13,428,298.37","3,700,000.00","2,600,000.00","7,980,041.11","3,450,507.78","1,270,000.00","1,107,000.00","4,486,700.00","4,720,931.85","2,636,929.90","4,455,435.45","2,220,000.00","950,000.00","4,220,000.00","4,890,000.00","3,500,000.00","1,370,386.40",,"2,400,000.00","4,500,000.00","900,000.00",,"200,000.00","513,483.49","513,483.49",,,"1,904,720.00","4,216,700.00","1,911,980.00",,,,,
应付票据,,,,"6,500,000.00","10,000,000.00",,,"10,000,000.00","10,000,000.00","3,450,000.00","13,450,000.00",,"10,000,000.00","10,000,000.00",,,,"1,430,000.00","1,430,000.00","2,750,000.00","1,000,000.00","2,000,000.00","1,500,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,500,000.00","1,500,000.00","500,000.00",,,"357,120.00","5,514,024.84","13,928,803.22","18,234,784.58","7,404,393.89","5,266,364.24","23,656,429.32","20,535,218.50","14,765,692.21","6,649,474.42","15,061,749.54","33,146,439.74","15,311,049.59","11,744,672.27"
应收账款,"39,480,154.34","31,314,622.28","31,477,601.41","26,828,024.17","54,211,885.89","89,299,233.86","59,119,990.23","45,703,880.67","38,509,706.24","38,921,260.65","24,929,749.74","32,081,896.16","19,714,666.46","34,885,737.26","28,333,538.79","25,290,504.05","39,869,860.88","53,833,374.49","39,743,698.09","23,089,161.28","26,132,423.65","33,285,301.44","23,512,374.73","29,253,803.87","36,886,395.55","29,684,228.70","22,263,311.21","11,329,923.20","27,802,021.94","36,360,119.90","29,920,648.02","20,409,657.51","26,490,986.06","39,832,623.20","19,717,925.48","10,427,131.02","23,140,590.51","37,757,973.92","37,737,589.47","18,666,550.90","29,957,174.00","33,586,381.64","33,345,558.46","18,338,245.84","22,674,059.42"
应付账款,"46,909,253.89","66,895,732.11","94,571,692.48","94,661,364.11","160,765,597.27","91,779,762.42","59,364,403.86","115,412,243.94","120,446,853.98","81,412,085.10","55,382,490.51","60,036,185.28","56,624,810.18","43,059,238.78","44,884,971.19","66,198,646.51","57,804,448.85","48,882,294.73","35,317,200.97","52,857,658.18","43,220,133.50","47,241,936.50","49,541,110.66","67,953,733.95","55,952,489.76","70,772,688.23","55,852,419.37","63,889,185.49","81,558,691.14","68,002,782.97","44,139,432.06","53,270,496.23","63,680,959.96","59,315,755.79","44,924,285.45","66,158,491.88","70,958,305.77","67,560,912.72","58,044,883.33","63,646,857.87","68,043,119.38","83,542,255.24","58,598,443.63","52,186,656.22","54,245,430.89"
预付款项,"117,199,377.41","95,021,141.01","308,369,764.17","88,627,062.52","91,482,370.28","88,540,690.97","110,048,093.94","28,035,448.15","38,147,429.86","59,379,495.17","121,711,472.08","59,144,560.02","86,890,171.70","40,173,331.64","51,619,105.96","55,093,377.53","56,414,607.01","48,645,503.19","52,203,311.35","57,565,750.32","78,107,468.68","65,526,120.88","121,513,207.32","37,785,457.69","63,209,932.86","81,209,209.55","126,397,818.35","27,668,216.98","54,038,043.28","88,361,714.74","111,019,092.05","21,842,668.40","58,566,815.86","49,240,777.50","128,262,064.80","7,340,264.48","10,008,158.24","9,592,981.31","76,837,179.36","5,951,751.89","13,071,279.07","15,830,412.39","39,001,520.84","4,573,503.78","5,465,807.30"
预收款项,"38,553,041.32","34,855,708.45","54,744,054.70","39,517,852.83","32,848,567.18","32,364,403.09","21,325,863.70","13,612,327.52","18,313,112.59","27,557,306.34","22,901,115.34","10,327,668.01","18,302,924.36","7,832,670.99","8,004,727.07","7,014,538.26","20,959,884.14","28,746,489.96","28,519,671.54","15,900,148.16","31,833,993.80","33,984,574.10","27,209,975.82","17,416,714.51","27,486,012.04","19,816,882.93","21,270,747.60","10,856,054.01","36,523,385.80","23,382,016.16","16,116,365.28","26,543,756.90","15,624,066.44","13,847,286.53","8,553,075.49","17,922,520.63","7,047,841.01","9,425,905.33","6,614,647.29","19,193,205.98","8,943,727.55","10,409,570.85","8,148,594.58","14,973,592.13","12,161,891.90"
