科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"4,242,678,546.42","7,505,134,638.43","11,227,513,772.53","14,968,766,420.88","5,557,597,833.47","9,800,287,678.69","14,513,855,879.06","18,849,668,539.31","5,513,195,422.56","10,221,334,031.96","15,432,917,003.19","21,163,159,558.01","6,600,274,421.73","11,971,141,844.74","17,798,700,755.96","24,343,456,921.39","8,786,826,803.99","15,543,398,625.10","22,729,042,188.33","30,403,787,639.09","8,892,718,884.05","16,166,477,573.70","23,822,402,087.19","31,859,099,548.90","9,413,323,787.82","17,567,813,449.59","25,392,655,628.50","33,746,885,959.63","9,460,303,917.73","16,995,893,252.94","24,435,626,607.38","32,205,864,614.42","9,136,383,307.36","16,534,876,058.11","23,671,171,980.32","30,832,061,062.35","8,543,634,298.77","15,097,023,558.58","21,613,691,027.97","28,087,519,979.94","7,724,188,512.96","14,071,616,455.38","20,311,331,836.91","26,743,513,679.75","7,143,824,454.16"
二、营业利润,"137,471,892.14","376,575,131.52","404,600,089.75","509,732,489.78","175,666,300.03","344,662,597.89","28,155,069.62","30,682,413.95","42,833,227.22","171,804,360.91","130,048,798.90","68,693,187.62","63,707,786.68","197,643,026.99","309,962,018.79","309,382,804.75","205,169,727.56","351,830,282.93","489,396,435.15","459,032,301.58","561,733,495.54","960,187,269.04","1,118,392,125.47","1,326,285,907.82","518,031,987.25","939,862,049.85","1,294,090,576.64","1,671,410,709.55","582,289,487.71","1,026,529,730.82","1,389,985,295.45","1,752,501,390.19","429,148,365.36","875,660,811.69","908,096,921.72","981,629,086.93","396,983,585.87","715,471,017.15","930,882,197.95","1,089,648,259.89","468,675,191.81","753,828,001.23","1,004,016,732.19","1,346,956,491.48","520,085,282.95"
减:营业成本,"3,430,100,942.05","5,996,600,680.76","9,034,863,745.11","11,921,108,455.31","4,520,322,504.08","7,931,035,340.25","11,785,742,976.36","15,181,313,006.61","4,367,897,707.91","8,142,851,883.04","12,474,666,140.46","17,244,601,188.88","5,360,005,588.56","9,608,703,041.16","14,313,452,130.76","19,731,760,186.23","7,240,221,237.37","12,660,802,892.55","18,527,568,756.26","24,749,175,316.54","6,998,541,722.13","12,807,116,201.37","19,117,801,108.95","25,529,035,567.88","7,413,691,469.24","13,926,748,421.84","20,177,262,382.21","26,793,203,129.58","7,395,379,908.67","13,277,591,336.25","19,182,754,724.25","25,354,127,930.72","7,143,755,068.58","12,899,825,879.37","18,550,399,381.95","24,162,111,777.41","6,640,295,792.90","11,694,893,063.44","16,816,631,394.50","21,814,265,199.94","5,966,528,162.23","10,879,398,685.58","15,757,300,896.58","20,697,645,316.53","5,393,170,996.47"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"46,203,523.30","76,134,341.39","116,580,732.18","156,132,549.07","58,907,694.60","100,765,161.63","151,937,502.25","201,617,605.74","66,706,841.27","111,426,053.60","168,716,098.78","222,290,418.74","73,316,634.73","128,436,136.91","190,756,076.00","260,583,212.31","112,214,532.15","189,406,840.89","282,640,887.85","366,930,334.17","122,336,271.28","202,538,931.37","296,269,807.74","379,835,823.68","128,056,227.25","227,587,236.61","325,356,277.84","414,944,539.04","125,353,669.93","209,184,423.12","298,860,433.84","385,874,632.16","128,208,566.88","208,103,437.12","293,063,983.95","377,178,108.17","108,674,889.96","166,304,290.23","211,861,669.91","347,324,126.78","84,505,757.07","147,099,750.54","215,723,632.37","284,836,463.07","86,284,727.51"
营业外收入,"8,572,767.78","61,099,358.59","64,629,657.17","85,610,963.93","8,041,706.10","15,402,258.69","397,435,356.43","412,923,266.06","13,105,639.15","19,526,461.03","28,367,441.24","53,436,256.29","16,774,233.73","24,621,732.15","32,941,445.38","77,619,333.15","14,365,354.76","22,666,198.54","40,568,235.60","86,843,563.61","22,034,809.52","69,047,169.02","81,666,818.75","105,315,944.00","17,244,380.50","38,430,201.74","46,857,462.93","76,001,614.92","14,475,881.84","24,462,381.87","40,766,984.61","59,073,539.53","9,288,702.05","16,497,881.35","30,640,486.55","42,166,968.04","27,662,419.80","40,879,457.81","47,477,908.82","73,052,767.43","12,027,293.44","20,879,806.14","29,677,603.42","44,542,176.53","17,128,669.04"
销售费用,"160,148,267.72","200,844,508.45","329,240,938.15","497,253,630.79","219,152,683.77","376,053,255.97","537,010,695.28","744,380,508.42","346,830,805.35","591,165,933.85","842,126,796.77","1,209,068,057.23","387,347,261.73","758,848,599.54","1,055,004,057.77","1,500,148,740.76","447,881,860.97","937,205,408.01","1,270,651,524.93","1,817,581,200.70","501,204,172.75","815,951,797.00","1,174,758,048.60","1,682,533,201.68","590,253,594.26","975,562,796.81","1,375,576,330.69","1,830,391,096.34","590,240,608.23","1,093,049,511.02","1,389,275,935.51","1,831,098,020.25","631,136,593.25","1,043,618,965.01","1,451,460,347.12","1,874,226,538.10","614,967,597.83","995,400,303.66","1,389,501,284.29","1,800,384,673.87","519,893,515.40","966,332,633.59","1,291,356,315.50","1,714,097,699.05","474,711,478.27"
减:营业外支出,"3,930,989.05","8,151,230.03","10,236,757.48","17,337,618.55","3,140,845.54","5,571,167.24","17,989,612.96","23,702,722.44","1,575,740.20","14,999,863.10","36,597,813.47","92,199,618.53","699,023.61","24,495,083.97","45,476,151.44","73,823,177.38","1,017,622.81","21,615,867.90","26,722,875.19","42,809,519.92","30,548,455.33","31,993,461.03","32,483,559.70","34,415,043.10","1,166,434.34","49,118,703.07","92,644,033.18","127,385,291.73","250,009.43","1,028,801.17","8,144,472.15","41,909,967.13","420,847.08","771,257.97","997,009.92","8,715,643.64","451,504.88","5,993,468.85","8,018,867.04","75,937,538.06","898,318.56","4,192,730.90","6,155,098.80","16,634,460.86","8,983.23"
管理费用,"436,869,970.04","767,647,674.17","1,206,206,344.71","1,721,567,231.03","528,534,889.98","947,505,147.50","1,852,639,530.83","2,478,738,274.07","608,357,395.18","1,111,937,675.70","1,655,706,424.38","2,238,917,475.93","658,081,422.74","1,154,545,149.54","1,780,420,332.12","2,341,236,611.72","732,854,017.85","1,322,899,398.11","2,030,123,313.83","2,793,009,214.01","708,577,727.43","1,360,660,440.56","2,085,332,433.31","2,883,775,894.27","745,807,273.05","1,471,623,318.90","2,196,251,659.21","2,995,436,886.41","765,760,332.77","1,453,643,412.02","2,250,950,447.04","2,962,215,485.61","788,808,999.12","1,479,363,220.19","2,211,292,082.78","3,065,705,228.90","780,780,116.89","1,523,821,424.01","2,209,502,231.95","2,865,125,297.05","700,926,833.99","1,336,087,716.12","1,973,168,602.34","2,603,895,280.39","699,925,286.43"
其中:非流动资产处置净损失,"712,678.60","825,244.01","1,463,196.73","654,232.61","448,636.21","641,387.45","641,387.45","363,334.21","641,387.45","898,960.48","25,887,100.56","3,722,145.11","486,347.09","548,851.76","752,016.13","4,895,781.48","752,016.13","394,281.05","828,516.49","4,533,762.62","409,553.84","871,203.44","1,199,348.05","1,754,663.52","109,085.69","101,863.45","25,423,638.13","25,142,340.49","103,272.14","259,411.28","463,335.14","2,558,990.70","257,317.58","525,336.02","645,545.61","877,567.46","170,774.88","1,009,671.51","2,485,061.97","8,443,301.40","41,528.37","330,541.84","2,192,664.43",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
