科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"1,104,708,718.08","1,120,217,468.78","804,099,745.49","3,458,997,926.68","3,463,189,132.46","3,511,168,581.91","3,629,548,099.99","3,776,452,142.28","3,784,365,523.61","3,873,321,220.85","3,951,467,494.25","4,002,336,376.66","3,197,462,271.01","3,523,974,409.23","3,398,777,460.75","3,527,245,539.87","3,959,330,075.59","4,704,491,752.56","4,351,166,248.77","6,893,104,672.66","7,080,828,025.38","7,433,952,717.97","6,390,365,105.95","6,950,230,260.19","7,289,176,311.00","7,280,413,936.17","5,192,377,749.93","5,737,790,379.22","5,260,309,564.00","6,237,958,342.55","5,056,593,997.07","6,802,894,655.63","8,973,257,745.90","7,873,889,174.83","8,498,663,307.13","10,181,514,858.44"
短期借款,"468,221,507.99","445,000,000.00","216,000,000.00","243,500,000.00","195,000,000.00","209,000,000.00","297,400,000.00","357,400,000.00","187,400,000.00","304,500,000.00","399,500,000.00","321,500,000.00","245,000,000.00","226,000,000.00","148,000,000.00","81,310,397.17","35,000,000.00","125,000,000.00","191,500,000.00","40,000,000.00","77,000,000.00","82,000,000.00","105,000,000.00","105,000,000.00","70,000,000.00","110,000,000.00","138,000,000.00","127,000,000.00","109,987,200.00","62,987,200.00","111,049,600.00","126,422,400.00","133,622,000.00","90,895,800.00","87,548,800.00","73,273,800.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,595,000.00",,,,,,
应收票据,"3,059,048.84",,,,,,,,"719,352.00",,,,"6,500,000.00",,,,,"1,000,000.00",,,"2,000,000.00",,,"1,980,000.00","136,320.00","1,101,789.00","1,865,469.00",,"3,400,000.00","3,154,880.00","3,394,880.00","2,022,550.00","582,550.00","1,400,000.00","800,000.00","400,000.00"
应付票据,,,,,,,,,,,,,"4,438,600.00",,,,,,,,,,,,,,,,,,,,,,,
应收账款,"625,267,779.74","510,176,341.76","483,480,469.95","602,281,056.54","459,203,190.58","563,623,020.87","765,232,191.34","1,026,863,049.66","738,236,578.79","800,270,411.06","943,522,594.28","1,117,207,345.65","742,772,220.94","737,310,201.27","973,187,662.08","1,103,326,990.82","849,070,636.52","800,050,996.34","1,026,183,391.13","1,078,141,931.24","755,102,703.19","841,216,466.74","1,072,766,363.31","1,181,931,466.66","883,996,538.37","952,447,358.03","1,119,030,486.30","1,212,636,917.46","939,819,892.71","1,034,664,279.03","1,138,066,037.83","1,284,887,094.00","912,345,571.65","960,132,826.88","1,187,197,794.77","1,305,196,681.13"
应付账款,"675,304,535.09","661,224,088.03","629,204,303.88","680,012,215.45","663,806,805.24","651,961,026.05","801,710,668.08","982,183,354.33","815,654,733.07","834,794,090.03","891,448,500.47","1,106,347,964.16","927,702,249.26","937,830,105.63","1,057,642,693.74","1,199,729,810.30","1,091,173,149.48","1,186,623,352.85","1,357,415,454.90","1,435,206,198.45","1,429,809,590.95","1,309,032,497.64","1,319,527,123.14","1,593,153,840.07","1,752,151,327.31","1,575,963,722.30","1,584,944,557.25","1,852,237,292.34","1,273,851,646.81","1,173,829,373.73","1,468,192,761.32","1,634,592,042.76","1,315,245,480.92","1,233,738,571.05","2,064,033,402.28","2,413,644,843.17"
预付款项,"85,699,146.86","69,800,714.69","146,778,172.98","228,195,014.42","124,110,798.69","189,661,326.00","333,448,893.73","548,208,912.94","240,558,936.91","263,970,051.85","408,413,649.87","508,421,977.51","479,246,784.42","461,145,142.39","616,334,241.59","928,161,468.96","629,755,421.72","617,216,714.19","778,828,776.82","830,262,839.39","521,466,020.95","710,207,332.10","688,027,783.08","793,032,953.29","555,803,453.34","728,760,411.15","937,732,479.70","849,704,983.54","600,324,407.08","863,545,301.13","993,877,343.64","998,208,474.78","576,975,704.11","932,819,935.56","941,907,447.25","1,003,626,197.26"
预收款项,"240,206,379.79","265,249,960.04","240,529,229.38","365,293,343.47","321,561,190.81","372,660,866.36","564,811,317.25","727,006,895.36","502,579,838.64","451,127,401.39","648,302,805.57","777,557,430.32","721,554,408.74","619,616,395.92","889,110,455.52","1,265,489,753.75","796,416,052.18","687,817,867.14","954,210,549.22","1,103,815,011.48","712,844,156.62","918,670,030.76","881,449,247.86","1,087,535,401.44","745,461,074.76","928,795,901.09","1,180,133,241.91","1,242,462,912.27","797,543,224.39","1,112,401,455.93","1,194,842,598.50","1,233,892,605.46","771,661,100.69","1,050,137,109.11","1,247,385,395.45","1,307,109,941.82"
