科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"166,722,873.56","231,424,561.22","179,784,119.43","292,690,055.59","231,490,858.55","150,916,187.97","190,933,371.60","219,444,032.61","130,356,267.19","171,171,595.79","212,692,711.11","218,609,148.45","452,490,237.49","307,174,179.90","288,910,188.39","213,562,203.42","213,453,134.95","276,650,680.99","243,684,911.13","274,132,791.80","213,338,379.29","285,023,903.28","204,650,227.29","277,586,561.42","279,419,799.21","209,782,627.88","179,992,121.48","315,445,386.91","185,508,676.62","392,957,838.72","472,173,911.94","422,485,220.14","231,327,159.77","630,112,810.26","387,106,201.15","353,072,417.58","275,160,342.38","246,250,356.58","259,742,995.59","307,314,800.37","343,944,757.67","298,828,036.74","293,752,244.51","357,531,201.99","230,971,569.69","242,877,330.21","227,132,027.86","267,768,785.31","286,757,963.33"
短期借款,"329,757,500.00","339,376,500.00","335,614,902.00","347,915,138.50","349,111,471.00","368,660,556.50","361,349,940.00","430,293,000.00","363,560,000.00","425,300,000.00","449,750,000.00","471,150,000.00","486,760,000.00","511,900,000.00","484,000,000.00","511,000,000.00","531,000,000.00","537,000,000.00","557,500,000.00","542,500,000.00","555,800,000.00","583,700,000.00","533,300,000.00","551,300,000.00","583,300,000.00","532,300,000.00","553,900,000.00","532,275,000.00","576,475,000.00","551,475,000.00","575,650,000.00","538,775,000.00","578,275,000.00","716,265,000.00","647,990,000.00","730,573,191.00","716,083,191.00","765,000,000.00","740,000,000.00","513,000,000.00","557,000,000.00","533,500,000.00","547,000,000.00","544,000,000.00","503,000,000.00","542,200,000.00","525,700,000.00","562,500,000.00","571,600,000.00"
交易性金融资产,"3,054,675.12","5,034,254.36","6,942,888.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"565,000.00","434,380.00","385,000.00","1,738,363.33","807,225.58","1,000,000.00","510,000.00","1,109,715.65","969,056.65","1,289,551.70","350,000.00","1,562,555.15","1,742,763.00","957,754.00","1,629,063.60","1,010,098.10","3,825,977.00","1,697,500.00","1,437,064.00","5,591,238.50","1,250,000.00","1,746,831.48","1,744,170.60","3,172,728.08","1,592,150.00","730,000.00","1,072,277.00","1,864,762.00","1,535,120.00","3,829,293.11","500,000.00","1,527,121.26","300,000.00","2,000,000.00","350,000.00","1,500,000.00","500,000.00","688,718.98","4,418,861.24","139,584.00","613,168.00","3,360,000.00","5,658,393.81","383,006.00","2,749,022.00","5,076,423.19","1,586,384.00","213,592.04","1,170,564.49"
应付票据,"13,001,891.65","10,430,000.00","10,178,000.00","10,977,253.26","16,577,253.26","15,572,000.00","19,661,119.60","24,906,610.81","26,424,221.15","25,471,742.70","19,437,193.53","15,950,000.00","14,750,000.00","10,000,000.00","11,350,000.00","9,000,000.00","11,900,000.00","11,400,000.00","8,594,566.44","22,994,566.44","25,050,000.00","23,558,087.11","23,272,651.94","25,564,564.83","23,000,000.00","27,600,000.00","43,159,911.23","52,774,734.22","35,272,189.50","33,853,240.03","44,853,240.03","89,863,358.47","77,744,999.26","62,079,770.66","50,527,560.21","35,720,000.00","34,105,525.07","32,229,294.12","43,200,000.00","48,170,000.00","42,250,000.00","47,180,000.00","48,550,000.00","56,750,000.00","39,400,000.00","37,452,877.00",,"37,300,000.00",
应收账款,"94,609,670.64","106,624,657.14","118,902,887.97","103,465,635.06","115,705,161.44","132,168,969.95","133,920,356.88","102,884,203.68","117,241,888.03","132,101,801.03","133,181,329.89","157,508,684.35","163,022,347.93","178,332,640.58","186,602,762.54","238,728,750.85","170,768,901.73","188,770,756.57","181,094,035.05","289,731,944.31","224,898,962.60","222,535,117.26","206,907,601.00","252,659,156.03","229,510,577.49","296,223,605.19","217,319,021.74","226,768,796.65","231,247,793.76","234,091,211.49","219,189,368.63","269,350,818.37","215,637,990.09","226,261,546.37","227,288,922.18","263,209,034.64","252,517,190.34","276,442,421.01","275,145,515.42","221,313,582.45","225,125,986.15","219,761,310.29","201,143,735.29","220,880,769.94","212,573,264.20","229,911,498.19","225,393,352.37","211,574,002.37","223,382,984.01"
应付账款,"52,137,823.61","73,347,753.79","76,880,329.67","90,742,645.45","81,542,353.21","95,763,445.67","99,967,512.56","116,572,434.36","83,953,566.47","88,409,986.48","79,266,530.58","208,502,556.99","162,692,623.97","154,411,016.23","161,592,581.79","239,010,771.17","166,972,642.78","176,155,081.18","206,684,664.34","252,727,844.58","206,852,138.00","199,298,517.19","202,272,617.73","278,033,207.66","274,329,706.39","295,891,855.61","305,562,140.73","378,316,929.98","327,333,089.10","333,181,986.91","342,902,575.34","432,794,371.25","304,800,388.28","377,761,263.94","345,618,387.04","508,692,415.76","444,003,853.19","411,758,700.18","410,894,952.70","621,809,983.45","397,059,448.59","290,149,872.48","261,524,541.59","437,830,273.84","362,067,673.98","297,317,738.29",,"346,086,248.82",
预付款项,"453,012,484.43","462,257,614.72","489,349,260.01","136,780,927.03","317,361,703.88","192,611,534.52","195,079,142.57","207,130,660.64","153,742,095.33","140,137,731.72","85,414,420.08","20,664,011.77","18,048,894.50","26,297,009.07","9,346,885.63","9,876,543.89","11,632,011.22","18,207,967.84","16,165,335.33","21,513,014.16","26,918,751.57","23,804,382.44","29,933,439.31","35,774,767.22","39,680,375.91","45,973,884.52","41,352,704.21","13,954,130.94","16,155,370.79","13,998,028.12","16,112,765.34","13,816,067.84","10,180,463.35","9,455,083.00","14,207,339.84","20,414,003.45","14,943,475.57","14,906,963.37","16,681,015.91","5,117,423.91","7,988,060.46","8,539,737.98","9,140,877.25","4,652,203.80","2,080,801.81","7,857,978.00","6,143,279.67","6,695,634.21","6,462,801.83"
预收款项,"290,600,559.27","408,798,869.90","487,761,139.81","316,603,535.26","423,961,404.90","510,415,699.52","636,494,733.47","610,164,748.08","745,984,684.25","758,354,461.05","747,312,955.51","166,946,911.12","649,761,151.02","670,663,183.44","863,192,470.26","484,260,411.77","628,484,844.77","903,341,991.94","1,012,461,181.95","1,125,938,920.46","1,287,817,303.10","1,459,853,306.95","1,549,141,023.86","1,230,896,595.30","1,475,503,022.06","1,396,410,113.03","1,166,906,207.30","1,072,900,479.19","1,112,814,717.09","1,441,917,789.95","1,423,272,789.32","795,503,108.54","862,119,307.19","810,651,390.03","805,762,351.36","654,564,027.92","506,620,955.21","446,674,249.99","485,185,998.67","675,100,149.70","973,132,513.08","1,099,882,544.40","943,757,977.41","921,915,075.09","823,801,934.38","816,929,264.50","864,353,195.80","874,620,137.65","955,217,274.74"
其他应收款,"54,768,923.70","63,055,677.20","92,353,806.97","153,578,162.96","47,459,861.20","49,552,122.18","48,939,933.32","114,128,480.16","56,007,259.86","77,810,724.02","92,612,155.51","84,838,576.13","145,675,914.42","82,867,653.55","70,510,384.89","44,156,428.40","37,001,855.86","34,799,945.80","35,729,520.88","14,184,840.90","13,200,764.16","14,444,981.00","16,232,180.05","14,149,479.56","14,989,062.18","22,363,677.53","23,664,473.26","69,772,136.53","83,523,940.42","89,175,346.67","23,148,935.18","17,609,239.63","16,366,098.55","17,503,110.40","14,021,960.70","13,961,347.90","14,303,121.15","19,701,053.77","21,561,300.69","25,429,950.43","20,707,263.18","28,481,015.38","23,570,499.64","21,834,940.70","27,744,181.82","24,518,613.05","24,329,575.46","27,257,068.61","27,893,619.83"
应付职工薪酬,"21,733,160.78","25,200,459.39","27,226,632.15","24,855,167.20","8,731,669.88","14,535,404.08","20,545,307.27","26,475,908.77","14,998,492.53","21,576,726.67","28,554,899.19","31,099,054.59","16,657,519.23","26,359,609.13","31,817,006.21","35,048,287.66","18,411,744.92","23,661,934.21","30,439,050.40","31,021,844.35","16,241,134.57","24,799,614.91","32,794,531.40","39,907,665.06","17,963,954.22","23,584,672.96","29,231,786.57","35,005,388.42","15,260,771.52","20,387,440.15","30,281,046.16","42,539,043.33","16,734,326.62","22,692,882.70","29,785,136.46","43,816,452.28","17,519,539.66","23,507,200.68","30,566,046.59","43,477,045.39","18,970,508.02","25,819,100.31","37,306,774.09","43,394,440.20","19,705,807.56","28,814,408.59","34,169,579.08","46,507,129.54","17,694,564.43"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,259,271.12","2,958,437.18","3,794,510.18","43,700,534.90","5,009,321.57","2,921,728.67","2,405,253.11","14,715,465.46","1,531,901.65","-13,293,389.42","-9,930,458.58","39,327,179.30","19,300,578.21","-3,954,917.86","-6,945,517.62","103,845,114.25","9,157,980.48","62,077,039.60","61,584,941.52","62,051,184.14","35,267,890.52","36,557,536.22","19,997,021.37","20,444,442.39","-6,433,039.18","-49,881,078.82","-35,085,688.91","8,426,864.03","-4,783,334.92","-16,548,106.99","1,031,616.71","53,967,738.46","69,251,789.06","7,915,677.00","17,542,590.13","44,481,035.58","61,362,676.22","-859,692.59","4,427,530.90","41,284,639.47","33,107,867.59","26,439,100.89","25,696,364.93","30,075,252.74","29,258,228.57","31,379,380.57","33,233,769.75","34,180,849.99","31,961,924.36"
