科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"549,358,852.24","534,193,777.51","516,857,413.70","394,968,454.80","516,697,319.41","476,246,419.32","415,695,900.15","388,872,479.96","649,416,548.65","518,264,912.16","511,950,508.66","543,495,283.05","612,377,348.53","642,327,374.97","571,245,539.49","857,607,867.88","824,259,619.84","719,159,902.61","596,830,728.29","670,679,534.55","752,569,585.46","624,725,857.59","684,816,400.54","561,313,699.87","490,693,341.56","529,918,689.27","439,877,409.33","361,710,421.65","396,029,563.23","427,126,487.67","406,006,227.54","362,395,584.10","567,513,133.52","479,978,402.24","528,751,640.60","432,295,358.53","503,613,259.35","450,341,489.19","445,597,332.83","659,036,116.75","605,244,543.63","1,378,841,292.16","975,785,145.33","914,252,702.15","729,439,179.04"
短期借款,"1,094,198,250.00","1,257,000,000.00","1,206,308,350.00","1,078,000,000.00","1,269,488,185.84","1,152,600,000.00","1,169,600,000.00","1,222,000,000.00","1,287,000,000.00","1,172,200,000.00","1,148,200,000.00","1,121,550,000.00","1,203,550,000.00","1,280,000,000.00","1,323,550,000.00","1,766,430,000.00","1,771,230,000.00","1,718,347,326.74","1,634,600,000.00","1,778,200,000.00","1,801,600,000.00","1,783,200,000.00","1,728,200,000.00","1,603,200,000.00","1,279,316,414.27","1,185,037,202.48","1,263,600,000.00","1,083,600,000.00","1,120,000,000.00","1,190,000,000.00","1,265,000,000.00","1,180,000,000.00","990,000,000.00","876,000,000.00","946,000,000.00","890,000,000.00","1,000,000,000.00","1,055,000,000.00","1,145,000,000.00","1,363,370,000.00","1,373,196,482.00","1,564,616,192.00","1,438,128,942.00","1,594,614,876.40","1,685,778,700.00"
交易性金融资产,,,,,"2,000,000.00","3,000,000.00","3,000,000.00","2,768,159.24","2,768,159.24","3,372,566.90","2,768,159.24","1,046,643.22","1,046,643.22","827,108.85","827,108.85","1,055,181.96","4,055,181.96","3,790,154.17","950,554.79","785,500.82","785,500.82","827,485.10","799,882.36","821,904.22","821,904.22","868,000.33","868,000.33","1,027,005.34","1,027,005.34","1,147,795.98","1,439,600.55",,,,,,,,,"34,020.00","34,020.00","29,180.00","26,460.00","21,207.43","21,207.43"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"756,836.35","923,800.00"
应收票据,"61,105,092.00","27,259,109.33","25,373,200.00","39,979,195.22","55,812,000.00","36,484,000.00","31,027,000.00","50,374,000.00","10,138,745.73","11,162,000.00","19,426,000.00","19,101,600.00","28,552,470.00","39,868,270.00","27,361,700.00","55,003,000.00","39,091,840.00","30,471,777.70","40,605,762.67","39,951,915.99","37,068,294.36","35,368,200.00","46,749,000.00","76,839,064.00","57,443,015.60","114,904,310.68","85,881,687.26","69,481,000.00","58,036,206.31","58,697,745.20","115,769,652.38","188,165,993.12","78,168,807.90","90,400,000.00","84,269,000.00","149,632,442.40","59,125,581.45","94,112,000.00","60,732,233.77","100,294,980.75","64,484,645.74","85,231,157.60","99,326,000.00","144,003,018.89","90,001,825.30"
应付票据,"103,410,621.42","20,000,000.00","30,000,000.00","52,940,000.00","51,584,200.38","59,167,417.57","35,473,759.84","35,804,827.94","42,525,951.74","57,010,271.56","42,899,004.81","209,706,611.70","368,591,704.69","249,664,642.97","151,658,796.08","208,169,933.93","196,113,712.30","114,276,875.57","191,437,358.22","131,722,009.48","116,046,018.44","89,136,233.65","136,212,313.02","156,252,687.50","139,701,114.79","134,955,752.48","137,789,311.61","143,170,503.22","132,007,578.36","218,969,920.50","221,346,964.94","242,340,690.51","215,907,257.21","229,993,590.90","248,039,816.67","220,678,102.55","204,107,258.41","175,563,952.99","186,214,098.65","211,041,599.62","202,963,771.78","171,204,084.70","168,477,909.68","214,693,545.42","223,382,265.52"
应收账款,"172,110,486.47","193,608,411.19","186,665,415.98","217,232,601.42","173,637,998.01","188,032,312.42","193,231,091.83","109,112,154.05","138,237,164.83","130,409,423.37","143,130,446.33","201,834,951.09","195,128,480.27","233,163,030.64","212,723,295.51","322,302,618.15","319,067,871.61","314,225,227.47","286,715,723.80","338,250,770.21","290,047,109.76","402,143,225.64","471,278,366.89","508,098,012.67","330,226,946.07","448,973,185.21","473,192,724.90","533,330,017.28","588,626,796.42","541,666,293.83","570,007,385.72","450,774,966.93","451,149,102.69","574,699,470.06","465,922,116.08","480,230,698.83","523,204,631.71","434,198,797.68","563,669,501.66","534,224,445.88","522,752,480.91","538,577,369.66","510,438,767.79","719,006,971.74","627,811,555.82"
应付账款,"205,656,333.04","181,949,803.30","158,209,521.98","185,897,392.95","152,338,037.97","196,241,227.22","152,710,314.58","362,577,800.38","349,036,456.24","317,161,089.35","299,579,921.34","459,914,033.95","400,570,660.40","515,266,075.57","462,528,036.77","476,228,592.51","474,091,797.03","477,630,775.04","418,749,078.06","388,136,770.12","423,969,084.46","464,360,827.68","498,106,698.47","506,096,222.78","536,000,492.12","635,799,823.55","597,914,399.75","664,925,176.84","639,968,138.16","651,424,144.38","654,975,940.46","679,078,654.10","598,661,667.54","594,296,713.73","545,527,590.67","763,588,636.87","706,174,001.20","674,985,380.91","815,379,097.46","830,966,242.57","922,768,950.16","822,691,338.33","842,449,753.98","1,294,120,852.12","1,112,526,505.37"
预付款项,"49,736,159.46","72,675,263.69","27,814,622.93","78,687,366.28","80,629,815.11","85,084,467.20","84,642,188.80","173,267,901.86","111,815,255.08","202,380,154.74","191,093,833.28","238,727,046.09","235,192,151.17","231,586,417.89","186,866,526.67","264,148,967.24","269,455,539.04","204,230,038.59","196,771,523.89","181,119,343.75","154,955,488.06","139,976,024.71","203,599,003.59","110,302,099.88","122,506,058.67","131,563,626.80","153,631,688.21","114,655,527.08","115,576,219.54","126,367,146.90","145,172,265.21","116,284,642.35","106,597,149.36","128,703,956.24","129,604,046.65","120,153,478.35","145,689,929.68","123,241,912.90","193,530,292.75","149,939,311.93","259,012,714.14","200,234,921.06","208,531,645.34","162,184,127.23","224,620,679.56"
预收款项,"1,870,243.44","2,003,068.04","1,234,773.25","3,995,204.68","3,276,573.42","2,545,723.15","2,698,542.61","308,804,260.91","221,780,365.42","249,243,821.84","293,762,946.66","56,570,921.05","78,103,516.18","42,693,926.34","43,754,658.66","31,116,690.01","43,835,126.66","24,673,698.57","15,291,421.27","28,317,718.17","43,452,450.81","34,282,742.23","10,478,427.95","21,011,643.60","80,920,416.96","91,111,565.30","95,522,833.66","104,043,235.65","104,339,592.05","49,907,584.93","54,717,503.73","56,692,598.17","48,943,653.90","70,428,743.20","58,853,038.90","54,235,933.69","50,031,836.23","57,215,551.92","59,923,918.70","32,734,341.99","33,184,461.07","45,505,540.91","31,978,438.23","30,990,320.56","29,475,409.96"
