科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"29,608,185.51","76,642,446.77","67,316,857.50","67,689,227.51","121,917,895.60","113,137,824.05","123,481,420.27","112,366,209.59","86,386,981.12","87,372,044.26","109,795,401.71","95,626,021.51","80,673,111.86","69,480,870.68","93,352,954.70","120,921,155.33","89,612,207.77","64,324,668.00","42,360,803.93","67,913,357.63","111,518,586.42","120,015,740.17","111,802,428.60","17,497,413.85","8,847,827.68","1,993,731.81","2,003,727.07","85,314,085.64","76,162,148.94","32,682,929.39","4,149,371.98","5,206,697.67","10,523,840.60","28,482,523.88","5,970,594.32","25,874,974.22","29,605,599.25","30,133,996.38","27,146,981.36","18,430,825.65","18,838,831.26","17,100,697.03","27,131,754.33","16,983,448.26","13,135,411.22"
短期借款,"76,370,000.00","73,370,000.00","63,370,000.00","77,170,000.00","80,370,000.00","90,370,000.00","85,300,000.00","94,909,412.00","86,340,000.00","113,417,892.00","141,714,892.00","135,646,690.00","173,000,000.00","221,074,625.00","225,137,617.00","244,000,000.00","238,000,000.00","231,500,000.00","308,501,235.39","357,750,000.00","325,950,000.00","278,051,235.39","313,544,336.74","324,106,128.87","324,106,128.87","134,635,264.10","50,000,000.00",,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","48,151,062.45","77,129,973.37","47,314,157.33","64,749,134.49","46,276,913.21","49,186,442.85","35,496,270.00","35,982,295.00","41,173,930.00","41,712,231.46","52,463,841.00","42,364,392.65","41,553,980.00","24,714,330.00","12,795,130.00","10,195,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"8,378,124.78","19,757,376.92","10,820,133.51","29,169,322.77","13,976,189.20","13,196,855.98","13,313,125.45","22,012,772.40","6,356,390.16","44,306,773.66","28,269,571.46","31,005,849.54","8,867,261.30","32,036,096.16","38,705,373.96","15,778,500.00","26,727,706.24","25,693,390.15","8,251,133.90","22,372,490.33","4,712,700.31","783,577.80","980,000.00","800,000.00","162,222.00","542,222.00","450,000.00","150,000.00",,"450,000.00","350,000.00",,,"100,000.00",,"180,000.00","100,000.00",,"150,000.00",,,,,,"50,000.00"
应付票据,"11,509,272.82","31,878,227.10","31,680,308.62","30,299,443.55","24,117,870.05","4,563,260.49","4,722,880.74","6,092,165.24","7,758,915.40","31,020,020.00","30,909,927.00","51,745,749.00","35,330,154.28","18,228,874.13","27,902,839.88","26,687,075.88","37,952,909.44","56,610,403.89","24,103,232.45","63,441,356.00","152,021,356.00","166,630,000.00","141,179,280.73","10,020,000.00","20,000.00","20,000.00",,,,,,,"1,720,462.00","1,720,462.00","753,760.00",,,,,"1,900,000.00","1,900,000.00",,,,
应收账款,"67,105,735.17","69,658,331.63","75,133,841.57","57,400,250.97","47,702,701.12","44,045,176.46","49,721,549.74","42,874,508.33","45,027,062.46","42,505,567.37","38,283,739.40","31,806,742.69","32,474,038.45","32,424,235.51","28,947,764.96","40,522,980.21","56,611,924.37","58,490,968.30","49,805,664.61","37,608,437.18","34,263,576.22","29,756,376.25",,"25,218,550.01","21,162,760.77","13,711,952.24","7,654,674.55","5,606,069.65","4,401,619.41","3,749,165.16","3,760,831.51","2,056,561.58","2,585,332.25","2,322,511.84","3,003,087.38","669,349.84","1,452,514.27","1,228,726.12","2,495,971.77","1,074,485.56","2,639,057.01","3,340,604.98","5,192,640.02","3,744,361.48","2,501,279.97"
应付账款,"58,601,710.22","111,728,315.32","111,422,734.60","91,007,528.50","69,323,947.85","89,329,293.67","72,698,535.61","141,294,811.53","112,435,029.68","130,234,881.18","121,972,610.70","134,825,975.53","136,321,419.86","101,830,393.88","123,883,963.68","162,662,524.41","248,777,663.54","203,501,166.83","192,690,291.43","228,997,388.82","290,227,759.51","281,577,463.07","161,382,850.06","273,413,111.90","273,407,111.90","273,689,535.92","269,635,799.71","5,321,979.05","3,498,021.21","5,050,835.21","6,200,438.85","6,064,811.36","5,812,355.93","7,515,952.33","5,618,325.76","5,392,048.10","4,495,282.63","6,278,374.33","5,765,317.44","4,834,790.51","8,372,749.56","10,571,534.73","7,849,455.62","38,370,430.63","31,259,616.55"
预付款项,"25,199,410.24","27,340,028.04","38,593,910.90","25,461,697.10","22,617,136.35","52,932,596.36","33,167,445.06","22,639,169.83","31,092,727.69","25,942,902.66","27,019,609.41","21,532,789.43","23,916,821.15","23,699,008.40","33,670,868.47","36,958,103.33","46,981,098.86","45,323,499.47","39,937,845.50","23,109,384.09","47,581,332.00","1,030,481.96",,"1,663,033.04","1,663,033.04","1,663,033.04","1,274,868.49",,"3,099,600.00","265,500.00","3,060,500.00","54,503.00","175,242.00","391,631.00","1,447,399.55","530,535.66","990,676.89","1,375,000.00","1,425,614.00","1,257,015.86","2,997,653.99","2,449,057.93","8,434,658.33","8,192,096.93","7,658,058.33"
预收款项,"23,313,648.43","33,767,324.65","39,847,595.23","27,590,179.62","27,423,527.22","33,830,921.61","29,078,801.79","20,661,524.11","27,411,125.83","26,389,701.20","20,425,713.46","22,032,585.54","24,219,430.19","24,428,975.40","22,247,706.99","46,369,357.30","55,552,529.41","63,455,261.04","81,813,879.35","38,544,114.36","42,174,254.23","14,442,474.54","16,774,273.74","16,767,596.39","16,767,596.39","16,555,181.41","18,050,635.61",,,"150,000.00","3,159,900.00",,,,"720,231.00","558,932.11","2,602,122.00","416,868.00","2,722,132.00","514,606.00","2,795,960.00","2,418,860.00","10,066,515.00","9,929,892.00","9,365,922.38"
