科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"2,714,151.66","1,969,869.07","1,911,195.75","575,298.94","778,199.14","226,682.08","523,535.33","1,098,692.57","597,333.59","252,450.46","178,182.08","264,409.14","295,751.91","262,558.80","101,220.02","281,259.27","187,397.01","83,189.90","347,568.95","218,520.66","44,606.56","1,427,693.01","359,175.00","260,549.07","81,121.58","190,774.66","272,897.82","649,804.94","450,878.32","204,588.42","138,281.93","181,106.52","61,392.57","143,568.51","244,769,821.89","215,778,283.89","214,091,569.90","201,359,800.59","183,380,347.42","183,787,880.47","185,294,541.66","192,199,895.80","64,944,635.20","192,523,578.77","20,509,445.79"
短期借款,"78,249,050.00","17,150,000.00","17,150,000.00","17,150,000.00","17,150,000.00","17,150,000.00","17,150,000.00","17,150,000.00","17,150,000.00","17,150,000.00","17,150,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","12,450,000.00","4,910,000.00","4,910,000.00","4,910,000.00","4,910,000.00","4,910,000.00","4,910,000.00","4,910,000.00","4,910,000.00","10,000.00","10,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,069,533.33",,,,"140,438,000.00",,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,300,000.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"84,240,531.32","63,521,221.50","65,851,064.83","64,373,931.90","63,976,465.09","64,516,270.77","64,437,920.72","71,412,023.09","72,414,023.09","72,632,966.37","72,626,966.37","66,806,944.66","66,795,577.65","2,937,723.59","2,937,723.59","231,683.99","231,683.99","227,040.04","227,040.04","624,132.71","457,632.87","4,233,741.50","4,703,347.99","8,106,980.92","9,230,189.27","6,688,353.82","5,599,290.02","4,176,976.71","3,662,938.47","3,351,897.30","4,084,933.30","10,354,341.46","10,049,341.46","9,989,341.46","5,597,270.99","1,807,263.05","1,807,263.05","1,807,263.05",,,,,,,"182,593,176.78"
应付账款,"71,940,520.44","59,333,350.22","58,943,273.92","60,473,329.98","54,890,510.01","43,785,638.58","42,104,680.57","42,560,007.77","42,399,454.89","42,247,709.74","42,398,236.61","37,514,565.01","37,241,907.53","36,816,898.27","36,364,712.05","35,004,391.94","34,316,798.36","34,055,979.50","34,103,409.50","39,204,130.50","39,204,130.50","39,906,057.17","38,557,949.91","39,541,402.81","39,492,675.85","41,879,457.84","41,665,748.87","38,030,361.70","39,132,165.84","37,782,809.27","38,394,927.87","43,835,848.81","43,635,848.81","43,062,981.51","46,322,888.36","33,905,822.24","33,675,074.39","33,283,932.79","33,221,475.00","23,300,053.36","23,229,401.36","22,879,401.36","22,879,401.36","23,143,401.36","33,979,736.45"
预付款项,"23,321,171.31","29,717,123.53","35,940,106.63","43,744,273.24","28,597,342.39","44,130,276.64","44,428,549.79","27,886,857.78","28,219,704.87","29,957,395.31","30,869,714.97","2,480,066.22","2,715,339.82","205,373,457.53","206,022,795.20","200,180,000.00","200,180,000.00","199,570,000.00","199,570,000.00","161,023,331.07","161,023,331.07","161,122,394.77","161,690,763.77","191,217,690.02","163,009,099.86","192,996,135.05","194,874,431.05","190,843,548.14","191,625,236.14","193,746,156.55","196,881,285.48","179,612,372.48","179,712,372.48","179,469,505.18","24,533,020.03","81,866.86","81,866.86","81,866.86","161,866.86",,,,,"1,784,049.94","21,091,319.00"
预收款项,"11,789,375.03","7,158,119.81","7,300,184.66","7,288,165.23","7,158,119.81","7,158,119.81","5,971,659.49","5,747,143.73","5,747,143.73","6,903,101.47","2,847,392.70","7,042.67","7,042.67","7,042.67","7,042.67","7,042.67","7,042.67","7,042.67","7,042.67",,,"290,000.00",,"595,178.14","612,088.25","2,971,712.05","1,074,157.55","475,956.99","825,178.99","2,733,088.15","2,747,747.15","72,600.00","72,600.00","272,600.00","174,700.00",,,,,,,,"81,102.00","264,796.10","4,427,773.70"
