科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"612,423,252.39","1,276,691,865.43","2,077,618,861.06","2,875,949,809.99","795,865,814.27","2,074,577,964.54","2,938,162,160.70","3,989,954,980.82","620,185,947.30","1,236,443,286.38","2,806,012,429.12","3,437,241,680.11","705,113,432.38","1,768,973,405.82","2,555,981,987.43","4,253,900,977.10","525,847,666.26","2,042,516,374.13","3,200,508,823.45","4,876,874,149.70","1,036,023,487.57","1,807,313,865.84","3,035,967,856.01","4,314,617,728.89","920,241,970.33","1,961,951,305.15","2,851,414,497.09","4,494,621,111.01","827,004,439.09","1,798,988,780.62","2,708,232,038.87","3,713,939,304.32","721,454,681.00","1,738,852,853.46","2,581,938,032.28","3,024,697,375.03","993,717,921.71","1,939,902,201.96","2,861,544,913.78","3,751,235,559.07","882,283,977.55","2,123,882,346.57","3,404,615,102.25"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,"63,617,139.03",,,,,,,,,,,,"44,100,000.00",,,,,"-12,744,462.88","-22,744,462.88","-22,744,462.88","75,860,320.43",,,
收到的税费返还,"3,345,533.94","10,393,070.27","13,762,175.74","30,398,714.63","7,043,716.50","13,459,111.78","17,791,786.98","23,709,155.17","8,134,843.70","23,424,746.14","29,167,107.38","36,821,982.06","10,673,691.68","25,553,321.56","27,116,656.44","1,233,612.42","3,821,820.71","9,668,510.16","11,522,514.43","21,640,481.68","38,042.07","6,608,650.87","12,702,232.74","14,939,435.98","1,493,574.86","3,254,740.11","7,437,477.51","8,042,791.93","4,955,123.55","6,682,228.81","9,549,784.31","12,372,848.21","758,249.32","5,769,089.24","10,234,155.71","10,705,791.92","2,763,171.87","4,902,222.98","8,199,309.46","10,222,284.45","6,410,232.15","9,794,295.39","17,730,624.92"
支付其他与投资活动有关的现金,"48,290.34","48,290.34","48,290.34","48,290.34",,,,,,,,,,,,"29,146,859.45",,,,,,,,"710,212.00",,,"61,235.85",,,"100,000.00","100,000.00",,,,,"46,950,000.00",,,,,,,
收到其他与经营活动有关的现金,"1,548,768.03","10,285,306.83","24,091,981.91","38,540,135.46","6,392,662.74","16,543,746.89","20,847,752.04","47,492,332.62","9,902,746.45","16,780,677.12","20,609,983.15","61,854,440.32","13,833,105.22","35,410,661.92","54,970,600.91","72,346,079.28","5,460,599.02","28,289,331.43","52,257,205.22","46,218,907.30","6,559,667.23","35,102,378.73","58,746,082.39","99,188,652.50","10,810,824.94","26,346,653.01","66,344,706.16","119,977,904.27","18,763,383.46","35,045,414.23","49,529,540.73","69,910,193.01","16,492,158.73","28,374,697.21","65,458,624.96","179,579,987.70","82,174,888.61","54,802,851.63","87,299,611.54","77,808,917.43","58,298,314.46","15,591,535.31","127,232,829.80"
投资活动现金流出小计,"101,601,322.03","142,554,632.30","233,072,362.87","330,429,555.93","131,978,617.81","232,303,871.96","331,399,041.83","392,156,570.67","87,618,588.50","198,497,378.35","305,178,592.45","430,794,848.97","171,522,024.78","330,800,436.98","399,301,478.09","549,077,919.75","91,944,790.00","236,973,399.20","352,037,773.03","534,591,902.20","111,237,843.43","190,718,852.57","283,951,733.64","665,526,482.06","86,617,087.42","205,066,835.14","359,654,271.15","614,974,659.51","128,253,613.25","183,954,100.21","308,786,279.71","536,474,709.37","350,670,998.06","520,485,339.51","768,302,997.40","921,013,597.65","183,989,223.89","355,231,553.37","564,678,789.39","897,690,639.25","180,173,808.32","283,830,768.52","532,669,017.56"
经营活动现金流入小计,"617,317,554.36","1,297,370,242.53","2,115,473,018.71","2,944,888,660.08","809,302,193.51","2,104,580,823.21","2,976,801,699.72","4,061,156,468.61","638,223,537.45","1,276,648,709.64","2,855,789,519.65","3,535,918,102.49","729,620,229.28","1,829,937,389.30","2,638,069,244.78","4,327,480,668.80","535,130,085.99","2,080,474,215.72","3,264,288,543.10","4,944,733,538.68","1,042,621,196.87","1,849,024,895.44","3,107,416,171.14","4,428,745,817.37","932,546,370.13","1,991,552,698.27","2,925,196,680.76","4,622,641,807.21","850,722,946.10","1,840,716,423.66","2,767,311,363.91","3,796,222,345.54","738,705,089.05","1,772,996,639.91","2,657,630,812.95","3,214,983,154.65","1,078,655,982.19","1,999,607,276.57","2,957,043,834.78","3,839,266,760.95","946,992,524.16","2,149,268,177.27","3,549,578,556.97"
投资活动产生的现金流量净额,"-101,211,265.03","-134,396,507.48","-224,908,638.05","-321,401,389.01","-131,459,232.04","-232,201,391.96","-331,296,561.83","-390,666,065.27","-87,548,588.50","-198,391,878.35","-304,817,969.54","-430,531,953.97","-171,510,024.78","-330,701,722.98","-371,194,764.09","-536,636,700.83","-91,938,290.00","-236,966,899.20","-345,667,773.52","-531,276,899.81","-111,139,389.43","-185,831,604.39","-279,062,845.46","-652,458,854.45","-83,080,587.42","-201,529,535.14","-355,058,674.23","-566,370,104.46","-128,252,813.25","-180,888,320.19","-271,888,354.03","-359,818,138.52","-320,309,836.07","-385,274,131.65","-447,568,679.69","-491,712,266.03","-58,305,702.19","-196,407,137.72","-248,782,147.17","-302,693,110.94","-45,410,259.88","-42,189,259.95","-279,575,615.89"
购买商品、接受劳务支付的现金,"758,072,234.83","1,307,528,779.04","1,941,364,591.98","2,591,150,206.43","759,189,039.78","1,742,618,312.99","2,542,503,901.04","3,263,921,341.39","389,724,682.37","845,293,903.12","2,322,560,339.92","2,582,157,287.91","628,701,276.85","1,459,553,130.19","2,135,939,376.99","3,587,580,624.62","579,859,687.11","1,917,415,215.05","2,848,794,179.44","4,095,146,214.62","895,474,934.77","1,499,280,361.27","2,505,078,966.99","2,967,239,560.53","757,606,608.06","1,448,966,579.58","2,223,416,673.40","3,355,939,271.66","715,585,953.66","1,417,491,399.91","2,043,295,816.39","2,810,356,582.78","709,846,020.46","1,343,520,303.79","1,988,171,096.23","2,058,077,390.96","618,292,930.90","1,234,272,638.12","1,949,933,258.64","2,309,553,241.28","765,702,805.84","1,801,808,081.00","2,913,180,083.07"
吸收投资收到的现金,"77,584,125.58","79,952,546.58","81,452,546.58","55,452,546.58",,"3,550,526.00","7,140,373.44","74,003,280.18",,,"50,547,026.98","50,555,225.14","5,200,000.00","5,200,000.00","8,000,000.00","8,015,813.24",,,"2,599,000.00","40,746,464.00","195,841,195.82","203,206,015.57","203,206,015.57","729,856,019.63",,"12,000,000.00","11,590,388.00","11,590,388.00","9,866,488.75","9,866,488.75","9,866,488.75","9,866,488.75","4,828,890.00","4,828,890.00","4,828,890.00","4,828,890.00","54,458,080.00","352,018,073.14","352,018,073.14","398,368,073.14","15,379,720.00","60,059,667.32","60,059,667.32"
