科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"160,690,753.98","330,354,837.41","484,672,738.94","632,166,024.84","128,589,430.66","248,984,616.77","395,069,079.89","545,199,707.21","109,417,715.16","301,223,860.64","499,760,235.23","727,666,409.75","161,248,380.50","364,909,468.29","579,082,161.34","820,094,141.51","198,260,832.35","423,754,721.69","737,858,613.97","1,085,163,614.49","220,638,475.04","526,281,730.01","802,491,470.33","1,056,846,105.87","194,001,082.36","427,596,753.89","717,535,407.74","1,030,112,746.77","184,870,785.43","429,077,812.15","667,254,981.41","951,954,753.73","155,812,584.27","407,514,004.28","659,708,688.62","916,972,850.59","181,957,863.25","383,085,913.79","582,144,510.61","870,332,401.75","128,786,135.11","463,192,998.77","970,028,911.81","1,603,168,965.16","419,193,402.16"
二、营业利润,"22,514,129.26","30,227,485.51","45,320,508.44","51,157,225.88","18,064,970.15","29,006,794.97","56,197,683.13","87,387,711.34","27,110,539.35","68,427,288.94","126,146,585.42","190,993,395.07","42,566,134.49","117,339,128.68","172,486,956.60","239,903,361.87","50,392,920.60","124,140,651.76","190,618,496.38","269,122,567.91","42,421,599.25","116,979,757.20","177,650,776.18","172,684,926.94","32,338,671.92","80,059,798.01","155,741,290.46","207,572,379.37","37,335,492.74","80,651,845.98","136,129,344.77","121,221,736.68","31,091,441.30","68,061,384.70","112,629,581.76","65,371,593.49","27,632,972.96","26,990,563.51","64,118,014.57","9,069,534.62","17,141,863.75","58,070,128.85","110,502,995.29","49,998,119.41","33,450,606.16"
减:营业成本,"101,226,980.49","217,610,471.48","324,971,752.97","411,857,513.69","80,995,507.00","151,912,339.92","235,624,350.30","319,328,166.78","68,239,392.96","181,016,557.61","289,337,720.81","426,306,435.58","94,205,656.70","201,292,955.42","319,154,147.63","456,383,873.61","112,295,498.69","228,879,797.40","388,321,541.97","561,006,814.97","123,074,411.95","295,847,160.00","466,214,547.42","620,580,632.39","128,729,907.64","275,174,075.51","441,976,385.66","597,013,764.87","112,204,110.92","271,804,106.83","428,299,051.95","625,544,505.85","101,723,584.49","266,938,178.92","434,630,935.66","625,075,842.20","110,085,911.54","269,090,538.75","409,127,442.05","630,963,711.72","126,516,552.05","368,109,998.41","712,768,225.95","1,209,663,728.15","314,166,499.46"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"4,940,887.57","9,463,173.78","12,678,692.48","16,605,065.94","3,204,431.93","10,595,733.85","13,912,581.82","18,255,697.68","2,403,870.30","5,786,667.94","9,176,987.35","16,478,555.27","4,013,787.64","8,693,242.22","14,005,541.06","19,488,377.61","4,576,995.12","10,206,314.25","18,985,224.89","29,921,691.56","4,818,606.23","10,605,163.90","17,757,297.32","23,308,152.90","4,416,725.15","9,980,126.22","16,095,200.19","23,260,323.66","3,578,180.79","8,792,445.34","14,509,612.30","20,059,705.59","6,547,262.27","18,771,265.57","31,390,026.23","47,280,492.05","9,814,468.81","15,066,905.09","25,554,050.27","40,805,051.00","6,897,950.89","22,119,999.99","46,633,525.89","74,162,441.42","19,390,899.19"
营业外收入,"145,777.49","393,405.53","486,983.38","3,499,268.16","657,274.90","1,472,098.68","2,760,491.69","5,787,358.21","49,160.29","578,462.69","1,300,888.80","1,801,475.70","1,094,275.72","2,631,703.88","2,841,283.49","5,815,689.70","634,277.45","1,069,289.32","1,336,074.32","3,354,903.90","270,823.46","2,469,071.86","3,587,807.86","4,595,728.61","598,442.89","743,569.02","847,292.33","3,648,544.82","3,382,561.09","4,167,919.52","7,819,712.54","9,523,765.31","269,754.99","1,163,246.26","2,010,321.47","2,529,563.26","848,773.44","30,284,992.83","32,572,622.74","62,650,041.35","1,218,562.20","1,875,983.67","5,021,373.98","119,559,972.79","132,461.45"
销售费用,"10,573,449.22","19,701,780.46","31,525,603.11","39,377,180.12","7,938,293.72","16,929,353.52","26,094,229.88","33,900,146.01","6,794,581.70","22,116,016.07","42,283,645.57","51,809,092.49","10,270,263.25","18,002,941.98","31,864,419.68","52,181,118.85","17,964,311.15","34,777,084.90","55,848,431.62","95,541,017.89","17,524,617.33","38,228,264.19","54,998,146.00","100,549,925.24","7,830,190.64","16,004,255.28","33,866,169.61","79,638,051.76","15,574,364.61","39,805,441.14","59,481,390.58","85,339,398.57","19,543,075.46","46,082,080.61","65,010,388.85","81,628,397.99","16,138,635.35","27,903,076.83","46,004,733.83","63,170,192.23","11,591,698.47","27,167,549.82","50,629,120.44","75,407,203.68","17,497,535.88"
减:营业外支出,"127,788.03","323,442.85","724,099.15","2,314,587.27","75,395.73","850,848.11","1,265,330.15","1,663,347.81","43,644.16","214,802.17","434,660.96","921,363.62","257,977.86","292,816.39","783,260.89","903,543.53","22,814.52","50,274.52","151,219.07","8,896,507.96","781,859.07","1,195,149.74","6,357,836.30","8,376,095.39","594,723.12","1,968,246.40","2,475,013.14","3,184,214.16","14,106.23","91,255.02","3,199,597.98","5,127,284.26","33,553.99","1,546,819.04","1,498,482.76","6,193,491.28","30,878.42","248,411.81","18,179,764.96","73,787,770.40","42,278.61","884,717.28","3,972,100.93","54,640,961.97","334,953.28"
管理费用,"25,643,813.44","47,104,543.74","66,305,638.51","99,211,426.05","19,997,638.48","44,368,354.42","66,270,898.34","92,083,585.14","17,895,922.82","47,211,482.86","72,117,194.79","101,700,255.75","25,845,571.53","60,081,329.54","85,886,543.15","109,266,897.16","31,202,747.34","65,217,083.93","112,613,646.79","152,696,483.92","38,951,524.49","91,530,114.36","129,327,767.85","175,135,006.12","35,122,309.36","73,227,795.70","121,532,198.17","190,838,452.91","41,601,140.27","71,714,174.71","111,290,325.58","158,174,205.27","30,415,370.32","69,056,574.08","111,051,031.28","162,012,451.98","33,242,701.65","67,520,303.69","101,876,941.82","177,565,550.70","49,938,435.02","87,060,249.94","132,982,231.85","238,577,850.21","54,869,827.78"
其中:非流动资产处置净损失,"72,955.16","183,633.63","226,764.37","492,394.45","17,202.65","375,025.04","375,025.04","444,380.88","5,390.00","5,390.00","5,390.00","112,361.74",,,"290,344.50","300,266.61","22,381.42","22,381.42","22,998.92","6,674,854.27","66,319.07","192,609.74","610,471.54","1,275,703.49","3,575.43","3,575.43","4,489.58","2,730.91",551.33,"12,947.39","211,039.66","755,989.13","3,004.42","136,241.51","73,611.23","2,182,626.03","25,879.94","39,124.14","90,296.19","55,487,967.07","24,614.22","24,617.86","1,826,419.66",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"287,731.43","831,250.99","1,619,556.21","3,224,785.82","309,770.30","5,006,194.95","7,532,012.75","11,560,299.08","1,942,689.78","5,520,434.12","8,025,488.50","9,683,594.72","1,626,099.77","3,369,699.51","4,230,508.05","7,979,313.84","2,350,917.83","5,165,836.21","19,646,005.67","28,597,666.13","11,832,773.83","23,922,902.83","34,255,969.38","40,568,141.68","2,114,679.19","3,887,584.30","5,764,447.31","10,700,613.93","5,225,006.05","7,768,041.92","280,041.10","4,885,825.50","-9,133,415.47","-2,954,339.26","-3,709,626.13","22,479,107.09","9,305,054.39","16,683,860.89","24,711,988.93","40,715,617.29","15,693,240.78","30,072,935.63","48,280,667.57","70,565,168.54","18,730,569.13"
