科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"44,556,436.45","56,321,226.54","24,428,897.88","39,628,468.91","56,663,391.60","15,744,497.45","32,250,259.25","50,632,311.94","72,192,134.26","21,598,158.13","50,837,983.72","78,451,138.98","105,670,351.99","31,432,561.49","60,735,587.33","87,371,073.05","112,632,511.42","30,947,128.45","56,905,131.24","84,741,267.64","112,251,312.64","29,486,347.82","55,885,815.69","83,765,915.19","111,063,139.98","26,646,931.42","49,949,045.26","73,529,848.93","96,463,477.53","24,587,487.99","48,255,670.91","70,983,804.00","94,609,412.92","26,932,568.79","52,709,533.19","80,649,575.89","116,777,053.81","46,391,804.81","84,535,582.71"
取得借款收到的现金,"78,670,000.00","82,349,081.64","35,000,000.00","35,000,000.00","35,000,000.00",,,,,"120,000,000.00","120,000,000.00","120,000,000.00","200,000,000.00","14,562,625.33","124,183,788.73","125,597,273.54","247,828,225.00","145,680,869.60","144,326,094.47","175,818,722.98","188,633,974.20","119,983,068.64","120,000,000.00","120,000,000.00","120,000,000.00","80,000,000.00","130,000,000.00","228,000,000.00","248,000,000.00",,"60,000,000.00","80,000,000.00","80,000,000.00","47,908,744.70","96,845,074.56","96,873,372.40","191,546,823.48",,"239,000,000.00"
支付的各项税费,"21,611,051.94","43,495,704.93","16,066,462.56","24,472,358.72","30,646,487.12","1,877,469.91","7,221,606.34","13,323,840.32","6,872,272.24","4,950,439.96","11,047,960.94","12,818,018.64","11,857,408.39","12,684,816.90","25,059,176.38","32,343,754.83","42,919,144.65","4,671,418.05","13,910,646.36","24,378,244.70","31,849,571.33","1,592,641.70","11,981,686.08","19,514,822.57","27,159,207.93","7,439,294.11","14,861,909.79","21,244,843.21","25,736,350.47","4,115,276.97","9,364,077.05","13,447,895.71","21,252,427.09","7,561,595.40","13,850,492.04","25,180,311.15","31,801,209.79","13,194,983.42","26,847,716.79"
收到其他与筹资活动有关的现金,,,,,"562,635.63","207,657.57","85,794.84","156,474.24","7,613,748.41","162,443.52","1,697,673.66","1,715,526.39","4,497,484.32","120,550.55","8,256,610.90","10,354,747.83","49,345,353.14",,"28,522,085.60","28,500,000.00","16,598,000.00",,"4,305,000.00","7,305,000.00","4,305,000.00","7,032,986.61","8,260,547.50","8,260,547.50","30,296,116.60","12,166,561.57","16,918,202.80","19,284,802.80","31,639,587.63","13,456,620.00","68,357,097.90","93,063,677.90","62,811,271.77","19,692,549.80","74,915,781.29"
支付其他与经营活动有关的现金,"26,351,964.39","28,569,228.14","8,600,492.76","18,734,013.52","29,648,663.16","7,312,377.82","13,705,690.20","28,488,809.17","51,172,680.06","6,969,242.01","21,661,028.96","30,484,104.82","68,484,813.94","26,006,379.74","31,890,381.39","56,928,759.93","76,746,613.06","14,261,391.67","24,423,964.81","38,217,096.40","74,376,901.35","10,921,262.73","26,392,747.42","39,024,348.38","50,839,060.37","10,902,045.90","24,286,647.32","35,529,174.73","55,225,080.15","11,091,730.60","25,197,630.60","37,496,710.53","47,499,529.07","11,890,053.35","31,721,634.21","59,168,094.51","54,765,378.06","23,979,305.86","46,904,523.44"
筹资活动现金流入小计,"78,670,000.00","82,349,081.64","35,000,000.00","534,100,000.00","517,207,635.63","207,657.57","85,794.84","156,474.24","7,613,748.41","120,162,443.52","121,697,673.66","121,715,526.39","204,497,484.32","14,683,175.88","132,440,399.63","135,952,021.37","297,173,578.14","145,680,869.60","172,848,180.07","204,318,722.98","205,231,974.20","119,983,068.64","124,305,000.00","127,305,000.00","124,305,000.00","87,032,986.61","138,260,547.50","236,260,547.50","278,296,116.60","12,166,561.57","76,918,202.80","99,284,802.80","111,639,587.63","61,365,364.70","165,202,172.46","189,937,050.30","254,358,095.25","336,692,567.10","630,915,798.59"
经营活动现金流出小计,"329,241,885.46","374,380,959.67","132,085,426.12","195,745,504.41","304,086,791.21","71,444,474.95","167,984,132.33","268,754,849.19","388,922,166.70","103,268,578.48","235,830,373.56","369,683,098.64","539,950,782.76","127,382,042.23","304,091,032.47","433,967,318.52","568,626,159.28","125,584,484.28","270,374,725.00","395,564,365.53","522,552,218.98","112,207,772.53","241,116,009.93","363,640,986.75","441,271,860.73","100,431,692.58","208,383,861.81","326,916,385.01","384,497,812.02","109,084,244.32","215,407,427.72","312,203,271.44","387,199,434.54","113,332,278.88","243,748,932.74","359,914,774.06","509,568,498.21","216,745,580.15","465,679,614.91"
偿还债务支付的现金,"78,037,013.39","53,640,000.00","47,041,865.69","72,573,095.42","100,579,081.64","29,800,000.00","29,804,857.50","29,800,000.00","29,800,000.00",,,,"60,000,000.00",,,,"100,000,000.00","32,296,056.40","118,791,695.20","198,464,733.40","273,474,585.30","120,000,000.00","160,000,000.00","183,368,440.68","239,026,980.74","44,625,360.26","110,553,150.89","135,172,497.77","215,673,726.11","8,853,410.35","28,985,150.27","97,085,175.02","97,109,571.30","50,560,745.67","113,825,043.66","134,160,935.61","137,385,666.08","26,267,480.00","149,531,456.45"
经营活动产生的现金流量净额,"73,386,240.75","26,558,200.79","29,350,641.86","72,461,288.82","60,810,941.74","4,625,703.05","28,211,607.45","41,197,345.94","55,927,334.31","-7,479,005.32","-479,493.23","12,963,862.77","7,937,586.65","-9,525,210.89","-41,503,705.52","-27,141,445.25","-18,393,260.02","-46,233,392.32","-9,552,985.49","27,179,884.75","34,114,883.24","29,093,592.82","47,073,498.02","76,023,925.47","117,291,176.54","-3,341,295.38","35,122,316.17","63,914,517.15","94,923,772.06","-9,021,354.39","25,389,201.34","66,440,801.43","99,929,676.52","-3,365,707.24","17,027,623.31","25,658,275.76","38,271,622.01","-32,410,198.80","23,254,961.10"
分配股利、利润或偿还利息支付的现金,"6,248,707.25","14,197,310.82","12,859,713.77","13,857,535.69","14,278,561.70","46,948,354.57","52,129,887.50","51,953,287.50","52,129,887.50","735,616.67","41,754,776.29","43,750,726.28","50,263,446.56","2,434,654.45","25,915,682.73","31,615,582.39","36,303,799.15","3,670,821.84","19,047,826.44","23,331,657.68","26,268,744.00","2,474,865.00","15,415,703.06","17,180,983.75","18,540,825.28","1,290,858.26","24,324,303.15","25,843,640.71","27,038,287.56","828,117.55","11,486,338.28","14,038,641.52","15,103,164.11","974,171.94","11,875,958.48","12,596,232.14","13,472,874.13","1,518,430.04","2,900,013.37"
收回投资收到的现金,,,,,,,,,,,,,,,,,,"70,000,000.00",,"110,000,000.00",,,,,,,,"1,000,000.00","350,530,000.00","65,700,000.00","198,700,000.00","295,700,000.00","326,200,000.00","15,000,000.00","184,000,000.00","275,000,000.00","321,500,000.00","105,000,000.00","244,000,000.00"
支付其他与筹资活动有关的现金,,,,"29,373,280.00","11,918,280.00",,,,,,,,"9,269,725.92",,"3,588,459.14","7,188,459.14","51,418,459.14","2,523.00","55,743,676.90","55,743,676.90","43,716,676.90",,,"1,989,896.00","8,260,547.50","11,203,090.61","6,334,584.80","12,293,512.80","38,953,760.23","2,358,000.00","14,607,598.97","47,635,007.68","56,872,934.73","13,942,007.92","35,971,037.90","46,314,083.90","74,607,123.90","27,736,247.39","90,568,638.16"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,"220,000.00",,,,"313,000.00","11,555.75","11,555.75","23,273.56","668,635.80","98,829.31","219,016.16","321,805.21","722,743.56","18,295.89","133,209.58","342,679.78","1,516,961.62","689,852.46","854,973.16"
筹资活动现金流出小计,"84,285,720.64","67,837,310.82","59,901,579.46","115,803,911.11","126,775,923.34","76,748,354.57","81,934,745.00","81,753,287.50","81,929,887.50","735,616.67","41,754,776.29","43,750,726.28","119,533,172.48","2,434,654.45","29,504,141.87","38,804,041.53","187,722,258.29","35,969,401.24","193,583,198.54","277,540,067.98","343,460,006.20","122,474,865.00","175,415,703.06","202,539,320.43","265,828,353.52","57,119,309.13","141,212,038.84","173,309,651.28","281,665,773.90","12,039,527.90","55,079,087.52","158,758,824.22","169,085,670.14","65,476,925.53","161,672,040.04","193,071,251.65","225,465,664.11","55,522,157.43","243,000,107.98"
处置固定资产、无形资产和其他长期资产收回的现金净额,"55,758.00","126,100.00","87,004.70","128,682.70","150,757.02","5,467.09","50,086.26","39,975.63","646,245.94","63,756.14","242,178.57","303,108.40","85,346.54","239,332.56","396,608.65","399,109.61","399,109.61",941.54,"211,022.32","270,868.86","1,136,745.98","41,584.61","291,617.01","411,997.84","818,008.18","765,272.13","1,221,068.80","1,693,407.23","1,845,332.61","15,853.92","56,550.15","839,465.82","2,284,887.82","1,555.02","185,012.06","267,846.97","333,182.12","1,961.17","101,825.75"
筹资活动产生的现金流量净额,"-5,615,720.64","14,511,770.82","-24,901,579.46","418,296,088.89","390,431,712.29","-76,540,697.00","-81,848,950.16","-81,596,813.26","-74,316,139.09","119,426,826.85","79,942,897.37","77,964,800.11","84,964,311.84","12,248,521.43","102,936,257.76","97,147,979.84","109,451,319.85","109,711,468.36","-20,735,018.47","-73,221,345.00","-138,228,032.00","-2,491,796.36","-51,110,703.06","-75,234,320.43","-141,523,353.52","29,913,677.48","-2,951,491.34","62,950,896.22","-3,369,657.30","127,033.67","21,839,115.28","-59,474,021.42","-57,446,082.51","-4,111,560.83","3,530,132.42","-3,134,201.35","28,892,431.14","281,170,409.67","387,915,690.61"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,"110,000,000.00",,"110,000,000.00",,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-646,246.16","-1,544,107.71","-234,654.34","-143,600.81","-387,701.78","-622,668.11","-1,065,778.82","-884,432.92","-2,985,841.85","-739,011.88","-2,052,622.64","-4,609,657.86","-10,611,068.73","696,949.52","-596,453.20","-588,186.90","-1,019,172.52","-303,091.07","-1,448,923.35","-3,457,997.28","-5,646,128.42","115,093.19","-1,849,976.66","751,523.55","-155,762.98","-1,026,731.22","-375,845.89","1,671,882.41","496,348.36","-637,953.71","2,110,207.89","2,980,576.31","4,598,305.71","-851,445.13","-2,862,398.37","-5,432,919.56","-8,191,696.20","-10,420,328.51","3,191,887.38"
收到其他与投资活动有关的现金,,,,,,,,,"1,661,448.62",,"829,794.64","829,794.64","10,000,000.00",,,,,,"1,250,000.00","1,250,000.00","41,250,000.00",,"19,600,000.00","19,600,000.00","19,814,351.71",,,,"2,031,280.00",,,,,,"46,024.57","49,067.85",,,"4,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"55,758.00","126,100.00","87,004.70","128,682.70","150,757.02","5,467.09","50,086.26","39,975.63","2,307,694.56","63,756.14","1,071,973.21","1,132,903.04","10,085,346.54","239,332.56","396,608.65","399,109.61","399,109.61","70,000,941.54","111,461,022.32","111,520,868.86","152,606,745.98","41,584.61","19,891,617.01","20,011,997.84","20,945,359.89","776,827.88","1,232,624.55","2,716,680.79","355,075,248.41","65,814,683.23","198,975,566.31","296,861,271.03","329,207,631.38","15,019,850.91","184,364,246.21","275,659,594.60","323,350,143.74","105,691,813.63","248,956,798.91"
五、现金及现金等价物净增加额,"12,010,396.90","11,139,537.17","-944,526.97","482,921,402.97","440,608,774.95","-76,407,536.70","-71,073,384.28","-67,169,368.06","-109,530,090.20","71,701,432.44","-157,563,580.58","-192,611,728.84","-234,116,299.53","-35,323,407.57","-34,813,552.77","-49,968,275.42","-82,027,484.17","121,310,538.30","59,967,604.06","40,334,939.22","5,351,255.06","22,648,624.01","9,427,451.75","15,574,764.35","-17,618,151.57","19,639,701.70","19,329,659.40","106,842,134.47","55,414,151.02","-11,775,212.61","43,681,210.71","-12,635,520.51","4,991,111.42","972,230.70","73,576,693.70","52,679,286.52","57,508,211.10","109,348,543.46","71,111,721.60"
购建固定资产、无形资产和其他长期资产支付的现金,"52,509,851.05","27,166,288.73","5,245,939.73","7,821,056.63","10,396,934.32","3,875,341.73","9,070,349.01","18,575,443.45","36,133,760.13","29,625,332.21","61,134,854.15","101,852,155.76","143,179,342.73","38,983,000.19","86,046,260.46","107,395,212.72","148,701,963.09","11,865,388.21","19,756,490.95","21,686,472.11","25,496,213.74","4,109,850.25","4,576,983.56","5,978,362.08","14,175,571.50","6,682,227.06","12,697,944.09","23,411,842.10","35,181,560.51","8,346,071.41","11,932,880.11","21,744,147.86","36,098,419.68","5,718,907.01","9,482,909.87","19,202,988.93","47,468,055.47","12,787,152.53","146,672,064.40"
期初现金及现金等价物余额,"17,707,065.66","29,717,462.56","40,856,999.73","40,856,999.73","40,856,999.73","481,465,774.68","481,465,774.68","481,465,774.68","481,465,774.68","371,935,684.48","371,935,684.48","371,935,684.48","371,935,684.48","137,819,384.95","137,819,384.95","137,819,384.95","137,819,384.95","67,691,900.78","55,791,900.78","55,791,900.78","55,791,900.78","61,143,155.84","61,143,155.84","61,143,155.84","61,143,155.84","43,525,006.97","43,525,006.97","43,525,975.25","43,525,004.27","98,939,155.29","98,939,155.29","102,732,665.09","98,939,155.29","101,870,581.52","103,930,266.71","103,930,266.71","103,930,266.71","161,438,477.81","161,438,477.81"
投资支付的现金,,"1,346,138.00",,,,,,,"14,329,378.00","9,945,801.14","174,911,481.14","178,211,481.14",,,,"2,390,520.00","13,593,370.00",,,,"12,000,000.00",,,,,550.00,"1,000,000.00","1,000,000.00","356,530,000.00","59,711,550.00","192,700,000.00","297,700,000.00","335,200,000.00",,"119,000,000.00","219,178,474.00","254,195,504.00","75,000,000.00","445,535,552.00"
期末现金及现金等价物余额,"29,717,462.56","40,856,999.73","39,912,472.76","523,778,402.70","481,465,774.68","405,058,237.98","410,392,390.40","414,296,406.62","371,935,684.48","443,637,116.92","214,372,103.90","179,323,955.64","137,819,384.95","102,495,977.38","103,005,832.18","87,851,109.53","55,791,900.78","189,002,439.08","115,759,504.84","96,126,840.00","61,143,155.84","83,791,779.85","70,570,607.59","76,717,920.19","43,525,004.27","63,164,708.67","62,854,666.37","150,368,109.72","98,939,155.29","87,163,942.68","142,620,366.00","90,097,144.58","103,930,266.71","102,842,812.22","177,506,960.41","156,609,553.23","161,438,477.81","270,787,021.27","232,550,199.41"
