科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"163,185,607.86","154,575,422.01","181,707,674.47","130,143,113.79","117,587,563.34","112,643,252.76","149,147,567.72","180,884,825.56","199,090,523.56","205,985,995.22","207,419,893.30","235,622,926.51","218,554,054.30","214,620,671.58","206,249,358.14","222,497,033.97","161,070,089.26","171,648,474.60","181,030,398.69","204,205,071.39","213,225,579.09","206,222,236.56","220,714,595.00","191,934,482.53","219,817,413.91","205,546,391.80","101,660,512.66","70,474,675.78","102,022,746.27","836,324,215.56","295,892,907.55","209,095,764.49","268,377,166.04","455,979,719.42","305,332,977.81","611,010,612.23","407,226,870.54","713,882,695.30","433,291,598.70","492,085,942.09","480,818,132.82","550,196,479.71","529,686,525.51","641,416,667.68","674,187,878.07"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","80,000,000.00","80,000,000.00","107,269,492.00","112,350,132.00",,,,"39,400,544.49",,,,"20,000,000.00",,"30,000,000.00",,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,"926,470.60","508,324.10",,"42,063.70","42,690,000.00","5,400,000.00",,,,"50,550,684.93","40,559,118.08","403,876,224.85","128,865.00",,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,"908,770.00",,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,234,478.60","4,910,137.00","5,740,333.33","7,992,444.41","6,483,534.10","7,083,943.15","13,004,732.71","8,858,219.40","7,186,848.56","7,443,285.15","15,947,729.89","8,592,765.40","7,044,863.93","4,682,826.35","14,792,674.93","18,229,930.10","21,701,691.57","30,497,370.82","44,020,514.63","30,866,337.76","27,444,814.51","22,008,489.12","19,083,538.84","35,266,213.62","52,854,927.77","46,166,874.26","44,991,891.47","29,123,661.93","16,761,156.46","30,140,043.16","52,956,331.28","53,705,363.37","48,089,646.55","38,888,144.69","35,666,015.30","44,488,080.21","35,081,143.98","36,718,459.12","56,421,408.30","67,590,494.08","51,088,320.97","60,966,023.70","51,909,501.20","67,943,134.10","48,603,973.60"
应付票据,"15,635,760.00","42,275,755.25","55,057,540.25","52,104,320.00","33,828,360.00","21,215,390.00","26,229,010.29","18,567,160.29","56,164,885.83","69,274,543.67","56,135,941.39","63,695,643.28","48,610,849.39","40,691,776.31","74,718,802.84","69,114,754.60","28,058,679.39","27,226,295.05","29,106,701.00","52,073,280.00","41,398,000.00","69,176,200.00","100,814,200.00","60,183,000.00","77,514,000.00","92,270,000.00","100,799,429.39","78,997,131.49","95,744,122.60","136,637,169.51","160,956,925.21","159,729,761.73","106,198,517.50","88,267,487.56","112,914,676.72","121,206,376.27","100,856,367.97","98,013,628.96","96,017,633.92","97,769,546.57","100,707,985.75","85,552,158.24","109,507,699.37","125,123,738.55","130,375,311.18"
应收账款,"59,260,539.12","78,590,190.34","81,327,017.69","74,763,593.01","68,079,360.32","73,787,110.33","81,578,373.29","58,726,989.25","72,311,436.55","90,461,274.26","96,585,656.81","82,158,789.41","81,171,816.16","104,262,178.46","99,500,495.59","97,004,711.15","112,022,753.63","119,346,237.17","115,214,811.78","106,865,301.22","109,074,670.93","122,625,741.20","124,157,216.80","124,653,449.30","133,103,285.74","167,656,159.84","152,672,291.15","165,833,710.29","146,361,593.74","200,055,521.30","202,343,677.44","224,697,704.44","182,115,125.50","224,177,075.57","215,597,091.96","243,678,958.54","216,314,359.03","291,217,005.39","324,621,319.49","365,794,643.96","320,467,813.70","370,447,027.23","387,926,882.13","427,849,973.53","418,800,497.38"
应付账款,"28,920,124.50","32,812,846.71","33,457,237.95","27,628,772.09","32,189,564.22","32,164,706.51","40,980,667.92","32,350,206.52","36,583,696.19","36,778,381.89","53,091,809.33","35,670,719.08","54,869,526.32","68,280,411.72","64,599,126.98","53,487,274.89","64,736,688.67","69,720,222.98","75,375,620.15","68,518,760.34","71,265,474.94","74,909,624.39","64,258,671.56","72,572,876.86","90,319,450.81","80,152,769.56","84,991,836.95","89,078,962.30","107,012,783.57","114,400,218.53","128,294,955.92","177,998,415.43","169,959,299.87","150,559,344.59","148,366,976.32","145,796,153.08","124,552,158.70","165,722,603.35","164,089,646.86","185,419,404.51","193,618,772.19","243,019,978.36","229,426,040.47","264,013,406.42","288,314,913.32"
预付款项,"14,385,000.00","25,157,911.18","34,203,461.86","53,738,613.13","53,057,617.57","27,728,726.95","43,378,694.93","18,397,801.45","39,295,985.19","30,097,233.27","31,064,923.98","37,604,022.95","54,808,367.69","34,459,798.48","41,741,532.47","21,270,023.24","60,159,967.84","25,604,836.52","28,217,424.60","21,240,467.22","35,097,333.41","78,687,683.95","67,082,512.55","23,401,250.57","59,386,657.70","41,923,394.80","71,038,070.43","73,103,784.95","75,067,790.29","67,428,977.82","30,219,169.91","90,241,284.26","53,059,637.29","34,985,082.25","29,201,708.24","38,884,691.61","33,012,403.97","72,714,448.96","47,830,636.94","29,412,121.05","77,842,286.08","69,207,385.87","55,596,634.36","44,296,106.13","103,496,873.01"
预收款项,,"2,243,982.58","4,695,410.41","781,211.89","541,603.61","6,523,691.61","6,055,282.44","6,400,430.15","7,703,426.12","6,968,134.80","5,128,662.61","4,389,235.02","5,091,467.82","13,955,175.61","7,660,196.56","6,266,216.83","11,221,077.90","14,376,679.86","12,506,996.12","7,312,769.43","9,971,402.95","8,028,332.63","7,460,953.61","10,216,231.82","11,523,925.17","9,590,999.96","20,856,906.12","11,135,873.81","11,870,060.49","11,582,567.30","14,147,820.07","13,043,341.75","11,645,690.92","12,935,047.15","10,989,130.23","16,037,269.80","10,932,588.98","31,245,365.60","31,065,869.29","33,458,619.63","33,761,696.80","41,038,249.67","43,897,901.90","53,251,877.06","78,608,732.33"
