科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"383,384,684.85","1,426,831,747.80","2,563,837,404.77","3,860,414,178.28","696,835,386.90","2,231,873,914.38","3,437,357,289.13","4,568,733,936.62","614,314,500.48","2,519,368,191.04","4,830,404,529.89","6,937,728,816.58","1,263,818,694.40","4,580,362,902.23","8,006,294,728.70","11,064,097,724.70","2,214,609,956.40","7,142,994,514.94","12,033,892,430.62","15,728,165,471.61","1,914,880,372.69","6,380,097,128.08","11,099,212,201.85","14,613,339,566.70","1,613,143,595.58","6,551,010,628.52","11,539,723,910.55","15,710,734,473.48","2,140,384,648.63","7,070,767,805.97","11,989,801,569.31","15,664,735,351.25","1,509,091,181.36","5,112,230,916.85","8,521,391,549.95","11,108,247,821.17","1,440,005,401.19","5,259,491,667.91","9,075,953,699.07","12,335,154,865.25","1,758,612,115.48","6,543,799,859.83","11,393,290,758.55","15,289,714,130.81","1,987,671,252.19","7,823,500,549.36"
二、营业利润,"-34,433,615.87","127,415,850.53","314,749,421.43","364,779,378.49","-32,643,919.15","133,174,903.43","344,240,101.85","400,842,836.64","-16,955,900.74","383,621,171.52","905,083,124.38","1,135,753,936.89","7,818,907.14","679,686,892.88","1,388,585,893.09","1,736,425,182.40","42,695,655.52","1,034,074,298.48","1,801,501,925.26","1,747,915,119.67","-358,326,841.72","39,065,393.84","144,221,093.49","-152,637,205.61","-616,640,659.54","-361,512,311.68","-63,121,365.21","-27,893,767.92","-648,077,216.34","-501,568,493.11","-399,131,075.43","-838,703,823.20","-852,338,382.41","24,226,878.86","-1,126,823,868.98","-1,987,990,322.59","-1,052,315,034.57","-1,235,044,508.30","-705,077,765.22","-437,279,160.18","-475,033,689.13","-80,476,571.75","539,408,743.30","377,301,699.71","-623,984,738.70","677,588,734.94"
减:营业成本,"317,561,857.07","1,051,528,477.42","1,850,487,516.36","2,822,716,777.35","556,404,862.30","1,690,327,454.82","2,569,484,469.88","3,261,360,859.16","457,153,352.89","1,723,196,392.71","3,239,066,017.88","4,737,956,981.59","958,673,744.29","3,185,150,161.96","5,473,707,797.68","7,558,434,512.23","1,613,108,564.27","4,841,177,763.86","8,151,876,368.51","10,898,032,877.55","1,542,411,589.12","4,814,591,194.10","8,425,245,409.76","11,156,338,969.80","1,452,376,558.27","5,134,493,621.86","8,716,672,055.40","11,707,624,439.56","1,896,034,956.06","5,758,644,968.71","9,532,276,152.71","12,381,119,012.66","1,452,560,617.38","4,540,831,413.67","7,285,574,918.38","9,406,031,555.37","1,465,456,060.05","4,533,754,583.67","7,093,144,585.18","9,353,313,246.64","1,382,606,538.25","4,665,679,111.80","8,055,416,517.22","10,729,209,432.60","1,468,339,405.33","5,075,277,678.21"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,422,225.71","11,398,508.31","23,596,703.24","34,224,926.90","4,550,617.94","17,862,198.57","30,866,811.19","39,890,632.86","3,229,910.29","15,122,625.38","32,295,870.39","47,801,151.87","5,792,912.84","32,134,608.36","56,161,740.92","74,780,881.13","7,268,876.33","41,176,185.17","82,571,251.36","101,008,839.77","5,939,607.34","33,484,802.30","66,313,916.25","88,333,573.87","4,218,492.33","37,137,128.97","75,119,036.53","93,145,750.21","7,571,949.29","32,092,686.33","60,670,687.03","81,989,393.52","7,152,429.21","34,266,649.11","47,575,958.53","63,978,771.49","6,578,206.29","31,513,362.95","58,384,123.80","147,319,487.15","36,762,352.33","97,585,960.78","162,543,591.40","215,562,373.17","50,447,050.37","149,634,979.52"
营业外收入,"20,359,503.09","53,901,535.77","98,719,231.17","153,756,612.50","14,483,782.45","79,189,730.54","102,396,070.84","223,097,784.06","6,513,069.64","22,041,805.21","75,588,003.83","205,252,184.96","35,826,739.07","75,616,049.91","163,431,124.15","304,500,656.89","6,376,398.59","65,348,547.63","220,430,059.66","459,004,676.49","14,955,359.09","88,487,209.13","142,996,717.43","405,226,738.35","38,832,814.77","97,819,878.22","239,846,983.03","487,496,195.68","31,399,129.23","174,294,552.08","278,212,457.68","705,083,654.64","8,001,576.71","70,811,378.23","168,592,066.07","276,468,150.87","35,435,356.49","93,813,320.48","189,606,328.88","660,888,193.60","25,117,019.90","30,209,677.18","37,884,452.83","23,539,778.77","3,406,234.18","6,922,811.43"
销售费用,"30,707,498.34","84,658,000.63","134,918,569.06","198,961,205.25","41,157,453.12","105,334,656.13","150,441,858.55","199,650,119.24","41,184,327.83","99,301,400.20","177,607,378.34","264,250,078.00","68,956,237.42","170,178,469.50","281,299,287.73","403,517,582.58","81,853,806.19","197,287,584.05","337,610,020.87","478,860,530.71","103,295,956.36","256,194,176.31","431,641,463.15","578,174,563.74","117,921,680.11","302,809,161.24","515,575,652.98","686,790,124.66","79,673,952.78","162,704,385.65","285,276,000.06","419,231,319.41","72,536,671.69","174,879,648.66","287,758,488.77","405,405,322.72","72,798,093.49","189,717,707.88","321,301,169.41","454,835,435.60","84,944,686.14","273,602,502.87","452,707,127.37","619,160,543.16","103,040,550.12","258,865,346.72"
减:营业外支出,"506,695.14","2,364,823.11","3,561,816.92","12,328,734.87","1,101,987.92","4,029,357.51","5,153,430.67","37,973,710.55","470,901.81","5,484,806.29","16,521,464.38","60,569,489.28","2,663,924.23","12,256,107.82","23,037,008.09","51,351,817.96","3,018,211.56","16,197,896.64","31,021,787.61","90,815,282.16","3,745,429.75","11,116,621.46","19,336,419.10","25,269,605.63","682,819.12","2,957,789.92","11,245,997.77","15,215,572.28","31,117,263.53","22,248,542.04","25,931,181.12","45,535,679.52","4,097,307.58","13,773,685.18","20,517,323.08","24,133,491.28","3,413,829.60","6,978,034.70","12,376,595.13","24,764,539.87","1,032,718.31","4,981,958.60","7,411,038.49","39,322,060.26","1,900,327.68","3,800,118.82"
管理费用,"37,097,321.90","91,412,195.27","148,384,157.78","243,244,045.73","67,390,073.28","145,506,388.67","207,119,412.91","526,160,230.92","128,817,300.03","326,097,196.02","530,466,275.70","847,757,338.72","170,470,128.04","407,157,949.09","667,161,724.45","1,061,983,200.59","280,292,910.01","651,764,135.18","1,094,736,725.35","1,685,165,469.00","344,736,794.35","760,339,364.37","1,309,124,242.39","1,910,138,127.85","353,308,313.93","800,078,764.13","1,379,681,136.57","1,976,160,183.92","399,231,579.80","887,639,404.65","1,470,697,063.48","2,161,956,857.23","447,931,196.12","1,091,741,342.91","1,719,713,623.69","2,300,145,433.95","404,806,827.65","833,319,860.12","1,220,176,503.66","1,674,138,599.43","452,432,264.56","927,391,433.62","1,442,248,341.99","2,396,057,081.16","702,557,292.50","1,306,711,447.82"
其中:非流动资产处置净损失,,,,"7,452,362.86","254,154.11","715,638.51","733,678.66","15,376,745.85","226,448.73","3,442,804.10","10,538,504.63","46,189,036.50","281,053.94","589,517.07","2,258,555.93","29,501,809.65","1,026,634.81","9,418,908.47","20,623,870.96","56,428,191.75","2,620,278.85","2,783,736.17","6,158,946.14","9,518,745.54","78,312.56","443,618.22","7,661,004.86","8,170,775.28","374,289.07","2,011,743.53","4,302,129.39","5,625,183.44","4,097,307.58","3,693,204.33","7,505,805.47","10,986,156.11","1,064,282.16","1,358,446.93","1,548,903.46","2,803,102.81","241,882.89","2,752,640.84","2,759,023.06",,,
