科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"33,334,104.51","45,756,049.78","58,008,912.85","150,448,710.88","16,996,591.82","25,180,228.50","33,066,091.49","67,210,843.33","14,140,656.98","23,959,378.51","38,572,797.50","99,035,081.19","24,200,858.00","45,104,755.81","69,869,766.80","100,035,832.69","31,820,857.25","57,234,671.27","86,939,894.07","164,670,392.01","34,740,329.53","62,565,052.53","101,903,006.60","135,654,840.94","24,229,098.56","63,782,351.35","74,669,208.37","126,187,192.90","18,012,433.94","35,160,663.46","62,070,637.68","73,519,455.97","16,708,185.75","33,213,830.00","55,243,130.11","109,365,548.24","14,883,370.51","61,088,159.39","153,474,334.71","193,246,550.25","9,528,550.65","33,979,157.55","41,734,072.88","58,573,487.15","18,315,326.16","9,922,018.77","14,790,089.36","25,536,721.00","3,398,557.08"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"50,000.00",,,,"400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,"320,190.58",,,"863,165.75","863,165.75",,,,"287,490.17",,,,"743,505.68",,,,,,,,,,,,,,,,,"1,351,065.08","2,118,302.56","4,165,625.09","12,062,977.17",,"2,451,945.17","2,451,945.17","2,451,945.17",,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,348,192.34",
收到其他与经营活动有关的现金,,"22,396.41","158,362.46","233,825.14","5,135.32","94,600.54","188,141.45","12,404.83",,"541,632.16","1,215,370.75","14,142,516.50","15,530,798.54","31,001.34","290,698.34","32,486,210.62","120,860.22","148,121.65","447,851.12","4,527,223.88","20,234.83","187,457.61","247,020.96","952,237.70","1,109,404.59","513,994.44","609,399.01","2,410,818.88","244,010.43","428,691.84","2,778,758.50","4,755,774.99","43,231,421.66","54,595,866.44","134,488,241.16","7,150,631.35","23,806,245.93","28,916,978.34","28,924,356.63","29,060,922.40","20,404,390.25","88,595.32","6,552,169.84","6,590,596.86","2,096,803.55","13,131,378.05","14,093,401.12","529,137.74","4,979,891.16"
投资活动现金流出小计,,"6,000.00","6,000.00","14,121,211.82",,"4,000.00","4,000.00","248,079.00",,"544,999.00","704,956.70","1,132,155.78",,"4,000,000.00","4,000,000.00","1,746,991.94","256,357.54","1,911,029.10","2,077,006.89","4,848,619.32","5,117,123.08","5,419,226.83","5,657,553.91","6,244,481.00","882,559.70","1,129,650.70","1,129,650.70","3,060,867.20","10,940.17","493,346.46","15,952,741.33","16,085,459.87","60,000.00","313,032.87","472,179.86","1,395,760.43","79,720.95","589,128.05","589,128.05","2,085,226.26",,"1,220,215.17","1,406,530.17","3,097,894.75",,,"2,150.00","12,429,408.95",
经营活动现金流入小计,"33,334,104.51","45,778,446.19","58,167,275.31","150,682,536.02","17,001,727.14","25,274,829.04","33,254,232.94","67,543,438.74","14,140,656.98","24,501,010.67","40,651,334.00","114,040,763.44","39,731,656.54","45,135,757.15","70,160,465.14","132,809,533.48","31,941,717.47","57,382,792.92","87,387,745.19","169,941,121.57","34,760,564.36","62,752,510.14","102,150,027.56","136,607,078.64","25,338,503.15","64,296,345.79","75,278,607.38","128,598,011.78","18,256,444.37","35,589,355.30","64,849,396.18","78,275,230.96","59,939,607.41","87,809,696.44","189,731,371.27","116,516,179.59","40,040,681.52","92,123,440.29","186,564,316.43","234,370,449.82","29,932,940.90","36,519,698.04","50,738,187.89","67,616,029.18","20,412,129.71","23,053,396.82","28,883,490.48","26,065,858.74","8,378,448.24"
投资活动产生的现金流量净额,,"-6,000.00","-6,000.00","-14,121,211.82",,"-4,000.00","-4,000.00","-248,079.00",,"-253,872.53","615,702.77","252,844.22",,"-4,000,000.00","-4,000,000.00","-1,746,991.94","-256,357.54","-1,911,029.10","-2,077,006.89","-4,848,619.32","-5,117,123.08","7,580,773.17","18,254,146.09","17,667,219.00","-882,559.70","-1,129,650.70","-1,129,650.70","-3,060,867.20","-10,940.17","-351,893.46","-15,811,288.33","-15,944,006.87","-60,000.00","-313,032.87","-472,179.86","22,163,078.39","-79,720.95","1,673,871.95","1,673,871.95","177,773.74","-7,261,698.68","-4,378,895.10","-4,565,210.10","-6,256,574.68",,,"-2,150.00","-12,429,408.95",
购买商品、接受劳务支付的现金,"29,436,770.93","34,079,512.11","39,536,126.25","87,640,925.59","13,015,734.38","16,374,998.79","21,713,616.11","39,662,433.33","13,529,975.62","12,310,127.45","22,020,014.89","53,241,063.89","11,641,330.16","16,720,093.90","27,051,569.88","68,982,238.28","12,875,135.65","22,659,869.08","37,694,007.99","96,407,754.97","14,630,812.68","15,670,206.04","34,152,767.70","19,851,237.28","31,046,731.44","37,037,535.36","31,854,519.68","78,848,387.15","5,284,709.68","10,388,900.19","14,278,179.46","43,020,903.44","6,143,858.11","18,058,431.25","95,139,978.49","146,808,407.55","68,880,793.11","103,498,328.91","156,466,419.20","133,267,876.39","7,708,923.21","20,505,393.88","24,128,342.50","26,064,337.01","3,636,529.55","2,168,132.51","3,544,975.73","3,720,472.23","827,588.88"
吸收投资收到的现金,,,,,,,,,,,,,,,,"400,000.00",,,,,,,,,,,,,,,,,,,,,,,,"48,138,781.60",,,,,,,,"1,000,000.00",
支付给职工以及为职工支付的现金,"2,913,235.38","6,388,949.06","8,776,279.54","15,710,309.13","3,170,316.23","4,387,154.69","6,447,315.14","13,791,641.14","826,609.58","2,812,524.88","4,893,190.89","8,650,246.72","4,744,729.82","3,626,712.30","10,783,965.66","16,553,446.12","6,360,459.91","11,590,964.28","16,286,428.17","22,519,599.38","3,985,551.65","8,549,023.19","11,762,842.56","15,455,234.70","3,924,087.32","7,402,443.64","11,222,240.07","14,668,959.99","4,332,775.14","8,436,057.03","13,667,826.86","16,688,508.55","5,050,655.61","7,796,079.99","11,155,638.68","17,009,530.22","3,350,765.08","7,726,289.14","16,450,315.96","20,535,060.00","6,569,665.39","13,149,936.31","15,558,342.64","20,322,202.69","4,018,162.91","5,879,257.77","9,053,432.43","9,638,335.39","1,749,760.21"
