科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"84,255,473.25","92,695,347.62","78,941,992.73","71,867,328.51","75,230,449.83","88,331,615.54","94,574,938.55","90,121,053.80","110,033,838.80","111,105,524.95","112,834,927.77","107,990,662.24","122,364,149.08","96,905,409.00","101,785,509.65"
其他应付款,"2,424,103.44","2,231,806.19","4,704,253.83","5,406,206.03","3,453,201.19","5,173,911.52","3,341,220.62","5,512,255.91","5,889,819.57","20,877,972.60","16,611,925.00","20,625,742.30","20,320,922.02","16,761,762.34","13,752,521.51"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,"1,777,390.50","5,016,350.55","13,758,997.99","14,902,224.66","14,157,308.34","13,888,280.75","12,615,261.90","11,238,948.16","7,623,104.67","634,629.73","592,621.15","627,720.66","625,117.57","651,799.62","642,810.08"
其他流动资产,"1,183,827.59","5,841,954.94","4,934,457.72","24,602,674.08","27,123,180.18","26,074,625.90","30,432,743.31","211,265,599.65","201,337,878.11","124,812,614.25","208,180,345.31","199,100,220.79","154,779,348.26","151,989,330.38","8,955,111.41"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"272,818,585.71","313,125,280.70","375,558,165.74","363,772,240.74","414,968,609.85","459,924,736.43","748,031,154.23","741,188,570.51","703,368,838.43","694,996,391.62","673,376,829.06","709,192,802.56","733,612,488.16","709,485,371.28","656,284,093.79"
流动负债合计,"115,657,887.09","143,740,887.03","154,846,819.66","144,264,262.49","172,702,728.62","197,703,250.48","138,066,766.29","180,622,317.94","141,269,056.34","169,062,356.70","137,322,258.96","173,276,214.02","179,731,232.18","201,369,718.73","136,562,132.19"
可供出售金融资产,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",
长期借款,"12,528,976.67","33,195,544.59","36,994,204.05","30,068,317.05","27,692,203.46","25,699,621.06","22,667,120.59","19,330,227.05","14,702,804.22","20,921,264.72","19,926,861.63","20,808,371.63","21,598,546.09","21,323,954.92","20,722,448.42"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,"3,179,000.00","3,179,000.00","3,679,000.00","4,179,000.00","4,179,000.00",,,,,,,,,,
投资性房地产,,,,,,"15,134,937.75","15,007,703.16","26,777,133.43","27,489,571.37","27,254,159.75","27,018,748.13","26,783,336.51","26,547,924.89","16,425,378.87","8,356,464.01"
预计负债,,,,,,,,,,,,,,,
固定资产,"108,391,909.97","207,764,896.33","235,269,726.43","243,485,654.90","241,996,581.10","233,513,467.26","236,500,026.63","236,509,239.20","232,327,297.49","260,363,986.14","254,252,272.63","265,654,963.56","312,235,277.97","328,572,457.24","330,645,965.14"
递延所得税负债,"2,568,672.44","3,044,654.10","5,116,073.00","5,324,740.64","5,818,833.48","6,803,113.95","6,748,790.56","6,229,700.26","6,037,099.95","6,064,359.83","6,263,381.51","6,061,744.90","5,935,114.79","5,951,816.11","6,579,916.00"
在建工程,"9,743,839.35","5,124,781.51","3,509,393.66","9,884,911.64","15,636,580.05","5,967,772.67","11,754,079.50","2,421,548.39","10,905,787.57","68,270,927.55","73,934,048.71","80,300,137.43","28,342,919.21","26,122,305.45","33,057,066.15"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"22,530,639.87","44,454,135.25","50,291,926.07","46,053,664.72","43,958,050.04","41,497,241.82","39,518,397.99","34,961,139.76","29,874,053.74","36,211,616.88","34,867,649.79","37,844,901.19","38,804,630.22","38,896,003.05","38,322,431.78"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"138,188,526.96","188,195,022.28","205,138,745.73","190,317,927.21","216,660,778.66","239,200,492.30","177,585,164.28","215,583,457.70","171,143,110.08","205,273,973.58","172,189,908.75","211,121,115.21","218,535,862.40","240,265,721.78","174,884,563.97"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,700,000.00","66,700,000.00","66,700,000.00","67,153,000.00","67,153,000.00","94,014,200.00","93,998,800.00","93,998,800.00","93,989,245.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"687,364.58","687,364.58","687,364.58","687,364.58","687,364.58","687,364.58","333,661,731.96","333,661,731.96","333,661,731.96","345,385,800.96","347,068,271.37","321,889,541.78","323,168,133.21","323,890,444.17","324,429,242.53"
无形资产,"28,218,162.14","34,348,254.84","33,542,180.27","33,059,260.49","32,817,800.60","33,487,517.76","33,198,101.19","32,959,412.77","32,701,159.12","83,055,277.14","82,566,741.63","82,228,710.33","95,648,710.61","95,118,048.59","94,550,716.88"
盈余公积,"24,963,925.30","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","33,320,942.48","33,320,942.48","33,320,942.48","33,320,942.48","40,949,356.60","40,949,356.60"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"10,663,620.00","10,663,620.00","10,536,780.00","10,280,919.78","6,682,597.78","6,523,848.14"
商誉,,,,,,,,,,,,"6,082,560.28","6,082,560.28","6,082,560.28","6,082,560.28"
未分配利润,"238,386,646.35","309,723,743.26","379,502,048.27","395,546,839.33","427,786,737.45","453,493,327.62","461,139,864.82","464,228,031.31","495,635,028.64","506,058,194.53","514,521,616.14","523,862,180.84","544,355,431.19","562,603,550.07","573,885,646.92"
长期待摊费用,"1,348,765.22","746,887.50","607,970.63","683,427.96","652,462.93","1,096,393.21","1,048,423.71","11,058,589.25","12,119,530.49","1,867,437.08","1,714,350.30","5,452,730.08","5,775,864.01","12,478,747.26","11,973,428.60"
少数股东权益,,,,,,,,,,,,"12,037,383.85","11,914,591.35","12,020,822.67","11,880,234.80"
递延所得税资产,"1,741,282.82","3,306,379.43","3,426,505.71","3,812,929.44","4,110,304.83","3,244,384.90","3,093,963.89","3,985,233.33","3,586,675.88","3,153,458.58","3,104,630.37","4,391,169.06","4,657,625.40","5,122,107.95","5,452,703.16"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"28,788,395.15","7,740,435.45","6,781,771.65","6,124,444.43","9,766,487.51","16,288,602.42","15,519,802.42","48,792,964.25","67,664,258.18","5,096,782.64","4,116,665.24","3,364,722.92","1,005,896.94","63,918,860.10","61,574,901.20"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"178,232,354.65","259,031,635.06","283,137,548.35","297,050,628.86","304,980,217.02","308,733,075.97","316,122,100.50","363,504,120.62","387,794,280.10","450,062,028.88","447,707,457.01","475,258,330.17","481,296,779.31","554,840,465.74","552,693,805.42"
所有者权益(或股东权益)合计,"312,862,413.40","383,961,893.48","453,556,968.36","470,504,942.39","503,288,048.21","529,457,320.10","886,568,090.45","889,109,233.43","920,020,008.45","939,784,446.92","948,894,377.32","973,330,017.52","996,373,405.07","1,024,060,115.24","1,034,093,335.24"
资产总计,"451,050,940.36","572,156,915.76","658,695,714.09","660,822,869.60","719,948,826.87","768,657,812.40","1,064,153,254.73","1,104,692,691.13","1,091,163,118.53","1,145,058,420.50","1,121,084,286.07","1,184,451,132.73","1,214,909,267.47","1,264,325,837.02","1,208,977,899.21"
负债和所有者(或股东权益)合计,"451,050,940.36","572,156,915.76","658,695,714.09","660,822,869.60","719,948,826.87","768,657,812.40","1,064,153,254.73","1,104,692,691.13","1,091,163,118.53","1,145,058,420.50","1,121,084,286.07","1,184,451,132.73","1,214,909,267.47","1,264,325,837.02","1,208,977,899.21"
