科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"32,088,154.00","353,494,897.58","630,839,003.76","957,144,892.96","77,771,590.53","543,663,471.96","1,004,455,201.44","1,383,409,685.42","151,280,348.92","748,087,253.86","1,255,545,208.46","1,810,370,023.41","108,652,162.49","916,367,657.09","1,685,018,330.83","2,427,863,627.99","221,745,779.15","1,184,644,034.28","2,067,934,622.64","2,727,405,848.53","268,983,922.63","1,277,815,818.50","2,394,459,296.96","3,147,867,864.92","362,332,376.94","1,716,438,504.18","3,084,254,875.55","4,206,873,740.71","401,959,921.99","1,857,556,524.12","3,111,389,298.09","3,892,639,741.21","267,921,619.33","1,324,862,796.98","2,422,295,382.25","3,184,499,513.36","267,119,139.97","1,425,056,093.32","2,697,033,037.99","3,688,900,584.17","529,260,677.37","2,033,141,322.93","3,438,067,907.60","4,355,343,696.58","345,239,478.32","1,689,876,855.18"
二、营业利润,"-18,437,320.00","23,365,072.53","61,617,244.74","65,974,041.36","-22,260,947.52","71,134,003.27","171,155,015.42","190,887,043.49","22,087,802.29","193,408,535.63","346,774,069.91","415,782,179.54","-9,361,624.46","241,983,784.16","469,597,373.29","573,516,401.40","-17,524,964.49","209,512,864.78","339,427,400.90","347,182,521.17","-84,385,676.32","-58,348,804.47","-8,134,548.04","-38,674,734.20","-74,833,167.66","113,136,398.06","231,257,916.78","244,034,899.50","-65,711,082.30","159,577,914.31","307,355,367.97","225,064,813.76","-100,939,776.21","-84,264,614.17","-47,101,517.39","-69,325,743.49","-91,296,620.95","-45,002,923.44","92,588,918.99","37,650,394.14","-57,561,266.00","187,240,696.57","405,394,439.57","434,185,087.98","-97,832,620.77","173,007,534.56"
减:营业成本,"27,143,257.58","249,709,793.62","430,417,283.61","675,491,679.35","58,456,993.77","346,792,946.28","616,994,494.68","844,399,752.79","91,118,353.14","423,243,742.63","702,421,862.36","1,036,845,886.30","65,149,240.52","526,734,727.45","961,511,544.54","1,427,433,055.64","160,474,394.43","805,709,865.35","1,427,809,721.14","1,929,360,169.06","251,146,953.54","1,076,343,722.76","1,947,351,182.08","2,513,435,654.45","300,289,598.34","1,245,925,384.26","2,207,365,456.55","3,011,940,266.32","313,999,614.01","1,303,149,164.77","2,180,787,673.54","2,784,120,410.18","233,642,053.12","1,057,971,378.80","1,852,922,293.43","2,407,223,341.71","231,965,459.69","1,081,430,856.59","1,955,334,985.44","2,621,196,026.65","454,376,375.01","1,468,904,037.35","2,403,122,094.64","2,987,469,908.32","269,604,223.34","1,088,160,023.33"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"120,438.20","3,038,599.08","5,298,759.78","7,815,276.57","325,729.44","3,956,087.32","8,283,126.38","13,174,065.94","1,261,778.15","7,692,556.83","11,816,647.21","15,707,996.75","389,862.90","7,000,197.78","14,066,564.58","19,095,432.63","293,158.72","5,325,449.91","11,688,261.58","16,391,806.21","70,698.71","7,162,883.37","14,378,061.62","20,251,231.22","2,039,562.66","13,380,269.67","26,966,660.90","38,485,294.31","2,047,096.11","13,953,407.74","26,555,087.87","33,939,406.32","1,655,137.75","11,184,922.50","21,001,843.54","26,390,900.06","1,771,691.27","11,440,593.96","20,222,498.47","51,592,034.49","10,088,097.86","36,166,668.72","61,300,535.78","79,182,469.68","10,715,208.69","32,847,710.85"
营业外收入,"4,124,651.51","14,451,568.13","34,909,454.57","69,745,758.62","11,318,069.39","24,495,074.76","57,702,017.46","129,345,044.62","11,208,388.39","27,854,991.80","75,427,806.18","131,389,688.17","3,741,104.45","12,533,767.80","28,127,306.93","129,475,335.25","11,077,534.36","24,481,867.60","71,213,252.76","128,347,592.82","17,226,510.86","45,238,600.80","91,864,957.32","195,745,345.22","3,634,388.47","9,408,033.47","92,088,415.32","237,678,598.68","2,291,209.78","23,862,990.59","123,278,419.09","223,257,064.29","24,482,529.43","62,283,671.07","123,246,304.49","156,345,871.65","2,764,450.76","27,252,000.61","60,888,864.26","109,385,814.88","2,292,923.21","4,904,293.47","9,097,650.41","49,860,973.46","8,853,837.40","16,179,211.09"
销售费用,"6,442,084.42","29,507,280.34","62,144,890.26","91,954,157.04","10,530,547.75","56,483,135.01","103,002,968.97","151,454,550.47","15,078,429.18","57,081,421.06","95,893,146.61","131,413,283.64","11,048,444.27","47,286,854.54","97,537,305.05","151,568,810.64","19,355,482.18","68,086,772.60","119,363,099.39","178,919,697.76","23,447,190.26","88,834,987.57","169,983,897.54","254,605,563.31","38,239,175.23","139,640,852.04","249,062,690.91","353,394,201.03","40,208,927.94","158,730,915.78","269,771,673.67","368,214,323.56","36,127,020.33","141,127,749.22","269,285,620.82","382,982,857.98","41,480,017.52","190,228,783.34","329,196,474.66","460,389,942.26","52,129,868.44","190,577,770.58","337,938,553.51","433,531,230.69","39,299,472.25","175,141,054.13"
减:营业外支出,"92,156.91","2,189,732.93","3,076,662.31","5,839,645.17","241,951.79","3,073,995.17","4,205,807.81","2,669,329.24","431,500.14","445,254.99","478,639.28","4,953,552.74","206,913.80","815,552.19","1,731,607.81","3,660,625.52","863,276.35","1,749,848.99","2,882,954.31","8,806,020.51","66,583.23","292,627.36","436,147.56","636,774.86","114,717.94","417,134.04","2,001,388.57","9,770,575.51","1,020,381.28","2,632,134.32","5,904,166.03","11,281,507.53","428,945.64","1,334,122.14","1,978,384.68","7,444,887.45","935,056.89","1,312,788.60","2,130,834.57","6,165,395.58","148,963.63","22,867,246.01","28,091,206.27","26,677,592.82","302,154.69","327,640.56"
管理费用,"11,465,766.90","14,678,357.57","28,810,418.00","59,862,692.80","17,245,560.02","33,762,242.41","62,931,488.43","122,513,597.41","17,100,096.28","51,757,494.59","79,409,135.34","134,813,076.40","27,123,903.74","65,720,365.15","102,337,744.37","168,516,679.19","31,799,678.91","38,816,589.49","70,469,560.50","136,047,523.45","29,563,176.35","63,631,043.98","103,823,260.08","154,905,581.36","41,196,230.24","90,718,899.87","182,385,816.94","290,344,404.45","81,478,295.11","157,345,472.77","233,655,884.60","342,685,559.74","75,331,579.19","149,644,941.28","236,819,087.69","312,313,349.44","61,458,182.87","138,167,413.65","211,240,118.80","290,791,677.07","51,581,867.99","145,827,825.84","230,575,156.44","391,669,769.82","117,306,405.63","208,678,592.47"
其中:非流动资产处置净损失,,"535,538.11",,"3,515,024.05",,,,"441,253.64",,"48,998.80",,"2,653,270.59",,,,"1,931,168.97",,"369,927.40",,"1,710,427.40","42,351.32","58,261.58","58,261.58","60,994.20","1,181.37","5,825.81","10,290.08","6,119,810.46",,"1,179,141.27","3,760,838.63","7,658,740.40","24,365.80","27,378.09","135,168.49","4,386,774.93","27,000.00","50,472.34","140,414.62","684,167.09","11,832.49","22,191,081.22","24,448,007.66",,,
