科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"2,346,462.50","2,305,089.62","3,196,635.95","3,529,666.08","5,652,585.55","4,373,281.47","5,406,827.99","4,713,359.81","4,976,238.72","5,821,335.20","9,192,075.97","7,710,922.11","6,407,368.77","6,737,273.14","12,031,867.79","7,080,808.65","7,272,823.98","7,415,263.24","12,250,171.04","12,956,527.73","13,553,958.14","13,289,122.52","15,575,939.47","12,824,291.03","13,099,230.21","4,180,402.20","3,403,900.21","3,274,796.32","3,384,076.60","4,554,688.43","6,880,575.26","7,116,304.73","9,011,150.53","8,583,192.70","11,783,946.86","10,998,601.53","10,433,834.43"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,106,732.90","12,544,488.90","6,858,225.00","4,134,022.64","4,420,381.84","1,830,455.35","3,977,807.95","6,282,923.61","2,268,351.45","7,446,542.72","1,738,944.53","-625,080.13","-1,700,265.91","-1,839,604.14","-2,401,623.85","-503,266.09","1,610,787.47","-1,060,590.83","4,054,296.09","6,683,105.79","2,603,757.31","1,324,853.07","1,147,902.87","800,083.77","-738,086.76",,"5,083,734.27","18,932,531.94","5,216,802.90","44,134,977.35","64,837,528.79","75,422,230.62","82,154,811.79","89,674,527.96","271,770,343.33","236,196,550.00","316,065,212.78"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,078,492.67","2,850,523.28","2,912,601.19","155,780.38","525,631.01",,,,,"180,197.25",
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,678,973.19","1,010,026.84","139,696.18","139,696.18","2,711,338.57","2,561,022.00","2,596,060.35","2,970,746.97","5,555,898.18","8,286,293.80","13,802,854.27"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"13,286,204.16","5,095,032.71","5,095,032.71","3,082,680.39","2,806,680.39","49,531,680.39","2,806,680.04","1,646,817.04","1,646,817.04","1,646,817.04","1,646,817.04","1,646,817.04","41,696,817.04","1,646,817.04","1,600,496.04","1,594,796.04","1,571,389.76","1,314,460.76","1,314,460.76",,,,,,,,,,"21,676,433.75",,,,"39,451,109.42",,,,"101,445,709.95"
存货,"94,704,230.64","60,043,181.42","39,389,714.90","46,544,081.87","60,010,465.96","60,169,814.65","97,598,712.90","82,751,967.56","76,538,599.54","91,816,921.61","81,030,830.43","83,125,747.32","76,697,547.99","98,016,166.07","133,914,277.86","137,992,496.76","91,383,931.24","77,619,982.33","74,233,196.34","77,623,424.03","79,687,743.07","83,705,480.26","88,080,868.39","105,904,156.90","73,387,334.42","923,933,491.75","982,888,956.12","980,993,182.46","1,010,376,916.20","1,198,724,279.23","1,273,211,513.84","1,430,135,092.53","1,707,149,469.76","1,774,349,546.98","2,401,350,309.75","2,688,815,702.87","3,186,417,853.63"
其他应付款,"2,027,339.72","2,055,390.47","1,722,818.70","5,182,453.91","4,088,702.21","4,667,962.77","3,572,669.65","3,408,214.56","3,800,768.39","3,941,787.91","16,272,419.52","13,519,438.79","11,547,264.32","11,223,975.63","12,328,140.91","12,861,383.74","11,859,364.62","11,026,621.65","3,971,238.86","3,682,202.04","3,999,541.51","4,447,181.65","4,081,051.16","3,960,477.55","3,525,307.71","379,211,604.73","407,440,372.46","356,165,810.50","642,286,144.89","744,993,428.56","600,295,797.66","629,963,884.21","515,762,250.74","565,947,665.30","108,490,252.19","84,834,373.67","84,920,678.53"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"618,069,200.00","591,459,671.92","599,081,510.23","134,265,175.11","422,062,167.67","514,602,179.09","483,881,034.01","212,728,185.34","265,350,026.76","402,937,090.66","496,079,489.33","847,614,529.27"
其他流动资产,,,,,,,,,,"186,779.67",,,,,,,,,,,,,,,,"126,888,155.77","171,972,430.66","173,183,948.22","110,500,242.55","108,195,689.84","129,873,991.28","181,776,477.43","155,342,364.12","186,422,739.76","329,044,596.02","378,537,402.00","448,479,173.67"
其他流动负债,,,,,,,,,,"392,417.00","140,000.00","715,500.00","477,000.00","6,860,507.20","1,594,000.00","1,594,000.00","1,594,000.00","1,594,000.00","1,594,000.00","1,594,000.00","1,904,000.00","2,036,857.14","2,036,857.16","2,036,857.16","2,008,523.79",,,,,,,,,,,"55,645,658.30",
流动资产合计,"210,552,984.18","258,800,497.39","376,342,173.03","787,010,742.04","812,584,240.95","780,530,887.77","772,491,003.10","743,483,138.49","672,541,576.49","765,629,883.12","713,874,159.20","696,622,480.12","704,591,112.12","673,120,260.86","748,416,747.68","773,742,302.31","744,735,315.23","660,909,288.64","656,615,554.51","714,510,592.20","726,004,615.68","717,716,452.09","731,590,277.82","764,203,459.43","754,691,086.32","1,945,726,523.01","1,930,320,470.31","1,919,608,073.69","1,920,724,095.60","2,322,647,836.86","2,588,303,245.36","2,696,321,380.97","2,922,986,675.34","3,469,288,909.45","4,099,029,336.23","4,563,589,633.24","4,872,270,373.65"
流动负债合计,"121,361,535.71","127,817,938.06","204,122,311.41","133,020,426.54","144,795,397.44","166,437,137.88","149,643,179.45","128,689,813.08","109,420,985.01","248,757,989.97","170,277,001.36","179,585,971.91","218,720,298.93","182,383,395.70","211,735,090.74","224,020,895.02","209,730,460.18","167,718,311.21","177,602,808.50","219,046,852.46","186,122,639.56","168,062,611.70","183,044,945.91","202,479,867.66","183,899,090.95","1,874,361,328.35","2,014,122,616.50","1,924,781,746.43","1,672,471,490.99","2,384,930,598.08","2,621,777,922.92","2,724,464,856.36","2,673,075,512.82","2,682,761,338.53","2,302,002,349.05","2,646,349,882.36","3,220,306,900.10"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00"
长期借款,,,,,,,,,,,,,,"528,663.65",,,,,,,,,,,,"775,576,954.04","727,884,615.74","720,299,938.72","704,049,931.06","384,050,000.00","373,846,764.95","400,071,737.53","397,325,693.94","432,806,104.56","1,451,271,896.59","1,469,927,348.30","1,117,417,975.65"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,837,293.20","2,837,293.20",
长期应付款,"17,007,563.65","12,757,563.65","6,532,563.65","6,532,563.65","4,119,209.10","4,119,209.10","4,119,209.10","4,119,209.10","3,761,263.65","3,761,263.65","528,663.65","528,663.65","528,663.65",,"528,663.65","24,663.65","24,663.65",,,,,,,,,"64,387,762.07","29,536,065.67","22,694,495.40","15,213,188.82","7,669,195.49","117,944,233.61","87,510,793.53","151,418,848.17","485,811,439.61","353,759,527.86","230,627,196.95","199,990,280.28"
长期股权投资,,,,,,,,,"51,000,000.00",,,,,,,,"9,000,000.00","58,920,000.00","67,153,000.00","67,153,000.00","8,233,000.00","8,233,000.00","8,233,000.00","8,233,000.00","8,233,000.00","8,233,000.00",,,,,,,,,,,
专项应付款,,,"1,437,214.86","1,437,214.86","1,437,214.86","1,437,214.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"58,401,437.85","72,609,868.00","73,198,884.10","71,528,480.82","71,205,812.39","69,563,285.49","68,135,232.64","67,949,607.17","70,413,373.51","131,967,520.57","214,648,679.35","202,460,067.86","200,282,522.27","205,687,341.29","212,768,655.27","206,170,968.94","200,840,114.44","203,435,446.31","164,576,523.99","160,310,894.76","162,512,667.44","155,173,291.79","156,415,476.66","154,222,519.86","148,868,857.81","1,318,342,103.81","1,394,581,705.58","1,372,172,605.34","1,372,234,497.19","1,364,722,797.58","1,667,454,949.12","1,641,907,412.05","1,604,966,968.91","1,924,022,131.51","2,212,991,947.35","2,177,105,768.30","2,183,309,680.95"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"6,144,509.21","7,774,462.93","9,433,769.14","11,134,704.56","13,297,906.66","14,699,982.53","16,452,247.12","18,569,033.03","21,671,310.41","26,545,529.29","29,493,113.64","31,591,791.99"
在建工程,"10,508,232.33","4,547,810.00","2,937,903.20","3,327,100.78","8,772,974.60","29,041,989.76","38,603,620.38","59,420,922.32","80,967,302.34","116,811,558.08","14,016,394.51","12,389,877.67","13,607,884.78","9,752,955.31","5,352,578.91","6,058,848.91","9,676,079.32","8,513,616.30","9,697,725.14","7,951,304.28","3,293,666.96","6,920,368.29","7,097,014.43","3,200,609.50","2,989,831.84","469,252,082.94","560,662,272.01","637,026,421.35","587,215,185.21","647,347,401.58","431,222,420.65","638,883,567.35","697,734,728.46","471,645,157.93","207,871,761.13","208,172,262.61","289,278,028.71"
其他非流动负债,,,,,,,,,,,"1,361,666.67","3,717,666.67","3,717,666.67","5,562,166.67","5,163,666.67","4,765,166.67","4,366,666.67","3,968,166.67","3,569,666.67","3,171,166.67","3,935,166.67","3,259,880.97",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"17,007,563.65","12,757,563.65","7,969,778.51","7,969,778.51","5,556,423.96","5,556,423.96","4,119,209.10","4,119,209.10","3,761,263.65","3,761,263.65","1,890,330.32","4,246,330.32","4,246,330.32","6,090,830.32","5,692,330.32","4,789,830.32","4,391,330.32","3,968,166.67","3,569,666.67","3,171,166.67","3,935,166.67","3,259,880.97","2,750,666.67","2,241,452.39","1,760,571.48","882,855,725.32","802,564,436.01","789,299,317.85","774,310,761.94","449,991,862.56","545,427,564.41","544,596,184.41","608,376,804.28","979,053,906.63","1,868,817,962.04","1,766,725,415.12","1,399,210,252.08"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"138,369,099.36","140,575,501.71","212,092,089.92","140,990,205.05","150,351,821.40","171,993,561.84","153,762,388.55","132,809,022.18","113,182,248.66","252,519,253.62","172,167,331.68","183,832,302.23","222,966,629.25","188,474,226.02","217,427,421.06","228,810,725.34","214,121,790.50","171,686,477.88","181,172,475.17","222,218,019.13","190,057,806.23","171,322,492.67","185,795,612.58","204,721,320.05","185,659,662.43","2,757,217,053.67","2,816,687,052.51","2,714,081,064.28","2,446,782,252.93","2,834,922,460.64","3,167,205,487.33","3,269,061,040.77","3,281,452,317.10","3,661,815,245.16","4,170,820,311.09","4,413,075,297.48","4,619,517,152.18"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","100,000,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00","253,556,828.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"35,667,872.36","38,136,110.36","38,136,110.36","468,071,610.36","468,071,610.36","468,071,610.36","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","472,903,021.83","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30","740,477,303.30"
无形资产,"3,785,055.26","4,619,954.90","4,512,150.02","4,485,198.80","4,458,247.58","4,431,296.36","4,404,345.14","5,836,393.92","5,802,147.69","5,767,901.46","5,779,331.90","50,782,510.67","50,745,689.45","49,968,868.21","5,632,046.99","5,595,225.77","5,558,404.55","5,521,583.33","5,459,685.39","5,425,439.16","5,391,192.93","5,356,946.70","5,322,700.47","5,288,454.24","5,254,208.01","137,837,609.26","177,411,759.18","176,354,100.03","175,336,782.05","174,825,201.24","173,706,650.70","172,600,749.73","171,482,199.19","170,363,648.65","187,248,889.65","186,004,985.21","184,635,377.36"
盈余公积,"961,136.30","6,232,149.03","13,737,270.54","13,737,270.55","17,571,208.68","17,571,208.69","20,074,995.64","20,074,995.64","20,074,995.64","23,853,559.93","26,198,589.44","26,198,589.44","26,198,589.44","26,198,589.44","29,485,231.01","29,485,231.01","29,485,231.01","29,485,231.01","32,175,990.26","32,175,990.26","32,175,990.26","32,175,990.26","35,700,925.41","35,700,925.41","35,700,925.41","37,682,864.47","37,921,383.16","37,921,383.16","37,921,383.16","37,921,383.16","72,684,684.71","72,684,684.71","72,684,684.71","72,684,684.71","172,223,978.94","172,223,978.94","172,223,978.94"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,"19,114,804.88","12,219,492.99","12,677,848.37","13,972,852.15","18,175,792.31","18,757,313.77","19,062,448.51","19,387,757.11","19,387,757.11",,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"8,650,226.70","56,089,341.29","93,635,434.88","110,662,231.83","128,140,878.10","93,045,321.51","103,949,960.76","117,959,187.77","141,735,603.62","89,320,158.80","97,427,320.66","105,782,826.89","78,402,730.40","86,146,165.44","86,276,264.98","95,624,920.61","89,694,866.27","100,851,090.01","92,708,912.33","104,416,493.39","86,118,600.01","93,266,235.59","91,058,328.66","98,401,656.45","102,533,479.10","288,839,139.15","376,915,773.84","488,951,930.06","638,367,186.19","708,971,362.32","712,810,191.34","874,495,823.29","1,099,178,258.07","1,327,744,058.64","1,587,799,453.82","1,771,587,798.07","1,923,225,594.52"
长期待摊费用,,,,,,,,,,"286,916.28",,"5,839,255.99","5,850,523.60","5,657,266.27",,,,,,,,,,,,"24,921.50",,,,,,"365,765.71",,,,,
少数股东权益,,,,,,,,,,"49,023,889.29","47,501,191.60","47,318,887.38","42,631,814.45","38,775,582.37","34,647,073.16","33,530,567.79","32,034,193.58","30,611,716.09",,,,,,,,"72,607,632.30","79,367,278.35","110,015,788.45","111,794,932.92","187,472,315.64","199,670,187.42","207,437,466.46","215,002,380.49","221,191,075.70","221,100,644.01","223,417,035.96","222,227,901.04"
递延所得税资产,"400,625.10","454,972.10","609,795.35","609,795.35","614,243.02","614,243.02","556,165.52","556,165.52","671,469.72","656,103.96","1,378,890.25","1,441,435.46","1,525,053.15","1,810,893.16","2,068,983.19","2,287,120.65","1,929,189.65","1,737,602.24","8,957,910.56","9,862,294.21","9,320,275.32","9,767,681.48","10,299,419.10","10,078,880.71","10,260,104.79","9,786,376.82","17,224,492.14","17,221,958.16","17,322,498.62","24,495,232.24","34,765,239.10","34,526,375.94","34,760,394.10","33,609,771.60","39,284,588.63","39,294,915.58","39,339,303.42"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"240,563,398.67","211,005,426.95","208,443,290.31","140,593,975.68","208,607,391.25","231,238,738.45","213,729,790.78","211,309,571.15","188,939,376.91","397,519,290.89","398,953,895.44","364,034,565.64"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"73,095,350.54","82,232,605.00","81,258,732.67","79,950,575.75","85,051,277.59","103,650,814.63","111,699,363.68","133,763,088.93","208,854,293.26","255,490,000.35","235,823,296.01","272,913,147.65","272,011,673.25","272,877,324.24","225,822,264.36","220,112,164.27","227,003,787.96","278,128,248.18","255,844,845.08","250,702,932.41","188,750,802.65","185,451,288.26","187,367,610.66","181,023,464.31","175,606,002.45","2,204,654,297.88","2,374,605,148.85","2,425,396,223.56","2,308,175,790.90","2,440,673,816.20","2,559,645,311.79","2,723,576,110.07","2,742,141,618.92","2,810,467,843.71","3,050,253,770.85","3,014,869,120.34","3,063,096,956.08"
所有者权益(或股东权益)合计,"145,279,235.36","200,457,600.68","245,508,815.78","725,971,112.74","747,283,697.14","712,188,140.56","730,427,978.23","744,437,205.24","768,213,621.09","768,600,629.85","777,530,123.53","785,703,325.54","753,636,156.12","757,523,359.08","756,811,590.98","765,043,741.24","757,617,312.69","767,351,058.94","731,287,924.42","742,995,505.48","724,697,612.10","731,845,247.68","733,162,275.90","740,505,603.69","744,637,426.34","1,393,163,767.22","1,488,238,566.65","1,630,923,232.97","1,782,117,633.57","1,928,399,192.42","1,980,743,069.82","2,150,836,450.27","2,383,675,977.16","2,617,941,508.00","2,978,462,795.99","3,165,383,456.10","3,315,850,177.55"
资产总计,"283,648,334.72","341,033,102.39","457,600,905.70","866,961,317.79","897,635,518.54","884,181,702.40","884,190,366.78","877,246,227.42","881,395,869.75","1,021,119,883.47","949,697,455.21","969,535,627.77","976,602,785.37","945,997,585.10","974,239,012.04","993,854,466.58","971,739,103.19","939,037,536.82","912,460,399.59","965,213,524.61","914,755,418.33","903,167,740.35","918,957,888.48","945,226,923.74","930,297,088.77","4,150,380,820.89","4,304,925,619.16","4,345,004,297.25","4,228,899,886.50","4,763,321,653.06","5,147,948,557.15","5,419,897,491.04","5,665,128,294.26","6,279,756,753.16","7,149,283,107.08","7,578,458,753.58","7,935,367,329.73"
负债和所有者(或股东权益)合计,"283,648,334.72","341,033,102.39","457,600,905.70","866,961,317.79","897,635,518.54","884,181,702.40","884,190,366.78","877,246,227.42","881,395,869.75","1,021,119,883.47","949,697,455.21","969,535,627.77","976,602,785.37","945,997,585.10","974,239,012.04","993,854,466.58","971,739,103.19","939,037,536.82","912,460,399.59","965,213,524.61","914,755,418.33","903,167,740.35","918,957,888.48","945,226,923.74","930,297,088.77","4,150,380,820.89","4,304,925,619.16","4,345,004,297.25","4,228,899,886.50","4,763,321,653.06","5,147,948,557.15","5,419,897,491.04","5,665,128,294.26","6,279,756,753.16","7,149,283,107.08","7,578,458,753.58","7,935,367,329.73"
