科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"32,462,326.57","67,990,227.03","124,566,599.48","168,795,322.33","37,801,385.53","135,196,025.77","183,929,275.54","216,645,812.79","39,948,798.83","89,901,781.12","346,767,784.25","482,124,606.26","127,302,635.62","252,677,811.23","351,102,243.37","445,755,233.14","78,238,434.25","127,030,982.12","209,121,477.25","270,723,887.50","80,899,980.21","153,717,412.68","238,908,635.37","306,910,400.20","86,386,500.35","160,254,995.49","274,119,467.52","425,026,587.91","143,333,066.79","303,708,426.29","477,476,219.40","607,240,433.56","167,640,092.34","329,079,477.22","487,247,251.77","934,620,009.54","89,128,346.09","166,031,028.68","258,142,307.70","363,831,527.97","78,597,013.01","161,730,721.32","264,320,149.94","369,637,593.09","92,453,033.63","189,685,501.35","298,755,657.00","434,058,595.17","108,326,643.91"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"35,386,547.13",,,,,,,,"1,863,336.50",,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"1,225,700.66","2,142,315.70","3,502,011.49","663,544.99","1,707,535.20","5,138,846.92","6,319,412.42","3,834,358.87","6,555,221.31","11,693,948.77","21,140,835.31","9,260,205.82","15,737,097.67","20,804,042.51","22,284,080.57","11,724,772.25","17,904,428.71","23,543,302.37","34,698,725.67","7,241,628.59","20,374,096.61","28,492,040.63","38,382,609.29","12,964,124.18","16,838,513.00","27,120,479.17","40,552,600.72","12,396,823.25","28,519,222.22","42,170,370.00","52,899,725.82","14,899,476.25","22,085,843.35","40,948,616.49","55,612,213.48",,,"2,360,579.41","2,110,194.34","232,594.20","232,594.20","232,594.20","264,882.58",,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,"2,016,124.12",,,,,,,"5,000,000.00","639,406.87",,,,,,,,,,,,"700,000.00","150,000.00",,,"282,401,026.02",,,"1,830,000.00","2,500,000.00",,,"1,715,000.00",,"1,650,347.00","3,196,132.00","3,249,838.00","3,100,000.00",
收到其他与经营活动有关的现金,"7,215,588.53","8,935,330.88","24,198,427.34","75,341,990.05","4,069,012.07","27,035,340.60","53,779,936.60","401,921,310.01","21,524,363.79","29,399,573.48","68,102,997.23","2,677,878.68","6,727,854.71","21,108,685.46","80,102,745.86","6,029,420.35","11,889,833.72","8,454,930.19","9,693,905.52","10,355,169.39","7,018,905.61","7,356,639.09","12,285,514.95","14,327,889.27","3,244,625.87","6,312,779.81","7,954,294.19","3,287,155.21","11,794,820.83","23,674,520.05","35,955,282.07","23,190,368.59","8,954,588.34","27,891,696.26","46,948,285.43","7,711,128.13","974,882.69","2,562,626.60","7,496,676.84","2,372,407.07","682,207.49","2,591,433.72","6,981,415.13","8,040,342.60","13,468,799.03","17,349,338.49","61,395,073.91","11,164,351.36","14,356,711.32"
投资活动现金流出小计,"2,301,655.00","3,306,719.20","9,436,997.37","14,772,129.49","4,686,250.56","11,121,110.06","12,205,797.92","18,668,753.34","5,736,748.71","5,751,819.30","8,852,949.11","158,104,256.23","1,873,285.00","43,779,695.98","62,760,663.98","184,852,562.11","33,005,240.00","442,043,073.24","506,393,160.39","558,888,950.65","65,089,800.00","65,168,667.00","65,590,590.50","67,503,527.00","2,000,301.00","18,561,844.03","19,022,769.26","4,361,484.51","13,861.54","37,428.13","87,638.25","913,986.25","170,943.34","83,964.25","1,015,674.20","304,040,077.30","866,483.72","1,823,384.74","4,776,579.11","7,918,985.42","1,819,294.16","2,432,067.37","1,465,711,491.63","107,865,477.07","6,121,048.86","25,655,247.36","27,724,735.15","46,068,668.00","381,038,580.64"
经营活动现金流入小计,"39,677,915.10","78,151,258.57","150,907,342.52","247,639,323.87","42,533,942.59","163,938,901.57","242,848,059.06","624,886,535.22","65,307,521.49","125,856,575.91","426,564,730.25","505,943,320.25","143,290,696.15","289,523,594.36","452,009,031.74","474,068,734.06","101,853,040.22","153,390,341.02","242,358,685.14","315,777,782.56","95,160,514.41","181,448,148.38","279,686,190.95","359,620,898.76","102,595,250.40","183,406,288.30","309,194,240.88","468,866,343.84","167,524,710.87","355,902,168.56","555,601,871.47","683,330,527.97","191,494,156.93","379,057,016.83","575,144,153.69","997,943,351.15","90,103,228.78","168,593,655.28","267,999,563.95","368,314,129.38","79,511,814.70","164,554,749.24","271,534,159.27","377,942,818.27","105,921,832.66","207,034,839.84","360,150,730.91","445,222,946.53","122,683,355.23"
投资活动产生的现金流量净额,"2,520,912.31","8,093,328.99","4,191,102.48","3,681,872.38","-3,134,643.57","-1,399,607.16","-1,068,762.71","38,010,609.07","-2,259,501.30","5,643,808.87","12,562,586.08","-81,744,531.68","40,194,933.37","8,501,305.29","-15,835,942.95","97,009,142.27","-7,983,756.24","14,181,035.41","-16,042,278.72","-17,980,564.57","5,236,229.83","59,583,309.41","59,335,843.69","57,442,357.19","-2,000,301.00","-9,194,891.53","6,531,433.54","5,219,301.77","-13,636.54","9,328,479.20","9,278,269.08","9,454,621.08","-170,943.34","10,061,766.97","9,166,152.02","-293,476,569.60","-866,483.72","-1,823,234.74","-4,684,928.49","-7,748,106.33","5,208,705.84","4,609,632.63","-90,785,011.62","-89,638,091.59","-2,839,534.16","76,888,894.31","77,360,463.59","60,466,334.47","-379,370,621.64"
购买商品、接受劳务支付的现金,"64,162,903.86","128,859,696.78","148,897,270.90","174,711,110.50","36,547,623.46","107,318,087.00","159,736,546.72","188,587,935.57","50,785,842.07","89,015,756.36","174,215,806.68","273,312,286.49","87,319,450.75","151,392,357.84","224,272,199.21","310,455,663.38","86,014,185.80","201,179,103.64","336,551,553.93","402,993,159.83","132,230,425.00","257,402,598.89","349,335,077.10","437,276,383.96","76,730,945.98","165,570,773.69","307,393,898.49","425,422,565.29","140,873,842.06","281,581,542.28","426,930,345.75","575,986,720.64","158,072,633.56","245,891,832.28","381,379,883.95","558,931,246.53","18,565,407.73","35,115,176.11","50,542,362.20","79,697,115.40","12,861,394.96","29,290,323.38","44,219,129.10","92,646,518.87","20,773,121.83","52,288,554.43","95,589,019.79","156,748,022.04","27,730,863.52"
吸收投资收到的现金,,,,,,"10,000,000.00","10,000,000.00","5,500,000.00",,,,,,,,,,,,,,,,"47,200,000.00",,,,,,,,,,,,"8,000,000.00",,,,,,,"3,430,000.00","3,430,000.00",,"100,000.00","100,000.00","100,000.00","438,317,615.90"
