科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"15,117,159.70","13,999,009.05","42,253,972.10","32,054,415.15","22,695,439.98","11,762,272.37","32,437,703.91","43,852,512.80","19,538,925.90","30,406,305.29","37,213,719.96","47,230,458.84","35,984,466.40","77,867,159.10","133,594,900.52","103,885,283.33","74,690,798.19","191,708,213.59","887,704,132.23","724,880,861.60","722,739,340.15","1,059,432,261.41","577,571,035.49","692,375,896.34","665,223,894.59","568,413,461.86","493,928,915.61","731,181,962.09","1,106,414,445.57","652,117,803.44","918,053,453.32","953,745,929.18","706,042,618.53","526,462,445.01","443,340,830.06","1,222,121,122.86","691,865,209.72","544,034,108.14","3,201,949,686.23","3,143,778,761.28","3,270,309,589.42","4,073,549,100.78","3,365,348,956.86","3,676,238,786.66","3,036,093,336.60"
短期借款,"61,000,000.00","66,500,000.00","116,940,000.00","122,940,000.00","126,000,000.00","106,500,000.00","126,500,000.00","177,500,000.00","184,500,000.00","191,500,000.00","191,500,000.00","74,000,000.00","94,000,000.00","120,000,000.00","219,000,000.00","272,000,000.00","258,000,000.00","408,000,000.00","387,000,000.00","311,500,000.00","396,100,000.00","338,600,000.00","367,600,000.00","346,050,000.00","384,000,000.00","419,000,000.00","488,000,000.00","399,000,000.00","411,000,000.00","409,000,000.00","279,000,000.00","235,300,000.00","135,300,000.00","309,300,000.00","315,300,000.00","340,300,000.00","405,300,000.00","374,000,000.00","698,700,000.00","1,135,000,000.00","1,468,000,000.00","1,712,000,000.00","1,576,000,000.00","1,697,600,000.00","1,656,000,000.00"
交易性金融资产,"300,000.00","300,000.00","300,000.00",,,,"150,000.00","144,304.74","144,304.74","165,990.00","165,990.00","232,993.58","223,946.73","198,734.18","198,734.18","3,514,784.69","227,802.76",,,,,"507,066.84","496,270.80","20,000,000.00","20,000,000.00","21,290,271.80","18,763,118.82",,,"23,030.00",,,,,,,,,,"50,366,164.38","50,773,013.70","80,345,037.56","520,758,503.80","293,170,938.96","287,428,961.44"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"1,889,098.20","13,321,505.28","10,498,625.90","10,484,840.20","14,779,413.21","20,068,379.39","20,207,968.41","20,962,559.00","3,614,540.00","4,049,409.39","6,562,104.00","13,900,000.00","38,696,066.46","27,137,980.00","42,904,730.03","48,702,109.21","82,483,331.41","111,572,761.50","120,172,881.50","145,687,006.63","164,474,502.19","155,356,288.06","57,582,904.57","68,418,902.67","150,810,263.05","156,078,742.39","66,336,166.31","65,266,971.41","215,067,722.59","200,631,961.13","138,379,031.38","81,992,562.30","284,569,486.14","339,077,792.02","243,089,174.59","131,690,780.96","286,348,434.40","297,128,186.41","152,577,157.81","48,866,984.71","64,642,204.75","50,473,119.11"
应付票据,"4,123,132.50","4,398,050.00","7,878,050.00","11,518,156.21","7,840,537.70","4,995,537.70","4,998,700.00",,"3,717,174.00","11,351,877.30","11,813,174.00","11,855,048.40","19,155,732.99","23,043,328.99","14,954,821.69","17,598,595.96","24,166,316.48","1,179,000.00","1,179,000.00","30,333,346.37","71,447,640.00","58,715,100.00","13,601,424.51","23,946,759.57","20,857,607.98","64,997,414.61","76,599,560.26","32,644,454.52","34,568,453.29","75,963,592.17","75,266,618.41","39,315,870.49","33,655,667.97","34,111,517.12","38,610,039.35","52,761,239.95","46,205,438.60","17,405,634.60","8,006,497.27","7,817,613.07","5,856,881.80","18,864,584.75","48,625,687.46","63,573,237.16","32,777,436.43"
应收账款,"83,826,592.04","86,420,557.27","87,242,199.94","109,466,113.88","98,944,958.08","121,635,423.01","114,451,612.03","112,227,550.22","122,111,559.78","122,692,785.52","129,101,137.53","129,741,709.20","143,658,190.64","131,544,096.45","123,822,824.39","125,564,343.67","124,082,293.45","142,886,257.88","144,665,686.99","191,718,691.75","152,247,039.92","209,527,261.05","230,092,170.60","171,433,214.60","186,512,101.40","195,281,973.57","213,838,074.98","194,372,691.44","278,069,215.15","299,947,565.54","380,125,514.21","212,007,702.39","382,312,698.39","365,869,555.91","400,635,503.37","376,277,483.41","399,858,079.71","498,332,769.15","504,786,879.96","502,741,235.61","591,436,090.50","501,324,816.08","489,142,675.80","595,533,676.72","688,649,942.27"
应付账款,"41,792,387.64","40,928,079.88","27,542,927.83","45,365,623.02","30,221,912.27","41,934,674.13","29,867,142.98","64,633,306.39","41,321,972.18","35,426,433.71","45,161,218.81","68,299,219.04","53,604,560.73","77,527,386.02","67,769,401.38","69,830,857.85","63,697,883.06","65,315,490.00","53,466,998.40","132,730,951.23","79,712,998.81","169,524,690.91","170,320,794.47","162,050,012.94","212,868,156.01","170,495,589.20","180,732,343.39","230,643,574.65","305,738,658.06","191,139,434.64","223,148,374.55","199,221,474.74","236,461,345.32","227,385,388.33","184,294,582.65","244,040,606.23","232,485,691.02","205,423,549.96","201,049,314.22","285,792,085.61","277,244,201.20","257,593,487.27","245,807,471.21","311,464,734.21","313,904,749.95"
预付款项,"12,358,745.70","20,265,471.76","27,481,761.86","7,868,136.51","14,941,527.15","20,504,769.52","10,927,173.47","57,563,471.46","56,980,778.15","59,997,846.03","49,665,022.95","30,995,901.35","42,253,974.18","21,237,766.09","31,897,900.93","26,035,191.88","20,237,108.18","27,002,194.58","35,013,038.48","30,641,939.71","61,552,657.84","82,781,351.82","74,248,834.87","41,415,800.46","40,330,800.80","93,920,040.41","73,986,402.94","85,029,823.92","116,255,703.52","102,859,923.62","143,786,614.88","59,354,720.96","67,356,955.29","83,285,628.55","65,479,057.58","38,570,653.73","68,927,183.39","75,235,837.85","121,109,929.83","103,366,509.04","127,629,591.25","94,718,748.34","99,213,964.46","111,996,769.59","179,554,428.09"
预收款项,"3,883,457.97","1,078,785.77","5,131,600.28","880,902.86","404,725.73","719,599.24","940,371.31","2,670,197.23","2,904,489.25","5,551,433.57","4,577,552.71","13,334,811.95","3,612,023.21","5,091,308.96","5,095,271.79","19,968,910.11","5,381,073.86","4,608,813.33","14,060,777.32","38,879,555.45","35,402,030.71","30,299,846.98","36,996,485.50","22,853,204.76","25,848,077.21","26,905,857.04","42,574,755.86","19,924,511.04","19,890,300.95","22,361,733.29","315,353.10","20,314,888.38","15,234,516.36","20,436,194.86","19,118,697.37","18,622,044.50","22,561,848.24","13,314,895.85","21,702,773.46","30,111,490.51","14,942,710.01","11,409,535.73","14,870,471.73","36,582,464.93","47,915,253.67"
