科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"371,129,530.17","410,887,103.52","549,378,666.02","897,981,609.90","1,025,450,850.47","1,359,642,275.69","735,559,961.96","798,205,529.26","1,166,261,201.97","846,460,119.29","2,260,041,434.02","1,450,764,545.47","1,027,699,713.40","959,774,556.86","763,077,350.31","1,219,679,248.47","1,150,032,536.42","2,197,736,573.61","1,698,064,203.30","2,121,616,445.46","1,512,963,804.22","1,315,767,037.32","1,359,021,146.20","984,789,917.51","1,192,846,943.91","1,144,158,261.29","524,779,125.04","1,104,429,186.57","697,485,998.99","1,667,450,489.33","1,627,534,456.43","1,736,956,659.11","1,710,456,166.49","1,902,979,606.31","2,038,865,591.50","1,439,572,123.81","1,793,842,138.18","1,430,287,509.31","1,466,930,076.84","1,281,191,352.65","1,474,366,798.66","2,073,713,117.57","1,692,399,327.39","1,686,836,578.73","1,525,563,909.58","1,351,878,078.49","1,546,662,681.66","1,497,444,916.57","1,853,158,183.34"
短期借款,"2,028,792,116.08","1,676,080,500.00","1,547,942,800.00","1,829,488,600.00","2,094,798,061.43","1,886,138,632.22","1,812,997,064.85","2,348,620,807.95","3,025,766,314.71","2,921,580,364.00","3,464,749,459.59","3,342,863,503.36","2,989,615,073.72","3,586,581,761.55","3,523,728,592.83","3,773,706,244.46","3,758,029,285.72","4,095,159,125.19","3,888,063,367.60","3,846,917,838.31","3,542,021,184.47","3,305,668,612.18","3,495,602,596.00","3,156,561,679.92","3,741,237,219.71","4,296,325,902.98","4,170,567,993.99","3,652,977,466.88","3,432,556,023.05","4,524,667,118.41","4,198,206,417.93","5,096,055,779.23","5,006,115,351.29","4,707,899,844.73","4,732,759,087.74","4,487,094,303.99","4,510,565,710.11","4,253,040,784.82","3,901,259,222.51","3,231,433,133.54","3,483,969,946.42","3,667,299,993.82","2,319,065,690.05","2,251,094,646.42","2,180,900,717.36","1,714,000,000.00","1,689,500,016.00","2,051,843,580.71","2,476,699,093.16"
交易性金融资产,,,,,,,,,,,,,,,,,"2,000,000.00","1,106,926.48","968,882.88","588,480.40","550,621.68","489,387.28","419,806.16","479,150.72","21,099,023.00","520,226.72","579,100.72","580,822.88","558,001.04","622,023.12","949,135.68","1,057,208.72","1,241,304.24",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"75,299,743.28","99,025,312.39","183,231,066.74","224,793,569.25","112,058,171.54","78,769,500.78","38,996,775.39","68,333,336.76","138,270,359.75","84,461,760.75","205,055,192.58","256,219,936.56","342,980,817.76","288,016,084.17","313,890,196.68","506,959,483.22","552,093,564.49","528,909,919.76","763,339,678.52","680,748,301.14","628,026,257.47","707,725,387.04","678,996,353.47","751,963,779.02","794,666,066.87","929,893,605.72","1,055,399,831.00","592,280,634.81","526,256,646.51","586,934,821.15","470,628,571.85","729,959,577.28","722,370,794.76","720,876,331.18","502,861,668.22","535,007,979.52","561,992,400.12","937,791,501.05","992,372,382.82","1,188,716,872.49","1,567,932,962.05","1,045,276,197.48","928,335,409.17","1,055,767,100.41","1,083,412,257.67","1,035,211,514.19","1,146,923,721.22","971,886,792.70","1,147,748,626.70"
应付票据,"379,931,982.47","378,528,589.52","460,864,780.48","312,481,551.14","313,774,489.96","284,766,414.98","196,781,286.95","506,017,437.00","490,086,357.36","227,254,066.31","222,169,070.77","163,168,718.17","170,296,152.52","71,726,940.19","98,621,795.63","59,084,634.71","75,627,998.96","58,659,574.65","106,239,297.79","84,905,508.84","62,940,000.00","466,004,000.00","472,244,938.94","80,336,200.00","75,444,850.83","56,099,000.00","66,009,286.68","110,675,286.68","173,670,000.00","585,918,280.00","946,824,101.71","216,742,407.68","115,151,127.68","148,591,471.38","158,771,471.38","217,899,792.00","239,007,508.49","295,807,508.49","199,800,000.00","104,503,634.96","139,193,634.96","117,874,527.60","150,180,872.21","198,539,427.37","60,856,723.35","30,740,009.53",,"133,183,192.82",
应收账款,"820,375,801.50","898,174,883.27","824,107,368.51","737,799,899.63","870,269,528.20","730,021,844.37","865,079,713.03","850,098,767.74","946,433,407.38","1,166,425,023.28","1,164,824,333.72","1,045,385,867.30","1,262,290,547.78","1,482,941,439.52","1,596,322,845.10","1,172,370,603.31","1,354,418,736.52","1,337,033,502.57","1,195,210,332.30","890,949,868.89","1,234,412,113.42","1,727,659,719.04","1,779,243,397.15","1,140,054,545.32","1,218,163,316.71","1,594,509,953.15","1,604,674,383.33","1,226,358,982.14","1,372,592,528.01","1,713,678,025.08","1,869,066,619.80","1,528,602,820.48","1,673,222,235.89","1,587,978,276.19","1,402,073,077.59","1,400,066,334.73","1,578,459,697.64","1,775,407,234.12","1,536,374,714.00","1,382,768,406.25","1,335,937,393.20","1,294,653,904.38","995,231,014.07","933,121,232.79","1,151,628,492.40","953,167,247.31","780,583,507.44","871,256,724.34","1,002,544,510.82"
应付账款,"952,499,138.87","988,290,948.06","862,384,939.62","820,767,720.76","831,842,562.43","888,020,159.95","1,072,100,770.56","763,511,131.62","842,723,727.34","856,439,496.39","1,043,352,425.08","1,121,965,559.11","1,132,452,055.12","1,336,118,970.43","1,289,362,336.68","1,109,584,317.99","1,591,520,097.29","1,929,955,714.94","1,952,826,285.16","1,463,867,052.34","1,692,485,906.38","1,723,882,689.54","1,550,795,946.69","1,459,672,215.60","1,586,233,102.86","1,670,789,264.37","1,413,374,947.34","1,460,031,869.72","1,388,150,692.10","1,542,512,648.94","1,462,650,032.39","1,403,751,998.93","1,486,579,986.03","1,553,378,883.73","1,515,280,168.12","1,372,613,727.23","1,417,381,326.82","1,461,328,021.69","1,442,171,570.69","1,466,122,127.65","1,564,846,842.95","1,532,845,631.69","1,382,610,781.38","1,569,509,673.73","1,660,074,852.83","1,584,083,025.89",,"1,739,367,983.86",
预付款项,"53,676,269.01","62,796,699.65","67,739,847.31","152,200,330.80","171,551,230.44","166,633,258.81","162,480,036.35","79,601,261.04","74,856,105.64","113,477,708.53","107,909,763.07","259,676,731.73","277,888,554.14","207,833,476.25","213,967,581.46","179,585,905.31","493,686,576.42","411,328,919.14","364,319,278.82","224,508,180.52","256,500,005.56","278,466,697.09","250,728,768.15","281,583,741.40","322,876,880.13","358,396,686.08","433,583,421.69","338,771,927.71","309,416,732.71","223,802,934.06","343,141,730.91","426,641,384.90","479,630,147.66","427,937,915.73","464,564,283.47","468,894,439.79","322,024,430.40","283,654,202.21","336,532,699.15","479,837,855.04","395,596,224.23","455,038,404.08","621,299,721.27","764,040,960.97","657,308,019.99","529,732,834.56","627,056,248.36","524,718,404.43","605,468,167.87"
预收款项,"53,989,682.30","80,265,099.33","128,204,247.79","92,250,219.34","107,222,289.05","114,529,293.35","99,503,410.45","72,737,011.57","85,028,282.25","101,511,161.42","119,876,147.32","132,689,976.59","184,322,670.43","136,133,694.65","162,445,729.13","175,959,394.10","309,052,515.60","288,354,160.27","124,219,796.53","105,895,719.63","161,071,858.02","138,188,419.97","101,597,256.65","160,552,274.77","199,743,041.79","121,095,317.29","155,179,878.42","163,745,108.03","181,973,462.37","113,660,656.30","97,058,382.23","104,235,255.29","106,668,312.19","136,456,931.34","79,899,150.85","139,589,787.08","125,792,311.89","141,116,194.63","239,162,611.81","272,148,608.20","262,057,454.22","234,591,214.15","552,410,263.65","345,718,649.46","363,242,953.93","372,708,450.76","475,120,589.51","185,607,000.42","236,574,744.35"
