科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"305,431.03","3,689,247.84","4,895,105.91","6,067,520.52","1,453,869.49","6,420,577.88","7,148,809.08","12,143,016.98","112,352,158.84","155,997,954.24","155,422,661.82","155,345,814.35","21,935,031.93","14,896,756.46","17,197,172.78","16,143,694.67","22,280,892.59","21,818,174.35","139,984,016.37","15,246,702.04","11,317,527.83","8,938,812.65","5,431,378.66","10,946,762.41","7,759,697.83","6,895,645.37","5,337,992.51","6,827,268.23","8,252,924.51","5,470,163.55","3,574,693.16","10,623,271.61","33,137,516.65","4,036,144.25","9,160,018.23","13,421,409.33","11,998,270.69","9,126,773.83","6,319,900.25","14,362,177.85","4,388,307.16","3,036,493.88"
应付职工薪酬,"676,235.31","915,108.77","1,231,599.35","1,369,758.97","1,171,822.74","1,306,768.02","2,394,696.67","2,037,376.44","1,463,687.48","1,868,340.98","2,140,965.38","2,029,651.37","1,358,738.20","1,993,032.36","2,098,568.20","1,944,444.24","1,588,911.29","2,222,645.22","1,835,843.68","1,534,260.13","1,505,354.57","1,581,469.56","2,025,999.11","1,696,904.04","1,977,808.14","1,551,868.32","2,320,116.96","2,211,621.76","4,753,830.24","2,343,302.46","3,424,193.80","2,451,614.04","3,209,818.72","4,559,620.48","5,980,976.33","5,079,340.46","7,101,013.72","6,855,615.96","8,814,758.53","7,962,865.05","9,018,070.68","9,123,736.18"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"811,863.17","-1,855,099.71","2,010,653.45","2,111,112.00","2,364,738.24","2,098,233.64","3,038,551.28","1,680,900.80","314,747.84","5,629,921.17","10,165,610.70","-3,782,955.48","483,811.67","2,319,641.84","8,861,916.20","-2,590,589.76","137,693.94","3,292,077.02","20,943,276.45","-376,555.43","-1,456,174.83","-1,123,570.38","3,524,981.58","2,990,927.08","184,260.29","2,799,849.17","3,210,116.39","3,878,145.31","5,681,454.21","2,396,469.10","3,085,290.85","3,197,733.36","6,310,384.76","2,352,401.57","7,006,663.57","2,813,766.56","6,713,272.85","3,691,635.19","16,587,592.88","6,233,492.44","16,252,988.17","6,944,515.00"
应收利息,,,,,,"1,571,023.25","6,284,093.00","7,845,403.75","10,910,370.98",,"2,134,066.48","4,255,463.29","6,553,445.83","9,613,390.61","2,662,827.49","5,940,203.46","6,330,422.41","8,690,301.08","2,260,345.22","3,792,342.70","3,806,327.32","4,278,365.37","4,065,820.89","2,677,680.93","2,066,781.03","2,017,420.27","1,829,592.62","1,343,108.76","2,174,875.74","1,054,597.91","1,010,793.70","909,508.44","683,412.03","693,700.05","349,846.67","237,691.10",,,,,,
应付利息,,,,,,,,,,,,,"56,487.69",,,,"116,875.00","735,625.00",,"845,833.34",,,,,,,,,,,,,,,,"205,416.67","1,597,680.11","1,416,892.32","1,139,005.06",,"1,019,987.12","905,914.27"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,"36,532,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"21,709,062.35","20,409,040.92","27,590,797.64","30,228,218.06","36,928,194.29","43,289,299.15","41,677,750.69","63,653,382.70","63,717,416.28","62,649,515.53","47,090,382.70","36,379,348.23","54,602,336.90","48,013,449.73","43,322,215.95","70,218,405.58","86,140,629.85","89,720,908.05","86,985,262.56","113,185,327.01","103,538,947.02","86,503,868.76","84,847,115.07","99,947,860.94","96,976,777.44","86,000,439.03","71,904,234.16","74,332,487.00","59,878,156.48","58,352,190.24","79,919,152.73","63,823,050.72","69,988,328.53","64,060,432.37","77,238,374.90","78,646,828.60","92,384,781.47","105,836,027.85","134,274,915.09","116,216,576.69","113,989,814.41","114,107,603.59"
其他应付款,"291,967.53","491,516.73","774,188.74","488,266.26","607,282.14","1,398,896.60","134,354.73","89,392.14","484,948.42","196,608.25","179,262.44","105,383.93","752,739.54","300,837.36","238,874.90","269,786.82","577,547.16","339,949.55","286,098.06","301,610.65","529,665.31","148,602.16","138,546.27","1,421,667.64","419,866.50","217,863.40","145,976.12","165,809.44","378,499.49","300,539.50","142,266.98","190,258.35","962,629.27","883,901.48","925,487.76","777,060.99","3,307,513.57","1,370,433.20","4,045,905.38","47,123,516.07","3,717,061.12","2,341,501.50"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,884.83",,,,"261,904.75",,,,
一年内到期的非流动负债,,,,,,,,,,,,"21,000,000.00","21,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,"1,820,266.52","1,162,053.00","543,712.10","2,112,706.61","4,482,591.00","1,386,352.39","2,000,571.07","4,500,181.10","55,077,860.60","137,442,135.34","107,800,705.52","105,798,232.64","45,126,525.15","29,977,129.36","1,535,140.25","2,356,255.71","3,616,470.73","1,617,813.90","5,773,883.96","4,806,102.33","7,532,236.89","14,188,568.98","14,523,863.31","14,235,343.45","61,548,714.49","40,739,670.83","36,980,990.73","9,144,272.99","7,566,203.10","4,966,233.17"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"130,112,973.30","153,219,795.78","166,912,432.66","193,721,865.67","200,495,088.55","978,759,481.46","984,282,515.56","963,552,287.04","994,694,604.58","1,021,518,390.40","973,980,592.50","960,884,485.48","820,844,811.40","828,890,221.70","829,999,509.10","821,842,580.28","784,235,083.87","812,498,236.66","902,837,678.09","859,501,705.86","765,748,668.32","748,128,041.36","725,199,855.26","716,153,867.04","650,144,120.19","645,349,082.25","656,869,982.28","667,876,112.49","663,940,263.74","573,266,910.09","559,353,030.47","548,445,341.45","514,739,439.24","487,467,814.37","503,095,263.93","532,666,492.41","576,509,059.05","616,757,644.25","657,183,308.92","717,539,631.49","746,761,846.96","701,983,151.67"
流动负债合计,"41,974,287.22","67,080,755.53","76,163,837.08","79,598,218.55","67,490,557.66","53,983,502.03","40,777,319.51","11,047,208.61","27,509,926.28","17,403,877.88","22,725,639.12","74,799,048.38","78,249,996.19","75,737,139.45","127,928,512.80","102,807,554.76","68,635,435.93","76,893,191.19","94,696,987.60","74,372,317.25","7,316,036.70","8,523,118.41","15,405,341.44","15,239,302.57","8,810,148.18","9,266,566.70","26,161,299.34","25,224,351.97","18,447,463.33","20,442,607.37","29,009,837.80","20,202,848.06","64,699,376.74","56,771,075.31","44,154,097.58","89,201,468.95","159,822,584.32","194,011,867.46","214,022,686.49","227,660,406.68","249,877,883.78","171,047,796.21"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000,000.00","48,000,000.00","48,000,000.00","51,000,000.00","51,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00",,
长期借款,,,,,,,"21,000,000.00","21,000,000.00","36,000,000.00","56,000,000.00","21,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"158,419,741.64","156,048,232.31","159,135,650.47","161,596,348.38","161,410,547.09","159,968,250.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00",,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,388,725.45","2,388,725.45","2,812,646.43","2,388,725.45","3,096,349.97","3,096,349.97"
固定资产,"65,688,874.88","62,213,376.82","60,702,912.15","57,389,211.39","57,797,351.34","58,998,610.31","64,690,005.57","71,929,602.78","73,515,658.83","75,690,144.41","80,413,572.38","134,842,725.54","130,596,384.61","130,363,676.60","128,169,032.85","132,494,442.58","127,763,639.31","124,012,970.54","120,185,323.85","118,342,117.45","114,383,316.00","111,387,225.53","107,858,508.04","105,630,126.38","104,881,714.71","102,154,421.05","99,352,221.49","101,886,191.75","101,027,775.45","108,436,193.62","108,348,426.73","107,852,526.44","578,157,457.66","615,779,181.49","624,128,017.74","626,972,829.19","656,905,191.92","645,684,334.99","660,289,479.82","649,595,769.51","655,552,553.21","649,228,600.69"
递延所得税负债,,,,,,,,,,,,,"157,683.75","160,370.70",,,,,,,,,,,,,,,,,,,"1,084,578.33","1,015,349.93","946,121.52","876,893.12","13,701,296.93","13,000,796.61","12,466,576.81","11,924,220.40","13,457,662.12","12,931,556.25"
在建工程,"925,741.50","9,836,135.84","17,080,483.86","17,739,481.95","18,427,555.65","23,688,929.53","32,118,463.95","36,971,635.63","45,115,847.46","46,125,855.53","48,459,278.95","69,935,697.50","85,719,617.37","91,766,180.41","97,575,087.78","96,079,771.07","37,623,514.43","49,993,282.21","87,623,654.62","126,951,703.14","160,981,771.33","201,674,336.12","229,357,421.31","257,181,123.37","311,867,437.75","335,240,149.64","335,780,368.88","340,180,577.35","352,584,814.44","357,575,219.25","371,506,231.25","387,299,821.85","1,528,458.05","3,519,902.32","4,999,724.16","2,920,597.60","5,284,663.35","8,484,696.52","5,343,142.05","7,745,531.82","6,108,460.70","3,570,971.74"
其他非流动负债,"400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00",,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,"66,803.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","21,400,000.00","21,000,000.00","36,000,000.00","56,000,000.00","21,000,000.00",,"2,157,683.75","2,160,370.70","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","11,084,578.33","10,948,683.27","10,812,788.20","10,676,893.14","184,876,430.73","185,495,391.31","188,272,299.32","189,566,508.51","191,421,562.13","189,189,586.01"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"42,374,287.22","67,480,755.53","76,563,837.08","79,998,218.55","67,890,557.66","54,383,502.03","62,177,319.51","32,047,208.61","63,509,926.28","73,403,877.88","43,725,639.12","74,799,048.38","80,407,679.94","77,897,510.15","129,928,512.80","104,807,554.76","70,635,435.93","78,893,191.19","96,696,987.60","76,372,317.25","9,316,036.70","10,523,118.41","17,405,341.44","17,239,302.57","10,810,148.18","11,266,566.70","28,161,299.34","27,224,351.97","24,447,463.33","26,442,607.37","35,009,837.80","26,202,848.06","75,783,955.07","67,719,758.58","54,966,885.78","99,878,362.09","344,699,015.05","379,507,258.77","402,294,985.81","417,226,915.19","441,299,445.91","360,237,382.22"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","236,800,000.00","236,800,000.00","236,800,000.00","236,800,000.00","236,800,000.00","236,800,000.00","236,800,000.00","236,800,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","473,600,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00","947,200,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"11,511,094.22","11,511,094.22","11,511,094.22","11,511,094.22","11,511,094.22","756,170,494.22","756,170,494.22","756,170,494.22","761,746,544.22","761,746,544.22","672,946,544.22","672,946,544.22","672,946,544.22","672,946,544.22","672,946,544.22","672,946,544.22","672,946,544.22","672,946,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","436,146,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22","9,906,544.22"
无形资产,"1,259,978.65","34,501,146.84","34,147,732.92","33,971,025.96","33,794,319.00","33,617,612.04","33,440,905.08","33,264,198.12","33,087,491.16","32,910,784.20","32,734,077.24","32,557,370.28","32,380,663.32","32,203,956.36","32,027,249.40","31,850,542.44","225,971,399.65","216,141,762.75","134,409,778.01","133,731,979.55","126,977,734.66","126,374,641.45","125,734,705.93","125,094,770.41","124,454,834.89","123,814,899.37","123,174,963.85","122,535,028.33","121,895,092.81","121,255,157.29","120,615,221.77","119,975,286.25","45,815,043.84","44,999,355.28","44,904,578.31","44,005,462.45","127,691,631.27","126,242,775.48","122,174,377.65","118,441,530.94","121,797,375.06","117,767,291.23"
盈余公积,"6,408,592.73","11,195,666.12","11,195,666.12","11,195,666.12","18,432,500.71","18,432,500.71","18,432,500.71","18,432,500.71","25,212,345.10","25,212,345.10","25,212,345.10","25,212,345.10","34,091,615.67","34,091,615.67","34,091,615.67","34,091,615.67","40,535,672.84","40,535,672.84","40,535,672.84","40,535,672.84","47,051,971.97","47,051,971.97","47,051,971.97","47,051,971.97","51,639,397.35","51,639,397.35","51,639,397.35","51,639,397.35","57,231,301.61","57,231,301.61","57,231,301.61","57,231,301.61","61,366,780.43","61,366,780.43","61,366,780.43","61,366,780.43","64,963,419.45","64,963,419.45","64,963,419.45","64,963,419.45","64,963,419.45","64,963,419.45"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,005,311.72","1,766,062.73","564,963.97","1,199,756.05","1,938,751.49",,,"214,153.16",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,624,436.31","66,624,436.31","66,624,436.31","66,624,436.31","309,721,300.85","309,721,300.85","309,721,300.85","309,721,300.85","309,721,300.85","309,721,300.85"
未分配利润,"28,175,078.27","60,041,850.57","70,058,741.98","90,599,798.41","103,171,269.52","118,573,404.54","130,312,652.12","151,678,846.87","149,390,401.40","169,567,895.37","158,721,751.91","191,055,266.75","184,893,225.69","201,192,980.11","153,590,905.17","173,426,701.39","171,838,595.30","191,188,405.04","202,596,980.28","216,598,106.97","206,806,409.38","224,976,603.89","218,763,618.96","235,010,758.17","224,336,518.52","239,007,433.93","230,789,454.77","246,838,140.74","250,920,414.46","260,960,424.95","202,732,407.89","217,667,980.49","218,291,648.67","227,709,581.33","229,830,679.20","240,757,888.78","250,840,143.12","250,542,861.11","268,903,841.94","290,221,704.64","262,122,905.83","283,464,412.72"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"277,712.27","505,037.82","1,925,662.84","2,715,480.87","3,507,924.60","3,815,217.75","3,693,732.89","3,576,762.46","5,880,641.10","5,395,228.79"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-30,843.18","-59,056.53","2,909,978.65","2,882,279.66","2,854,397.13","3,506,730.05","113,469,135.06","114,205,807.52","116,443,984.20","124,517,681.43","132,880,643.90","136,452,816.15"
递延所得税资产,"309,928.93","176,508.10","202,693.90","202,693.90","202,437.51","212,492.30","271,175.47","315,265.32","1,107,985.84","1,359,885.10","1,408,127.38","1,384,965.15","960,404.29","1,068,816.75","1,187,081.77","1,198,979.13","1,017,183.55","1,250,767.70","1,262,637.79","1,255,627.83","924,154.83","1,278,168.33","1,404,435.90","1,498,394.68","1,455,817.39","1,581,789.22","1,410,728.29","1,326,208.48","2,278,304.55","2,207,444.02","1,989,982.09","2,068,666.76","2,821,807.11","2,455,407.36","2,547,083.90","2,710,601.60","2,791,049.67","3,206,085.50","3,964,991.95","4,048,781.62","12,770,552.86","12,804,785.34"
外币报表折算价差,"-171,555.18","-282,403.06","-283,083.91","-280,498.43","-288,670.06","-282,775.86","-289,900.93","-296,061.52","-337,629.13","-325,602.93","-410,631.90","-1,141,156.96","-1,845,244.53","-1,843,858.33","-1,607,676.96","-1,814,160.54","-2,320,488.28","-2,522,441.23","-3,257,112.58","-3,469,507.45","-3,905,317.13","-3,455,825.70","-3,412,550.15","-3,490,295.05",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"136,791,940.00","136,791,940.00","136,791,940.00","136,791,940.00","13,824,939.20","13,944,352.20",,,,,,,,,,,"84,000.00","42,811,608.00","42,811,608.00","45,492,449.66","56,663,072.71","45,419,796.11","13,830,455.22","8,116,602.63","1,150,344.37","4,604,244.37","2,281,233.65","464,654.89","1,877,582.92","2,672,012.11"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"68,184,523.96","106,727,167.60","112,133,822.83","109,302,413.20","110,221,663.50","116,517,644.18","130,520,550.07","142,480,701.85","152,826,983.29","156,086,669.24","163,015,055.95","238,787,562.01","386,449,009.59","392,194,570.12","395,750,391.80","398,415,675.22","406,200,676.14","405,343,135.40","343,481,394.27","380,281,427.97","403,266,976.82","440,714,371.43","464,355,071.18","489,404,414.84","542,659,804.74","562,791,259.28","559,718,282.51","565,928,005.91","577,869,987.25","680,285,622.18","693,271,469.84","710,688,750.96","803,893,299.67","832,069,179.42","804,524,922.45","830,265,766.70","1,153,990,857.52","1,146,758,655.46","1,152,468,258.86","1,138,808,485.25","1,113,708,466.70","1,101,160,190.75"
所有者权益(或股东权益)合计,"155,923,210.04","192,466,207.85","202,482,418.41","223,026,060.32","242,826,194.39","1,040,893,623.61","1,052,625,746.12","1,073,985,780.28","1,084,011,661.59","1,104,201,181.76","1,093,270,009.33","1,124,872,999.11","1,126,886,141.05","1,143,187,281.67","1,095,821,388.10","1,115,450,700.74","1,119,800,324.08","1,138,948,180.87","1,149,622,084.76","1,163,410,816.58","1,159,699,608.44","1,178,319,294.38","1,172,149,585.00","1,188,318,979.31","1,181,993,776.75","1,196,873,774.83","1,188,426,965.45","1,206,579,766.43","1,217,362,787.66","1,227,109,924.90","1,217,614,662.51","1,232,931,244.35","1,242,848,783.84","1,251,817,235.21","1,252,653,300.60","1,263,053,897.02","1,385,800,901.52","1,384,009,040.94","1,407,356,581.97","1,439,121,201.55","1,419,170,867.75","1,442,905,960.20"
资产总计,"198,297,497.26","259,946,963.38","279,046,255.49","303,024,278.87","310,716,752.05","1,095,277,125.64","1,114,803,065.63","1,106,032,988.89","1,147,521,587.87","1,177,605,059.64","1,136,995,648.45","1,199,672,047.49","1,207,293,820.99","1,221,084,791.82","1,225,749,900.90","1,220,258,255.50","1,190,435,760.01","1,217,841,372.06","1,246,319,072.36","1,239,783,133.83","1,169,015,645.14","1,188,842,412.79","1,189,554,926.44","1,205,558,281.88","1,192,803,924.93","1,208,140,341.53","1,216,588,264.79","1,233,804,118.40","1,241,810,250.99","1,253,552,532.27","1,252,624,500.31","1,259,134,092.41","1,318,632,738.91","1,319,536,993.79","1,307,620,186.38","1,362,932,259.11","1,730,499,916.57","1,763,516,299.71","1,809,651,567.78","1,856,348,116.74","1,860,470,313.66","1,803,143,342.42"
负债和所有者(或股东权益)合计,"198,297,497.26","259,946,963.38","279,046,255.49","303,024,278.87","310,716,752.05","1,095,277,125.64","1,114,803,065.63","1,106,032,988.89","1,147,521,587.87","1,177,605,059.64","1,136,995,648.45","1,199,672,047.49","1,207,293,820.99","1,221,084,791.82","1,225,749,900.90","1,220,258,255.50","1,190,435,760.01","1,217,841,372.06","1,246,319,072.36","1,239,783,133.83","1,169,015,645.14","1,188,842,412.79","1,189,554,926.44","1,205,558,281.88","1,192,803,924.93","1,208,140,341.53","1,216,588,264.79","1,233,804,118.40","1,241,810,250.99","1,253,552,532.27","1,252,624,500.31","1,259,134,092.41","1,318,632,738.91","1,319,536,993.79","1,307,620,186.38","1,362,932,259.11","1,730,499,916.57","1,763,516,299.71","1,809,651,567.78","1,856,348,116.74","1,860,470,313.66","1,803,143,342.42"
