科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"9,833,000.00","39,908,546.66","58,908,546.66","25,276,673.37","16,593,589.74","16,593,589.74","16,593,589.74","16,887,680.09",,,,"19,127,067.15","1,500,000.00","3,000,000.00","4,500,000.00","6,000,000.00","1,530,991.00","3,171,865.00","4,687,039.00","6,571,812.00","3,512,576.00","10,577,458.85","13,777,247.52","26,536,284.03","3,345,002.35","31,497,978.16","48,443,594.59","51,630,168.02","12,366,359.71","19,667,217.59","28,352,067.26","39,685,034.81","1,124,906.67","1,383,146.67","4,395,708.37","11,739,456.12","1,053,912.59","16,512,264.41","16,513,517.81","16,513,517.81",,"9,264,049.77","18,928,465.42","51,033,532.59","156,821.83","3,164,412.90"
二、营业利润,"5,913,524.30","13,610,714.96","21,525,313.77","6,280,855.43","4,028,251.16","407,818.27","-6,454,188.09","-4,865,885.50","-2,641,383.90","-10,041,212.50","-13,927,309.30","-3,299,651.46","-2,069,246.13","-3,520,655.38","-4,577,729.91","-339,292,953.97","-655,007.73","-1,791,746.96","-1,176,689.02","-16,390,453.26","471,364.13","3,402,971.28","3,713,230.14","9,662,763.08","-1,223,081.19","-3,743,984.23","-5,521,262.98","-39,302,303.54","-2,075,564.88","-3,175,451.89","-3,977,604.05","-4,323,225.90","-1,399,390.98","-4,561,318.84","-2,218,432.11","-64,493,233.11","-12,931,397.80","-14,727,663.44","-17,140,198.46","-26,384,162.31","-2,337,987.66","-5,525,300.34","-5,486,323.24","20,411,792.81","-2,878,849.81","-7,893,758.34"
减:营业成本,,"18,183,214.80","26,349,658.84","19,337,396.95","9,414,102.56","9,414,102.56","9,414,102.56","9,851,313.90",,,,"2,478,974.36",,,,"2,289,660.00","572,415.00","1,144,830.00","1,717,245.00","2,289,660.00","869,735.00","3,735,320.32","4,757,860.46","10,436,107.37","933,415.16","27,257,378.04","42,730,062.84","44,978,257.69","11,699,020.07","17,011,952.19","23,606,500.28","28,210,435.78","91,844.31","261,430.62","3,012,932.18","10,258,999.04","994,934.72","12,331,176.53","12,382,787.34","12,440,383.80",,"9,223,767.40","18,526,483.52","50,551,536.52","140,384.40","3,285,152.44"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"541,738.49","660,923.49","1,139,343.32","241,852.64",,,,"1,176.36",,,,"990,000.00","82,500.00","165,000.00","247,500.00","330,000.00","84,204.51","180,202.58","263,537.15","360,627.85","194,873.69","292,945.41","433,017.13","816,145.17","121,225.05","180,118.82","244,509.29","301,138.95","47,203.20","145,872.00","260,275.20","512,872.06","14,203.20","76,939.73","91,142.93","621,068.48",,,,"256,449.06","121,823.28","269,525.87","419,128.68","601,111.45","99,284.26","245,530.85"
营业外收入,,,,,,,"1,988,000.00",,,,,"8,414,341.22",,"24,780.58","24,780.58","24,780.58",,,,"80,000,000.00",,,,"209,291.47","489,158.55","983,752.20","1,483,780.94","1,652,268.89","3,000,000.00","4,153,621.89","7,995,143.12","10,239,041.86",,,"8,237.71","11,245.71","1,667.00","310,915.90","1,649,318.14","1,195,193.96",,,,,,"28,301.89"
销售费用,,,"50,000.00","50,000.00",,,,"309,183.65",,,,,"20,780.00","20,780.00","47,780.00",,,,,,,,,,"173,760.00","300,892.05","507,814.53","679,262.68","130,374.12","255,761.97","375,424.82","521,185.67","129,760.13","252,086.20","371,760.26","612,830.41","207,707.06","413,759.40","529,943.20","704,447.77","103,912.85","217,477.88","259,001.40","283,844.32","19,346.47","37,106.92"
减:营业外支出,,,,,,,,,,,,"33,531,121.79",500.00,"3,907.50","4,013.43","21,811.43",89.82,89.82,89.82,"66,504.33",,"885,839.66","885,839.66","885,839.66",,,,"12,945,744.04",,,,,,,,,,"1,500.00","1,500.00","46,421.92",,,"19,800.00","94,897.84",,
管理费用,"2,828,203.63","6,265,863.63","9,826,372.93","13,357,347.45","3,474,159.79","6,567,485.03","11,860,269.09","17,204,552.34","1,163,636.99","4,692,457.07","6,927,642.31","7,624,397.95","1,851,705.39","4,716,423.00","7,252,333.66","8,688,386.07","1,529,601.40","3,641,798.38","5,356,893.29","7,818,773.52","2,078,277.40","3,604,930.51","5,336,781.43","7,885,629.59","3,462,338.33","7,632,652.96","10,705,182.13","19,437,302.40","3,002,440.55","6,139,877.91","9,047,792.47","12,257,042.21","2,792,772.99","6,516,947.50","8,913,474.27","13,138,269.05","2,526,713.30","6,246,581.69","10,322,026.62","13,234,442.01","2,195,693.43","5,213,251.78","7,282,160.39","10,304,536.31","1,904,262.72","5,208,686.88"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,921.92",,,,,,
