科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"1,319,983,816.16","3,154,903,158.21","4,764,211,785.36","5,954,969,163.57","1,731,598,835.26","3,835,964,129.46","5,367,218,818.87","6,212,038,670.38","2,539,202,384.37","7,530,109,392.01","11,668,500,292.06","14,645,347,558.54","3,317,466,161.14","6,929,573,253.29","10,943,265,419.05","15,361,272,327.14","4,258,329,461.49","8,799,578,822.12","11,887,555,165.09","15,083,747,224.54","3,646,161,144.61","7,837,060,536.40","11,723,336,959.69","17,104,510,011.39","5,219,202,711.47","10,962,607,482.02","15,892,929,239.20","23,278,238,194.28","6,557,221,165.62","11,818,859,973.39","17,081,637,560.77","25,158,467,871.86","7,720,626,764.79","17,358,589,035.84","26,683,279,678.19","38,759,409,545.85","11,211,724,336.64","20,235,369,817.03","28,806,751,166.21","40,374,569,447.52","7,262,271,150.50","14,437,659,842.53","20,492,138,240.23"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,"-23,533,980.16","-23,533,980.16",,,,"13,515,340.09",,,,,,,,,,,,,,,,,,,,
收到的税费返还,"5,557,429.37","29,959,385.79","59,916,022.86","152,108,350.88","39,495,198.54","90,540,568.54","157,613,048.30","276,060,619.14","34,130,962.04","47,281,270.44","64,886,633.62","99,258,663.67","12,425,145.94","82,748,087.50","107,241,158.34","162,430,588.91","31,992,558.61","147,097,824.66","391,446,062.68","462,253,584.14","70,124,846.26","223,725,660.99","325,158,251.33","396,386,735.56","90,055,639.79","145,428,823.31","243,397,314.33","476,974,220.48","71,278,124.34","205,233,341.77","290,282,919.62","436,931,644.39","171,132,346.52","305,219,188.52","657,721,869.83","754,199,934.63","78,476,996.89","233,994,419.69","448,142,378.09","609,210,994.48","250,105,836.89","453,068,944.60","680,917,074.07"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,"1,559,409.57",,"2,796,178.04","2,796,278.54","2,800,176.54",,,,,"22,085,896.24",,"138,613.30","391,819.91","478,762.68","205,683.76","148,747.04","2,664,523.58","2,832,791.42","100,123.25","215,083.83","230,271.44","228,739.36","182,744.33","8,300.32","14,309.01","20,973.74","8,748.54","17,829.09","47,826,252.53"
收到其他与经营活动有关的现金,"333,616.27","7,610,164.32","9,438,245.64","30,476,517.00","2,512,511.89","3,737,500.85","9,827,871.71","66,090,604.95","39,017,307.36","66,376,939.22","104,830,691.75","154,911,885.92","17,907,067.32","28,690,610.68","141,057,172.11","203,485,972.18","43,945,335.93","68,698,733.53","396,789,943.26","379,824,851.94","213,529,710.81","233,975,250.99","316,666,999.19","703,796,525.34","241,683,792.17","198,535,548.48","505,392,924.72","619,111,084.23","80,381,750.78","238,692,589.43","406,222,021.87","561,205,604.52","75,610,672.70","336,529,931.10","1,354,875,450.06","1,779,791,188.50","131,899,160.27","404,248,398.84","729,749,894.85","1,250,639,801.76","244,233,560.97","1,125,648,594.95","2,342,321,547.24"
投资活动现金流出小计,"136,832,427.91","469,477,188.63","670,765,680.01","767,663,388.59","257,717,701.02","592,945,140.45","876,948,868.14","1,107,200,466.18","103,407,424.79","309,055,254.25","543,750,797.32","677,398,685.51","167,921,684.36","198,634,821.79","782,248,168.16","744,374,269.75","340,361,685.57","799,111,784.90","914,274,160.61","526,393,159.55","402,215,376.65","1,251,028,374.34","1,786,764,267.10","2,330,841,974.97","849,175,500.04","1,358,562,291.39","1,397,740,840.96","1,641,808,546.89","809,319,094.12","1,171,087,453.93","966,649,760.78","1,299,733,084.93","262,117,830.83","2,466,924,493.70","2,918,237,837.28","1,624,106,547.23","431,040,962.23","1,325,164,175.35","1,515,850,103.56","2,389,391,480.01","465,433,951.73","1,711,915,254.70","2,022,423,191.20"
经营活动现金流入小计,"1,325,874,861.80","3,192,472,708.32","4,833,566,053.86","6,137,554,031.45","1,773,606,545.69","3,930,242,198.85","5,534,659,738.88","6,554,189,894.47","2,612,350,653.77","7,643,767,601.67","11,838,217,617.43","14,899,518,108.13","3,347,798,374.40","7,041,011,951.47","11,191,563,749.50","15,727,188,888.23","4,334,267,356.03","9,015,375,380.31","12,675,791,171.03","15,925,825,660.62","3,929,815,701.68","8,294,761,448.38","12,365,162,210.21","18,204,693,272.29","5,550,942,143.43","11,306,571,853.81","16,641,719,478.25","24,374,323,498.99","6,708,881,040.74","12,262,785,904.59","17,778,142,502.26","26,156,605,120.77","7,967,369,784.01","18,000,338,155.46","28,695,876,998.08","41,293,400,668.98","11,422,100,493.80","20,873,612,635.56","29,984,643,439.15","42,234,420,243.76","7,756,610,548.36","16,016,377,382.08","23,515,376,861.54"
投资活动产生的现金流量净额,"-135,173,437.89","-464,515,319.31","-662,747,026.69","-754,669,147.18","-254,373,886.73","-585,109,987.13","-864,644,834.09","-1,086,007,701.16","-100,589,406.07","-302,511,300.39","-530,828,029.39","-624,325,534.41","-151,011,471.41","-170,983,735.16","-558,800,740.88","-665,017,031.84","-16,887,441.46","-291,970,815.58","-276,169,365.39","-34,078,437.79","-351,333,485.87","-1,183,380,733.42","-1,398,725,510.61","-1,665,039,365.32","-360,328,071.39","-683,918,542.30","-432,464,313.13","-792,778,868.86","49,479,813.12","5,533,532.79","232,386,315.00","-346,993,747.63","-124,943,272.30","-1,153,807,992.58","-1,266,793,606.83","59,802,595.26","-349,069,795.65","-511,580,521.08","-208,899,144.98","-1,315,318,309.95","476,043,992.07","-209,399,537.39","-240,754,094.21"
购买商品、接受劳务支付的现金,"580,250,699.96","1,573,544,896.71","2,782,425,340.57","3,545,570,506.31","903,000,148.83","2,337,343,398.64","3,466,335,007.94","4,100,459,169.75","1,181,797,239.91","2,350,314,354.94","3,939,519,942.48","9,286,233,097.24","3,417,153,032.81","5,196,973,794.44","7,248,482,737.58","10,954,466,913.03","3,046,252,947.09","5,887,850,318.52","9,021,471,762.62","12,890,777,959.52","2,868,536,911.46","4,528,794,587.60","6,381,070,920.95","10,763,227,396.90","3,076,705,166.18","7,100,459,111.74","10,582,002,984.61","17,569,057,599.26","5,287,724,426.35","9,942,812,300.13","15,148,456,833.93","19,891,765,408.94","5,319,769,792.23","13,549,473,059.10","20,956,387,242.58","32,109,100,650.19","7,635,631,951.29","16,049,595,615.10","25,658,304,786.66","36,268,921,576.33","8,247,943,088.75","16,342,252,587.90","23,627,104,925.47"
吸收投资收到的现金,,"803,200,000.00","803,200,000.00","803,845,960.00",,,,,,,,"12,478,367.55","230,000,000.00",,,,,,,,,,,"21,003,580.89",,,"4,200,000.00","4,200,000.00","113,510,000.00","113,510,000.00","113,510,000.00","162,764,100.00",,,,,,,"4,500,189,999.52","4,500,189,999.52",,"4,250,000.00","4,250,000.00"
