科目,2012-12-31,2013-12-31,2014-12-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"4,230,686.10","1,765,957.09","2,363,886.66","1,512,467.50","965,999.01","859,582.50","992,148.73","981,377.17","1,863,851.88","1,008,129.18","1,132,255.13","1,197,228.50","1,080,821.73","918,281.68","1,039,436.10"
应付职工薪酬,"15,661,279.26","18,508,822.65","22,591,793.43","21,106,836.90","25,229,326.77","12,787,039.92","18,571,271.67","23,522,207.55","27,047,402.89","15,182,159.28","20,971,358.53","24,983,975.36","31,085,909.54","15,256,943.13","25,514,413.17"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"5,643,778.54","9,385,241.07","9,440,807.53","10,551,618.78","12,043,854.88","7,462,755.72","12,918,775.40","13,188,621.32","15,311,195.25","9,571,252.06","17,055,494.65","11,228,467.95","12,205,182.67","3,424,650.45","9,951,891.08"
应收利息,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"80,170,604.02","91,707,753.43","109,255,962.42","115,606,830.87","109,399,353.57","112,334,549.04","109,319,631.41","114,997,511.32","127,033,094.72","136,513,356.38","135,304,853.63","146,057,951.66","139,176,900.84","154,194,795.22","160,566,997.42"
其他应付款,"2,009,547.97","2,046,285.75","7,671.27","32,047.47","14,062.05","1,834,612.96","233,944.50","242,997.35","292,448.16","78,449.07","56,301.67","61,741.56","191,518.36","90,775.09","123,682.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"500,000.00","34,499,573.00","33,499,573.00","33,499,573.00",,,,,,,,,
其他流动资产,"16,653.18","1,647,261.28","183,696.68","42,695.05","396,537.03","293,247.71","447,005,108.20","447,007,540.00","447,375,133.11","447,010,819.37","387,216,268.05","387,202,704.28","143,139,550.02","143,253,080.16","270,301.41"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"304,897,129.88","312,849,531.20","382,203,371.32","429,015,451.51","478,006,879.70","1,118,898,013.26","1,002,753,445.44","1,039,225,622.96","1,097,473,938.38","1,124,220,828.62","1,105,596,748.53","1,143,264,589.36","1,161,396,119.93","1,172,853,354.77","1,171,219,873.96"
流动负债合计,"165,140,816.58","156,234,545.61","169,165,866.96","193,612,740.69","200,474,562.45","193,769,738.65","134,197,014.95","136,800,827.76","155,614,928.68","142,012,113.37","143,892,816.71","158,233,165.94","152,284,717.00","140,990,895.82","179,822,546.28"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,,"37,469,573.00","88,752,573.00","54,253,000.00","53,753,000.00","53,753,000.00",,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"94,604,101.52","110,515,774.37","324,478,948.71","358,541,605.04","367,762,377.60","368,205,105.77","368,710,990.36","376,867,150.06","389,369,885.90","383,106,867.42","384,945,709.43","400,170,204.55","408,178,107.85","410,817,820.44","407,945,398.15"
递延所得税负债,"100,320.00","36,720.00","108,900.00",,,,,,,,,,"86,121.00",,
在建工程,"31,187,191.20","111,313,347.98","9,092,899.93","5,753,059.93",,,,"1,111,880.36","1,857,740.13","2,502,891.94","4,240,140.16","4,958,249.88","5,871,010.86","6,163,153.25","6,431,315.88"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"2,765,570.00","41,174,543.00","94,748,556.33","62,561,500.00","62,589,446.97","62,417,393.94","8,177,917.83","8,138,108.38","7,381,215.60","6,613,906.17","6,179,930.07","6,261,578.99","6,085,598.89","5,737,376.79","5,475,275.69"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"167,906,386.58","197,409,088.61","263,914,423.29","256,174,240.69","263,064,009.42","256,187,132.59","142,374,932.78","144,938,936.14","162,996,144.28","148,626,019.54","150,072,746.78","164,494,744.93","158,370,315.89","146,728,272.61","185,297,821.97"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","256,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"91,068,004.30","91,068,004.30","91,068,004.30","91,068,004.30","91,068,004.30","666,564,906.81","666,564,906.81","666,564,906.81","666,564,906.81","666,564,906.81","666,564,906.81","666,564,906.81","666,564,906.81","666,564,906.81","570,564,906.81"
无形资产,"27,815,223.55","27,099,064.30","26,504,117.02","25,973,668.37","25,813,552.22","25,653,436.07","25,493,319.92","25,337,760.45","25,184,481.90","25,392,269.93","25,219,987.88","25,047,705.83","24,875,423.78","24,703,141.73","24,530,859.68"
盈余公积,"8,145,389.10","21,535,900.06","35,556,727.93","35,556,727.93","51,016,890.30","51,016,890.30","51,016,890.30","51,016,890.30","68,328,630.94","68,328,630.94","68,328,630.94","68,328,630.94","84,254,769.41","84,254,769.41","84,254,769.41"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"74,394,606.26","135,227,439.20","236,753,877.48","321,954,179.32","352,264,790.62","383,577,898.29","382,444,442.89","426,126,796.58","463,110,665.65","496,966,047.22","480,883,633.17","520,541,146.43","543,598,443.21","562,322,839.85","521,066,371.34"
长期待摊费用,"62,014.20","30,000.00",,,,,,"46,000.00","40,000.00","34,000.00","28,000.00","22,000.00","16,000.00","10,000.00","4,000.00"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"2,948,725.89","3,432,714.32","5,013,696.02","5,469,367.39","5,830,885.12","4,590,272.89","5,443,417.06","6,059,116.00","7,074,301.37","5,228,746.60","5,819,331.70","6,466,679.49","7,497,908.97","5,323,318.49","7,052,421.86"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"4,953,863.93",,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"156,617,256.36","252,390,900.97","365,089,661.68","395,737,700.73","399,406,814.94","398,448,814.73","399,647,727.34","409,421,906.87","423,526,409.30","416,264,775.89","420,253,169.17","436,664,839.75","451,392,315.39","447,017,433.91","445,963,995.57"
所有者权益(或股东权益)合计,"293,607,999.66","367,831,343.56","483,378,609.71","568,578,911.55","614,349,685.22","1,261,159,695.40","1,260,026,240.00","1,303,708,593.69","1,358,004,203.40","1,391,859,584.97","1,375,777,170.92","1,415,434,684.18","1,454,418,119.43","1,473,142,516.07","1,431,886,047.56"
资产总计,"461,514,386.24","565,240,432.17","747,293,033.00","824,753,152.24","877,413,694.64","1,517,346,827.99","1,402,401,172.78","1,448,647,529.83","1,521,000,347.68","1,540,485,604.51","1,525,849,917.70","1,579,929,429.11","1,612,788,435.32","1,619,870,788.68","1,617,183,869.53"
负债和所有者(或股东权益)合计,"461,514,386.24","565,240,432.17","747,293,033.00","824,753,152.24","877,413,694.64","1,517,346,827.99","1,402,401,172.78","1,448,647,529.83","1,521,000,347.68","1,540,485,604.51","1,525,849,917.70","1,579,929,429.11","1,612,788,435.32","1,619,870,788.68","1,617,183,869.53"
