科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"1,587,538,095.68","2,629,088,876.42","4,458,382,249.26","7,237,430,747.12","1,993,496,395.46","4,619,717,309.60","6,486,517,281.01","8,241,685,564.11","2,512,537,167.20","5,546,006,031.29","7,807,202,385.78","9,669,999,065.39","3,039,906,100.41","6,587,266,362.78","9,327,577,784.12","11,633,283,740.18","4,220,589,097.94","9,825,823,427.08","13,642,075,480.07","18,402,355,207.30","6,015,967,741.62","13,264,437,836.41","19,931,438,600.48","26,455,335,152.99","7,165,785,851.61","14,127,867,191.11","21,935,713,045.24","30,921,801,316.60","7,449,825,750.64","14,321,628,403.09","21,718,189,167.61","31,573,928,530.94","8,544,273,436.00","15,778,647,465.95","23,148,688,960.89","32,659,583,725.28","9,988,753,730.97","18,173,234,673.44","26,631,884,032.43","38,862,189,993.84","13,308,639,084.87","24,190,030,218.96","42,450,467,500.01","58,217,861,314.17"
二、营业利润,"873,061,006.93","1,358,893,995.17","2,505,723,084.77","4,525,341,001.80","1,221,987,327.89","3,144,122,687.10","4,411,345,749.40","5,390,384,855.03","1,704,811,540.33","3,904,946,419.24","5,305,959,144.12","6,075,520,510.72","1,795,570,345.19","4,380,755,479.71","5,897,507,732.05","7,160,906,229.50","2,652,278,357.03","6,889,593,147.71","9,282,393,382.59","12,336,164,425.08","4,173,011,924.20","9,799,689,054.46","14,687,293,422.03","18,830,739,817.65","5,370,179,720.15","10,397,746,420.82","16,013,209,542.84","21,791,544,952.00","5,319,919,564.87","10,250,976,984.10","15,316,444,738.30","22,102,973,250.90","6,204,332,019.73","11,151,613,884.90","16,294,979,247.55","22,158,991,962.87","7,202,563,107.21","12,760,123,468.86","18,149,578,203.43","24,265,625,169.42","8,790,152,762.56","16,123,769,916.27","28,636,943,385.35","38,940,007,533.45"
减:营业成本,"237,704,974.13","389,216,762.31","662,636,478.87","871,643,568.33","200,810,712.08","442,054,720.19","614,940,094.35","799,713,319.24","251,448,334.92","531,620,176.32","743,207,551.34","950,672,855.27","295,386,812.48","569,190,230.53","821,295,137.53","1,052,931,591.61","392,063,100.98","845,072,449.15","1,155,847,115.68","1,551,233,976.06","482,055,429.18","1,059,645,343.97","1,628,876,041.88","2,044,306,468.76","481,121,235.64","932,566,677.02","1,440,864,963.81","2,193,920,307.99","506,935,182.40","987,543,281.35","1,593,307,325.68","2,338,550,532.33","579,796,944.52","1,165,878,006.33","1,747,047,687.23","2,538,337,449.06","765,002,011.77","1,475,407,709.24","2,225,398,682.82","3,410,104,085.97","1,176,997,676.07","2,511,228,414.91","4,273,438,303.50","5,940,436,371.97"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"191,506,723.52","291,887,086.48","412,234,460.65","604,078,928.41","198,645,627.71","370,471,947.34","533,718,466.76","681,761,604.71","234,708,691.39","418,028,504.85","676,193,009.49","940,508,549.66","540,768,518.44","858,980,338.08","1,409,893,974.93","1,577,013,104.90","708,575,156.15","1,277,257,264.30","1,931,440,577.01","2,477,391,798.01","808,353,307.80","1,356,209,475.46","1,784,696,541.18","2,572,644,755.42","586,532,904.00","1,099,186,549.11","1,972,678,618.54","2,790,747,889.49","704,741,188.09","1,265,321,917.52","2,004,308,881.32","2,788,994,436.05","806,537,815.96","1,443,140,055.82","2,171,605,445.23","3,449,170,637.40","1,180,622,899.52","2,205,658,604.87","3,623,883,800.05","6,508,926,343.26","1,973,301,671.93","3,419,416,545.50","6,423,976,199.89","8,404,214,470.69"
营业外收入,"1,118,127.89","2,337,708.18","2,650,052.83","2,917,186.44","570,450.00","1,164,514.59","2,381,385.59","6,282,035.79","1,231,620.00","1,861,620.00","494,320.00","6,247,977.00","10,325.86","398,410.98","1,971,014.48","5,307,144.91","1,979,084.00","2,992,008.57","4,953,462.93","7,181,584.54","1,955,371.81","2,194,791.12","4,670,917.43","6,756,532.19","33,313.20","181,985.22","27,712,057.19","32,763,249.14","573,210.01","631,082.29","2,509,405.60","6,562,552.18","499,998.00","712,903.58","1,151,762.29","4,823,183.32","4,199,647.61","5,374,865.27","8,262,314.45","8,553,926.06","1,770,099.69","5,597,183.83","9,775,757.86","12,201,990.51"
销售费用,"212,477,800.29","343,733,134.57","439,695,589.05","560,385,186.98","243,703,730.18","341,612,858.30","455,051,645.89","532,024,659.80","180,649,086.71","315,584,024.70","439,653,539.35","621,284,334.75","144,719,684.59","314,756,689.21","482,572,956.68","676,531,662.09","167,210,185.33","324,597,983.18","493,777,287.82","720,327,727.89","190,131,949.47","406,579,445.96","842,051,124.48","1,224,553,444.02","284,030,284.33","799,796,571.35","1,165,549,963.08","1,858,132,722.71","329,145,907.60","646,806,094.27","976,711,335.94","1,674,733,451.06","242,599,825.82","592,014,002.75","935,401,479.03","1,484,961,519.21","170,385,412.55","387,421,652.45","655,110,282.33","1,681,052,022.90","852,434,090.09","1,378,870,495.32","1,977,910,933.90","2,986,068,544.99"
减:营业外支出,"10,726.50","171,352.52","326,370.88","6,233,172.31",,"9,762,890.20","9,836,215.39","11,366,252.66","1,000,000.00","1,008,880.69","1,086,603.01","1,228,603.08","2,800,000.00","3,637,581.92","3,694,392.17","3,796,643.04","151,384.31","5,238,266.28","7,792,593.81","8,685,535.82","38,335.06","1,707,664.91","106,707,683.46","137,005,880.68","252,324,805.13","272,522,239.94","373,534,440.38","391,947,775.17","8,142,669.92","28,429,120.03","139,757,580.00","227,193,365.75","2,815,794.51","2,893,260.58","133,901,458.09","162,100,184.85","27,219.70","213,054.89","119,855,695.88","316,298,138.37","36,882,434.30","45,837,582.10","153,881,485.17","212,137,381.36"
管理费用,"99,539,514.05","277,866,482.92","475,793,089.54","723,155,575.20","168,448,490.52","369,708,813.52","536,075,599.36","941,174,062.44","222,527,985.93","463,903,828.95","733,148,103.43","1,217,158,463.04","309,690,750.83","560,864,374.55","851,216,571.01","1,346,014,202.04","354,029,240.72","642,955,797.35","1,001,317,983.56","1,673,872,427.75","459,827,167.05","831,662,727.75","1,288,134,049.01","2,204,190,581.13","558,440,922.02","1,151,877,819.89","1,743,433,452.38","2,834,740,716.00","730,947,216.88","1,492,808,431.34","2,336,957,697.64","3,378,499,544.59","919,920,409.00","1,827,131,652.26","2,592,580,782.23","3,812,852,076.19","905,013,030.88","1,859,591,870.32","2,786,104,248.79","4,187,189,840.42","1,122,230,514.33","2,032,246,237.88","3,115,038,946.76","4,720,542,820.14"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,"84,152.40",,,,"175,182.81","175,182.81","8,997,287.17",,"5,830,794.80","5,839,433.68","86,754,481.23","15,764.60","38,842.93","38,842.93","188,439.42","26,600.00","32,754.90","50,154.50","1,960,971.07","69,414.60","115,399.49","2,096,268.03",
