科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"13,605,036.84","22,404,213.84","12,841,263.61","21,215,253.49","30,575,533.02","10,208,947.88","25,193,805.09","42,790,196.77","57,984,242.11","20,859,822.21","38,871,809.21","58,214,162.63","77,069,413.04","25,232,547.70","49,542,190.12","76,844,670.25","106,060,859.81","57,829,172.20","93,959,875.90","135,287,351.15","185,640,653.20","87,027,530.03","144,870,499.21","206,204,586.45","259,217,324.73","89,740,832.55","189,427,885.70","269,529,499.76","371,531,020.89","136,367,217.67","243,684,879.18","358,972,469.62","491,222,569.35","150,035,402.65","267,299,513.74","390,941,620.07","513,202,868.48","132,031,218.12","254,209,931.48"
取得借款收到的现金,"62,790,000.00","32,940,000.00","16,000,000.00","16,000,000.00","16,000,000.00",,,,,"14,500,000.00","59,050,000.00","59,320,000.00","134,500,000.00","17,020,000.00","37,000,000.00","51,180,000.00","77,000,000.00",,"1,000,000.00","29,000,000.00","59,400,000.00","40,000,000.00","40,000,000.00","132,000,000.00","177,400,000.00","25,000,000.00","40,000,000.00","60,536,994.63","193,625,626.47","27,000,000.00","27,000,000.00","454,020,072.23","565,617,605.36",,,"300,000,000.00","316,390,115.00","2,000,000.00","2,000,000.00"
支付的各项税费,"17,863,043.69","43,675,569.92","19,324,976.09","30,286,528.16","44,007,933.72","14,429,832.11","27,725,369.49","45,351,485.10","67,727,721.69","19,273,683.89","42,726,279.78","69,290,795.84","106,703,156.12","23,811,895.89","74,012,231.42","140,963,939.06","212,132,815.68","62,732,994.26","155,468,965.52","253,407,099.13","364,943,929.94","107,863,543.46","230,493,929.29","377,820,857.35","530,470,962.35","115,130,192.10","285,434,853.33","456,677,967.58","632,949,689.19","175,409,886.26","337,532,609.23","491,969,234.83","688,813,854.33","187,912,647.88","292,566,227.69","429,859,697.71","570,440,811.03","162,973,928.42","327,840,620.56"
收到其他与筹资活动有关的现金,,,,,,,,,"325,100.00",,,,,,,,"1,422,000.00",,,,"2,275,900.00",,,,"420,000.00",,,,,,"1,455,000.00","1,455,000.00","1,000,000.00",,,,"10,163,700.00",,
支付其他与经营活动有关的现金,"50,292,640.34","52,464,382.84","17,849,517.66","36,764,277.09","46,721,287.49","11,728,095.26","31,670,966.49","63,149,291.62","96,313,818.26","34,087,807.74","71,893,622.37","97,873,425.43","152,361,741.47","35,086,115.31","110,950,029.31","274,477,022.22","480,290,616.73","142,356,580.04","399,970,213.99","685,684,370.26","979,277,594.06","248,105,847.42","568,224,376.00","876,720,944.94","1,276,519,917.91","185,915,441.26","571,076,376.16","836,634,728.82","1,353,351,021.79","256,937,203.15","694,161,102.19","1,054,645,766.01","1,439,986,719.34","266,913,160.11","638,535,813.79","1,030,730,191.10","1,378,964,311.09","467,572,656.83","930,092,950.02"
筹资活动现金流入小计,"67,410,000.00","32,940,000.00","16,000,000.00","16,000,000.00","741,738,000.00",,,,"325,100.00","18,500,319.88","63,050,319.88","63,320,319.88","138,894,390.31","17,020,000.00","42,004,122.87","52,684,122.87","187,786,119.87",,"1,000,000.00","29,000,000.00","61,675,900.00","181,966,720.00","195,893,520.00","287,893,520.00","333,713,520.00","949,599,972.32","964,599,972.32","985,136,966.95","1,118,225,598.79","56,228,000.00","57,683,000.00","500,197,072.23","615,020,605.36","10,000,000.00","12,516,000.00","313,491,000.00","343,280,815.00","2,000,000.00","2,195,000.00"
经营活动现金流出小计,"132,351,620.86","166,147,493.23","68,063,661.22","113,633,309.25","157,275,038.16","50,835,222.04","129,063,834.58","217,548,881.57","327,271,738.29","115,318,602.90","247,400,914.97","352,655,084.35","507,792,485.07","131,131,313.94","351,675,140.36","669,522,548.72","1,049,519,430.48","364,414,697.07","834,077,860.32","1,376,868,897.97","1,940,613,329.55","575,287,417.11","1,186,040,318.16","1,911,691,269.46","2,642,823,765.04","530,306,096.13","1,335,582,796.54","1,958,691,050.08","2,839,552,181.05","776,102,787.35","1,723,869,443.27","2,523,146,587.73","3,517,818,995.81","840,256,930.20","1,612,185,331.53","2,470,436,848.25","3,345,854,756.40","963,807,949.34","1,956,281,464.00"
偿还债务支付的现金,"62,790,000.00","63,730,000.00","16,000,000.00","16,000,000.00","32,000,000.00",,,,,,"16,500,000.00","9,500,000.00","59,500,000.00","5,635,000.00","24,180,000.00","24,180,000.00","67,100,000.00","17,900,000.00","62,900,000.00","77,900,000.00","92,900,000.00",,"16,000,000.00","44,000,000.00","62,900,000.00","40,000,000.00","58,500,000.00","175,490,000.00","200,119,000.00","27,000,000.00","45,500,000.00","206,114,761.30","397,235,698.70","95,140,100.43","96,607,533.13","496,607,533.13","546,607,533.13",,
经营活动产生的现金流量净额,"72,009,558.55","77,735,371.48","17,846,821.37","50,709,550.91","135,058,883.75","-23,276,444.20","-22,495,836.45","-22,072,598.95","46,246,003.94","-41,134,309.82","-45,138,778.92","7,180,391.18","35,638,433.45","76,457,181.50","136,851,011.85","113,900,047.01","152,213,150.88","59,257,639.58","90,644,484.97","109,433,744.89","143,596,285.14","8,922,292.07","57,479,746.62","70,561,534.24","149,941,309.76","79,459,188.35","22,371,916.73","113,245,990.13","120,997,939.77","66,344,401.89","152,664,849.31","354,230,772.00","448,078,567.25","90,383,821.16","294,502,590.03","516,554,005.84","742,379,978.21","212,994,822.15","357,197,563.52"
分配股利、利润或偿还利息支付的现金,"3,473,745.34","3,331,874.17","925,098.15","1,163,930.15","1,056,268.00",,"25,171,000.00","25,171,000.00","25,171,000.00","2,452.08","25,778,124.48","25,866,787.83","27,809,474.10","662,867.94","27,592,120.68","28,688,672.49","34,082,571.98","2,554,083.33","28,512,731.16","29,972,035.60","31,602,044.83","1,458,611.78","41,639,225.38","43,469,813.67","46,216,651.89","2,723,704.16","65,923,159.26","67,980,112.81","70,510,123.21","2,303,781.48","67,137,443.66","71,084,018.23","72,886,658.11","522,410.83","75,920,108.10","90,092,774.76","94,264,862.65","2,853,600.01","66,016,649.21"
收回投资收到的现金,"255,352.68",,,,,"10,000,000.00","170,000,000.00","210,000,000.00","438,000,000.00","50,099,000.00","173,099,000.00","183,396,490.06","263,396,490.06","333,613,708.69","341,613,708.69","387,650,043.58","419,650,043.58","66,465,934.42","107,465,934.42","154,335,474.35","179,472,974.35","73,596,612.90","123,596,612.90","179,791,922.62","229,791,922.62","33,607,788.35","84,370,288.35","130,017,301.46","265,159,979.06","13,046,868.31","38,046,868.31","38,046,868.31","63,740,618.31","6,888,610.85","45,647,543.89","45,647,543.89","46,147,543.89","5,940,786.53","5,940,786.53"
支付其他与筹资活动有关的现金,,,,,"4,879,538.02","6,000.00","73,442.81","78,192.81","4,597,079.38",,"2,314,200.00","2,314,200.00","2,326,200.00",,,,"2,775,674.28",,,,"420,000.00","2,290,000.00","2,290,000.00","2,290,000.00","2,802,100.00","33,592.64","2,337,087.64","3,937,087.64","5,703,592.64","2,784,400.00","5,544,400.00","10,598,196.00","27,648,549.00","899,235.50","899,235.50","899,235.50","10,425,235.50",,
取得投资收益收到的现金,"2,560.95",,,,,"5,945.21","1,591,547.21","2,086,951.21","6,152,031.21","510,764.24","2,023,010.49","2,076,982.87","3,522,822.87","17,477,178.28","18,431,002.28","19,780,039.06","19,798,676.06","2,489,183.27","2,203,095.08","2,920,855.55","3,855,210.57","2,001,094.20","2,523,358.08","3,538,107.39","6,300,062.87","607,223.43","1,381,351.53","10,821,149.72","12,408,273.95","4,076,069.43","4,269,819.43","4,293,292.30","4,498,509.70","102,175.68","2,164,040.05","2,164,040.05","1,867,484.52","103,963.77","103,963.77"
筹资活动现金流出小计,"66,263,745.34","67,061,874.17","16,925,098.15","17,163,930.15","37,935,806.02","6,000.00","25,244,442.81","25,249,192.81","29,768,079.38","2,452.08","44,592,324.48","37,680,987.83","89,635,674.10","6,297,867.94","51,772,120.68","52,868,672.49","103,958,246.26","20,454,083.33","91,412,731.16","107,872,035.60","124,922,044.83","3,748,611.78","59,929,225.38","89,759,813.67","111,918,751.89","42,757,296.80","126,760,246.90","247,407,200.45","276,332,715.85","32,088,181.48","118,181,843.66","287,796,975.53","497,770,905.81","96,561,746.76","173,426,876.73","587,599,543.39","651,297,631.28","2,853,600.01","66,016,649.21"
处置固定资产、无形资产和其他长期资产收回的现金净额,40.00,"817,022.00",,580.00,580.00,,,"6,000.00","7,100.00",300.00,300.00,300.00,"284,252.00","200,000.00","250,000.00","254,500.00","351,500.00","1,350.00","999,000.00","1,158,000.00","1,103,310.51",,"32,900.00","33,050.00","66,150.00","2,000.00","2,000.00","2,000.00","297,101.01","8,000.00","8,000.00","8,600.00","158,592.07",,"3,000.00","9,408.25","40,306.00","109,958.64","169,721.64"
筹资活动产生的现金流量净额,"1,146,254.66","-34,121,874.17","-925,098.15","-1,163,930.15","703,802,193.98","-6,000.00","-25,244,442.81","-25,249,192.81","-29,442,979.38","18,497,867.80","18,457,995.40","25,639,332.05","49,258,716.21","10,722,132.06","-9,767,997.81","-184,549.62","83,827,873.61","-20,454,083.33","-90,412,731.16","-78,872,035.60","-63,246,144.83","178,218,108.22","135,964,294.62","198,133,706.33","221,794,768.11","906,842,675.52","837,839,725.42","737,729,766.50","841,892,882.94","24,139,818.52","-60,498,843.66","212,400,096.70","117,249,699.55","-86,561,746.76","-160,910,876.73","-274,108,543.39","-308,016,816.28","-853,600.01","-63,821,649.21"
处置子公司及其他营业单位收到的现金净额,"888,020.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,"-7,174.28","-32,956.89","-66,759.92","-103,103.48","31,195.42","36,828.40","39,005.42","33,568.18","-1,187.79","-6,934.30","-8,839.49","-11,703.69","3,426.50","6,896.81","3,451.35","1,371.07","1,440.81",5.43,"14,190.88","671,470.63","-81,997.32","179,673.30","253,209.00","182,348.12","-2,221,681.05","-5,755,426.02","-9,901,274.81","-12,166,854.47","-6,050,480.32","1,077,131.93"
收到其他与投资活动有关的现金,"44,000,975.00","30,238,145.18","12,038,315.00","12,038,315.00","12,038,315.00",,"2,321,526.14","1,614,815.28","2,321,526.14",,,,,,,,,,,,"498,450.01",,,"502,625.61","502,625.61",,,,"98,513,562.97","288,583.34","288,583.34","288,583.34","288,583.34",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"45,146,949.52","31,055,167.18","12,038,315.00","12,038,895.00","12,038,895.00","10,005,945.21","173,913,073.35","213,707,766.49","446,480,657.35","50,610,064.24","175,122,310.49","185,473,772.93","267,203,564.93","351,290,886.97","360,294,710.97","407,684,582.64","439,800,219.64","68,956,467.69","110,668,029.50","158,414,329.90","184,929,945.44","75,597,707.10","126,152,870.98","183,865,705.62","236,660,761.10","34,217,011.78","85,753,639.88","140,840,451.18","376,378,916.99","17,419,521.08","42,613,271.08","42,637,343.95","68,686,303.42","6,990,786.53","47,814,583.94","47,820,992.19","48,055,334.41","6,154,708.94","6,214,471.94"
五、现金及现金等价物净增加额,"64,647,398.70","-3,571,685.65","7,354,482.19","33,323,118.43","491,079,526.05","-381,715,202.49","-330,863,157.77","-321,055,135.88","-295,418,714.89","-85,090,026.33","-39,141,505.93","-97,440,822.76","-98,337,275.57","193,387,849.95","166,067,242.63","128,676,195.23","233,197,613.67","24,450,419.26","-98,672,842.44","-96,781,170.87","-107,645,182.69","182,312,902.63","156,534,840.41","180,063,269.46","217,267,074.91","933,445,050.25","682,613,166.19","671,468,187.88","840,667,514.02","22,625,069.88","-87,315,386.51","155,890,831.99","-40,128,613.02","-157,079,834.53","-68,688,703.57","-144,010,066.32","-82,255,392.97","156,077,878.97","197,978,641.57"
购建固定资产、无形资产和其他长期资产支付的现金,"5,874,389.03","48,276,600.14","21,605,556.03","28,261,397.33","49,820,446.68","8,438,703.50","28,755,951.86","57,081,110.61","112,896,685.94","72,525,494.15","139,217,585.95","167,810,560.25","262,512,887.93","67,006,511.11","118,000,275.89","166,449,920.91","221,166,409.33","31,438,876.96","55,946,151.52","76,349,530.24","107,197,411.92","27,243,196.39","58,231,533.75","137,546,030.01","178,373,557.06","27,860,254.43","52,850,481.39","109,860,570.93","223,353,769.67","74,858,063.44","185,473,434.51","271,829,687.63","415,524,629.33","125,130,227.88","203,798,788.26","283,834,459.62","383,335,658.77","50,122,821.49","96,444,126.31"
期初现金及现金等价物余额,"5,046,595.58","69,693,994.28","66,122,308.63","66,122,308.63","66,122,308.63","557,201,834.68","557,201,834.68","557,201,834.68","557,201,834.68","261,783,119.79","261,783,119.79","261,783,119.79","261,783,119.79","163,445,844.22","163,445,844.22","163,445,844.22","163,445,844.22","393,944,396.71","396,643,457.89","396,464,969.67","396,643,457.89","288,998,275.20","288,998,275.20","288,998,275.20","288,998,275.20","506,265,350.11","506,265,350.11","506,265,350.11","506,265,350.11","1,346,932,864.13","1,346,932,864.13","1,346,932,864.13","1,346,932,864.13","1,306,804,251.11","1,306,804,251.11","1,306,804,251.11","1,306,804,251.11","1,224,548,858.14","1,224,548,858.14"
投资支付的现金,"4,080,000.00","120,000.00",,,"310,000,000.00","360,000,000.00","428,000,000.00","430,000,000.00","645,099,000.00","40,495,980.12","48,297,490.06","58,911,198.75","98,911,198.75","178,107,034.89","200,847,034.89","226,312,969.31","221,510,789.31","51,869,539.93","153,619,539.93","209,398,840.33","265,716,152.83","53,185,434.87","104,837,434.87","134,955,098.07","212,757,578.07","59,215,011.78","210,501,639.88","210,501,639.88","218,001,639.88","10,338,610.85","31,032,360.85","176,032,360.85","253,032,360.85","40,540,786.53","40,540,786.53","140,540,786.53","160,540,786.53","6,044,750.30","6,244,750.30"
期末现金及现金等价物余额,"69,693,994.28","66,122,308.63","73,476,790.82","99,445,427.06","557,201,834.68","175,486,632.19","226,338,676.91","236,146,698.80","261,783,119.79","176,693,093.46","222,641,613.86","164,342,297.03","163,445,844.22","356,833,694.17","329,513,086.85","292,122,039.45","396,643,457.89","418,394,815.97","297,970,615.45","299,683,798.80","288,998,275.20","471,311,177.83","445,533,115.61","469,061,544.66","506,265,350.11","1,439,710,400.36","1,188,878,516.30","1,177,733,537.99","1,346,932,864.13","1,369,557,934.01","1,259,617,477.62","1,502,823,696.12","1,306,804,251.11","1,149,724,416.58","1,238,115,547.54","1,162,794,184.79","1,224,548,858.14","1,380,626,737.11","1,422,527,499.71"
