科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"1,263,639,241.50","2,315,465,400.39","3,686,044,063.32","4,853,413,420.74","1,605,696,286.64","2,967,317,346.79","4,554,586,440.35","6,016,486,141.18","1,666,935,593.64","3,287,113,523.34","5,349,870,214.48","7,824,872,164.74","2,008,871,409.65","4,275,840,965.62","6,529,186,137.62","8,971,836,509.20","2,559,299,260.70","5,220,674,842.61","8,194,944,377.07","11,131,372,422.79","3,516,113,015.35","7,046,070,997.46","11,068,013,837.30","14,579,230,374.70","3,984,259,585.94","8,105,241,454.24","12,690,335,100.94","16,717,986,446.63","4,503,274,601.33","9,111,166,441.34","14,180,291,373.15","18,947,379,094.83","5,211,442,500.53","10,383,501,273.70","16,156,357,904.50","21,727,383,494.05","6,165,697,645.94","12,243,624,823.17","18,919,949,718.40","25,379,667,502.88","7,149,353,940.70","14,090,941,947.01","21,450,870,670.15"
二、营业利润,"69,362,418.48","143,953,323.27","185,526,837.47","303,201,405.62","76,677,033.86","142,787,313.86","199,966,582.96","273,004,980.75","91,649,924.86","191,515,990.38","296,133,250.05","536,781,517.60","132,395,696.62","243,982,298.07","363,147,911.81","461,703,521.90","146,068,542.34","303,019,381.64","461,382,937.15","610,437,410.86","196,809,323.79","415,216,286.16","623,250,184.28","782,672,900.93","255,696,417.73","517,316,913.71","744,846,017.07","924,839,211.78","354,861,852.99","696,306,985.20","952,763,122.03","1,156,931,027.06","432,762,319.05","845,037,576.04","1,163,303,693.32","1,382,511,030.33","545,896,416.12","1,055,317,662.55","1,517,941,733.14","1,856,492,617.74","667,019,530.02","1,331,464,375.98","1,917,564,874.01"
减:营业成本,"1,033,647,456.83","1,833,694,249.75","2,968,538,555.80","3,814,251,811.26","1,326,438,440.07","2,401,313,186.07","3,700,258,417.56","4,851,421,278.16","1,356,853,446.11","2,647,467,093.53","4,352,769,356.30","6,261,741,710.17","1,614,839,293.82","3,462,727,035.51","5,292,434,726.87","7,288,537,117.42","2,077,698,011.89","4,193,616,227.68","6,596,088,306.92","8,946,607,478.07","2,801,049,315.91","5,634,503,947.14","8,914,318,445.14","11,729,852,184.71","3,134,283,388.51","6,435,878,301.60","10,196,171,809.69","13,341,379,372.05","3,415,222,297.73","6,981,535,819.48","11,025,912,063.85","14,782,664,610.81","3,796,413,909.47","7,768,821,516.06","12,222,587,219.17","16,517,782,654.45","4,422,905,959.49","9,009,509,802.97","14,146,349,125.19","19,219,105,526.11","5,136,463,812.58","10,338,658,101.15","15,838,689,907.82"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,874,446.71","8,129,342.78","14,666,665.71","20,049,493.23","3,649,898.49","6,925,746.85","10,304,085.55","14,132,282.57","3,819,273.13","6,623,517.15","10,986,392.84","39,048,717.03","6,946,570.82","12,662,744.28","16,921,342.04","22,944,133.28","12,054,421.87","23,649,846.92","35,723,961.35","46,280,038.82","17,377,458.94","31,663,683.80","48,180,456.70","61,777,910.29",,"34,158,413.73","51,245,232.34","67,266,603.14","23,344,497.65","47,200,238.57","69,155,713.07","87,115,929.51","29,469,976.41","55,491,410.54","79,367,052.06","104,308,584.00","33,493,814.50","65,350,220.02","95,916,519.76","131,745,979.98","40,843,598.14","78,963,886.42","119,277,393.37"
营业外收入,"376,686.20","530,772.01","663,889.97","10,359,220.35","221,661.52","1,992,937.26","2,874,527.00","13,423,980.56","208,479.08","5,411,496.46","25,622,533.33","38,510,002.42","2,017,291.54","6,687,258.86","9,833,154.76","49,735,114.74","5,099,832.86","10,498,961.92","13,452,427.03","20,438,477.81","12,411,090.22","14,150,690.48","15,845,449.93","37,536,127.24","8,675,111.11","28,488,776.19","35,062,946.74","48,160,726.99","3,537,272.54","7,338,904.40","28,906,121.23","43,522,785.98","3,700,424.12","11,997,593.74","47,877,521.28","63,677,361.65","15,447,472.02","18,724,485.96","25,703,140.65","59,558,463.59","15,507,857.53","722,606.51","2,868,051.79"
销售费用,"94,360,698.20","206,081,054.60","331,730,455.28","448,816,951.13","125,995,130.01","255,503,161.22","395,333,617.52","532,866,441.64","144,899,718.28","299,184,905.15","474,431,406.58","666,697,869.51","178,030,098.78","360,838,870.53","569,434,033.58","871,913,242.75","224,186,286.93","502,400,021.37","747,974,584.84","1,119,751,616.24","366,540,130.10","717,144,382.77","1,068,475,498.90","1,437,695,257.09","17,638,017.98","829,594,491.69","1,266,190,157.11","1,739,747,401.93","554,706,728.04","1,029,791,036.29","1,592,167,897.30","2,127,948,346.71","774,130,418.85","1,311,349,956.80","2,076,173,075.34","2,769,460,211.25","960,911,982.16","1,680,380,452.80","2,582,496,496.73","3,298,623,646.19","1,126,905,521.52","1,912,429,105.49","2,881,523,403.51"
减:营业外支出,"1,179,147.04","2,301,999.06","2,686,729.59","9,588,370.25","409,382.84","3,548,398.47","4,163,958.81","4,117,451.12","1,404,528.33","2,979,811.35","3,674,803.15","10,136,224.68","2,005,873.10","3,173,559.22","4,405,250.50","15,950,706.19","3,469,611.91","6,051,117.58","9,164,919.48","18,013,520.89","10,667,002.73","20,373,352.66","24,135,643.77","32,688,208.67","9,335,257.39","15,232,603.56","28,010,248.96","30,705,942.57","10,449,677.08","16,976,902.85","28,798,373.12","27,584,387.47","8,559,066.37","18,246,228.56","26,737,445.70","26,236,403.03","12,154,041.24","19,786,083.66","20,315,697.98","33,778,104.91","-4,641,927.45","7,021,902.93","14,897,019.85"
管理费用,"47,591,492.65","96,396,116.30","146,829,406.46","212,788,661.32","58,139,027.41","120,012,462.90","186,862,048.34","242,158,927.01","58,996,338.04","112,312,945.21","170,992,982.41","247,004,845.68","66,310,118.94","149,807,069.17","226,349,442.42","250,628,167.16","79,769,894.07","139,928,603.93","270,384,915.27","299,606,485.21","105,646,917.66","162,687,673.48","299,635,502.10","423,874,877.37","440,329,265.97","219,730,193.37","339,089,900.67","504,445,080.64","121,960,045.30","258,541,732.05","403,868,991.10","618,288,741.96","127,919,972.95","284,721,227.05","450,670,529.82","722,028,152.97","177,711,266.80","382,848,626.52","508,751,660.30","759,312,017.32","169,784,980.80","413,843,403.95","676,320,157.21"
其中:非流动资产处置净损失,"7,076.83","253,051.90","259,292.39","941,753.77",,"103,833.53","77,524.05","900,334.42",,"-29,489.42","-58,335.45","3,418,293.43","57,646.53","732,089.58","1,116,985.97","3,234,346.65","932,138.09","1,092,756.00","1,307,963.97","2,825,006.29","606,767.38","1,131,212.50","1,684,936.94","2,391,645.40","86,817.96","2,253,042.66","2,318,247.01","2,951,823.58","104,877.96","235,972.26","1,246,921.94","1,878,186.20","147,385.71","531,922.43","574,949.16","2,214,836.71","95,678.09","148,724.01","377,421.51","15,982,979.84","920,957.45","6,471,637.02","14,704,623.13"
