科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,310,362.27","1,464,267.77","3,433,075.11","3,600,428.23","2,971,617.36","1,596,177.80","1,507,924.91","2,068,094.57","1,585,809.45","1,370,742.20","1,260,436.12","4,189,871.95","2,734,773.73","2,910,267.69","2,063,780.63","2,708,030.84","3,175,345.68","1,204,482.11","4,862,597.70","23,720,106.23","24,294,847.14","27,741,768.52","29,431,996.71","79,829,690.57","95,935,186.90","100,785,263.78","105,801,969.27","91,502,665.10","73,446,473.79","83,519,918.10","57,532,860.83","57,699,463.82"
应付职工薪酬,"1,952,662.78","1,687,370.29","1,715,042.19","1,710,427.19","1,908,447.70","2,367,371.40","2,078,609.51","1,878,502.63","2,296,525.63","1,951,148.82","1,414,286.09","1,434,185.07","1,905,984.07","2,129,650.60","2,174,970.60","2,144,498.00","2,415,727.61","1,955,972.97","1,868,964.34","3,486,086.49","2,448,039.94","2,633,451.27","6,846,485.17","4,213,780.12","4,579,322.87","4,571,441.21","11,911,920.61","4,949,042.49","4,926,413.10","3,213,943.76","14,349,500.14","12,164,808.15"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-2,146,249.86","245,663.82","1,055,730.45","-1,480,939.22","-1,477,056.99","-66,918.86","-2,059,817.04","-1,353,744.89","199,723.70","-1,876,260.84","63,563.49","145,372.63","389,919.36","308,077.96","575,256.61","1,021,487.67","1,112,600.38","299,339.93","663,196.22","11,404,575.62","19,035,544.90","17,305,661.00","51,963,640.17","35,245,549.12","51,842,275.25","55,501,566.70","20,108,248.66","24,181,922.78","11,477,147.42","20,093,009.21","64,932,858.88","31,205,192.11"
应收利息,,,,,,"667,173.91","717,284.92","1,453,611.54","689,293.92","1,397,439.95","636,075.76","1,591,950.93","552,254.44","1,363,806.37","511,583.23","1,251,111.63","433,030.65","597,996.70","227,878.85","66,907.08","111,167.09","81,476.88","60,347.84",,,"3,330.00","229,190.23","147,603.28",,"44,250.00","113,250.00",
应付利息,,,,,,,,,,,,,,,,,,,,"22,500.00","575,659.79","1,163,902.74","154,505.34",,"157,693.13","196,948.48","263,264.60","302,094.46","129,027.70","214,140.51","223,308.74","291,299.86"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,"7,720,000.00","7,720,000.00","7,743,698.98","7,743,698.98","7,743,698.98","7,741,212.28","26,219,258.98","7,802,750.54","7,802,750.54","7,802,750.54"
存货,"9,978,067.73","20,939,679.50","30,165,269.81","37,557,708.30","43,822,140.68","49,678,906.81","46,459,150.66","45,953,216.22","48,429,795.89","51,848,124.67","52,017,642.32","65,728,642.52","60,043,831.67","61,392,051.79","56,244,117.26","56,324,715.59","52,610,480.33","50,077,915.41","45,327,995.61","46,778,429.25","40,719,970.02","37,980,887.45","41,400,940.94",,,,,,,,,
其他应付款,"7,980,878.62","197,352.63","147,975.82","128,969.96","166,119.67","110,476.10","64,707.22","105,875.29","121,062.22","78,399.29","123,476.91","116,875.05","129,295.46","242,383.37","432,078.86","69,874.70","98,067.89","87,814.85","244,773.29","110,080,826.15","107,620,144.17","115,091,745.26","214,036,771.43","138,433,637.09","91,815,150.42","162,266,394.46","207,743,717.70","167,076,528.14","119,158,203.67","71,772,248.20","31,926,504.62","320,359,286.45"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,720,000.00","29,720,000.00"
其他流动资产,"476,961.02","1,656,955.60","155,565.38","244,719.71","654,990.97","501,454.18","149,237.76","365,054.76","475,147.69","338,447.94","2,021,001.09","2,338,468.91","3,947,405.15","3,839,745.38","2,652,880.61","2,308,887.90","2,740,371.31","1,480,682.68","2,323,604.89","2,012,818.98","1,509,415.41","1,459,811.36","2,330,994.77","1,057,413.77","1,157,926.51","1,194,851.22","2,853,173.34","5,279,387.49","7,045,627.05","6,288,657.86","4,368,246.73","6,935,626.91"
其他流动负债,"323,391.35","270,848.86","216,818.15","223,309.02","173,904.69","188,455.44","198,228.98","221,878.58","191,196.06","130,043.46","238,333.19","192,072.61","162,091.74","2,010,571.04","216,137.66","190,292.81","219,318.52","1,037,511.89","198,870.69","147,918.35","3,054,115.93","361,422.79","4,486,308.86","36,211.16","3,596,425.06","1,704,093.72","32,932,953.00","35,913,644.59","23,797,268.39","29,274,818.13",,
流动资产合计,"53,053,255.09","78,457,129.57","127,421,194.30","112,673,673.12","129,251,127.03","289,944,760.97","279,088,617.60","263,819,547.92","257,125,633.81","260,444,892.18","261,271,802.00","258,930,532.53","242,873,202.95","251,465,718.02","231,643,220.80","243,878,528.44","220,717,294.56","218,961,362.81","208,528,861.51","323,834,680.46","356,730,124.59","365,229,640.16","863,054,252.23","895,572,146.78","938,035,802.33","1,015,368,480.65","1,064,530,014.97","1,223,044,286.51","1,114,959,051.77","1,215,733,958.23","1,103,610,510.40","1,661,424,406.30"
流动负债合计,"34,165,877.10","36,106,881.69","61,738,059.03","44,281,834.63","55,699,637.30","45,216,605.70","37,965,639.88","25,736,561.47","35,380,841.29","44,339,900.14","48,356,402.74","53,240,472.46","49,618,757.42","68,059,272.24","60,401,051.98","71,020,402.69","59,680,957.42","72,821,796.10","57,860,398.09","307,476,799.50","360,785,989.39","363,435,675.81","511,342,337.77","467,710,615.31","497,207,553.95","586,301,060.15","604,360,471.76","646,830,852.45","543,417,974.67","586,310,846.41","449,832,160.27","1,004,188,808.51"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"31,000,000.00","31,000,000.00","59,100,000.00","67,100,000.00","73,435,131.97","140,545,890.71","147,438,110.71","147,438,110.71","145,338,110.71","91,937,839.81","90,939,839.81","87,571,009.13","65,943,839.81","65,749,229.81"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,"15,000,000.00","31,000,000.00",,,"1,431,718.63","1,431,718.63","22,124,089.07","22,516,908.74","23,140,552.21","22,893,523.40","23,004,206.55","22,862,801.47","23,136,201.28","23,345,086.77","23,310,631.46","21,573,841.92"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,"10,259,078.06","10,077,932.01","9,896,785.56","9,716,639.14","9,534,492.72","11,440,992.78","11,219,820.84","10,998,648.90"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"36,062,934.21","35,992,413.60","36,726,505.33","36,027,201.95","37,669,820.76","37,319,009.12","37,943,223.23","37,853,100.55","52,618,766.42","53,339,010.64","58,048,500.31","62,774,093.13","65,262,327.46","73,790,950.13","72,837,796.65","71,051,577.86","69,526,554.16","68,027,700.37","66,408,650.59","64,536,731.45","62,533,439.80","56,891,161.87","56,230,585.01","18,771,949.66","9,816,742.56","10,320,846.31","10,101,244.98","9,689,369.91","9,363,736.94","7,262,556.32","7,051,491.47","7,991,993.83"
递延所得税负债,,,,,,,,,,,,,,,"7,242.64","7,242.64",,,,,,,"8,970,128.06","8,923,402.84","8,387,158.62","8,017,081.40","7,647,004.18","6,782,916.96","6,263,139.74","6,491,862.52","5,223,585.30","4,724,502.03"
在建工程,,,,,,"14,718.44","11,222,395.45","14,649,400.80","4,788,736.86","6,064,027.15","2,564,814.62","1,762,838.15","8,651,805.75","270,193.26","276,857.33","348,615.49","315,235.23","219,783.18",,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,"1,364,152.08",,"83,400,000.00","117,544,086.00","83,400,000.00","29,720,000.00","29,720,000.00","29,720,000.00",,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,"7,242.64","7,242.64",,,,,"1,364,152.08","1,364,152.08","103,390,367.88","137,487,728.66","102,807,398.44","48,757,321.22","57,647,361.79","56,783,274.57","26,543,497.35","26,772,220.13","5,223,585.30","4,724,502.03"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"34,165,877.10","36,106,881.69","61,738,059.03","44,281,834.63","55,699,637.30","45,216,605.70","37,965,639.88","25,736,561.47","35,380,841.29","44,339,900.14","48,356,402.74","53,240,472.46","49,618,757.42","68,059,272.24","60,408,294.62","71,027,645.33","59,680,957.42","72,821,796.10","57,860,398.09","307,476,799.50","362,150,141.47","364,799,827.89","614,732,705.65","605,198,343.97","600,014,952.39","635,058,381.37","662,007,833.55","703,614,127.02","569,961,472.02","613,083,066.54","455,055,745.57","1,008,913,310.54"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"52,000,000.00","56,000,000.00","56,000,000.00","56,000,000.00","56,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","87,148,441.00","87,148,441.00","217,871,102.00","317,277,612.00","318,740,512.00","318,740,512.00","637,481,024.00","637,481,024.00","637,174,024.00","637,174,024.00","636,332,984.00","636,332,984.00","636,332,984.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"4,501,142.93","5,467,939.25","5,467,939.25","5,467,939.25","5,467,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","150,117,939.25","369,728,293.20","369,728,293.20","239,005,632.20","1,551,973,160.80","1,590,813,021.39","1,596,037,859.95","1,282,988,559.80","1,266,525,099.18","1,263,891,047.93","1,264,198,169.85","1,255,469,247.97","1,255,557,914.15","1,255,557,914.15"
无形资产,"3,636,509.78","3,818,424.13","3,988,375.97","4,429,871.63","4,417,643.88","4,366,721.43","4,413,993.88","4,328,816.61","4,320,875.68","4,237,524.28","4,226,005.20","4,331,300.81","4,390,374.34","4,265,562.82","4,128,693.96","4,072,591.65","3,955,648.15","3,959,435.00","5,449,685.27","5,348,197.12","5,133,660.71","4,927,302.86","61,296,966.40","57,214,333.60","52,747,309.48","51,020,461.52","48,471,890.27","45,804,566.12","43,170,556.34","40,131,429.55","37,453,754.63","34,780,359.53"
盈余公积,"1,332,951.92","3,300,511.29","5,875,209.33","5,875,209.33","5,875,209.33","5,875,209.33","8,433,705.27","8,433,705.27","8,433,705.27","8,433,705.27","9,170,519.84","9,170,519.84","9,170,519.84","9,170,519.84","9,170,519.84","9,170,519.84","9,170,519.84","9,170,519.84","9,371,353.18","9,371,353.18","9,371,353.18","9,371,353.18","9,371,353.18","9,371,353.18","9,371,353.18","9,371,353.18","11,917,316.84","11,917,316.84","11,917,316.84","11,917,316.84","16,606,359.34","16,606,359.34"
开发支出,,,,,,,,,"1,335,938.30","3,551,489.71",,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,"34,144,086.00","34,117,753.80","34,117,753.80","34,117,753.80","30,537,826.80","30,537,826.80","20,730,459.36","20,730,459.36","20,730,459.36"
商誉,,"114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13","114,615.13",,"370,654,111.77","370,654,111.77","370,654,111.77","1,482,604,384.87","1,482,604,384.87","1,482,604,384.87","1,482,604,384.87","1,482,604,384.87","1,482,604,384.87","1,482,604,384.87","1,482,604,384.87","1,482,604,384.87","1,493,299,487.57"
未分配利润,"1,955,230.47","17,758,837.66","39,647,428.46","42,129,112.48","48,861,395.73","56,021,508.28","62,053,329.14","62,271,550.26","52,033,381.84","51,287,080.73","50,076,602.89","48,455,211.31","40,677,875.02","30,869,826.48","18,634,326.81","18,690,335.75","20,139,976.02","20,436,852.38","22,532,114.22","25,987,891.64","32,233,170.49","39,091,707.90","76,998,205.49","135,339,258.50","184,520,550.11","218,754,490.02","250,908,798.37","316,556,044.96","337,865,824.56","386,248,326.47","420,807,583.65","446,217,538.87"
长期待摊费用,,,"33,682.00","53,989.00","33,896.00","41,303.00","252,143.31","258,650.30","196,329.50","1,007,819.80","1,343,700.34","1,651,157.26","1,883,863.68","1,961,616.23","2,284,416.14","2,015,031.09","1,916,437.63","2,450,361.42","2,348,464.20","2,143,765.87","1,979,598.05","1,790,003.03","2,607,175.11","1,926,634.43","845,578.74","745,063.63","1,173,403.23","1,086,535.24","924,193.95","879,636.31","1,549,644.13","10,601,485.22"
少数股东权益,"11,333.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"736,064.30"
递延所得税资产,"1,213,837.16","251,587.46","444,263.34","454,744.86","417,078.81","430,134.47","535,624.94","535,624.94","464,971.95","419,246.50","528,902.22","415,404.35","528,902.22","528,902.22","731,694.97","731,694.97","714,516.24","714,516.24","702,466.69","702,466.69","2,789,893.53","2,032,952.84","9,015,882.92","7,703,714.17","10,283,348.69","9,673,752.69","10,220,500.05","13,684,780.51","12,907,825.30","14,338,786.14","26,139,683.05","32,291,515.40"
外币报表折算价差,,,,,,,,,,,,,,,,,"-1,116.39","-1,635.26",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"4,623,124.90","6,004,201.50","880,000.00","820,000.00","1,313,785.54","1,793,785.54","1,847,975.04","2,097,698.16","440,992.91","1,491,323.75","276,104.88","91,489.50",,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"40,913,281.15","40,177,040.32","41,307,441.77","41,080,422.57","42,653,054.58","42,286,501.59","54,481,995.94","57,740,208.33","63,840,233.84","68,733,733.21","71,449,662.72","77,053,610.33","81,711,888.58","81,751,839.79","81,687,859.72","80,127,911.73","93,390,981.58","108,584,109.50","106,350,259.66","475,876,596.65","503,898,527.37","504,918,740.50","1,707,314,215.35","1,731,283,816.18","1,737,135,105.32","1,734,774,075.14","1,730,810,526.22","1,677,386,917.07","1,672,581,231.21","1,667,573,881.87","1,655,273,250.26","1,677,286,562.18"
所有者权益(或股东权益)合计,"59,800,659.14","82,527,288.20","106,990,577.04","109,472,261.06","116,204,544.31","287,014,656.86","295,604,973.66","295,823,194.78","285,585,026.36","284,838,725.25","284,365,061.98","282,743,670.40","274,966,334.11","265,158,285.57","252,922,785.90","252,978,794.84","254,427,318.72","254,723,676.21","257,018,723.08","492,234,477.61","498,478,510.49","505,348,552.77","1,955,635,761.93","2,021,657,618.99","2,075,155,955.26","2,115,084,174.42","2,133,332,707.64","2,196,817,076.56","2,217,578,810.96","2,270,224,773.56","2,303,828,015.09","2,329,797,657.94"
资产总计,"93,966,536.24","118,634,169.89","168,728,636.07","153,754,095.69","171,904,181.61","332,231,262.56","333,570,613.54","321,559,756.25","320,965,867.65","329,178,625.39","332,721,464.72","335,984,142.86","324,585,091.53","333,217,557.81","313,331,080.52","324,006,440.17","314,108,276.14","327,545,472.31","314,879,121.17","799,711,277.11","860,628,651.96","870,148,380.66","2,570,368,467.58","2,626,855,962.96","2,675,170,907.65","2,750,142,555.79","2,795,340,541.19","2,900,431,203.58","2,787,540,282.98","2,883,307,840.10","2,758,883,760.66","3,338,710,968.48"
负债和所有者(或股东权益)合计,"93,966,536.24","118,634,169.89","168,728,636.07","153,754,095.69","171,904,181.61","332,231,262.56","333,570,613.54","321,559,756.25","320,965,867.65","329,178,625.39","332,721,464.72","335,984,142.86","324,585,091.53","333,217,557.81","313,331,080.52","324,006,440.17","314,108,276.14","327,545,472.31","314,879,121.17","799,711,277.11","860,628,651.96","870,148,380.66","2,570,368,467.58","2,626,855,962.96","2,675,170,907.65","2,750,142,555.79","2,795,340,541.19","2,900,431,203.58","2,787,540,282.98","2,883,307,840.10","2,758,883,760.66","3,338,710,968.48"
