科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
流动负债合计,"397,861,648.47","478,625,296.69","503,670,992.83","608,653,924.82","585,684,649.97","319,109,191.94","322,646,206.18","282,588,351.85","339,154,807.00","375,724,090.31","267,744,664.50","338,320,246.66","321,098,658.09","405,610,998.51","372,255,710.38","331,721,409.38","280,270,978.88","315,552,144.52","389,549,030.44","460,194,227.72","343,136,057.52","448,478,542.69","466,557,657.92","661,017,560.19","581,312,579.39","568,902,045.99","685,499,423.12","723,792,176.09","707,985,506.48","730,900,885.48","740,713,898.86","824,705,008.37","862,965,469.88","829,224,444.44","928,234,750.62","1,157,848,682.11","834,833,336.82","856,300,747.31","906,423,609.06"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"273,937,800.00","273,937,800.00","357,236,400.00","1,330,647,960.00","1,378,853,920.00","2,653,518,520.00","2,914,267,800.00","2,413,767,800.00","2,273,627,800.00"
长期借款,"2,520,534.81","2,569,231.33","2,618,231.33","2,668,231.33","2,718,231.33","2,768,231.33","2,818,231.33",,,,,,,,,"7,360,000.00","20,360,000.00","32,360,000.00","70,360,000.00","100,000,000.00","100,000,000.00","100,000,000.00","170,000,000.00","70,000,000.00","100,000,000.00","200,000,000.00","300,000,000.00","385,000,000.00","465,000,000.00","465,000,000.00","465,000,000.00","465,000,000.00","435,000,000.00","265,000,000.00","255,000,000.00","120,000,000.00","232,000,000.00","182,000,000.00","152,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,"44,000,000.00","40,000,000.00",,"30,000,000.00","40,000,000.00","67,000,000.00",,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"265,197.84","265,197.84","265,197.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"264,156,067.94","331,706,305.53","322,547,333.61","334,148,567.70","330,177,088.06","332,464,284.10","323,920,226.29","315,776,352.38","311,917,385.41","370,000,503.21","370,719,601.74","257,233,305.41","220,601,336.24","219,550,031.51","208,954,050.27","206,494,845.02","205,422,404.49","206,319,073.51","205,500,982.21","352,289,524.85","350,938,206.75","346,136,932.70","347,136,234.69","347,507,307.25","348,255,046.86","349,746,474.75","273,937,800.00","273,937,800.00","273,937,800.00","273,937,800.00",,,,"20,000,000.00","20,000,000.00","18,185,568.58","16,819,593.79","17,064,652.74","16,555,841.94"
专项应付款,"6,750,000.00","7,570,000.00","7,570,000.00","450,000.00","450,000.00","450,000.00","450,000.00","19,400,000.00","19,400,000.00","19,400,000.00","19,400,000.00","20,400,000.00","20,400,000.00","19,400,000.00","19,400,000.00",,,,,,,,,,,"30,000,000.00","30,000,000.00","50,260,000.00","43,000,000.00","258,000,000.00","259,500,000.00","62,900,000.00","58,000,000.00","58,000,000.00","58,000,000.00","62,800,000.00","62,800,000.00","68,397,000.00","68,259,000.00"
投资性房地产,,,,"14,942,548.00","14,851,063.00","14,729,083.00","14,668,093.00","14,579,542.00","14,493,064.50","14,432,709.82","14,432,709.82","14,221,468.44","14,130,936.42","14,040,404.40","13,949,872.38","16,551,175.83","16,401,874.11","16,252,572.39","16,103,270.67","15,953,968.95","15,804,667.23","161,982,541.95","161,138,186.13","160,293,830.31","159,449,474.49","158,605,118.67","182,837,655.50","181,872,953.18","180,908,250.86","179,973,725.88","178,948,668.88","274,330,021.46","272,987,345.35","341,110,261.18","410,770,275.31","465,060,552.09","456,640,114.25","454,500,139.37","452,360,164.49"
预计负债,,,,,,,,,,,,,,,,"29,674,099.00","29,674,099.00","29,674,099.00","29,674,099.00","29,674,099.00","29,674,099.00","29,674,099.00","29,674,099.00","29,674,099.00",,,,,,,,,,,,,,,
固定资产,"109,867,915.42","107,148,883.61","55,020,405.44","154,900,476.56","151,601,475.61","103,850,624.78","103,085,742.63","102,190,834.16","102,714,979.20","104,551,513.70","107,033,901.07","165,332,061.64","168,494,111.68","170,542,428.11","168,104,533.34","186,351,516.88","183,594,889.26","180,433,920.98","180,392,716.65","179,587,654.33","176,546,644.38","253,956,973.84","251,506,199.90","246,371,164.68","247,710,920.30","242,137,377.73","245,747,181.93","227,418,252.15","224,184,588.53","220,686,680.85","216,906,537.04","219,654,607.15","216,604,569.81","191,585,631.17","192,033,150.47","224,045,132.82","217,749,203.48","217,250,879.01","214,652,799.48"
递延所得税负债,"2,811,857.69","2,744,393.32","1,370,547.54","2,075,798.28","1,784,403.18","2,075,798.28","2,075,798.28",,,,,,,,,,,,,,,,,,,,,,,,,,"12,494,790.00","158,506,524.00","165,737,418.00","356,937,108.00","396,049,500.00","320,974,500.00","299,953,500.00"
在建工程,"75,644,613.79","100,220,874.79","102,250,190.67","7,963,354.43","8,052,440.10","7,428,449.37","8,564,026.39","54,514,435.07","64,055,393.56","66,237,645.68","65,907,897.03","15,762,264.64","7,788,240.75","53,458,694.88","96,401,357.82","92,165,393.24","113,732,837.41","132,485,360.41","169,111,818.69","222,929,552.50","224,780,689.01","3,604,353.98","19,164,226.53","110,249,057.90","109,849,885.42","145,306,834.63","185,434,837.53","331,591,667.93","389,599,386.37","437,760,218.88","487,945,922.08","435,177,898.46","505,737,837.79","448,028,599.06","386,646,081.53","242,369,591.29","291,925,169.83","258,688,009.37","300,419,072.77"
其他非流动负债,,,,"2,120,000.00","2,520,000.00","90,809,300.00","161,280,800.00","158,560,800.00","158,560,800.00","158,560,800.00","158,560,800.00","156,578,964.54","186,578,964.54","229,418,964.54","233,198,964.54","238,200,351.92","238,200,351.92","255,818,151.92","257,684,818.59","251,323,757.86","251,323,757.86","251,323,757.86","251,323,757.86","248,427,352.53","248,427,352.53","248,427,352.53","248,427,352.53","262,470,065.69","262,470,065.69","261,713,865.70","261,335,765.71",,,,,,,,
工程物资,,,,,,,,,,,,,,,,"235,516.00","210,357.00","757,420.20","757,420.20",,,,,,,,,,,,,,,,,,,,
非流动负债合计,"12,347,590.34","13,148,822.49","11,823,976.71","7,314,029.61","7,472,634.51","96,103,329.61","166,624,829.61","177,960,800.00","177,960,800.00","177,960,800.00","177,960,800.00","176,978,964.54","206,978,964.54","248,818,964.54","252,598,964.54","275,234,450.92","288,234,450.92","317,852,250.92","357,718,917.59","380,997,856.86","380,997,856.86","380,997,856.86","450,997,856.86","348,101,451.53","348,427,352.53","478,427,352.53","578,427,352.53","697,730,065.69","770,470,065.69","984,713,865.70","985,835,765.71","791,475,478.31","767,199,066.20","740,340,840.31","736,983,440.72","798,777,308.64","947,485,035.25","827,424,968.89","783,683,902.53"
固定资产清理,,,,,,,,,,,,,,,,,,"25,504.95","22,444.19",,,"24,646.62","24,646.62",,,"1,539,155.38","52,124.15",,,,,,,,,,,,
负债合计,"410,209,238.81","491,774,119.18","515,494,969.54","615,967,954.43","593,157,284.48","415,212,521.55","489,271,035.79","460,549,151.85","517,115,607.00","553,684,890.31","445,705,464.50","515,299,211.20","528,077,622.63","654,429,963.05","624,854,674.92","606,955,860.30","568,505,429.80","633,404,395.44","747,267,948.03","841,192,084.58","724,133,914.38","829,476,399.55","917,555,514.78","1,009,119,011.72","929,739,931.92","1,047,329,398.52","1,263,926,775.65","1,421,522,241.78","1,478,455,572.17","1,715,614,751.18","1,726,549,664.57","1,616,180,486.68","1,630,164,536.08","1,569,565,284.75","1,665,218,191.34","1,956,625,990.75","1,782,318,372.07","1,683,725,716.20","1,690,107,511.59"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"250,374,780.00","250,374,780.00","250,374,780.00","250,374,780.00","250,374,780.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","375,562,170.00","407,409,303.00","407,409,303.00","814,818,606.00","814,818,606.00","814,818,606.00","814,818,606.00","814,818,606.00","814,818,606.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"545,966,357.00","545,966,357.00","546,432,029.45","548,380,237.13","546,890,959.09","421,703,569.09","421,703,569.09","421,703,569.08","421,703,569.08","421,703,569.08","421,703,569.08","421,733,840.39","421,733,840.39","421,733,840.39","421,733,840.39","441,133,840.39","441,133,840.39","441,133,840.39","441,133,840.39","441,133,840.39","437,051,100.89","437,776,825.58","437,776,825.58","437,792,006.23","437,792,006.23","437,792,006.23","437,792,006.23","437,792,006.23","437,792,006.23","437,792,006.23","442,964,900.26","1,376,088,020.08","1,376,088,020.08","968,678,717.08","962,306,004.34","970,397,291.16","970,397,291.16","970,397,291.16","970,397,291.16"
无形资产,"81,809,017.41","83,750,011.90","15,099,266.12","118,452,705.14","117,995,244.11","48,572,304.46","48,174,655.00","47,930,535.01","49,957,123.02","49,429,706.01","48,902,289.00","155,178,911.54","147,901,249.50","148,152,213.29","147,116,142.50","146,370,830.81","145,320,662.03","144,270,493.25","143,256,171.65","144,866,946.98","143,528,648.24","142,268,559.79","141,069,996.18","139,847,921.12","138,552,434.88","137,341,744.22","136,133,567.81","139,867,790.94","138,786,331.14","137,713,741.08","137,611,439.82","143,261,636.85","135,904,023.70","134,794,410.43","135,733,449.05","125,215,568.76","123,137,989.64","121,607,672.01","121,443,998.69"
盈余公积,"57,867,714.45","57,867,714.45","57,867,714.45","60,309,940.97","60,309,940.97","60,309,940.97","60,309,940.97","61,913,991.10","61,913,991.10","61,913,991.10","61,913,991.10","89,496,585.65","89,496,585.65","89,496,585.65","89,496,585.65","89,496,585.65","89,496,585.65","89,496,585.65","89,496,585.65","89,496,585.65","89,496,585.65","89,496,585.65","89,464,579.11","89,546,196.44","89,546,196.44","89,546,196.44","89,546,196.44","98,995,010.57","98,995,010.57","98,995,010.57","98,995,010.57","101,894,577.05","101,894,577.05","101,894,577.05","101,894,577.05","107,207,016.81","107,207,016.81","107,207,016.81","107,207,016.81"
开发支出,,,,"244,927.19","151,160.62","474,715.28","714,966.11","795,200.73","1,187,571.66","1,240,585.89","1,789,182.78","2,979,103.06","4,122,900.63","4,159,806.88","5,597,412.38","6,157,268.83","7,208,814.69","6,743,207.35","6,985,049.39","4,855,816.25","5,198,350.24","3,370,701.74","3,849,110.49","2,322,038.30","2,292,317.85",,,,,"4,675,031.22","14,530,913.70","9,905,210.19","13,254,190.66","21,864,875.47","33,234,700.51","39,371,171.17","41,536,950.45","54,340,596.10","62,942,635.16"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"-25,057,304.69","-12,723,602.88","19,956,597.13","27,336,055.40","80,660,226.90","64,267,079.53","75,318,910.95","64,171,683.31","53,110,785.28","61,966,557.87","78,530,814.92","247,646,721.45","239,564,454.02","194,608,102.80","199,260,497.98","249,016,203.80","244,339,752.16","247,140,374.76","257,222,210.89","273,565,849.60","268,905,576.77","275,849,121.29","303,497,600.73","321,975,667.86","324,027,025.41","316,028,884.13","366,844,683.48","388,806,366.88","392,814,514.14","390,662,869.76","426,625,609.42","450,441,423.56","447,904,705.17","462,017,957.79","488,072,860.23","550,498,898.54","554,340,390.38","569,270,563.08","601,626,577.99"
长期待摊费用,"1,140,690.10","1,140,690.10","1,140,690.10","1,140,690.10","1,140,690.10",,,,,"189,333.32","512,910.92","609,544.97","4,077,481.04","4,164,691.73","4,042,823.44","3,931,304.95","3,719,290.39","4,004,805.03","4,829,103.11","4,816,683.53","4,420,931.66","4,363,813.21","3,992,465.68","4,103,288.07","3,776,472.61","3,744,220.92","3,674,608.99","3,520,305.88","3,291,872.58","3,029,128.34","2,963,518.95","3,052,203.48","3,083,310.73","3,680,325.07","5,151,188.38","4,889,120.39","4,295,762.80","4,237,061.02","4,520,656.85"
少数股东权益,"56,671,347.47","56,883,368.69","51,339,011.83","54,932,506.20","42,609,456.93","41,914,340.64","47,455,533.42","43,053,286.06","44,044,403.44","48,868,463.79","39,571,219.06","122,305,898.44","121,947,929.01","124,398,443.89","125,927,602.45","110,956,828.99","110,833,783.38","109,347,963.98","108,146,489.06","109,486,670.51","111,106,292.56","109,556,844.60","125,177,789.76","124,829,073.54","122,074,375.17","120,058,354.79","119,041,502.08","116,213,844.89","112,428,959.13","111,458,567.52","111,321,723.92","77,353,364.14","81,511,710.73","87,447,254.36","82,342,261.66","32,737,100.42","43,847,872.31","40,883,763.96","43,119,155.68"
递延所得税资产,"46,618,298.53","47,265,671.50","48,349,489.79","35,620,453.65","35,977,864.10","35,533,973.05","35,533,973.05","22,802,491.88","22,802,491.88","23,056,164.96","23,132,677.07","9,180,624.62","9,439,019.92","9,923,395.15","10,363,605.30","9,323,671.49","9,678,721.71","8,187,125.05","8,275,412.75","9,482,273.20","10,246,548.47","11,771,172.74","12,130,084.90","9,569,544.49","10,927,856.03","11,882,572.59","12,338,176.28","13,745,873.23","13,818,273.39","14,749,488.99","15,002,622.14","15,463,081.80","15,781,490.56","16,598,207.14","15,531,923.02","19,167,513.88","19,606,448.49","15,888,204.03","16,505,674.29"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"401,709.40",,,"195,624.00",,,,,,,,,,,,,,,,,"65,948,571.54","34,693,906.19","28,049,831.62","26,018,755.85","5,602,757.78","13,888,821.83","25,566,998.67","23,690,697.74"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"579,236,603.19","671,232,437.43","544,407,375.73","667,413,722.77","659,947,025.70","543,053,434.04","534,661,682.47","558,589,391.23","567,128,009.23","629,138,162.59","632,431,169.43","620,898,993.72","576,555,276.18","623,991,665.95","654,725,421.43","667,581,523.05","685,289,851.09","699,479,483.12","735,234,389.51","934,782,420.59","931,464,685.98","971,479,696.57","980,011,151.12","1,020,264,152.12","1,050,814,408.44","1,090,303,498.89","1,107,155,952.19","1,171,954,643.31","1,224,526,502.87","1,272,525,815.24","1,327,847,422.61","1,440,731,030.93","1,555,283,074.79","2,536,360,101.14","2,603,973,444.12","3,797,425,496.76","4,099,867,854.56","3,582,912,012.32","3,486,719,341.41"
所有者权益(或股东权益)合计,"885,822,894.23","898,368,617.26","925,970,132.86","941,333,519.70","980,845,363.89","963,757,100.23","980,350,124.43","966,404,699.55","956,334,918.90","970,014,751.84","977,281,764.16","1,256,745,215.93","1,248,304,979.07","1,205,799,142.73","1,211,980,696.47","1,266,165,628.83","1,261,366,131.58","1,262,680,934.78","1,271,561,295.99","1,289,245,116.15","1,282,121,725.87","1,288,241,547.12","1,331,478,965.18","1,349,705,114.07","1,349,001,773.25","1,338,987,611.59","1,388,786,558.23","1,417,369,398.57","1,417,592,660.07","1,414,470,624.08","1,455,469,414.17","2,413,186,687.83","2,485,612,126.03","3,333,060,748.28","3,388,613,011.28","4,498,302,524.93","4,734,891,676.66","4,321,432,741.01","4,236,905,147.64"
