科目,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"160,244,228.29","115,468,180.66","528,632,676.23","406,226,667.52","531,180,553.24","541,197,937.81","448,105,268.87","371,478,429.01","296,190,535.73","319,260,486.94","239,754,671.62","206,267,624.14","122,150,881.19","167,217,883.05","252,726,037.91","159,472,571.87","214,858,024.15","270,200,738.40","294,122,754.20","321,665,294.68","210,082,493.72","338,986,405.48","358,574,327.97","357,829,993.94","368,627,018.86","320,412,966.50","501,228,536.20","378,826,081.62","510,282,208.58","496,836,070.49","610,964,720.09","528,466,754.64","305,699,007.09","391,812,569.98","447,118,836.45","362,904,650.64","341,365,965.24","386,920,152.99","269,673,220.92","311,498,426.35","439,988,939.52","493,769,525.47","348,451,516.92","258,311,132.25","375,953,018.43"
短期借款,"690,000,000.00","620,000,000.00","700,000,000.00","695,000,000.00","710,000,000.00","870,000,000.00","870,000,000.00","870,000,000.00","959,000,000.00","1,020,000,000.00","1,020,000,000.00","1,030,000,000.00","1,100,000,000.00","1,084,000,000.00","1,116,999,621.04","1,233,993,516.04","1,434,993,516.04","1,600,993,516.04","1,681,493,895.00","1,707,000,000.00","1,698,500,000.00","1,763,000,000.00","1,575,000,000.00","1,948,900,000.00","2,080,200,000.00","2,112,000,000.00","2,143,100,000.00","2,304,500,000.00","2,352,300,000.00","2,307,000,000.00","1,329,500,000.00","1,494,500,000.00","1,505,449,000.00","1,599,449,000.00","1,544,449,000.00","1,696,194,695.10","1,744,897,292.00","1,977,806,383.78","1,927,726,313.90","2,092,154,862.00","2,206,154,862.00","2,084,154,862.00","2,147,842,601.00","2,140,262,250.00","2,260,262,250.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,010,360.56","478,586.06","400,675.59","449,989.55","777,989.94","2,273,898.76",,,"26,931.00",
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"624,664.00",,"1,236,707.83","3,118,336.15",,,"4,405,147.50",,"18,434.00","550,231.20"
应收票据,"57,211,720.93","86,641,852.95","75,199,479.49","97,715,451.66","145,673,374.84","108,880,893.09","147,853,795.75","199,317,586.89","184,989,603.26","106,472,462.10","69,188,410.80","201,733,941.03","250,491,852.09","282,366,131.85","253,716,216.18","283,006,010.43","291,306,094.90","391,185,216.86","340,222,086.19","340,160,619.45","211,321,021.88","110,651,025.16","122,300,151.46","327,201,531.03","342,395,680.02","219,241,124.79","245,218,556.07","222,004,135.09","136,074,120.00","8,908,565.70","101,038,828.52","168,344,510.64","311,066,594.70","297,825,933.38","371,860,430.28","199,525,649.90","183,561,524.76","130,817,013.44","115,042,169.59","88,285,381.35","56,902,746.56","124,462,081.49","220,958,304.70","106,128,092.21","161,840,243.33"
应付票据,"120,000,000.00","60,000,000.00","24,790,000.00","114,190,000.00","294,400,000.00","338,500,000.00","403,522,556.20","326,222,556.20","346,415,773.10","346,788,647.10","327,494,084.00","382,453,832.16","338,917,439.96","426,345,897.90","391,126,222.92","366,304,152.82","321,585,890.00","339,250,942.00","266,680,062.00","187,560,000.00","173,820,000.00","272,000,000.00","420,000,000.00","405,000,000.00","491,000,000.00","418,000,000.00","543,797,408.60","371,381,287.73","382,061,294.93","330,477,415.80","503,000,000.00","206,000,000.00","145,186,000.00","319,122,900.00","408,282,800.00","280,159,900.00","255,000,000.00","160,000,000.00","207,000,000.00","221,373,965.00","271,564,842.00","273,376,272.50",,"201,808,500.00",
应收账款,"75,269,263.80","61,160,930.13","98,780,150.35","86,038,338.53","97,593,649.97","107,232,232.86","137,088,629.80","88,224,649.91","130,389,685.59","140,509,172.57","115,423,139.91","128,327,825.91","197,549,261.84","177,323,709.32","125,876,049.89","141,172,866.54","170,164,865.83","134,418,925.11","160,326,001.07","141,920,976.01","199,053,573.35","185,574,227.29","214,614,991.38","159,175,413.90","207,592,847.22","254,768,479.88","246,589,311.29","186,418,234.48","207,201,647.44","289,899,657.23","311,581,665.03","230,112,535.59","204,337,984.17","313,094,857.87","235,136,256.69","179,025,751.62","221,866,841.62","204,638,783.45","191,100,965.44","151,291,115.95","178,746,668.26","107,705,673.71","142,080,452.06","121,855,298.22","93,356,177.73"
应付账款,"172,482,551.21","208,370,685.35","220,860,365.45","182,963,606.99","154,947,680.37","136,827,728.81","162,481,143.63","207,516,233.13","239,722,632.08","235,259,266.73","278,630,310.27","229,034,702.34","358,746,745.38","343,048,263.24","220,598,691.47","282,280,861.02","245,018,397.98","299,330,095.29","355,655,301.54","183,964,980.26","212,615,067.91","240,648,567.84","282,779,328.19","416,858,565.34","529,470,176.05","590,571,097.14","573,143,669.42","623,619,385.29","790,284,620.44","800,264,379.03","590,695,510.10","624,101,985.30","650,059,317.32","579,733,117.98","531,373,189.97","442,530,653.11","484,937,356.30","416,893,020.45","438,981,455.62","509,445,601.50","645,679,997.35","601,099,042.83",,"642,901,984.30",
预付款项,"93,964,833.39","92,495,251.17","154,412,505.50","64,127,531.04","84,373,936.90","120,345,135.57","140,486,540.40","172,746,686.37","182,938,635.61","178,031,089.21","414,686,964.76","303,584,361.59","373,754,983.63","381,379,896.09","449,687,313.86","378,643,015.62","363,554,012.47","312,291,993.26","438,191,994.17","201,755,906.78","342,726,530.92","330,971,161.12","468,847,076.80","428,959,949.89","475,485,768.21","463,621,455.09","499,075,458.32","345,187,582.07","435,467,380.91","502,322,562.47","447,505,320.58","127,379,347.49","175,431,141.78","125,894,714.94","124,650,044.71","134,553,506.96","102,377,139.24","112,075,055.01","127,686,396.56","150,232,103.20","124,259,925.96","92,537,808.48","109,260,214.44","161,437,629.34","120,455,892.89"
预收款项,"109,433,562.93","149,959,928.95","92,682,572.56","77,680,475.13","135,509,370.85","91,703,306.29","85,456,404.62","201,408,065.63","114,191,988.62","69,608,283.95","193,018,514.85","159,648,500.81","181,068,584.26","202,939,315.45","305,562,772.46","301,162,690.96","310,298,554.34","179,346,827.42","156,063,572.66","208,021,425.43","201,430,964.85","167,512,779.80","104,974,992.36","200,098,629.52","183,738,630.33","88,089,442.15","106,927,073.68","201,049,932.71","204,391,077.39","148,018,438.10","148,367,722.21","127,892,187.49","209,500,361.21","98,267,076.13","133,252,178.37","228,960,135.32","157,807,069.93","141,742,717.33","189,805,460.88","185,317,126.76","172,536,505.31","189,773,490.59","234,675,767.26","199,544,809.82","229,181,395.34"
其他应收款,"1,815,636.83","3,023,300.93","2,229,352.53","4,057,433.11","3,071,083.52","4,442,945.38","4,971,389.07","2,300,542.31","2,427,637.36","14,095,719.85","15,400,358.81","25,917,393.22","30,293,693.98","28,344,812.19","28,937,876.57","2,652,913.70","3,104,080.10","2,816,237.00","6,739,241.83","4,925,067.97","3,071,402.65","3,791,399.28","7,311,165.70","5,548,133.04","5,659,348.44","8,876,659.84","10,599,195.80","10,344,305.93","6,835,350.33","258,529,385.80","12,336,294.63","99,392,894.86","102,750,660.31","101,970,331.43","103,556,555.91","114,324,917.62","109,098,183.69","113,969,853.93","104,694,802.16","110,234,748.55","112,263,727.56","105,387,622.99","110,551,189.43","109,040,335.20","97,435,617.63"
应付职工薪酬,"19,840,983.90","16,799,878.34","16,146,123.60","15,296,953.00","10,307,704.27","12,757,706.07","14,259,012.92","16,322,992.14","12,965,456.80","13,136,096.34","13,812,031.17","20,679,903.35","13,057,357.73","19,259,216.89","25,143,219.88","28,984,596.11","12,051,685.34","18,638,403.69","26,933,623.16","32,647,466.47","16,153,521.39","20,600,339.32","27,250,220.98","36,448,492.49","13,904,884.63","22,758,253.71","35,339,737.48","45,201,410.33","18,397,177.81","31,048,837.76","44,757,285.48","45,798,015.02","22,764,856.26","33,949,945.06","44,593,452.79","51,222,043.66","22,829,817.58","33,925,885.30","46,531,170.48","59,281,747.64","24,182,170.37","39,882,074.91","57,590,142.22","51,537,930.96","26,916,463.90"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
