科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"133,671,925.90","259,731,764.89","380,911,356.49","506,344,228.85","94,483,494.78","176,603,914.00","254,760,787.99","317,782,982.53","65,570,350.70","215,465,561.43","339,682,858.89","453,050,348.57","131,920,369.21","295,522,908.22","418,860,230.83","697,560,473.08","166,981,510.11","326,501,115.79","449,317,701.67","645,324,320.84","120,340,917.87","266,102,227.21","363,402,556.78","479,589,133.05","116,019,541.45","226,206,024.93","315,309,164.97","442,782,123.51","92,947,702.12","195,807,449.21","291,535,245.52","405,287,376.70","100,596,029.02","244,465,837.70","346,385,203.19","472,708,906.11","151,121,196.37","274,764,075.99","376,622,609.30","518,489,204.08","167,990,093.51","318,466,808.53","442,765,907.86","611,443,507.91","194,340,934.83","348,891,847.94"
二、营业利润,"-20,100,503.46","-24,836,265.55","372,311.80","-34,612,072.67","-12,531,688.40","-43,688,651.56","-72,811,264.70","-146,939,506.28","-32,803,203.52","-47,641,266.14","-90,104,848.45","-57,997,369.97","-27,156,782.21","-43,584,169.28","-83,500,063.16","-130,447,844.86","449,595.40","1,664,332.87","7,550,781.87","289,709,076.28","12,493,926.20","24,750,180.98","31,477,521.89","50,816,802.18","9,600,397.56","23,145,061.91","32,306,479.13","41,858,015.42","6,857,322.90","16,304,795.89","22,290,488.17","23,345,220.51","7,111,110.60","24,697,073.99","28,799,142.39","29,263,779.61","8,601,093.46","19,751,581.94","24,859,995.77","37,805,230.45","15,176,790.62","28,050,538.14","36,264,216.77","58,237,788.49","16,591,445.38","30,304,350.69"
减:营业成本,"113,547,515.38","214,472,502.10","315,826,177.35","422,268,945.79","76,731,411.58","140,828,755.45","202,950,898.34","256,688,979.98","55,128,215.58","147,927,634.47","249,938,245.83","349,318,952.07","115,147,361.92","244,779,702.61","363,025,062.75","560,551,930.37","128,459,181.44","255,610,608.11","344,097,851.81","489,868,731.00","88,995,394.53","192,124,341.80","260,276,519.08","342,927,600.19","84,388,930.16","158,203,725.40","219,688,988.49","313,350,303.97","66,736,349.80","141,473,848.30","213,039,461.91","301,496,616.64","72,147,844.78","178,290,449.76","258,377,306.55","345,276,381.78","113,570,454.86","201,802,468.83","272,578,576.91","361,277,729.16","123,120,067.52","232,018,663.51","316,373,126.22","420,906,623.75","142,917,446.12","247,833,682.76"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"337,634.55","603,977.74","890,780.55","1,250,888.73","256,683.11","739,917.13","959,855.47","1,158,323.93","274,538.26","766,052.85","1,259,404.25","1,607,107.77","622,236.93","1,880,724.75","2,696,800.00","3,748,441.53","983,498.10","2,045,417.92","2,654,844.13","5,782,853.46","1,130,736.30","2,739,185.88","3,559,161.03","4,291,524.84","1,226,034.55","2,242,838.61","2,894,421.79","4,112,112.37","140,528.54","674,580.26","970,544.54","1,441,221.87","442,460.37","1,067,431.78","1,256,159.99","1,848,152.19","967,205.95","1,349,213.99","1,802,820.65","2,985,140.65","1,381,617.56","2,330,210.14","2,414,631.50","3,668,052.80","136,184.89","1,177,409.86"
营业外收入,"3,942,265.28","4,592,652.14","762,525.65","54,887,830.18","199,999.66","298,958.07","299,415.20","30,444,726.47","557,011.17","1,466,550.51","1,332,107.51","74,383,206.88","339,120.17","859,492.45","2,406,037.68","4,565,996.13","264,870.00","1,501,460.90","2,320,265.66","118,339,717.59","17,584.17","3,618,181.46","4,569,727.86","4,671,611.98","26,822,733.87","27,145,701.36","27,185,651.33","28,071,817.24","37,388.00","160,543.52","180,729.52","11,048,393.34","985,239.04","1,007,031.54","1,041,525.86","2,764,845.47","410,934.22","430,477.72","476,137.72","1,705,943.35","278,206.81","312,691.28","450,324.61","330,159.81","8,000.00","48,672,837.75"
销售费用,"9,700,541.47","17,690,163.89","26,483,609.51","31,521,267.48","4,718,400.65","10,580,927.04","16,249,993.31","21,850,639.91","4,480,185.13","7,882,497.48","14,819,343.30","20,119,928.68",,"15,316,238.30","8,865,397.54","35,381,886.52","7,862,282.21","15,247,298.97","20,480,324.60","30,056,962.08","5,697,226.50","13,128,169.23","16,691,112.04","20,461,818.23","6,150,823.56","11,671,150.26","14,513,092.72","19,255,830.98","4,367,938.88","7,544,147.00","10,384,302.67","16,317,963.22","4,740,934.60","10,416,154.29","14,448,796.15","21,147,286.97","6,097,820.99","13,069,225.57","17,905,998.27","28,152,658.27","6,285,712.14","12,266,787.60","17,197,494.63","26,247,683.18","7,349,520.44","14,421,123.88"
减:营业外支出,"374,926.45","-4,713,535.10","-4,636,213.83","800,499.52","506,144.66","876,065.55","933,875.55","2,061,331.38","46,938.38","852,338.31","-41,011,895.21","2,031,438.12","2,298.72","3,896,642.79","4,229,472.44","542,152.19","23,810.88",,"16,527.26","4,820,558.11","7,188.58","70,851.82","222,741.73","6,373,116.01","1,514,140.64","3,348,572.05","4,994,300.02","6,650,824.41","1,802,483.86","3,615,218.51","5,415,458.06","7,252,541.58","1,972,305.77","4,021,799.02","6,073,275.43","7,475,829.16","72,557.11","194,433.71","353,039.32","465,571.77","78,515.28","1,078,718.75","1,189,324.59","1,369,338.83","90,880.64","267,156.31"
管理费用,"13,886,708.14","29,414,341.18","29,434,594.53","51,563,035.54","14,828,811.31","18,559,323.83","34,338,931.57","62,685,204.38","15,336,030.32","30,767,905.13","49,462,944.64","70,048,684.11","18,410,139.54","36,622,486.14","51,185,283.61","81,485,415.31","16,291,014.23","35,563,727.09","54,507,616.44","62,629,234.69","10,423,721.61","22,474,906.89","34,014,845.81","56,331,360.45","12,200,768.20","25,869,641.75","38,724,189.33","54,970,954.93","12,128,217.96","25,046,730.19","38,625,404.05","57,896,335.96","15,955,142.85","31,017,048.92","45,629,928.24","77,473,253.64","20,032,791.66","38,107,495.88","56,753,746.30","84,954,118.92","20,498,626.95","43,059,849.79","68,794,525.91","100,127,515.61","25,455,453.19","49,662,647.95"
其中:非流动资产处置净损失,,,"-4,636,213.83","92,480.61",,"57,890.83","933,875.55","1,036,519.67",,"130,721.62","55,212.45","130,721.62",,,"1,383.15","253,326.62","23,810.88",,"-2,561.34","4,658,749.37","3,188.58","13,311.17","143,582.76","163,061.44","34,518.71","34,649.66","34,776.56","34,776.56","2,676.31","10,603.41","10,603.41","37,399.38",,"12,435.52","84,911.42","129,530.35",,,,"40,750.85",,,,,,
