科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
存货,"39,876,341.29","52,553,420.49","50,782,156.06","51,416,821.48","55,279,040.78","61,302,827.11","66,922,938.31","64,049,032.64","74,311,165.30","84,964,860.73","102,805,479.38","104,579,905.51","107,141,274.29","112,030,506.19","128,403,738.63","130,909,732.88","137,836,388.40","155,572,620.68","168,595,050.96","230,225,759.35","270,154,479.70","258,205,053.01","297,266,983.71","299,811,741.02","316,023,495.90","301,671,267.88","306,593,326.59","330,249,660.63"
其他应付款,"32,870,095.22","117,572.84","826,678.63","844,816.66","6,272,186.15","809,053.16","1,168,772.61","859,246.80","5,757,733.65","7,186,590.59","8,351,361.22","8,871,787.16","8,860,158.28","11,073,941.38","8,140,122.18","4,388,329.90","3,080,743.05","1,849,041.24","2,095,756.66","419,525,311.58","1,191,153.31","4,268,494.49","5,490,687.93","42,096,271.00","8,357,271.09","10,529,027.21","10,699,508.10","7,947,049.87"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"10,202,606.72","180,867.25","147,754.14","11,291.41",,,,,,"563,914.16","86,331.09",,"336,000.01","240,428.02","128,428.03","381,342.21","356,907.00","1,639,038.99","162,907.55","34,142,446.19","4,274,191.83","7,339,696.09","7,931,770.89","22,381,876.79","247,902,335.17","231,468,317.86","204,099,359.40","185,191,855.28"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"124,117,914.77","237,751,568.68","236,555,581.25","261,755,951.37","837,228,573.09","818,020,060.23","808,777,559.52","767,942,540.69","793,914,249.59","855,279,273.45","850,966,752.68","860,991,778.16","860,013,954.63","873,266,344.30","821,922,841.76","759,408,978.12","733,314,930.82","715,902,885.55","707,203,036.42","931,456,041.63","1,442,573,964.52","1,479,448,391.03","1,437,197,408.91","1,537,500,695.43","1,608,144,592.37","1,709,227,302.18","1,690,934,567.70","1,718,095,196.30"
流动负债合计,"82,218,529.87","83,152,706.04","69,839,598.71","70,769,440.92","51,832,750.09","42,578,347.36","37,168,678.78","39,662,689.19","54,158,287.21","96,459,954.90","94,691,597.44","125,781,367.21","122,560,131.99","123,821,127.40","120,477,270.88","133,386,264.62","135,262,493.04","174,673,025.80","184,702,603.71","705,608,362.53","350,592,578.46","399,804,935.06","334,778,565.13","382,522,788.10","355,405,741.38","424,074,437.86","367,420,512.85","393,088,917.69"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"2,000,000.00",,,,,,,,,,,,,,"7,500,000.00","35,198,987.89","38,464,502.92","41,892,619.77","41,463,209.75","41,370,948.26","41,081,171.73","71,385,930.75","71,928,916.68","73,322,836.14","69,023,858.97","77,889,908.39","86,013,185.28","86,364,374.23"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"23,984,377.97",,,,,,,,,,,,,,,,,,,"14,761,384.62","14,590,049.48","14,275,421.27","14,018,418.56","13,761,415.85","13,493,540.35","24,713,203.85","24,298,650.05","23,884,096.25"
预计负债,,,"1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00",,,,,,,,,,,,"73,100.00",,,
固定资产,"15,655,611.07","18,189,784.10","29,354,159.18","28,456,658.61","27,995,103.30","67,724,587.71","69,660,615.65","71,992,269.94","77,119,957.85","83,227,765.70","88,893,461.11","97,794,393.82","97,536,665.35","101,286,652.46","99,963,935.37","99,932,628.81","97,371,473.85","243,547,608.10","257,950,330.22","406,134,431.31","415,112,106.68","619,864,926.43","611,024,009.43","590,362,670.21","591,401,171.84","615,629,029.15","604,241,988.59","603,556,534.60"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"454,168.00","7,718,405.14","32,725,160.65","38,949,628.57","40,304,906.87","8,524,002.58","16,196,562.89","18,605,050.80","16,293,915.26","18,165,719.10","33,331,491.07","58,591,446.91","83,753,930.41","111,106,973.98","174,725,492.70","217,640,886.74","278,946,430.20","179,740,428.67","189,102,802.79","194,127,202.94","198,665,462.90","18,951,772.72","30,286,919.77","42,075,294.65","32,963,050.00","5,872,775.77","19,094,267.33","23,831,716.35"
其他非流动负债,"6,075,000.00","5,400,000.00","5,381,250.00","4,996,875.00","4,804,687.50","4,612,500.00","4,420,312.50","4,228,125.00","4,035,937.50","3,843,750.00","3,651,562.50","3,459,375.00","3,267,187.50","3,075,000.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"6,075,000.00","5,400,000.00","6,881,250.00","6,496,875.00","6,304,687.50","6,112,500.00","5,920,312.50","5,728,125.00","5,535,937.50","5,343,750.00","5,151,562.50","4,959,375.00","4,767,187.50","3,075,000.00","2,882,812.50","2,690,625.00","2,498,437.50","7,698,157.24","7,364,969.74","8,621,782.24","8,288,594.74","7,528,260.48","7,088,286.29","6,782,385.48","6,482,547.98","31,122,224.90","30,318,496.37","29,294,784.85"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"88,293,529.87","88,552,706.04","76,720,848.71","77,266,315.92","58,137,437.59","48,690,847.36","43,088,991.28","45,390,814.19","59,694,224.71","101,803,704.90","99,843,159.94","130,740,742.21","127,327,319.49","126,896,127.40","123,360,083.38","136,076,889.62","137,760,930.54","182,371,183.04","192,067,573.45","714,230,144.77","358,881,173.20","407,333,195.54","341,866,851.42","389,305,173.58","361,888,289.36","455,196,662.76","397,739,009.22","422,383,702.54"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","58,600,000.00","58,600,000.00","58,600,000.00","78,600,000.00","78,600,000.00","78,600,000.00","102,180,000.00","102,180,000.00","102,180,000.00","102,180,000.00","153,270,000.00","153,270,000.00","153,270,000.00","337,194,000.00","337,194,000.00","337,194,000.00","337,194,000.00","337,194,000.00","357,665,050.00","384,606,412.00","384,606,412.00","384,606,412.00","384,606,412.00","384,606,412.00","384,606,412.00","384,606,412.00","384,606,412.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,207,630.79","104,608,439.18","104,608,439.18","104,608,439.18","664,998,160.18","664,998,160.18","664,998,160.18","641,418,160.18","641,418,160.18","641,418,160.18","641,418,160.18","590,328,160.18","590,328,160.18","590,328,160.18","406,404,160.18","406,404,160.18","406,404,160.18","406,404,160.18","406,404,160.18","1,011,733,110.18","1,811,980,398.53","1,812,610,648.41","1,812,610,648.41","1,812,077,468.45","1,812,103,952.14","1,813,010,998.87","1,813,010,998.87","1,812,826,072.33"
无形资产,"3,267,733.53","8,305,163.42","35,179,828.92","35,015,180.63","34,780,219.39","34,618,810.10","34,946,394.50","34,702,540.09","34,215,544.87","39,140,295.93","38,759,650.26","38,806,863.68","38,495,536.65","53,687,649.38","52,794,291.13","51,719,254.55","50,972,038.33","94,143,570.48","93,838,252.15","166,461,336.08","163,886,718.17","160,596,188.83","158,279,295.76","134,691,420.41","131,981,279.57","149,285,383.71","146,362,999.01","144,447,039.34"
盈余公积,"8,418,055.49","1,034,529.98","7,105,689.35","7,105,689.35","7,105,689.35","11,977,756.79","11,977,756.79","11,977,756.79","11,977,756.79","17,427,545.09","17,427,545.09","17,427,545.09","17,427,545.09","25,261,875.69","25,261,875.69","25,261,875.69","25,261,875.69","31,554,766.15","31,554,766.15","31,554,766.15","31,554,766.15","36,667,038.41","36,667,038.41","36,667,038.41","36,667,038.41","42,167,837.69","42,167,837.69","42,167,837.69"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,"715,295,260.91","717,495,500.61","719,099,635.68","719,099,635.68","753,844,976.31","753,844,976.31","754,356,701.34","754,356,701.34","754,356,701.34"
未分配利润,"59,934,975.42","21,054,139.48","88,834,910.28","118,729,773.51","133,626,637.27","136,302,099.36","142,529,555.15","103,936,848.46","117,927,039.65","140,913,632.38","159,387,529.14","173,072,461.20","200,848,908.01","226,797,977.69","247,624,735.77","244,709,185.15","270,129,747.34","296,970,861.06","300,702,481.02","334,898,825.24","387,474,564.12","433,006,969.67","457,336,362.18","475,845,985.26","529,976,633.17","583,755,176.88","632,910,029.36","630,440,957.82"
长期待摊费用,,,,,,"441,483.00","419,408.85","397,334.70","375,260.55","498,284.10","655,735.88","432,059.10","399,250.17","361,262.67","323,275.17","1,246,379.32","1,185,458.18","1,088,571.79","1,230,855.76","2,316,460.46","3,028,890.63","11,166,973.52","10,796,128.13","11,412,452.85","11,465,764.89","11,643,471.65","11,683,565.96","11,313,470.66"
少数股东权益,"3,093,159.94",,,,,,,,,"4,156,477.61","3,956,002.20","3,766,632.98","3,581,833.42","29,466,664.66","29,490,636.11","28,316,912.69","27,595,247.60","27,049,110.28","28,325,997.47","29,280,096.93","29,646,535.72","31,973,433.78","30,306,121.67","68,332,850.97","97,520,486.97","85,355,275.02","82,610,932.29","89,993,024.24"
递延所得税资产,"1,467,546.17","1,884,893.34","2,055,157.52","2,132,798.78","2,159,121.74","2,239,920.07","2,193,921.99","2,263,843.40","2,278,253.21","2,588,181.88","2,605,305.55","2,988,999.99","3,584,428.98","3,311,922.83","3,105,655.00","3,815,907.90","4,091,127.05","5,228,396.35","5,460,491.18","7,438,927.06","7,709,985.00","11,408,457.58","10,762,701.17","9,863,166.82","10,444,577.75","15,474,587.18","16,059,294.17","16,568,877.55"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,"9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00",,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"46,829,436.74","36,098,246.00","99,314,306.27","104,554,266.59","105,239,351.30","122,548,803.46","132,416,903.88","136,961,038.93","139,282,931.74","152,620,246.71","173,245,643.87","207,613,763.50","232,769,811.56","278,754,461.32","347,412,649.37","418,554,045.21","471,031,030.53","565,641,195.16","589,045,941.85","1,547,905,951.64","1,561,569,885.20","1,626,749,306.78","1,626,196,025.18","1,629,334,233.24","1,614,618,219.68","1,654,865,061.04","1,662,110,651.73","1,664,322,810.32"
所有者权益(或股东权益)合计,"82,653,821.64","185,297,108.64","259,149,038.81","289,043,902.04","884,330,486.80","891,878,016.33","898,105,472.12","859,512,765.43","873,502,956.62","906,095,815.26","924,369,236.61","937,864,799.45","965,456,446.70","1,025,124,678.22","1,045,975,407.75","1,041,886,133.71","1,066,585,030.81","1,099,172,897.67","1,104,181,404.82","1,765,131,848.50","2,645,262,676.52","2,698,864,502.27","2,721,526,582.67","2,777,529,755.09","2,860,874,522.69","2,908,895,700.46","2,955,306,210.21","2,960,034,304.08"
资产总计,"170,947,351.51","273,849,814.68","335,869,887.52","366,310,217.96","942,467,924.39","940,568,863.69","941,194,463.40","904,903,579.62","933,197,181.33","1,007,899,520.16","1,024,212,396.55","1,068,605,541.66","1,092,783,766.19","1,152,020,805.62","1,169,335,491.13","1,177,963,023.33","1,204,345,961.35","1,281,544,080.71","1,296,248,978.27","2,479,361,993.27","3,004,143,849.72","3,106,197,697.81","3,063,393,434.09","3,166,834,928.67","3,222,762,812.05","3,364,092,363.22","3,353,045,219.43","3,382,418,006.62"
负债和所有者(或股东权益)合计,"170,947,351.51","273,849,814.68","335,869,887.52","366,310,217.96","942,467,924.39","940,568,863.69","941,194,463.40","904,903,579.62","933,197,181.33","1,007,899,520.16","1,024,212,396.55","1,068,605,541.66","1,092,783,766.19","1,152,020,805.62","1,169,335,491.13","1,177,963,023.33","1,204,345,961.35","1,281,544,080.71","1,296,248,978.27","2,479,361,993.27","3,004,143,849.72","3,106,197,697.81","3,063,393,434.09","3,166,834,928.67","3,222,762,812.05","3,364,092,363.22","3,353,045,219.43","3,382,418,006.62"
