科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"59,573,250.69","92,491,142.48","135,347,415.04","209,914,799.86","162,779,350.77","530,710,718.39","1,407,573,637.77","1,604,683,348.15","1,890,479,055.92","1,724,327,133.88","1,218,982,635.92","1,131,084,872.70","947,417,200.11","1,023,702,937.69","961,251,618.60","1,091,781,734.18","859,916,290.91","956,081,235.13","812,299,538.89","670,525,064.85","1,047,748,865.95","1,170,080,037.77","926,136,439.68","1,408,531,440.91","1,900,599,468.43","2,900,155,741.61","3,004,868,069.32","2,322,120,591.99","2,212,897,868.21","2,121,072,352.45","2,263,777,903.36","2,542,529,503.38","1,887,993,017.44","1,290,000,251.23","2,476,055,105.18","2,154,388,379.78","1,566,504,403.60","2,422,306,868.60","1,641,902,892.47","1,610,483,995.20","1,848,903,198.97","2,223,521,025.41","2,450,136,096.07","1,616,538,055.26","2,292,472,974.68","1,852,960,414.65"
短期借款,"712,028,881.90","755,637,999.11","571,657,480.90","496,507,480.90","530,507,480.90","689,195,464.62","812,260,872.29","791,267,959.98","821,492,074.70","1,000,702,788.55","1,347,558,382.44","1,391,621,367.70","1,410,525,005.62","1,682,558,083.69","1,987,958,087.29","1,185,588,087.29","1,180,588,087.29","1,189,900,000.00","1,594,900,000.00","1,390,696,275.18","1,293,500,000.00","1,302,000,000.00","1,406,500,000.00","2,150,039,476.97","2,427,657,426.73","1,602,657,426.73","1,821,043,600.00","1,633,057,530.00","1,758,052,665.68","1,747,521,071.60","1,395,852,735.92","1,094,000,000.00","1,015,000,000.00","831,000,000.00","921,000,000.00","710,000,000.00","1,248,300,000.00","1,298,300,000.00","1,075,000,000.00","875,000,000.00","775,000,000.00","878,900,000.00","652,900,000.00","806,768,007.83","749,000,000.00","596,996,080.22"
交易性金融资产,"257,433.52","1,711,643.13","1,505,125.45","325,410.00","237,962.50","715,800.00","290,640.00","346,350.00","447,440.00","321,277.60",,"28,304.00","50,250.00","175,167.37","213,644.37","420,700.00","649,074.00","39,787,785.81","30,534,788.95","24,207,065.86","26,666,596.66","23,262,910.94","19,368,877.30","19,764,035.30","16,845,018.62","18,256,519.28","95,064,886.97","95,902,654.79","105,820,300.24","114,111,456.94","155,208,483.95","145,624,174.88","322,961,643.80","1,763,484,698.82","533,120,428.30",,"84,014,592.00","109,275,200.00","22,191,361.00","22,766,990.00","10,797,790.00","251,538,079.88","374,198,389.81","316,307,133.32","229,286,218.98","292,516,009.96"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,290,087.52","16,719,558.25","30,788,528.23",,"34,257,741.68","108,304,501.23","85,174,401.51",,,,,,,,"102,178,820.47",,,
应收票据,"38,513,271.39","65,689,238.09","47,528,299.30","80,184,541.91","66,824,548.22","121,449,382.12","106,446,910.80","129,717,414.32","169,378,118.43","205,694,213.71","166,667,524.18","269,473,612.80","330,980,324.21","269,866,203.33","542,245,659.20","685,067,718.08","830,358,439.24","958,973,214.77","1,117,008,911.73","1,074,027,026.83","940,064,584.18","975,378,559.29","888,316,498.80","900,000,998.47","813,601,842.63","878,277,346.58","877,351,510.45","730,229,348.11","873,306,460.38","915,550,683.72","589,004,294.22","709,950,847.48","553,109,022.57","334,428,336.38","424,716,375.16","482,682,619.20","314,207,290.76","370,566,626.93","558,554,448.39","743,817,354.99","690,016,140.54","904,876,242.17","1,948,563,844.89","3,102,085,426.15","3,181,781,928.43","2,723,210,492.17"
应付票据,"89,504,561.06","92,809,573.55","107,601,097.84","143,243,948.26","188,640,135.61","360,653,881.14","382,146,204.95","614,528,570.78","1,116,260,409.26","952,689,502.03","362,640,852.83","210,021,398.36","107,064,662.20","138,004,096.58","112,892,567.10","106,279,801.00","98,737,118.75","127,211,514.28","107,241,551.20","126,818,608.30","101,763,037.68","79,355,217.92","254,634,717.10","330,927,705.41","203,594,729.78","158,564,906.38","179,753,627.69","154,291,796.25","163,134,565.85","176,777,382.22","156,148,455.91","163,417,071.27","140,659,668.33","63,972,869.62","58,498,986.80","74,361,345.75","95,660,745.40","120,962,206.94","106,568,422.42","102,068,530.67","123,964,879.21","128,471,244.06","106,536,792.97","85,749,158.71","81,020,205.90","108,136,532.00"
应收账款,"314,000,966.78","327,213,553.13","307,258,769.66","359,074,811.14","326,086,709.02","367,464,466.60","347,902,502.21","400,987,483.21","414,756,145.43","491,559,056.18","564,025,538.04","459,271,579.45","537,425,987.71","523,697,091.05","541,098,648.02","503,315,924.92","564,997,185.10","695,075,312.56","783,248,428.09","707,494,271.96","722,108,005.01","831,856,985.50","1,000,112,500.12","851,454,483.60","947,479,882.08","939,368,213.27","982,760,767.82","823,223,075.26","951,167,926.92","983,865,924.04","989,630,862.17","934,375,174.37","1,013,867,887.51","1,082,217,587.27","1,183,235,403.54","1,037,245,427.64","1,134,876,983.28","1,152,654,028.64","1,185,375,895.88","978,240,454.52","1,003,490,121.66","872,609,360.68","1,105,896,167.74","791,899,415.42","1,392,378,053.15","1,338,842,697.09"
应付账款,"324,123,353.34","281,243,831.90","252,103,578.50","254,069,339.51","244,625,584.05","284,876,208.39","418,124,921.16","318,468,094.75","317,182,858.38","306,288,780.46","304,125,618.35","385,790,006.64","432,937,615.49","469,854,967.53","430,637,275.27","310,561,442.87","384,837,519.58","341,015,623.38","352,949,530.10","380,886,404.22","339,215,375.29","392,206,293.52","397,542,431.01","321,643,637.39","380,992,295.27","390,875,632.04","364,412,017.53","397,031,557.13","420,844,802.32","404,404,470.61","316,538,679.91","382,110,259.45","340,651,435.08","387,643,292.50","360,767,636.28","334,608,636.28","326,962,215.71","328,663,277.78","322,891,836.24","352,245,046.56","281,566,768.30","287,389,771.60","323,233,657.97","344,711,209.55","396,324,850.47","302,179,543.78"
预付款项,"210,655,860.45","183,205,407.98","167,800,111.22","191,361,346.24","204,342,790.33","200,011,706.67","377,524,885.01","214,100,631.94","276,704,489.92","199,575,561.93","253,133,739.82","118,111,467.29","160,560,566.12","324,560,865.95","129,544,222.45","133,186,161.66","170,880,506.34","175,223,028.04","222,580,040.23","170,463,609.05","303,218,354.22","218,727,324.24","235,206,457.54","140,157,482.61","203,426,988.09","150,391,460.93","108,752,258.07","129,024,720.92","131,087,941.65","112,238,501.61","208,016,730.84","84,557,780.28","76,379,213.03","100,493,019.45","31,414,190.65","45,749,876.49","45,224,939.71","51,905,512.36","70,692,365.17","75,394,222.52","96,698,486.75","107,781,433.44","263,804,778.51","171,464,396.16","347,575,088.73","130,003,198.94"
预收款项,"31,146,257.33","55,876,347.19","35,599,498.84","85,959,970.04","121,982,495.72","237,596,257.74","66,888,778.40","182,537,061.43","165,360,745.91","93,164,420.53","92,698,577.91","82,988,725.30","123,350,413.49","150,932,993.83","101,044,321.87","121,836,169.02","175,608,885.59","235,471,512.30","241,031,448.56","132,310,079.51","203,782,587.67","173,493,860.53","158,970,862.06","81,017,749.41","78,399,827.54","68,533,915.35","108,279,969.81","68,344,815.45","123,768,808.91","75,544,005.91","13,252,949.81","58,632,045.44","13,146,027.79","52,702,474.93","57,009,277.82","46,539,629.76","90,976,990.29","46,736,099.09","124,759,028.52","78,186,934.14","149,645,741.31","188,069,381.07","151,732,832.61","394,284,079.03","309,895,193.69","366,115,571.51"
