科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"209,434,358.81","550,980,050.97","827,122,688.65","1,302,385,627.67","315,331,355.63","808,588,142.53","1,212,550,729.57","1,563,105,398.47","237,312,860.43","662,304,061.26","1,028,584,622.05","1,372,196,639.36","351,858,317.01","755,989,902.35","1,143,405,650.83","1,597,705,267.19","358,797,294.30","885,192,581.37","1,358,831,429.96","1,804,857,564.29","338,258,680.87","631,677,302.95","865,919,591.31","1,086,311,095.78","173,903,454.61","353,217,038.61","621,290,008.37","1,062,835,255.27","127,009,348.65","388,434,348.75","637,118,278.25","867,889,305.64","206,350,275.11","481,448,407.49","629,760,179.08","776,594,761.09","159,492,933.79","253,174,146.02","323,038,241.89","617,752,190.35","99,497,084.41","274,846,146.60","391,086,607.55"
二、营业利润,"41,292,370.32","99,810,995.25","192,015,378.31","282,722,373.57","73,273,720.41","154,381,972.39","228,001,959.85","292,024,056.19","31,862,117.53","110,677,461.34","197,977,751.82","220,419,929.11","50,570,644.32","94,049,676.19","155,909,408.39","188,947,210.69","19,033,496.13","37,141,665.56","78,828,959.25","65,619,420.72","5,716,746.56","-9,499,034.00","-5,957,425.18","-109,363,734.67","-7,911,707.59","-50,855,460.55","-77,596,559.21","-30,078,500.54","-35,716,879.04","-50,203,066.04","-58,018,963.37","-187,743,029.44","-1,666,952.25","-44,262,428.49","-70,777,158.25","-246,650,765.17","-30,843,294.46","-129,154,922.37","-192,108,677.11","-446,160,295.10","-61,499,185.71","-161,192,367.79","-215,799,176.11"
减:营业成本,"133,838,814.83","376,661,865.92","535,259,723.94","834,436,283.95","207,553,701.60","524,240,797.12","804,594,306.80","1,036,088,704.18","154,621,751.17","425,404,080.59","654,561,834.04","903,615,496.71","253,449,753.15","529,677,801.04","795,298,026.11","1,162,557,001.55","275,944,877.48","668,271,822.33","1,033,021,940.15","1,368,376,106.28","247,150,294.87","478,647,251.40","644,691,508.31","880,453,359.74","134,455,568.72","292,319,064.12","519,202,030.12","837,116,958.98","101,644,764.24","300,539,892.92","489,443,645.02","702,862,972.16","154,598,498.50","376,714,645.16","488,149,569.23","659,881,483.14","127,954,833.47","196,925,472.63","268,374,280.27","595,420,458.02","96,262,016.13","273,650,855.80","376,995,246.12"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"179,067.77","425,475.13","840,961.11","2,816,838.63","229,135.94","725,562.11","1,032,926.08","1,299,127.90","105,164.59","386,392.28","613,008.11","972,098.94","134,776.76","261,173.91","511,711.34","1,558,286.19","1,613,424.49","5,812,730.24","6,611,004.44","8,024,321.64","1,409,978.52","2,357,382.72","3,699,493.39","7,155,195.74","156,405.34","1,428,796.32","3,736,804.24","7,286,164.47","1,420,839.83","3,995,822.29","5,301,343.37","7,066,020.66","1,133,528.33","4,187,655.39","4,759,429.18","7,913,379.51","184,158.20","413,472.40","729,696.97","11,912,362.37","2,274,878.93","3,537,945.64","5,974,684.34"
营业外收入,"74,687.78","17,855,581.22","18,203,867.72","25,364,687.69","261,002.46","28,688,459.85","27,321,426.85","31,213,468.60","514,589.18","18,697,927.19","19,031,047.69","29,559,518.15","135,126.91","983,751.22","5,064,450.71","14,068,307.88","2,219,496.28","2,357,738.53","3,291,170.58","5,090,585.51","662,146.32","13,964,629.08","14,079,480.86","15,558,232.30","85,500.00","599,979.06","3,525,673.65","41,746,283.98","329,632.49","874,873.96","4,477,547.96","15,634,552.71","1,572,146.42","18,696,586.29","18,751,474.28","32,487,347.83","1,052,466.38","16,274,772.66","26,381,654.72","245,841,654.96","939,715.94","1,819,854.12","10,131,634.40"
销售费用,"10,949,348.11","26,079,598.48","42,069,118.77","61,881,625.26","18,627,750.18","36,671,351.96","54,027,953.02","69,693,273.58","15,976,559.83","33,127,359.55","50,744,500.89","70,358,799.54","23,011,871.44","56,290,060.78","84,126,135.04","108,183,773.43","29,745,473.04","64,487,538.88","96,539,232.36","134,188,688.09","30,929,566.84","53,281,426.80","75,106,848.82","96,628,154.07","16,055,114.64","26,949,849.92","49,860,176.54","81,664,578.30","19,783,919.06","41,313,163.85","67,494,894.27","116,018,784.59","16,278,185.99","37,405,477.84","57,327,987.81","95,638,144.61","13,159,891.43","32,832,384.75","47,619,607.96","72,769,802.64","16,647,898.21","39,867,082.16","54,444,117.97"
减:营业外支出,"90,780.03","1,244,924.32","1,767,145.93","10,904,625.54","74,628.30","3,575,829.01","4,181,767.90","4,314,181.72","83,173.44","718,531.21","1,192,868.57","2,005,927.38","1,634,211.14","1,942,749.59","2,199,398.08","2,155,073.16","598,046.42","1,344,315.36","1,400,502.96","1,925,909.70","19,599.33","277,374.85","747,841.99","1,434,771.49","52,614.22","332,645.42","488,443.66","3,002,862.67","110,528.10","257,515.19","258,180.77","383,925.45","22,142.10","962,146.61","2,034,478.03","5,206,926.39","31,756.28","434,437.74","1,540,457.25","7,432,253.68","102,135.59","120,137.63","226,742.33"
管理费用,"22,175,403.47","45,084,787.61","79,361,526.46","116,126,778.56","16,587,823.51","79,761,081.28","116,337,016.31","155,594,573.36","32,839,796.79","80,267,587.98","117,883,547.17","155,238,095.75","24,868,479.19","62,114,910.99","94,657,312.75","140,968,801.22","33,385,973.53","69,969,412.68","106,158,675.30","169,652,944.38","48,886,709.39","80,700,493.14","119,906,192.45","160,374,456.94","27,233,610.60","63,785,516.47","102,175,612.79","162,670,709.85","34,687,428.05","85,796,304.50","118,015,619.55","185,208,914.45","27,414,213.75","69,530,648.60","100,771,611.57","156,963,195.41","36,477,606.96","99,539,915.09","132,175,846.01","200,137,946.08","36,431,147.06","73,342,172.17","112,756,818.92"
其中:非流动资产处置净损失,,"1,200,803.55","1,696,473.36",,,,,"3,772,353.78",,,,"445,182.42",,,,"625,490.12",,"334,890.75",,"499,354.16",,,,"516,205.94",,"115,863.64",,"146,556.46",,"213,990.98",,"313,420.84",,"27,526.42",,"631,166.88",,"338,902.42",,"1,050,001.78",,"48,232.16",
