科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,255,425.91","1,930,887.87","4,860,680.24","4,442,231.18","3,782,737.29","3,507,036.00","3,639,454.24","8,796,302.16","6,848,694.81","5,079,889.15","10,053,756.93","5,828,213.75","6,541,733.34","6,379,264.62","21,658,403.84","6,955,367.15","13,331,910.79","11,658,545.07","12,672,800.79","13,096,493.74","8,590,195.00","10,830,509.68","11,412,781.78","12,020,776.47","10,502,232.78","14,337,500.61","15,509,344.12","13,971,598.56","12,209,952.92","17,498,989.29","17,988,239.72","19,144,153.46","18,929,882.16","21,514,084.55","53,686,799.28","30,968,581.41","68,419,335.68","82,019,404.57"
应付职工薪酬,"6,680,833.00","8,433,881.28","8,294,974.63","11,977,258.66","13,348,751.81","8,105,793.21","10,097,484.39","15,853,233.05","20,254,272.71","6,933,349.56","10,737,021.23","14,603,678.90","32,784,043.69","21,795,782.12","19,062,944.54","26,693,318.13","47,084,827.09","29,550,460.84","29,539,470.86","40,323,703.49","65,342,463.68","46,123,169.21","45,785,630.56","54,477,408.38","63,141,277.20","46,308,932.75","34,164,688.34","36,548,137.52","56,952,658.80","38,139,310.77","38,280,979.88","44,378,377.44","78,768,139.70","66,985,185.92","59,936,838.67","67,837,851.20","132,661,525.63","101,113,653.36"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,851,109.49","4,254,071.16","3,789,915.89","5,737,953.54","2,511,644.98","-198,791.15","6,993,809.66","9,898,505.08","5,174,083.06","6,531,221.42","6,551,946.03","4,770,914.25","-18,645,872.62","-13,388,407.92","-13,309,419.09","-10,121,031.59","-13,680,029.74","-8,435,701.32","839,120.07","5,870,255.08","1,877,310.25","7,075,124.88","8,192,820.27","8,056,252.46","10,570,510.08","7,530,340.01","13,304,874.72","13,951,713.08","14,020,047.50","4,855,492.73","5,370,291.69","17,163,484.91","801,992.48","3,567,265.84","10,663,228.12","11,344,855.92","12,408,860.25","10,021,790.48"
应收利息,,,,,,"2,260,036.31","5,856,862.19","7,482,495.62","9,252,678.00","8,125,874.99","8,989,836.12","10,532,338.99","12,499,368.81","2,474,939.25","4,045,123.05","2,391,962.50","4,030,288.37","1,901,023.02","3,583,119.24","4,538,259.25","4,414,363.19","6,123,639.90","3,580,283.88","9,939,060.11","7,001,596.36","9,755,510.61","7,767,052.48","7,062,699.11","146,530.58","2,470,677.80","4,726,305.19","2,349,633.67","367,787.38","3,499,344.38","2,241,530.79","3,038,821.26","45,160.01","617,857.01"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,993.15","112,209.45"
应收股利,,,,,,,,,,,,,,,,,,,,,"406,323.66",,,,,,,,"185,192.83",,,,,,,,,
应付股利,,,,,,"38,400,000.00",,,,,,,,,,,,,,,,,"547,150.00","371,245.00","371,245.00","363,860.00","999,914.01","999,914.01","584,877.87","584,877.87","2,329,681.64","1,605,819.35","1,605,819.35","1,605,819.35","3,250,419.35","3,250,419.35","2,079,539.35","2,079,539.35"
存货,"30,333,992.67","23,187,205.08","27,699,007.96","28,694,580.91","29,817,347.60","38,339,951.63","43,281,223.63","62,446,855.70","56,441,486.43","78,536,098.70","138,372,581.86","144,612,166.02","129,187,269.45","127,327,190.52","140,928,719.03","146,249,954.11","141,012,291.27","138,327,031.44","152,384,284.71","156,727,055.76","143,324,755.17","161,254,672.46","170,506,467.48","175,213,400.00","172,707,971.45","176,068,307.16","198,790,920.01","211,300,278.56","227,419,493.72","245,005,263.00","285,736,001.08","331,736,604.05","437,473,897.19","422,684,039.36","447,938,107.48","528,505,751.62","494,081,842.16","594,401,356.83"
其他应付款,"575,811.47","712,406.43","587,251.26","979,901.28","1,010,892.10","1,919,948.17","2,346,580.82","2,440,013.84","3,245,100.70","3,972,222.84","8,397,964.83","3,645,894.86","6,089,566.26","6,408,804.72","1,659,385.89","897,587.43","5,345,094.22","4,706,951.63","4,204,933.05","12,591,563.61","5,811,781.06","5,305,885.57","6,448,081.45","8,427,928.87","10,466,064.51","8,251,889.24","8,289,485.05","8,067,779.84","7,984,797.40","6,970,981.14","16,159,415.61","46,687,602.73","150,493,959.02","152,804,305.43","163,836,301.61","372,526,531.14","208,323,139.72","204,272,823.07"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,"10,000,000.00","10,000,000.00",,"65,000,000.00","47,500,000.00",,,,,,,,,,"490,000,000.00","573,000,000.00","510,100,000.00","525,100,000.00","531,135,126.31","332,804,962.17","504,245,292.75","491,863,448.94","498,489,163.09","414,493,271.31","571,632,501.08","451,412,422.53","273,309,358.60","434,341,646.09","295,979,009.78","307,209,963.55","16,430,190.29","41,535,848.43"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"93,546,433.47","122,891,810.40","161,548,921.14","189,675,277.61","213,437,248.52","973,525,227.72","957,220,130.41","999,686,283.41","1,029,356,708.65","993,593,770.51","998,694,849.00","1,000,377,647.89","999,296,585.87","1,006,017,137.95","993,072,002.95","1,015,896,626.53","1,006,948,343.77","1,014,207,457.78","1,089,619,325.09","1,032,965,442.65","1,201,554,602.60","1,229,594,254.16","1,277,921,556.92","1,334,575,955.92","1,348,164,870.88","1,326,047,603.05","1,331,269,951.87","1,400,001,488.96","1,487,276,982.00","1,622,929,026.07","1,668,551,777.68","1,734,955,558.80","1,971,648,834.97","1,928,971,276.78","1,981,280,857.33","1,969,285,057.88","2,223,238,738.37","2,378,821,901.83"
流动负债合计,"37,206,893.05","64,373,175.40","68,433,690.28","74,313,011.56","65,016,644.44","111,043,675.98","76,014,567.10","102,545,454.39","82,653,483.09","79,475,356.73","132,100,691.53","108,841,566.51","98,991,027.94","96,934,506.85","105,136,678.67","120,122,692.05","126,438,566.55","115,940,680.74","177,694,245.99","209,240,710.57","203,066,941.81","212,152,789.42","261,724,774.87","261,546,674.73","257,449,806.88","233,107,903.58","246,929,197.01","272,670,999.61","329,199,590.17","312,528,216.93","370,682,234.18","439,391,819.80","701,276,988.65","647,399,557.63","766,316,721.32","995,322,765.56","1,134,073,971.02","1,283,740,887.77"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"40,826,744.36","44,066,744.36","53,066,744.36","49,282,683.96","49,282,683.96","61,092,683.96","61,592,683.96","70,592,683.96","70,592,683.96","71,157,933.96","53,157,933.96","33,474,096.28","67,625,330.54","53,708,096.28","53,708,096.28"
长期借款,"22,715,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,"156,000,000.00",,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"739,649.92","692,331.16","645,012.40"
长期股权投资,,,,,,,,,"8,001,200.00","40,826,744.36","43,828,744.36","49,154,984.58","51,490,500.42","51,490,500.42","63,490,500.41","63,490,500.41","62,393,791.02","63,638,791.01","63,638,791.01","63,638,791.02","65,062,843.87","65,062,843.87","65,062,843.87","24,386,099.51","24,447,208.32","24,447,208.32","24,447,208.32","30,509,458.32","22,421,958.93","22,421,958.93","22,421,958.93","21,679,958.93","21,309,226.28","21,309,226.28","96,309,226.28","97,309,226.27","102,279,577.26","105,179,577.26"
专项应付款,,,,,,,,,,,,"1,672,458.39","711,000.00","705,208.43","756,833.45","711,000.00","711,000.00","711,000.00","711,000.00","711,000.00","891,000.00","891,000.00","891,000.00","891,000.00",,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,980,703.68","10,862,206.89"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"43,482,338.86","55,757,867.08","57,370,224.05","57,206,961.01","59,883,635.48","62,632,782.37","70,718,540.44","72,019,242.14","75,238,280.25","89,451,188.01","94,189,597.69","97,602,343.13","100,884,223.35","99,380,387.93","99,684,833.32","99,377,139.67","99,140,870.34","97,544,476.92","97,562,482.06","95,470,160.86","99,393,478.69","97,316,789.91","96,287,151.74","95,853,508.43","95,464,325.03","95,308,477.74","94,031,659.07","99,708,448.08","194,972,312.83","194,637,239.00","193,661,485.54","191,609,048.59","201,580,946.04","200,275,305.83","199,391,323.49","208,864,915.03","206,984,020.73","228,907,760.53"
递延所得税负债,,,,,,,,,,,,"900,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,"2,698,000.00","1,269,985.33","1,295,228.16","740,250.00","740,250.00","1,150,506.43","772,506.43","247,331.47","1,452,829.62","5,538,071.87","6,297,508.68","5,981,359.24","7,839,458.26","7,334,345.36","6,692,469.54","6,622,687.12","5,546,219.31","6,211,577.08","7,651,485.24","20,171,167.15","30,947,479.86","50,841,543.98","62,426,175.92","80,569,655.40","88,557,497.25","96,998,393.16","96,921,482.84","12,894,891.41","14,595,344.01","15,078,735.19","27,970,510.42","51,924,970.69","69,914,013.48","82,417,047.05","102,142,721.82","116,767,424.49","128,671,372.10"
其他非流动负债,,,"10,800,000.00","11,200,000.00","10,800,000.00","10,300,000.00","9,720,000.00","9,180,000.00","10,752,000.00","10,080,000.00","9,885,083.37","8,736,000.00","8,809,833.41","7,517,000.00","7,620,000.00","14,613,000.00","13,944,181.82","17,374,454.56","16,294,523.22","14,694,183.72","21,129,138.28","21,246,473.87","22,691,309.46","21,925,054.12",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"22,715,000.00",,"10,800,000.00","11,200,000.00","10,800,000.00","10,300,000.00","9,720,000.00","9,180,000.00","10,752,000.00","10,080,000.00","9,885,083.37","11,308,458.39","9,520,833.41","8,222,208.43","8,376,833.45","15,324,000.00","14,655,181.82","18,085,454.56","17,005,523.22","15,405,183.72","22,020,138.28","22,137,473.87","23,582,309.46","22,816,054.12","21,148,950.31","21,195,951.76","20,016,947.00","28,583,040.29","19,535,800.26","17,768,560.23","17,715,606.00","20,574,932.41","19,947,685.96","17,881,573.75","18,315,461.50","18,919,209.36","18,270,080.42","38,911,115.85"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"59,921,893.05","64,373,175.40","79,233,690.28","85,513,011.56","75,816,644.44","121,343,675.98","85,734,567.10","111,725,454.39","93,405,483.09","89,555,356.73","141,985,774.90","120,150,024.90","108,511,861.35","105,156,715.28","113,513,512.12","135,446,692.05","141,093,748.37","134,026,135.30","194,699,769.21","224,645,894.29","225,087,080.09","234,290,263.29","285,307,084.33","284,362,728.85","278,598,757.19","254,303,855.34","266,946,144.01","301,254,039.90","348,735,390.43","330,296,777.16","388,397,840.18","459,966,752.21","721,224,674.61","665,281,131.38","784,632,182.82","1,014,241,974.92","1,152,344,051.44","1,322,652,003.62"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"48,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00","64,000,000.00","64,000,000.00","121,600,000.00","121,600,000.00","121,600,000.00","121,600,000.00","121,600,000.00","121,600,000.00","121,600,000.00","218,880,000.00","218,880,000.00","218,880,000.00","218,880,000.00","350,208,000.00","355,753,500.00","355,753,500.00","355,679,500.00","355,679,500.00","356,954,750.00","357,360,050.00","357,391,950.00","715,326,613.00","716,363,172.00","718,056,860.00","748,866,519.00","749,014,017.00","749,142,450.00","754,550,710.00","755,276,733.00","754,493,966.00","754,899,295.00","754,552,710.00","754,552,710.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"9,208,677.68","9,208,677.68","9,208,677.68","9,208,677.68","9,208,677.68","734,103,348.68","734,103,348.68","676,503,348.68","685,593,677.68","685,593,677.68","685,593,677.68","686,535,694.79","713,412,620.22","713,412,620.22","616,132,620.22","616,132,620.22","616,129,546.61","616,129,546.61","484,801,546.61","506,466,251.61","509,370,100.22","512,101,585.22","514,709,360.22","528,076,287.72","529,741,380.33","531,992,862.92","177,118,304.56","187,093,533.58","192,466,136.89","287,039,878.86","302,305,223.08","263,041,733.15","337,691,431.47","345,035,965.93","302,921,232.13","270,722,356.32","296,750,475.11","300,708,167.80"
无形资产,"566,242.34","1,100,167.95","1,189,026.30","1,381,860.53","1,332,908.09","1,610,499.90","1,644,015.74","2,155,647.64","2,334,181.09","16,004,568.43","16,433,022.77","17,141,055.07","16,465,047.29","16,715,276.32","17,693,139.53","33,126,237.16","68,314,112.87","72,341,454.24","72,181,396.20","72,263,701.63","69,974,302.18","71,153,044.55","67,997,207.91","67,431,191.16","74,893,870.70","73,937,815.84","72,839,675.68","80,266,078.06","86,258,495.23","76,582,373.83","83,196,143.86","81,526,251.25","80,773,711.14","138,819,759.71","138,394,354.99","131,551,848.77","127,012,402.60","125,130,840.23"
盈余公积,"4,711,745.42","8,782,725.98","8,782,725.98","8,782,725.98","16,951,023.99","16,951,023.99","16,951,023.99","16,951,023.99","28,749,712.47","28,749,712.47","28,749,712.47","28,749,712.47","37,867,088.78","37,867,088.78","37,867,088.78","37,867,088.78","47,985,348.42","47,985,348.42","47,985,348.42","47,985,348.42","56,558,951.56","62,533,241.64","56,558,951.56","56,558,951.56","63,392,837.89","63,392,837.89","63,392,837.89","63,392,837.89","73,114,843.91","73,114,843.91","73,114,843.91","73,114,843.91","77,122,942.23","77,122,942.23","77,122,942.23","77,122,942.23","109,860,236.58","109,970,939.03"
开发支出,,,,,,,,,,,,"1,132,371.61","1,905,147.59","1,905,147.59","3,256,250.24","11,716,457.90","11,708,110.81","13,537,856.35","15,596,068.89","18,081,101.53","20,508,850.67","22,174,710.20","25,040,900.00","28,520,175.13","37,175,805.64","42,717,499.22","44,717,502.99","46,931,922.75","50,059,965.12","53,073,775.02","55,076,312.85","57,220,663.02","60,259,976.08","978,246.35","1,562,886.59","2,170,348.43","1,929,951.56","2,126,495.62"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136,928,500.00","136,928,500.00","136,928,500.00","136,928,500.00","83,053,230.00","83,053,230.00"
商誉,,,,,,,,,"12,400,000.00","14,175,960.34","107,222,174.98","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,875,230.60","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","111,814,702.47","106,012,546.85","106,012,546.85","106,012,546.85","333,787,328.95","328,921,335.53","328,921,335.53"
未分配利润,"15,784,209.08","52,423,034.12","76,650,229.54","98,552,078.75","125,937,716.17","102,786,693.32","130,860,387.21","148,970,688.53","172,236,671.41","191,053,731.70","228,678,922.16","261,553,563.11","241,103,224.61","254,963,512.15","251,777,753.39","275,410,032.11","291,007,829.24","310,270,951.79","322,188,120.42","358,101,860.67","384,030,101.16","405,147,812.47","424,469,427.79","475,096,552.11","503,559,085.50","523,211,134.69","511,876,978.36","552,793,085.69","589,080,935.45","593,420,989.86","579,373,232.80","610,699,977.26","615,696,765.91","624,071,864.12","668,850,289.05","755,304,939.24","770,004,836.73","794,708,706.67"
长期待摊费用,,,,,,,"131,440.00","241,754.44","932,783.35","700,165.50","2,349,044.28","9,604,902.06","12,426,993.50","12,179,594.67","13,427,462.17","10,177,342.37","9,082,728.88","7,625,099.71","6,239,394.10","5,293,695.56","4,878,368.52","4,169,276.58","3,384,837.14","3,191,616.41","2,870,193.65","2,506,295.32","3,296,479.70","3,314,368.31","4,861,998.38","4,484,465.08","4,191,387.10","3,636,927.77","4,115,223.07","4,049,890.24","4,085,008.81","9,284,122.15","10,572,999.06","12,091,106.80"
少数股东权益,,,,,,,,,"27,753,750.77","40,697,969.61","62,947,198.49","77,350,841.30","79,806,220.51","75,933,498.51","73,759,573.77","70,921,158.51","64,081,323.02","62,219,228.27","66,793,719.58","74,069,809.92","74,284,329.41","74,505,808.33","73,808,301.95","80,290,384.05","90,619,254.21","92,171,989.61","98,113,253.50","102,315,806.07","114,422,360.74","133,611,781.15","136,577,318.29","150,083,011.86","213,966,621.91","208,401,152.43","204,463,139.86","201,662,666.31","218,641,487.07","211,431,658.58"
递延所得税资产,"31,510.56","339,767.75","497,166.66","497,166.66","520,020.19","675,981.98","784,693.96","875,081.53","828,810.61","1,005,446.16","1,181,982.99","1,368,370.83","1,856,742.36","1,415,029.34","1,808,022.37","2,055,107.96","2,794,742.89","2,894,826.54","3,376,113.72","3,376,113.72","3,020,825.95","3,366,032.88","3,590,250.53","3,717,364.21","3,269,435.40","3,536,564.62","3,536,564.62","3,871,898.80","3,698,553.92","3,698,553.92","3,698,553.92","4,599,944.55","9,993,751.30","9,993,751.30","9,984,603.32","8,537,987.18","13,647,130.88","13,616,788.90"
外币报表折算价差,,,,,,,,,,"-39,775.26","-117,797.76","-200,358.01","-179,713.38","-176,199.99","-349,289.46","-311,007.66","-357,705.49","-360,326.06","-436,653.62","-467,470.23","-634,920.34","-528,548.34","-521,631.29",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"1,245,592.24",,,,,,,,,"8,070,000.00","8,070,000.00","8,070,000.00","8,070,000.00",,,,,,,,,"4,364,371.10","4,358,082.10","2,287,698.10","6,049,177.79","23,015,344.37","22,890,631.61"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"44,080,091.76","59,895,802.78","60,326,402.34","60,381,216.36","62,476,813.76","65,659,514.25","74,429,196.57","76,064,232.18","99,982,586.77","163,616,902.42","270,742,638.94","295,361,830.67","302,824,716.22","302,740,097.00","318,509,255.87","338,449,957.48","371,871,746.40","374,943,426.55","376,620,525.53","533,589,752.03","402,894,539.50","414,135,408.45","432,089,437.64","446,237,577.60","474,571,940.97","495,892,805.14","500,964,869.97","522,621,043.59","548,075,562.25","542,901,096.22","559,731,963.82","570,650,690.96","611,492,656.51","608,868,756.10","673,918,791.76","967,323,006.93","995,818,986.44","1,032,106,211.75"
所有者权益(或股东权益)合计,"77,704,632.18","118,414,437.78","142,641,633.20","164,543,482.41","200,097,417.84","917,841,065.99","945,914,759.88","964,025,061.20","1,035,933,812.33","1,067,655,316.20","1,127,451,713.04","1,175,589,453.66","1,193,609,440.74","1,203,600,519.67","1,198,067,746.70","1,218,899,891.96","1,237,726,341.80","1,255,124,749.03","1,271,540,081.41","1,341,909,300.39","1,379,362,062.01","1,409,439,399.32","1,424,703,910.23","1,496,450,804.67","1,544,138,054.66","1,567,636,552.85","1,565,288,677.83","1,621,368,492.65","1,686,617,153.82","1,835,533,345.13","1,839,885,901.32","1,845,639,497.55","1,861,916,816.87","1,872,558,901.50","1,870,567,466.27","1,922,366,089.89","2,066,713,673.37","2,088,276,109.96"
资产总计,"137,626,525.23","182,787,613.18","221,875,323.48","250,056,493.97","275,914,062.28","1,039,184,741.97","1,031,649,326.98","1,075,750,515.59","1,129,339,295.42","1,157,210,672.93","1,269,437,487.94","1,295,739,478.56","1,302,121,302.09","1,308,757,234.95","1,311,581,258.82","1,354,346,584.01","1,378,820,090.17","1,389,150,884.33","1,466,239,850.62","1,566,555,194.68","1,604,449,142.10","1,643,729,662.61","1,710,010,994.56","1,780,813,533.52","1,822,736,811.85","1,821,940,408.19","1,832,234,821.84","1,922,622,532.55","2,035,352,544.25","2,165,830,122.29","2,228,283,741.50","2,305,606,249.76","2,583,141,491.48","2,537,840,032.88","2,655,199,649.09","2,936,608,064.81","3,219,057,724.81","3,410,928,113.58"
负债和所有者(或股东权益)合计,"137,626,525.23","182,787,613.18","221,875,323.48","250,056,493.97","275,914,062.28","1,039,184,741.97","1,031,649,326.98","1,075,750,515.59","1,129,339,295.42","1,157,210,672.93","1,269,437,487.94","1,295,739,478.56","1,302,121,302.09","1,308,757,234.95","1,311,581,258.82","1,354,346,584.01","1,378,820,090.17","1,389,150,884.33","1,466,239,850.62","1,566,555,194.68","1,604,449,142.10","1,643,729,662.61","1,710,010,994.56","1,780,813,533.52","1,822,736,811.85","1,821,940,408.19","1,832,234,821.84","1,922,622,532.55","2,035,352,544.25","2,165,830,122.29","2,228,283,741.50","2,305,606,249.76","2,583,141,491.48","2,537,840,032.88","2,655,199,649.09","2,936,608,064.81","3,219,057,724.81","3,410,928,113.58"
