科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"123,141,816.70","135,077,661.73","192,084,448.74","98,275,790.95","155,550,252.09","250,501,479.44","32,164,805.71","133,282,726.45","198,253,469.93","356,966,868.44","44,614,015.44","166,242,738.84","233,930,247.65","361,970,737.83","46,124,381.83","139,281,512.22","250,608,717.17","491,834,508.25","152,199,475.03","394,171,183.03","566,889,011.28","898,082,314.65","129,780,713.22","331,192,689.45","562,499,893.91","911,813,879.03","148,938,466.78","279,393,109.58","449,219,278.09","732,263,971.01","96,729,806.40","269,870,660.98","436,105,918.08","657,488,978.66","104,450,569.28"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,"524,094,718.09",,"127,628,000.00","315,033,000.00","727,324,476.56","-2,387,438.49","381,855,161.51","381,855,161.51","419,110,997.41",,"85,184,658.28","263,176,458.28","288,209,958.28",,,,"53,125,000.00",,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,"1,860,251.27",,"37,008.94","697,008.94",,,"186,689.11","4,380,689.11",,,"103,580.81","103,580.81","105,811.47","2,052.87",,,,
支付其他与投资活动有关的现金,,,"2,525,317.78",,,,,,,,,"30,000,000.00","276,500,000.00","185,900,000.00","102,000,000.00","232,000,000.00","422,000,000.00","144,434,480.00","209,923,819.00",,,"236,625,000.00",,"2,500,000.00",,"28,100,000.00",,"5,300,000.00","103,300,000.00","154,800,000.00",,,,,
收到其他与经营活动有关的现金,"21,944,815.11","33,883,648.84","41,650,742.37","16,708,775.63","22,623,076.59","37,544,809.49","5,150,547.31","8,098,088.92","17,040,364.62","23,559,327.74","42,753,555.61","46,716,586.07","67,714,105.75","100,075,827.40","32,686,424.25","73,312,950.70","218,294,586.37","77,409,490.44","23,855,378.14","27,710,307.73","86,642,297.46","38,452,963.67","15,328,215.44","11,818,846.85","35,844,605.48","62,485,978.62","20,792,803.16","58,160,986.91","92,936,773.92","190,575,636.04","14,244,127.84","20,749,802.05","41,772,734.08","29,975,495.47","10,318,792.04"
投资活动现金流出小计,"18,256,444.80","39,390,260.86","77,279,575.12","98,831,937.08","130,036,750.40","164,814,366.07","42,995,522.72","78,732,248.15","163,903,634.18","209,260,325.67","52,847,167.44","172,658,614.36","516,570,583.12","1,065,861,959.43","229,738,139.34","566,835,864.12","1,056,703,132.41","1,429,329,579.73","269,645,557.88","487,159,131.37","520,808,376.39","896,229,044.81","33,834,892.90","199,618,111.05","446,991,600.29","635,832,722.02","50,307,895.83","119,251,107.99","333,862,642.22","464,960,987.32","71,999,313.74","188,882,331.73","245,143,135.19","332,061,683.19","48,147,755.42"
经营活动现金流入小计,"145,086,631.81","168,961,310.57","233,735,191.11","114,984,566.58","178,173,328.68","288,046,288.93","37,315,353.02","141,380,815.37","215,293,834.55","380,526,196.18","87,367,571.05","212,959,324.91","301,644,353.40","462,046,565.23","78,810,806.08","212,594,462.92","468,903,303.54","571,104,249.96","176,054,853.17","421,918,499.70","654,228,317.68","936,535,278.32","145,108,928.66","343,198,225.41","602,725,188.50","974,299,857.65","169,731,269.94","337,657,677.30","542,259,632.82","922,945,418.52","110,975,987.11","290,620,463.03","477,878,652.16","687,464,474.13","114,769,361.32"
投资活动产生的现金流量净额,"-18,176,003.39","-39,390,260.86","-77,244,575.12","-98,831,937.08","-130,036,750.40","-164,808,526.07","-42,994,130.72","-78,730,856.15","-163,901,202.18","-209,257,893.67","-52,847,167.44","-172,658,614.36","-516,570,583.12","-1,065,822,959.43","-229,738,139.34","-566,715,864.12","-1,056,583,132.41","-1,429,128,995.59","-269,645,557.88","-485,012,511.37","-518,661,756.39","-250,317,827.88","-32,916,164.02","-195,221,782.17","-352,595,271.41","-451,160,061.53","-50,055,190.33","-13,797,659.57","-123,879,600.32","110,562,932.05","174,171,856.16","64,667,178.16","15,225,647.61","-14,435,774.91","14,405,596.68"
购买商品、接受劳务支付的现金,"49,670,949.43","53,829,347.02","28,497,600.47","14,691,854.43","21,718,182.89","32,628,417.40","18,443,669.12","30,693,780.20","41,153,665.51","43,290,337.60","9,568,838.71","16,977,883.12","57,470,175.57","47,575,080.43","16,029,683.73","49,334,023.44","99,537,986.54","315,573,597.80","120,007,467.56","244,514,467.27","344,150,244.18","493,829,424.15","82,799,078.93","201,306,541.64","347,976,205.44","541,723,362.59","127,762,232.38","252,749,228.15","341,854,165.41","468,238,568.02","91,796,712.88","178,065,220.23","294,851,357.41","460,866,706.37","91,697,220.49"
吸收投资收到的现金,,"46,000,000.00",,,,"2,228,000,000.00",,,,,,,"48,345,120.00","48,345,120.00",,,,,,,,,,,"500,000,000.00","700,000,000.00","580,999,998.44","780,999,998.44","781,799,998.44","781,799,998.44",,,,"1,000,000,000.00","250,000,000.00"
支付给职工以及为职工支付的现金,"5,624,566.83","12,926,036.97","16,973,487.56","18,783,210.72","27,172,982.60","36,403,861.44","14,009,811.06","29,351,655.67","42,130,587.59","57,210,202.10","21,517,088.12","30,844,732.20","46,607,623.87","61,667,505.97","24,748,245.48","43,398,509.84","67,030,584.16","86,417,219.97","37,735,575.53","49,390,866.01","96,914,816.04","120,698,387.30","40,314,248.51","57,615,436.66","93,787,252.21","118,177,811.43","43,233,128.92","73,365,520.50","105,553,066.62","138,738,382.49","44,476,224.41","78,162,590.07","107,723,113.10","141,059,076.95","50,084,126.51"
取得借款收到的现金,"26,500,000.00","70,000,000.00","113,284,600.00","120,000,000.00","145,000,000.00","145,000,000.00",,,,,,"40,000,000.00","360,000,000.00","610,000,000.00","50,000,000.00","200,000,000.00","881,700,000.00","2,201,000,000.00","233,600,000.00","410,564,445.04","730,000,000.00","1,086,000,000.00","120,000,000.00","240,000,000.00","555,000,000.00","1,010,000,000.00","80,000,000.00","140,000,000.00","180,000,000.00","180,000,000.00","100,000,000.00","200,000,000.00","250,000,000.00","250,000,000.00",
支付的各项税费,"14,000,720.00","25,823,987.31","43,382,132.61","16,087,976.86","32,311,293.96","47,056,995.96","24,965,861.80","34,845,344.78","53,780,789.66","74,666,665.83","25,028,765.99","36,761,942.58","66,644,664.52","93,165,781.48","14,592,862.41","33,414,650.89","53,590,040.67","71,645,477.64","33,341,542.37","58,368,602.64","82,054,343.86","86,888,856.40","21,276,042.69","42,946,125.10","64,969,560.54","99,982,601.18","18,581,673.54","31,615,884.72","40,180,474.17","46,954,685.79","3,943,269.13","10,906,999.21","20,155,085.24","31,029,934.28","10,190,964.72"
收到其他与筹资活动有关的现金,,,"10,000,000.00",,"1,869,500.00",,,,,,,,,,,,,,,,,"42,587,864.68","71,600,000.00","371,818,200.00","547,786,096.71","538,275,166.61","438,510,000.00","450,802,800.00","468,625,100.00","1,335,169,800.00","370,000.00","135,110,000.00","156,800,000.00","248,959,200.00","21,481,199.45"
支付其他与经营活动有关的现金,"43,945,289.72","82,076,557.90","62,697,594.09","38,499,746.67","57,461,961.35","85,245,812.09","25,930,560.42","55,409,887.10","84,029,033.85","113,381,075.24","36,169,896.03","65,899,116.37","133,163,302.29","181,257,595.02","91,468,169.12","114,341,286.93","331,301,911.52","219,200,081.33","80,685,933.52","134,661,432.57","241,400,208.79","301,051,698.77","46,915,802.68","113,499,454.11","184,420,680.71","283,828,758.31","89,794,243.78","151,450,832.73","226,640,988.87","358,950,843.58","23,307,455.12","50,392,622.26","67,130,267.96","111,553,041.26","19,129,402.60"
筹资活动现金流入小计,"26,500,000.00","116,000,000.00","123,284,600.00","120,000,000.00","146,869,500.00","2,373,000,000.00",,,,,,"40,000,000.00","408,345,120.00","658,345,120.00","50,000,000.00","200,000,000.00","881,700,000.00","2,201,000,000.00","233,600,000.00","410,564,445.04","730,000,000.00","1,128,587,864.68","191,600,000.00","611,818,200.00","1,602,786,096.71","2,248,275,166.61","1,099,509,998.44","1,371,802,798.44","1,430,425,098.44","2,296,969,798.44","100,370,000.00","335,110,000.00","406,800,000.00","1,498,959,200.00","271,481,199.45"
经营活动现金流出小计,"113,241,525.98","174,655,929.20","151,550,814.73","88,062,788.68","138,664,420.80","201,335,086.89","83,349,902.40","150,300,667.75","221,094,076.61","288,548,280.77","92,284,588.85","150,483,674.27","303,885,766.25","383,665,962.90","146,838,960.74","240,488,471.10","551,460,522.89","692,836,376.74","271,770,518.98","486,935,368.49","764,519,612.87","1,002,468,366.62","191,305,172.81","415,367,557.51","691,153,698.90","1,043,712,533.51","279,371,278.62","509,181,466.10","714,228,695.07","1,012,882,479.88","163,523,661.54","317,527,431.77","489,859,823.71","744,508,758.86","171,101,714.32"
偿还债务支付的现金,"19,500,000.00","59,000,000.00","63,000,000.00","20,000,000.00","26,000,000.00","26,000,000.00","179,000,000.00","179,000,000.00","179,000,000.00","179,000,000.00","20,000,000.00","40,000,000.00","53,284,600.00","182,984,600.00","18,000,000.00","121,303,976.96","367,203,976.96","696,674,976.96","162,320,000.00","404,912,490.60","817,500,000.00","1,217,500,000.00","306,000,000.00","416,000,000.00","736,000,000.00","1,086,000,000.00","120,000,000.00","309,000,000.00","500,000,000.00","1,365,000,000.00","200,000,000.00","730,000,000.00","810,000,000.00","810,000,000.00","70,000,000.00"
经营活动产生的现金流量净额,"31,845,105.83","-5,694,618.63","82,184,376.38","26,921,777.90","39,508,907.88","86,711,202.04","-46,034,549.38","-8,919,852.38","-5,800,242.06","91,977,915.41","-4,917,017.80","62,475,650.64","-2,241,412.85","78,380,602.33","-68,028,154.66","-27,894,008.18","-82,557,219.35","-121,732,126.78","-95,715,665.81","-65,016,868.79","-110,291,295.19","-65,933,088.30","-46,196,244.15","-72,169,332.10","-88,428,510.40","-69,412,675.86","-109,640,008.68","-171,523,788.80","-171,969,062.25","-89,937,061.36","-52,547,674.43","-26,906,968.74","-11,981,171.55","-57,044,284.73","-56,332,353.00"
